model,asset,period,method,n,QS,normalised_QS
GJR-GARCH-t,SMALL_LoBM,2020-2021,DtACI-projected-seed,523,0.00036188744776428195,0.038324378505101744
GJR-GARCH-t,SMALL_LoBM,2022-July2026,Raw,1195,0.0003162705969716103,0.03349349125883332
GJR-GARCH-t,SMALL_LoBM,2022-July2026,Shift-CP,1195,0.0003131596357422454,0.0331640361854246
GJR-GARCH-t,SMALL_LoBM,2022-July2026,Vol-ERM,1195,0.0003116535464962079,0.033004539262599025
GJR-GARCH-t,SMALL_LoBM,2022-July2026,State-L1,1195,0.00031316699062705524,0.03316481507784282
GJR-GARCH-t,SMALL_LoBM,2022-July2026,POT-Shift,1195,0.0003131464653650088,0.033162641424359
GJR-GARCH-t,SMALL_LoBM,2022-July2026,POT-Vol,1195,0.0003116998435073814,0.0330094421797652
GJR-GARCH-t,SMALL_LoBM,2022-July2026,DtACI-projected-expected,1195,0.00032464057268318165,0.034379883199837334
GJR-GARCH-t,SMALL_LoBM,2022-July2026,Rolling500,1195,0.0003195405274956535,0.03383978139921543
GJR-GARCH-t,SMALL_LoBM,2022-July2026,Selected-rolling,1195,0.0003195405274956535,0.03383978139921543
GJR-GARCH-t,SMALL_LoBM,2022-July2026,Gate-selected-rolling,1195,0.0003195405274956535,0.03383978139921543
GJR-GARCH-t,SMALL_LoBM,2022-July2026,Loss-gate,1195,0.0003162705969716103,0.03349349125883332
GJR-GARCH-t,SMALL_LoBM,2022-July2026,Past-minimum,1195,0.0003195405274956535,0.03383978139921543
GJR-GARCH-t,SMALL_LoBM,2022-July2026,State-L1-clipped,1195,0.00031316699062705524,0.03316481507784282
GJR-GARCH-t,SMALL_LoBM,2022-July2026,DtACI-projected-seed,1195,0.0003215640777463491,0.03405407815421719
GJR-GARCH-t,ME1_BM2,2015-2019,Raw,1304,0.00023901753405695028,0.027452502109727144
GJR-GARCH-t,ME1_BM2,2015-2019,Shift-CP,1304,0.00023276334011247015,0.026734172916294104
GJR-GARCH-t,ME1_BM2,2015-2019,Vol-ERM,1304,0.00022832194725245784,0.026224054077771723
GJR-GARCH-t,ME1_BM2,2015-2019,State-L1,1304,0.00022951093204683285,0.026360615638850487
GJR-GARCH-t,ME1_BM2,2015-2019,POT-Shift,1304,0.00023253024262034547,0.0267074003641482
GJR-GARCH-t,ME1_BM2,2015-2019,POT-Vol,1304,0.00022857255520824363,0.02625283780471489
GJR-GARCH-t,ME1_BM2,2015-2019,DtACI-projected-expected,1304,0.0002396371494195617,0.027523668403515684
GJR-GARCH-t,ME1_BM2,2015-2019,Rolling500,1304,0.00023764750131522518,0.027295146178159202
GJR-GARCH-t,ME1_BM2,2015-2019,Selected-rolling,1304,0.00026500675971205464,0.03043751019686158
GJR-GARCH-t,ME1_BM2,2015-2019,Gate-selected-rolling,1304,0.00026500675971205464,0.03043751019686158
GJR-GARCH-t,ME1_BM2,2015-2019,Loss-gate,1304,0.00023901753405695028,0.027452502109727144
GJR-GARCH-t,ME1_BM2,2015-2019,Past-minimum,1304,0.00022819135192457548,0.026209054473126162
GJR-GARCH-t,ME1_BM2,2015-2019,State-L1-clipped,1304,0.0002295494863494535,0.02636504381638235
GJR-GARCH-t,ME1_BM2,2015-2019,DtACI-projected-seed,1304,0.00024097909652684516,0.027677798542709003
GJR-GARCH-t,ME1_BM2,2020-2021,Raw,523,0.00036790917987102295,0.04225642933037174
GJR-GARCH-t,ME1_BM2,2020-2021,Shift-CP,523,0.00034533260115127406,0.03966338285208847
GJR-GARCH-t,ME1_BM2,2020-2021,Vol-ERM,523,0.000342205109680793,0.039304172945040065
GJR-GARCH-t,ME1_BM2,2020-2021,State-L1,523,0.00034583817651396377,0.039721451013345455
GJR-GARCH-t,ME1_BM2,2020-2021,POT-Shift,523,0.0003461217575916387,0.03975402188796294
GJR-GARCH-t,ME1_BM2,2020-2021,POT-Vol,523,0.00034387753687745604,0.0394962605729453
GJR-GARCH-t,ME1_BM2,2020-2021,DtACI-projected-expected,523,0.0003651247255202681,0.041936619157280745
GJR-GARCH-t,ME1_BM2,2020-2021,Rolling500,523,0.000367552869472323,0.04221550508600356
GJR-GARCH-t,ME1_BM2,2020-2021,Selected-rolling,523,0.00036212138431378525,0.04159166860320317
GJR-GARCH-t,ME1_BM2,2020-2021,Gate-selected-rolling,523,0.00036212138431378525,0.04159166860320317
GJR-GARCH-t,ME1_BM2,2020-2021,Loss-gate,523,0.00036790917987102295,0.04225642933037174
GJR-GARCH-t,ME1_BM2,2020-2021,Past-minimum,523,0.00034018194763428517,0.03907180145577166
GJR-GARCH-t,ME1_BM2,2020-2021,State-L1-clipped,523,0.00034583817651396377,0.039721451013345455
GJR-GARCH-t,ME1_BM2,2020-2021,DtACI-projected-seed,523,0.0003552883798215025,0.04080685977743948
GJR-GARCH-t,ME1_BM2,2022-July2026,Raw,1195,0.00027058473878946394,0.03107817232650311
GJR-GARCH-t,ME1_BM2,2022-July2026,Shift-CP,1195,0.00027197546491384016,0.031237905008936334
GJR-GARCH-t,ME1_BM2,2022-July2026,Vol-ERM,1195,0.00027207686181882627,0.031249551011222457
GJR-GARCH-t,ME1_BM2,2022-July2026,State-L1,1195,0.00027254537728657277,0.03130336263603692
GJR-GARCH-t,ME1_BM2,2022-July2026,POT-Shift,1195,0.00027113103521634707,0.031140917529990868
GJR-GARCH-t,ME1_BM2,2022-July2026,POT-Vol,1195,0.0002713246496285432,0.031163155229330625
GJR-GARCH-t,ME1_BM2,2022-July2026,DtACI-projected-expected,1195,0.00027760349965886703,0.03188431631227885
GJR-GARCH-t,ME1_BM2,2022-July2026,Rolling500,1195,0.00027007241334574327,0.03101932888064421
GJR-GARCH-t,ME1_BM2,2022-July2026,Selected-rolling,1195,0.000288316903765482,0.0331148107611469
GJR-GARCH-t,ME1_BM2,2022-July2026,Gate-selected-rolling,1195,0.000288316903765482,0.0331148107611469
GJR-GARCH-t,ME1_BM2,2022-July2026,Loss-gate,1195,0.00027058473878946394,0.03107817232650311
GJR-GARCH-t,ME1_BM2,2022-July2026,Past-minimum,1195,0.00027329811353020005,0.03138981860838965
GJR-GARCH-t,ME1_BM2,2022-July2026,State-L1-clipped,1195,0.00027254537728657277,0.03130336263603692
GJR-GARCH-t,ME1_BM2,2022-July2026,DtACI-projected-seed,1195,0.00027968585657527583,0.03212348666380334
GJR-GARCH-t,ME1_BM3,2015-2019,Raw,1304,0.00022878719675575282,0.028234079104634907
GJR-GARCH-t,ME1_BM3,2015-2019,Shift-CP,1304,0.0002174635328905926,0.026836652911837296
GJR-GARCH-t,ME1_BM3,2015-2019,Vol-ERM,1304,0.00021405019894038996,0.02641542155742964
GJR-GARCH-t,ME1_BM3,2015-2019,State-L1,1304,0.00021559894881430564,0.02660654906400996
GJR-GARCH-t,ME1_BM3,2015-2019,POT-Shift,1304,0.00021748274606179862,0.026839023963204565
GJR-GARCH-t,ME1_BM3,2015-2019,POT-Vol,1304,0.00021434002909318873,0.02645118880130109
GJR-GARCH-t,ME1_BM3,2015-2019,DtACI-projected-expected,1304,0.00022645323964376202,0.027946051056469592
GJR-GARCH-t,ME1_BM3,2015-2019,Rolling500,1304,0.00022781728288186589,0.028114384360224703
GJR-GARCH-t,ME1_BM3,2015-2019,Selected-rolling,1304,0.00022781728288186589,0.028114384360224703
GJR-GARCH-t,ME1_BM3,2015-2019,Gate-selected-rolling,1304,0.00022781728288186589,0.028114384360224703
GJR-GARCH-t,ME1_BM3,2015-2019,Loss-gate,1304,0.00022878719675575282,0.028234079104634907
GJR-GARCH-t,ME1_BM3,2015-2019,Past-minimum,1304,0.00021416694282105507,0.026429828639680835
GJR-GARCH-t,ME1_BM3,2015-2019,State-L1-clipped,1304,0.0002155948847593,0.026606047528731143
GJR-GARCH-t,ME1_BM3,2015-2019,DtACI-projected-seed,1304,0.0002293567937409941,0.02830437170215396
GJR-GARCH-t,ME1_BM3,2020-2021,Raw,523,0.00034763651016267845,0.04290098775968974
GJR-GARCH-t,ME1_BM3,2020-2021,Shift-CP,523,0.0003216421900287319,0.039693091070800414
GJR-GARCH-t,ME1_BM3,2020-2021,Vol-ERM,523,0.0003177103600674716,0.039207873367509485
GJR-GARCH-t,ME1_BM3,2020-2021,State-L1,523,0.0003205756569702052,0.03956147278459754
GJR-GARCH-t,ME1_BM3,2020-2021,POT-Shift,523,0.0003216006259600133,0.0396879617487896
GJR-GARCH-t,ME1_BM3,2020-2021,POT-Vol,523,0.0003191557335783954,0.03938624344512678
GJR-GARCH-t,ME1_BM3,2020-2021,DtACI-projected-expected,523,0.0003364143845120314,0.041516092154361015
GJR-GARCH-t,ME1_BM3,2020-2021,Rolling500,523,0.00034220695007785353,0.042230938774815936
GJR-GARCH-t,ME1_BM3,2020-2021,Selected-rolling,523,0.00034220695007785353,0.042230938774815936
GJR-GARCH-t,ME1_BM3,2020-2021,Gate-selected-rolling,523,0.00034220695007785353,0.042230938774815936
GJR-GARCH-t,ME1_BM3,2020-2021,Loss-gate,523,0.00034763651016267845,0.04290098775968974
GJR-GARCH-t,ME1_BM3,2020-2021,Past-minimum,523,0.00031452588822966453,0.03881488533736585
GJR-GARCH-t,ME1_BM3,2020-2021,State-L1-clipped,523,0.0003205756569702052,0.03956147278459754
GJR-GARCH-t,ME1_BM3,2020-2021,DtACI-projected-seed,523,0.000364875425775715,0.04502840098035267
GJR-GARCH-t,ME1_BM3,2022-July2026,Raw,1195,0.0002553642024878373,0.03151388362536205
GJR-GARCH-t,ME1_BM3,2022-July2026,Shift-CP,1195,0.0002579425702329114,0.03183207380342948
GJR-GARCH-t,ME1_BM3,2022-July2026,Vol-ERM,1195,0.00025801135926488503,0.031840562892844516
GJR-GARCH-t,ME1_BM3,2022-July2026,State-L1,1195,0.00025861350488784555,0.03191487223966223
GJR-GARCH-t,ME1_BM3,2022-July2026,POT-Shift,1195,0.00025802427468088034,0.03184215675334918
GJR-GARCH-t,ME1_BM3,2022-July2026,POT-Vol,1195,0.00025635843409059863,0.031636579362355845
GJR-GARCH-t,ME1_BM3,2022-July2026,DtACI-projected-expected,1195,0.00026087756866569414,0.032194274919131044
GJR-GARCH-t,ME1_BM3,2022-July2026,Rolling500,1195,0.00025395468802276666,0.03133993882656976
GJR-GARCH-t,ME1_BM3,2022-July2026,Selected-rolling,1195,0.00025395468802276666,0.03133993882656976
GJR-GARCH-t,ME1_BM3,2022-July2026,Gate-selected-rolling,1195,0.00025395468802276666,0.03133993882656976
GJR-GARCH-t,ME1_BM3,2022-July2026,Loss-gate,1195,0.0002553642024878373,0.03151388362536205
GJR-GARCH-t,ME1_BM3,2022-July2026,Past-minimum,1195,0.00026278988645220817,0.03243026946962715
GJR-GARCH-t,ME1_BM3,2022-July2026,State-L1-clipped,1195,0.00025861350488784555,0.03191487223966223
GJR-GARCH-t,ME1_BM3,2022-July2026,DtACI-projected-seed,1195,0.0002616361551716301,0.032287890260024314
GJR-GARCH-t,ME1_BM4,2015-2019,Raw,1304,0.00021160467134786164,0.027686057950408495
GJR-GARCH-t,ME1_BM4,2015-2019,Shift-CP,1304,0.000207279917895083,0.027120213283784746
GJR-GARCH-t,ME1_BM4,2015-2019,Vol-ERM,1304,0.000202396256101581,0.026481241834979543
GJR-GARCH-t,ME1_BM4,2015-2019,State-L1,1304,0.00020099400036753556,0.026297772664536454
GJR-GARCH-t,ME1_BM4,2015-2019,POT-Shift,1304,0.000207258947667145,0.027117469568618977
GJR-GARCH-t,ME1_BM4,2015-2019,POT-Vol,1304,0.00020212159555897652,0.026445305635410785
GJR-GARCH-t,ME1_BM4,2015-2019,DtACI-projected-expected,1304,0.0002101250033100793,0.027492460262888336
GJR-GARCH-t,ME1_BM4,2015-2019,Rolling500,1304,0.0002142796991509625,0.028036054830457773
GJR-GARCH-t,ME1_BM4,2015-2019,Selected-rolling,1304,0.0002142796991509625,0.028036054830457773
GJR-GARCH-t,ME1_BM4,2015-2019,Gate-selected-rolling,1304,0.0002142796991509625,0.028036054830457773
GJR-GARCH-t,ME1_BM4,2015-2019,Loss-gate,1304,0.00021160467134786164,0.027686057950408495
GJR-GARCH-t,ME1_BM4,2015-2019,Past-minimum,1304,0.00020239673447951467,0.026481304425276388
GJR-GARCH-t,ME1_BM4,2015-2019,State-L1-clipped,1304,0.0002009680161941292,0.026294372931788875
GJR-GARCH-t,ME1_BM4,2015-2019,DtACI-projected-seed,1304,0.00020280361132208634,0.02653453961980383
GJR-GARCH-t,ME1_BM4,2020-2021,Raw,523,0.00032293479745499547,0.042252335260805594
GJR-GARCH-t,ME1_BM4,2020-2021,Shift-CP,523,0.0002936206321003892,0.03841691104447868
GJR-GARCH-t,ME1_BM4,2020-2021,Vol-ERM,523,0.00029179244657137566,0.03817771381798098
GJR-GARCH-t,ME1_BM4,2020-2021,State-L1,523,0.0002934492426110495,0.0383944866844505
GJR-GARCH-t,ME1_BM4,2020-2021,POT-Shift,523,0.0002936510744897543,0.038420894083939686
GJR-GARCH-t,ME1_BM4,2020-2021,POT-Vol,523,0.0002926799614123651,0.038293835013051794
GJR-GARCH-t,ME1_BM4,2020-2021,DtACI-projected-expected,523,0.00031676752582215033,0.04144541810375397
GJR-GARCH-t,ME1_BM4,2020-2021,Rolling500,523,0.0003062865538847953,0.04007410245847132
GJR-GARCH-t,ME1_BM4,2020-2021,Selected-rolling,523,0.0003062865538847953,0.04007410245847132
GJR-GARCH-t,ME1_BM4,2020-2021,Gate-selected-rolling,523,0.0003062865538847953,0.04007410245847132
GJR-GARCH-t,ME1_BM4,2020-2021,Loss-gate,523,0.00032293479745499547,0.042252335260805594
GJR-GARCH-t,ME1_BM4,2020-2021,Past-minimum,523,0.0002917910118374181,0.0381775260994054
GJR-GARCH-t,ME1_BM4,2020-2021,State-L1-clipped,523,0.0002934492426110495,0.0383944866844505
GJR-GARCH-t,ME1_BM4,2020-2021,DtACI-projected-seed,523,0.0003293580040469814,0.043092738588390106
GJR-GARCH-t,ME1_BM4,2022-July2026,Raw,1195,0.00025033980843451115,0.03275410887417574
GJR-GARCH-t,ME1_BM4,2022-July2026,Shift-CP,1195,0.00024597073421088835,0.03218246534015374
GJR-GARCH-t,ME1_BM4,2022-July2026,Vol-ERM,1195,0.0002469121789210838,0.032305642643554226
GJR-GARCH-t,ME1_BM4,2022-July2026,State-L1,1195,0.00024879873689938125,0.032552477239318346
GJR-GARCH-t,ME1_BM4,2022-July2026,POT-Shift,1195,0.00024592594677295455,0.032176605414689016
GJR-GARCH-t,ME1_BM4,2022-July2026,POT-Vol,1195,0.0002462503853479787,0.03221905450209456
GJR-GARCH-t,ME1_BM4,2022-July2026,DtACI-projected-expected,1195,0.00025169721406443306,0.03293170991999788
GJR-GARCH-t,ME1_BM4,2022-July2026,Rolling500,1195,0.00024374718770965928,0.03189153963942923
GJR-GARCH-t,ME1_BM4,2022-July2026,Selected-rolling,1195,0.00024374718770965928,0.03189153963942923
GJR-GARCH-t,ME1_BM4,2022-July2026,Gate-selected-rolling,1195,0.00024374718770965928,0.03189153963942923
GJR-GARCH-t,ME1_BM4,2022-July2026,Loss-gate,1195,0.00025033980843451115,0.03275410887417574
GJR-GARCH-t,ME1_BM4,2022-July2026,Past-minimum,1195,0.0002469132487597709,0.032305782619745205
GJR-GARCH-t,ME1_BM4,2022-July2026,State-L1-clipped,1195,0.00024879873689938125,0.032552477239318346
GJR-GARCH-t,ME1_BM4,2022-July2026,DtACI-projected-seed,1195,0.0002542060131670727,0.03325995767038629
GJR-GARCH-t,SMALL_HiBM,2015-2019,Raw,1304,0.00023678123385426994,0.03242905144611671
GJR-GARCH-t,SMALL_HiBM,2015-2019,Shift-CP,1304,0.00022725820004411347,0.031124797099918226
GJR-GARCH-t,SMALL_HiBM,2015-2019,Vol-ERM,1304,0.00022305509783916778,0.03054914921001256
GJR-GARCH-t,SMALL_HiBM,2015-2019,State-L1,1304,0.0002190089992511968,0.029995004199744865
GJR-GARCH-t,SMALL_HiBM,2015-2019,POT-Shift,1304,0.00022727020402283103,0.031126441139173587
GJR-GARCH-t,SMALL_HiBM,2015-2019,POT-Vol,1304,0.000222484513558844,0.03047100320713991
GJR-GARCH-t,SMALL_HiBM,2015-2019,DtACI-projected-expected,1304,0.00024379705413112292,0.03338992318832076
GJR-GARCH-t,SMALL_HiBM,2015-2019,Rolling500,1304,0.00024494896097816254,0.03354768588680712
GJR-GARCH-t,SMALL_HiBM,2015-2019,Selected-rolling,1304,0.00024494896097816254,0.03354768588680712
GJR-GARCH-t,SMALL_HiBM,2015-2019,Gate-selected-rolling,1304,0.00024494896097816254,0.03354768588680712
GJR-GARCH-t,SMALL_HiBM,2015-2019,Loss-gate,1304,0.00023678123385426994,0.03242905144611671
GJR-GARCH-t,SMALL_HiBM,2015-2019,Past-minimum,1304,0.00022305509783916778,0.03054914921001256
GJR-GARCH-t,SMALL_HiBM,2015-2019,State-L1-clipped,1304,0.00021899721790826973,0.029993390652211276
GJR-GARCH-t,SMALL_HiBM,2015-2019,DtACI-projected-seed,1304,0.00024385288435000045,0.03339756957570862
GJR-GARCH-t,SMALL_HiBM,2020-2021,Raw,523,0.00030588899899345126,0.04189390317673983
GJR-GARCH-t,SMALL_HiBM,2020-2021,Shift-CP,523,0.00027693832268257306,0.037928880458498716
GJR-GARCH-t,SMALL_HiBM,2020-2021,Vol-ERM,523,0.0002753762442829173,0.03771494154129347
GJR-GARCH-t,SMALL_HiBM,2020-2021,State-L1,523,0.00027059652514908753,0.037060321429868794
GJR-GARCH-t,SMALL_HiBM,2020-2021,POT-Shift,523,0.0002748656968964304,0.037645018063015394
GJR-GARCH-t,SMALL_HiBM,2020-2021,POT-Vol,523,0.00027485228220421666,0.037643180815456326
GJR-GARCH-t,SMALL_HiBM,2020-2021,DtACI-projected-expected,523,0.00029386751171692134,0.04024746598658074
GJR-GARCH-t,SMALL_HiBM,2020-2021,Rolling500,523,0.00028270599741990227,0.038718808856694466
GJR-GARCH-t,SMALL_HiBM,2020-2021,Selected-rolling,523,0.00028270599741990227,0.038718808856694466
GJR-GARCH-t,SMALL_HiBM,2020-2021,Gate-selected-rolling,523,0.00028270599741990227,0.038718808856694466
GJR-GARCH-t,SMALL_HiBM,2020-2021,Loss-gate,523,0.00030588899899345126,0.04189390317673983
GJR-GARCH-t,SMALL_HiBM,2020-2021,Past-minimum,523,0.0002753762442829173,0.03771494154129347
GJR-GARCH-t,SMALL_HiBM,2020-2021,State-L1-clipped,523,0.00027059652514908753,0.037060321429868794
GJR-GARCH-t,SMALL_HiBM,2020-2021,DtACI-projected-seed,523,0.0002881113311909585,0.03945911181099404
GJR-GARCH-t,SMALL_HiBM,2022-July2026,Raw,1195,0.00023293671376979692,0.03190251419662448
GJR-GARCH-t,SMALL_HiBM,2022-July2026,Shift-CP,1195,0.00022885778745659638,0.03134387317130949
GJR-GARCH-t,SMALL_HiBM,2022-July2026,Vol-ERM,1195,0.00023201365251716475,0.031776093701375484
GJR-GARCH-t,SMALL_HiBM,2022-July2026,State-L1,1195,0.00023459348488757552,0.032129422026009095
GJR-GARCH-t,SMALL_HiBM,2022-July2026,POT-Shift,1195,0.00023038143867216507,0.03155254918355641
GJR-GARCH-t,SMALL_HiBM,2022-July2026,POT-Vol,1195,0.00023284272806506446,0.03188964211548716
GJR-GARCH-t,SMALL_HiBM,2022-July2026,DtACI-projected-expected,1195,0.0002410304213068351,0.03301101107298579
GJR-GARCH-t,SMALL_HiBM,2022-July2026,Rolling500,1195,0.00023089010659843115,0.03162221525498175
GJR-GARCH-t,SMALL_HiBM,2022-July2026,Selected-rolling,1195,0.00023089010659843115,0.03162221525498175
GJR-GARCH-t,SMALL_HiBM,2022-July2026,Gate-selected-rolling,1195,0.00023089010659843115,0.03162221525498175
GJR-GARCH-t,SMALL_HiBM,2022-July2026,Loss-gate,1195,0.00023293671376979692,0.03190251419662448
GJR-GARCH-t,SMALL_HiBM,2022-July2026,Past-minimum,1195,0.00023201365251716475,0.031776093701375484
GJR-GARCH-t,SMALL_HiBM,2022-July2026,State-L1-clipped,1195,0.00023459348488757552,0.032129422026009095
GJR-GARCH-t,SMALL_HiBM,2022-July2026,DtACI-projected-seed,1195,0.00023803703577475458,0.03260104339168869
GJR-GARCH-t,ME2_BM1,2015-2019,Raw,1304,0.0002703427889741594,0.02685607324022824
GJR-GARCH-t,ME2_BM1,2015-2019,Shift-CP,1304,0.0002557844108230306,0.02540983207592988
GJR-GARCH-t,ME2_BM1,2015-2019,Vol-ERM,1304,0.0002483298190982329,0.024669286851487802
GJR-GARCH-t,ME2_BM1,2015-2019,State-L1,1304,0.000250084264456579,0.02484357488490831
GJR-GARCH-t,ME2_BM1,2015-2019,POT-Shift,1304,0.00025466143415499943,0.025298274657445916
GJR-GARCH-t,ME2_BM1,2015-2019,POT-Vol,1304,0.0002475299724372712,0.024589829431560864
GJR-GARCH-t,ME2_BM1,2015-2019,DtACI-projected-expected,1304,0.000261747957972406,0.026002255715646374
GJR-GARCH-t,ME2_BM1,2015-2019,Rolling500,1304,0.00026462813900063234,0.026288375249045714
GJR-GARCH-t,ME2_BM1,2015-2019,Selected-rolling,1304,0.0002626145019886116,0.026088338905264293
GJR-GARCH-t,ME2_BM1,2015-2019,Gate-selected-rolling,1304,0.0002626145019886116,0.026088338905264293
GJR-GARCH-t,ME2_BM1,2015-2019,Loss-gate,1304,0.0002703427889741594,0.02685607324022824
GJR-GARCH-t,ME2_BM1,2015-2019,Past-minimum,1304,0.0002492970652603749,0.024765373874449964
GJR-GARCH-t,ME2_BM1,2015-2019,State-L1-clipped,1304,0.000250084264456579,0.02484357488490831
GJR-GARCH-t,ME2_BM1,2015-2019,DtACI-projected-seed,1304,0.0002588466611671853,0.02571403852373121
GJR-GARCH-t,ME2_BM1,2020-2021,Raw,523,0.0004012358998961722,0.039859101680165286
GJR-GARCH-t,ME2_BM1,2020-2021,Shift-CP,523,0.00037563189663924123,0.03731557910528756
GJR-GARCH-t,ME2_BM1,2020-2021,Vol-ERM,523,0.0003734413679729964,0.03709797020024251
GJR-GARCH-t,ME2_BM1,2020-2021,State-L1,523,0.0003774259547022732,0.03749380229711315
GJR-GARCH-t,ME2_BM1,2020-2021,POT-Shift,523,0.0003737497757759006,0.037128607683025325
GJR-GARCH-t,ME2_BM1,2020-2021,POT-Vol,523,0.000372390809027037,0.03699360681735768
GJR-GARCH-t,ME2_BM1,2020-2021,DtACI-projected-expected,523,0.00038756134195006757,0.03850065993617842
GJR-GARCH-t,ME2_BM1,2020-2021,Rolling500,523,0.0003742626707121324,0.037179559084482165
GJR-GARCH-t,ME2_BM1,2020-2021,Selected-rolling,523,0.00039861340597501963,0.039598580994239914
GJR-GARCH-t,ME2_BM1,2020-2021,Gate-selected-rolling,523,0.00039861340597501963,0.039598580994239914
GJR-GARCH-t,ME2_BM1,2020-2021,Loss-gate,523,0.0004012358998961722,0.039859101680165286
GJR-GARCH-t,ME2_BM1,2020-2021,Past-minimum,523,0.00037453964080020794,0.0372070735190226
GJR-GARCH-t,ME2_BM1,2020-2021,State-L1-clipped,523,0.0003774259547022732,0.03749380229711315
GJR-GARCH-t,ME2_BM1,2020-2021,DtACI-projected-seed,523,0.0003842035034760462,0.03816708952237391
GJR-GARCH-t,ME2_BM1,2022-July2026,Raw,1195,0.0003092081109793217,0.03071698603999765
GJR-GARCH-t,ME2_BM1,2022-July2026,Shift-CP,1195,0.00030981932484034415,0.030777704523665548
GJR-GARCH-t,ME2_BM1,2022-July2026,Vol-ERM,1195,0.0003153516434006314,0.03132728956348531
GJR-GARCH-t,ME2_BM1,2022-July2026,State-L1,1195,0.00031530724110663164,0.031322878603369755
GJR-GARCH-t,ME2_BM1,2022-July2026,POT-Shift,1195,0.0003113651171312306,0.030931264791116197
GJR-GARCH-t,ME2_BM1,2022-July2026,POT-Vol,1195,0.00031637630786466946,0.03142908056740772
GJR-GARCH-t,ME2_BM1,2022-July2026,DtACI-projected-expected,1195,0.0003198606611679793,0.031775219067582273
GJR-GARCH-t,ME2_BM1,2022-July2026,Rolling500,1195,0.00031228085665714617,0.031022235102809294
GJR-GARCH-t,ME2_BM1,2022-July2026,Selected-rolling,1195,0.0003276173700691967,0.032545776858839415
GJR-GARCH-t,ME2_BM1,2022-July2026,Gate-selected-rolling,1195,0.0003276173700691967,0.032545776858839415
GJR-GARCH-t,ME2_BM1,2022-July2026,Loss-gate,1195,0.0003092081109793217,0.03071698603999765
GJR-GARCH-t,ME2_BM1,2022-July2026,Past-minimum,1195,0.00031428044112093953,0.03122087545498377
GJR-GARCH-t,ME2_BM1,2022-July2026,State-L1-clipped,1195,0.00031530724110663164,0.031322878603369755
GJR-GARCH-t,ME2_BM1,2022-July2026,DtACI-projected-seed,1195,0.0003221200295787446,0.03199966656901709
GJR-GARCH-t,ME2_BM2,2015-2019,Raw,1304,0.00023834722160495552,0.025953431659389573
GJR-GARCH-t,ME2_BM2,2015-2019,Shift-CP,1304,0.0002343734596371332,0.025520732008149277
GJR-GARCH-t,ME2_BM2,2015-2019,Vol-ERM,1304,0.0002293181982065298,0.024970268775659953
GJR-GARCH-t,ME2_BM2,2015-2019,State-L1,1304,0.00022806294633201122,0.024833585438127137
GJR-GARCH-t,ME2_BM2,2015-2019,POT-Shift,1304,0.00023382723601744805,0.025461254170359587
GJR-GARCH-t,ME2_BM2,2015-2019,POT-Vol,1304,0.00022954007080009086,0.024994428298709154
GJR-GARCH-t,ME2_BM2,2015-2019,DtACI-projected-expected,1304,0.0002379500855862384,0.02591018784705624
GJR-GARCH-t,ME2_BM2,2015-2019,Rolling500,1304,0.00023991950324236082,0.026124636105369418
GJR-GARCH-t,ME2_BM2,2015-2019,Selected-rolling,1304,0.0002526811724477856,0.027514243701180562
GJR-GARCH-t,ME2_BM2,2015-2019,Gate-selected-rolling,1304,0.0002526811724477856,0.027514243701180562
GJR-GARCH-t,ME2_BM2,2015-2019,Loss-gate,1304,0.00023834722160495552,0.025953431659389573
GJR-GARCH-t,ME2_BM2,2015-2019,Past-minimum,1304,0.00022891505223476176,0.024926370544513875
GJR-GARCH-t,ME2_BM2,2015-2019,State-L1-clipped,1304,0.00022807009941814348,0.024834364331754833
GJR-GARCH-t,ME2_BM2,2015-2019,DtACI-projected-seed,1304,0.00024124122812674593,0.026268557633920983
GJR-GARCH-t,ME2_BM2,2020-2021,Raw,523,0.00045204161396385564,0.04922243714951351
GJR-GARCH-t,ME2_BM2,2020-2021,Shift-CP,523,0.0004385534348864261,0.047753720495136535
GJR-GARCH-t,ME2_BM2,2020-2021,Vol-ERM,523,0.0004369236429912544,0.04757625380479486
GJR-GARCH-t,ME2_BM2,2020-2021,State-L1,523,0.00043547223105389163,0.04741821076039806
GJR-GARCH-t,ME2_BM2,2020-2021,POT-Shift,523,0.00043942642778388506,0.047848779969087055
GJR-GARCH-t,ME2_BM2,2020-2021,POT-Vol,523,0.00043775270745330337,0.04766652994777705
GJR-GARCH-t,ME2_BM2,2020-2021,DtACI-projected-expected,523,0.00048399715843352293,0.05270204993437196
GJR-GARCH-t,ME2_BM2,2020-2021,Rolling500,523,0.00046444171123863603,0.050572673477102
GJR-GARCH-t,ME2_BM2,2020-2021,Selected-rolling,523,0.00047060356438035326,0.051243632564990226
GJR-GARCH-t,ME2_BM2,2020-2021,Gate-selected-rolling,523,0.00047060356438035326,0.051243632564990226
GJR-GARCH-t,ME2_BM2,2020-2021,Loss-gate,523,0.00045204161396385564,0.04922243714951351
GJR-GARCH-t,ME2_BM2,2020-2021,Past-minimum,523,0.0004351718837161548,0.04738550618741608
GJR-GARCH-t,ME2_BM2,2020-2021,State-L1-clipped,523,0.00043547223105389163,0.04741821076039806
GJR-GARCH-t,ME2_BM2,2020-2021,DtACI-projected-seed,523,0.000475801436265449,0.05180962453181787
