module,innovation,phi,n_cal,alpha,truth,method,histories,expected_loss,expected_violation,difference_vs_Raw,se_vs_Raw,difference_vs_Full-CP,se_vs_Full-CP,difference_vs_Half-Inner,se_vs_Half-Inner,difference_vs_Oracle-Grid,se_vs_Oracle-Grid
ar,t5,0.5,500,0.05,none,Oracle-Continuous,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-1.3724491577957628e-05,8.502026142673945e-07,-4.8477152477650555e-06,3.032964392968826e-07,0.0,0.0
ar,t5,0.5,1000,0.01,constant,Raw,500,0.0004948921292248134,0.014339600148343077,0.0,0.0,1.0292624572275498e-06,4.191886654564074e-07,3.2542386687285807e-06,2.267405171255398e-07,5.243146933819902e-06,1.2465311131821625e-07
ar,t5,0.5,1000,0.01,constant,Full-CP,500,0.0004938628667675858,0.010233208529301301,-1.0292624572275498e-06,4.191886654564074e-07,0.0,0.0,2.224976211501031e-06,3.4236505263123205e-07,4.213884476592352e-06,4.0634212257713076e-07
ar,t5,0.5,1000,0.01,constant,Half-Full,500,0.0004908719415275132,0.011890433148784229,-4.0201876973001756e-06,1.7214428636293068e-07,-2.990925240072626e-06,3.4358136508421417e-07,-7.659490285715952e-07,1.638106069939896e-07,1.2229592365197258e-06,1.3228777054059184e-07
ar,t5,0.5,1000,0.01,constant,Inner-CP,500,0.0004968540488137259,0.010290021782393112,1.9619195889124994e-06,6.895053683735833e-07,2.9911820461400494e-06,4.961523796212184e-07,5.21615825764108e-06,5.463103340296515e-07,7.2050665227324e-06,6.671089858685981e-07
ar,t5,0.5,1000,0.01,constant,Half-Inner,500,0.0004916378905560848,0.011840112050197216,-3.2542386687285807e-06,2.267405171255398e-07,-2.224976211501031e-06,3.4236505263123205e-07,0.0,0.0,1.988908265091321e-06,1.525793669419295e-07
ar,t5,0.5,1000,0.01,constant,Selected-Inner,500,0.0004931789873455358,0.012328388586314479,-1.7131418792775949e-06,2.1769138804573498e-07,-6.838794220500451e-07,3.466181344891186e-07,1.5410967894509858e-06,2.1450657789395058e-07,3.5300050545423065e-06,2.0580186536147104e-07
ar,t5,0.5,1000,0.01,constant,Oracle-Grid,500,0.0004896489822909934,0.011282312654945496,-5.243146933819902e-06,1.2465311131821625e-07,-4.213884476592352e-06,4.0634212257713076e-07,-1.988908265091321e-06,1.525793669419295e-07,0.0,0.0
ar,t5,0.5,1000,0.01,constant,Oracle-Continuous,500,0.0004895532350605201,0.011273949130229301,-5.33889416429339e-06,1.263472441752253e-07,-4.309631707065839e-06,4.146139246367648e-07,-2.0846554955648085e-06,1.62296370471136e-07,-9.574723047348772e-08,1.6459963703247005e-08
ar,t5,0.5,1000,0.01,none,Raw,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-6.123694720507217e-06,4.1918866545640746e-07,-2.4131874748293043e-06,2.0954800237140462e-07,0.0,0.0
ar,t5,0.5,1000,0.01,none,Full-CP,500,0.0004938628667675858,0.010233208529301301,6.123694720507217e-06,4.1918866545640746e-07,0.0,0.0,3.710507245677912e-06,3.1698772916085754e-07,6.123694720507217e-06,4.1918866545640746e-07
ar,t5,0.5,1000,0.01,none,Half-Full,500,0.0004893044741934603,0.00994817698543583,1.5653021463816549e-06,1.1410139732163683e-07,-4.558392574125562e-06,3.074906946628945e-07,-8.478853284476494e-07,1.4915914817926883e-07,1.5653021463816549e-06,1.1410139732163683e-07
ar,t5,0.5,1000,0.01,none,Inner-CP,500,0.0004968540488137259,0.010290021782393112,9.114876766647268e-06,6.895053683735833e-07,2.9911820461400494e-06,4.961523796212184e-07,6.701689291817962e-06,4.845077261222537e-07,9.114876766647268e-06,6.895053683735833e-07
ar,t5,0.5,1000,0.01,none,Half-Inner,500,0.0004901523595219079,0.00990555429149129,2.4131874748293043e-06,2.0954800237140462e-07,-3.710507245677912e-06,3.1698772916085754e-07,0.0,0.0,2.4131874748293043e-06,2.0954800237140462e-07
ar,t5,0.5,1000,0.01,none,Selected-Inner,500,0.0004897035979658684,0.010142419701822447,1.9644259187897337e-06,2.4587580055246886e-07,-4.1592688017174834e-06,2.8766426222486774e-07,-4.487615560395706e-07,2.2518844408965636e-07,1.9644259187897337e-06,2.4587580055246886e-07
ar,t5,0.5,1000,0.01,none,Oracle-Grid,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-6.123694720507217e-06,4.1918866545640746e-07,-2.4131874748293043e-06,2.0954800237140462e-07,0.0,0.0
ar,t5,0.5,1000,0.01,none,Oracle-Continuous,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-6.123694720507217e-06,4.1918866545640746e-07,-2.4131874748293043e-06,2.0954800237140462e-07,0.0,0.0
ar,t5,0.5,1000,0.05,constant,Raw,500,0.0016251893943209144,0.07568601117269617,0.0,0.0,3.562583368338748e-05,4.1859315091486375e-07,3.0068464853217264e-05,4.7508911349908225e-07,3.7798186101518446e-05,3.936051050114972e-07
ar,t5,0.5,1000,0.05,constant,Full-CP,500,0.0015895635606375266,0.050287922957846065,-3.562583368338748e-05,4.1859315091486375e-07,0.0,0.0,-5.557368830170217e-06,5.525719077597728e-07,2.1723524181309633e-06,4.3038789846136966e-07
ar,t5,0.5,1000,0.05,constant,Half-Full,500,0.0015943125493396448,0.0614117387549189,-3.08768449812693e-05,3.9763058465979266e-07,4.748988702118175e-06,4.81567036415914e-07,-8.083801280520417e-07,3.0176356848761204e-07,6.921341120249138e-06,3.1629203212071135e-07
ar,t5,0.5,1000,0.05,constant,Inner-CP,500,0.0015926074433648854,0.050501398487266314,-3.25819509560287e-05,6.402613201661861e-07,3.0438827273587772e-06,4.747606432365919e-07,-2.5134861028114397e-06,6.706871570663103e-07,5.216235145489741e-06,5.203706585581956e-07
ar,t5,0.5,1000,0.05,constant,Half-Inner,500,0.0015951209294676966,0.06143077219634861,-3.0068464853217264e-05,4.7508911349908225e-07,5.557368830170217e-06,5.525719077597728e-07,0.0,0.0,7.72972124830118e-06,2.13881890491556e-07
ar,t5,0.5,1000,0.05,constant,Selected-Inner,500,0.001596482684732192,0.05876580718489153,-2.870670958872204e-05,6.803216556547831e-07,6.919124094665439e-06,6.651082673476034e-07,1.361755264495223e-06,7.005659918854853e-07,9.091476512796403e-06,6.321933162523048e-07
ar,t5,0.5,1000,0.05,constant,Oracle-Grid,500,0.0015873912082193953,0.05412062724792085,-3.7798186101518446e-05,3.936051050114972e-07,-2.1723524181309633e-06,4.3038789846136966e-07,-7.72972124830118e-06,2.13881890491556e-07,0.0,0.0
ar,t5,0.5,1000,0.05,constant,Oracle-Continuous,500,0.0015871775745847346,0.05425077961584326,-3.801181973617926e-05,3.977240990981783e-07,-2.385986052791774e-06,4.374800883495439e-07,-7.943354882961991e-06,2.0362466085750848e-07,-2.1363363466081086e-07,1.808673844854762e-08
ar,t5,0.5,1000,0.05,none,Raw,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-6.57474266512814e-06,4.1859315091486365e-07,-2.424215232619989e-06,1.6337504250815983e-07,0.0,0.0
ar,t5,0.5,1000,0.05,none,Full-CP,500,0.0015895635606375266,0.050287922957846065,6.57474266512814e-06,4.1859315091486365e-07,0.0,0.0,4.150527432508151e-06,3.3366173037556235e-07,6.57474266512814e-06,4.1859315091486365e-07
ar,t5,0.5,1000,0.05,none,Half-Full,500,0.0015846360650463413,0.04994465001358293,1.6472470739428966e-06,1.0417951761835889e-07,-4.927495591185244e-06,3.1487522949322017e-07,-7.769681586770921e-07,1.2121094201457147e-07,1.6472470739428966e-06,1.0417951761835889e-07
ar,t5,0.5,1000,0.05,none,Inner-CP,500,0.0015926074433648854,0.050501398487266314,9.618625392486917e-06,6.402613201661861e-07,3.0438827273587772e-06,4.747606432365919e-07,7.194410159866928e-06,4.778995436005003e-07,9.618625392486917e-06,6.402613201661861e-07
ar,t5,0.5,1000,0.05,none,Half-Inner,500,0.0015854130332050183,0.04996107013066753,2.424215232619989e-06,1.6337504250815983e-07,-4.150527432508151e-06,3.3366173037556235e-07,0.0,0.0,2.424215232619989e-06,1.6337504250815983e-07
ar,t5,0.5,1000,0.05,none,Selected-Inner,500,0.0015851204108933766,0.050305094409984756,2.131592920978076e-06,2.531913929707435e-07,-4.443149744150064e-06,2.769625680390519e-07,-2.92622311641913e-07,2.520431136057882e-07,2.131592920978076e-06,2.531913929707435e-07
ar,t5,0.5,1000,0.05,none,Oracle-Grid,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-6.57474266512814e-06,4.1859315091486365e-07,-2.424215232619989e-06,1.6337504250815983e-07,0.0,0.0
ar,t5,0.5,1000,0.05,none,Oracle-Continuous,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-6.57474266512814e-06,4.1859315091486365e-07,-2.424215232619989e-06,1.6337504250815983e-07,0.0,0.0
ar,t5,0.8,125,0.01,constant,Raw,500,0.0004948921292248134,0.014339600148343077,0.0,0.0,-8.634763407176945e-05,6.2566040209427385e-06,-2.551536584179519e-05,2.2405599913147532e-06,2.793815236032686e-06,1.450015969901702e-07
ar,t5,0.8,125,0.01,constant,Full-CP,500,0.0005812397632965828,0.017421127167652657,8.634763407176945e-05,6.2566040209427385e-06,0.0,0.0,6.083226822997426e-05,4.581315881226243e-06,8.914144930780212e-05,6.2050277433290344e-06
ar,t5,0.8,125,0.01,constant,Half-Full,500,0.0005165220785318623,0.013451918549424263,2.1629949307048957e-05,2.100282044185564e-06,-6.47176847647205e-05,4.301388174725893e-06,-3.885416534746231e-06,1.0856030648339756e-06,2.4423764543081645e-05,2.0484206046630404e-06
ar,t5,0.8,125,0.01,constant,Inner-CP,500,0.0006000139229545419,0.02220448899826018,0.00010512179372972852,8.11545555475434e-06,1.877415965795907e-05,5.759872740409946e-06,7.960642788793332e-05,6.13213294576887e-06,0.00010791560896576121,8.05768901644466e-06
ar,t5,0.8,125,0.01,constant,Half-Inner,500,0.0005204074950666087,0.015161302294050738,2.551536584179519e-05,2.2405599913147532e-06,-6.083226822997426e-05,4.581315881226243e-06,0.0,0.0,2.830918107782788e-05,2.176444490130793e-06
ar,t5,0.8,125,0.01,constant,Selected-Inner,500,0.0005416337059559616,0.021664409157061564,4.674157673114821e-05,4.466743808344145e-06,-3.960605734062124e-05,5.021510367128718e-06,2.1226210889353018e-05,4.190231575503197e-06,4.9535391967180893e-05,4.412525064253311e-06
ar,t5,0.8,125,0.01,constant,Oracle-Grid,500,0.0004920983139887807,0.012408371510916503,-2.793815236032686e-06,1.450015969901702e-07,-8.914144930780212e-05,6.2050277433290344e-06,-2.830918107782788e-05,2.176444490130793e-06,0.0,0.0
ar,t5,0.8,125,0.01,constant,Oracle-Continuous,500,0.0004914167540082424,0.012305552799451636,-3.475375216570984e-06,1.5542605312490082e-07,-8.982300928834043e-05,6.2453361108340726e-06,-2.8990741058366173e-05,2.215933921321702e-06,-6.815599805382976e-07,8.315207769503424e-08
ar,t5,0.8,125,0.01,none,Raw,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-9.350059124950421e-05,6.256604020942737e-06,-2.5904277652729744e-05,2.13910136502975e-06,0.0,0.0
ar,t5,0.8,125,0.01,none,Full-CP,500,0.0005812397632965828,0.017421127167652657,9.350059124950421e-05,6.256604020942737e-06,0.0,0.0,6.759631359677445e-05,4.663750093082792e-06,9.350059124950421e-05,6.256604020942737e-06
ar,t5,0.8,125,0.01,none,Half-Full,500,0.0005124885070235239,0.011189245022200128,2.4749334976445257e-05,2.1222196426091375e-06,-6.875125627305895e-05,4.464766898226028e-06,-1.1549426762844944e-06,8.811684606523622e-07,2.4749334976445257e-05,2.1222196426091375e-06
ar,t5,0.8,125,0.01,none,Inner-CP,500,0.0006000139229545419,0.02220448899826018,0.00011227475090746329,8.11545555475434e-06,1.877415965795907e-05,5.759872740409946e-06,8.637047325473353e-05,6.471381113875658e-06,0.00011227475090746329,8.11545555475434e-06
ar,t5,0.8,125,0.01,none,Half-Inner,500,0.0005136434496998084,0.012580672666585059,2.5904277652729744e-05,2.13910136502975e-06,-6.759631359677445e-05,4.663750093082792e-06,0.0,0.0,2.5904277652729744e-05,2.13910136502975e-06
ar,t5,0.8,125,0.01,none,Selected-Inner,500,0.0005380112867932004,0.019624378016346776,5.027211474612179e-05,4.531028788838611e-06,-4.322847650338242e-05,5.069766979095026e-06,2.4367837093392042e-05,4.618294859501403e-06,5.027211474612179e-05,4.531028788838611e-06
ar,t5,0.8,125,0.01,none,Oracle-Grid,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-9.350059124950421e-05,6.256604020942737e-06,-2.5904277652729744e-05,2.13910136502975e-06,0.0,0.0
ar,t5,0.8,125,0.01,none,Oracle-Continuous,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-9.350059124950421e-05,6.256604020942737e-06,-2.5904277652729744e-05,2.13910136502975e-06,0.0,0.0
ar,t5,0.8,125,0.05,constant,Raw,500,0.0016251893943209144,0.07568601117269617,0.0,0.0,-7.816992018648692e-05,7.492939771339072e-06,-1.2075618283039237e-05,3.083204096847686e-06,2.4958781901442885e-05,8.449382944085823e-07
ar,t5,0.8,125,0.05,constant,Full-CP,500,0.0017033593145074008,0.060710757559398205,7.816992018648692e-05,7.492939771339072e-06,0.0,0.0,6.60943019034477e-05,6.18138635921542e-06,0.00010312870208792982,7.286495405271042e-06
ar,t5,0.8,125,0.05,constant,Half-Full,500,0.0016275234527119216,0.06382979870002775,2.3340583910075367e-06,2.4938829521045505e-06,-7.583586179547937e-05,5.421605001002051e-06,-9.7415598920317e-06,2.1868805946527413e-06,2.729284029245042e-05,2.1139340048814554e-06
ar,t5,0.8,125,0.05,constant,Inner-CP,500,0.0017318128941795922,0.0668127284023591,0.00010662349985867845,9.463692219339587e-06,2.8453579672191538e-05,7.338682903169805e-06,9.454788157563922e-05,6.737340765607345e-06,0.00013158228176012135,9.132679102358315e-06
ar,t5,0.8,125,0.05,constant,Half-Inner,500,0.0016372650126039532,0.06643473500507943,1.2075618283039237e-05,3.083204096847686e-06,-6.60943019034477e-05,6.18138635921542e-06,0.0,0.0,3.703440018448212e-05,2.5580608188731572e-06
ar,t5,0.8,125,0.05,constant,Selected-Inner,500,0.001656792643229953,0.07447479494688286,3.160324890903907e-05,4.715395787028256e-06,-4.6566671277447854e-05,5.494231589299231e-06,1.9527630625999836e-05,3.906733981876704e-06,5.656203081048195e-05,4.4294167838915165e-06
ar,t5,0.8,125,0.05,constant,Oracle-Grid,500,0.001600230612419471,0.060461574320232296,-2.4958781901442885e-05,8.449382944085823e-07,-0.00010312870208792982,7.286495405271042e-06,-3.703440018448212e-05,2.5580608188731572e-06,0.0,0.0
ar,t5,0.8,125,0.05,constant,Oracle-Continuous,500,0.0015992523360272353,0.06072972518479349,-2.5937058293678684e-05,8.647071733417681e-07,-0.00010410697848016562,7.362330201844726e-06,-3.801267657671792e-05,2.6233379635645556e-06,-9.782763922358012e-07,1.7312026340121288e-07
ar,t5,0.8,125,0.05,none,Raw,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-0.00012037049653500254,7.492939771339072e-06,-3.654279364907679e-05,2.3777664330882223e-06,0.0,0.0
ar,t5,0.8,125,0.05,none,Full-CP,500,0.0017033593145074008,0.060710757559398205,0.00012037049653500254,7.492939771339072e-06,0.0,0.0,8.382770288592576e-05,6.139102534163864e-06,0.00012037049653500254,7.492939771339072e-06
ar,t5,0.8,125,0.05,none,Half-Full,500,0.0016139550152811353,0.05193775762748305,3.096619730873693e-05,2.1121940184928783e-06,-8.94042992262656e-05,5.5148082498709945e-06,-5.576596340339865e-06,1.8133804504210216e-06,3.096619730873693e-05,2.1121940184928783e-06
ar,t5,0.8,125,0.05,none,Inner-CP,500,0.0017318128941795922,0.0668127284023591,0.0001488240762071941,9.463692219339589e-06,2.8453579672191538e-05,7.338682903169805e-06,0.00011228128255811729,7.271828276932116e-06,0.0001488240762071941,9.463692219339589e-06
ar,t5,0.8,125,0.05,none,Half-Inner,500,0.001619531611621475,0.05405905245966823,3.654279364907679e-05,2.3777664330882223e-06,-8.382770288592576e-05,6.139102534163864e-06,0.0,0.0,3.654279364907679e-05,2.3777664330882223e-06
ar,t5,0.8,125,0.05,none,Selected-Inner,500,0.001634517665861122,0.06187749708017052,5.15288478887235e-05,5.073571765434193e-06,-6.884164864627905e-05,5.47418561646701e-06,1.4986054239646706e-05,4.7886522358704645e-06,5.15288478887235e-05,5.073571765434193e-06
ar,t5,0.8,125,0.05,none,Oracle-Grid,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-0.00012037049653500254,7.492939771339072e-06,-3.654279364907679e-05,2.3777664330882223e-06,0.0,0.0
ar,t5,0.8,125,0.05,none,Oracle-Continuous,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-0.00012037049653500254,7.492939771339072e-06,-3.654279364907679e-05,2.3777664330882223e-06,0.0,0.0
ar,t5,0.8,250,0.01,constant,Raw,500,0.0004948921292248134,0.014339600148343077,0.0,0.0,-6.01397513590642e-05,6.136823404851072e-06,-2.3506695570665764e-05,3.3759861952245683e-06,3.5164831406294047e-06,1.467321823001675e-07
ar,t5,0.8,250,0.01,constant,Full-CP,500,0.0005550318805838776,0.013156229978569365,6.01397513590642e-05,6.136823404851072e-06,0.0,0.0,3.663305578839844e-05,3.88414941119266e-06,6.36562344996936e-05,6.095860510653759e-06
ar,t5,0.8,250,0.01,constant,Half-Full,500,0.0005094346290471868,0.012035942028820244,1.4542499822373418e-05,2.514313782241482e-06,-4.559725153669078e-05,3.7304356522121263e-06,-8.964195748292349e-06,1.8667582585937348e-06,1.8058982963002825e-05,2.4820390222748876e-06
ar,t5,0.8,250,0.01,constant,Inner-CP,500,0.0005808517400411288,0.012114516106715144,8.595961081631552e-05,8.079860473747119e-06,2.581985945725132e-05,4.8299479680357495e-06,6.245291524564975e-05,4.8183097458696515e-06,8.947609395694492e-05,8.024716218885155e-06
ar,t5,0.8,250,0.01,constant,Half-Inner,500,0.0005183988247954792,0.01112576190375551,2.3506695570665764e-05,3.3759861952245683e-06,-3.663305578839844e-05,3.88414941119266e-06,0.0,0.0,2.7023178711295174e-05,3.32601093138624e-06
ar,t5,0.8,250,0.01,constant,Selected-Inner,500,0.0005096312359017046,0.01460881052300482,1.4739106676891129e-05,2.0186966097081133e-06,-4.540064468217307e-05,5.78429149739625e-06,-8.76758889377464e-06,3.6950827981191835e-06,1.8255589817520532e-05,1.9789611392476853e-06
ar,t5,0.8,250,0.01,constant,Oracle-Grid,500,0.000491375646084184,0.01175003905100244,-3.5164831406294047e-06,1.467321823001675e-07,-6.36562344996936e-05,6.095860510653759e-06,-2.7023178711295174e-05,3.32601093138624e-06,0.0,0.0
ar,t5,0.8,250,0.01,constant,Oracle-Continuous,500,0.0004901100516406722,0.011499666249261149,-4.782077584141212e-06,1.4650468903765383e-07,-6.492182894320542e-05,6.13225486431056e-06,-2.8288773154806983e-05,3.3848576197938068e-06,-1.2655944435118072e-06,1.0996840570719643e-07
ar,t5,0.8,250,0.01,none,Raw,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-6.729270853679897e-05,6.136823404851072e-06,-3.0347379649604935e-05,3.5014953566421424e-06,0.0,0.0
ar,t5,0.8,250,0.01,none,Full-CP,500,0.0005550318805838776,0.013156229978569365,6.729270853679897e-05,6.136823404851072e-06,0.0,0.0,3.694532888719403e-05,3.984513803319346e-06,6.729270853679897e-05,6.136823404851072e-06
ar,t5,0.8,250,0.01,none,Half-Full,500,0.0005076575611745796,0.010042270334882045,1.991838912750096e-05,2.581181044130069e-06,-4.7374319409298006e-05,3.7223947715910493e-06,-1.0428990522103977e-05,1.9156642842319415e-06,1.991838912750096e-05,2.581181044130069e-06
ar,t5,0.8,250,0.01,none,Inner-CP,500,0.0005808517400411288,0.012114516106715144,9.31125679940503e-05,8.07986047374712e-06,2.5819859457251314e-05,4.8299479680357495e-06,6.276518834444535e-05,4.741741542346081e-06,9.31125679940503e-05,8.07986047374712e-06
ar,t5,0.8,250,0.01,none,Half-Inner,500,0.0005180865516966835,0.009289692714756747,3.0347379649604935e-05,3.5014953566421424e-06,-3.694532888719403e-05,3.984513803319346e-06,0.0,0.0,3.0347379649604935e-05,3.5014953566421424e-06
ar,t5,0.8,250,0.01,none,Selected-Inner,500,0.000505896742450422,0.012381671189659571,1.815757040334339e-05,2.085375131580612e-06,-4.913513813345558e-05,5.798353586757931e-06,-1.2189809246261546e-05,3.9602604453517825e-06,1.815757040334339e-05,2.085375131580612e-06
ar,t5,0.8,250,0.01,none,Oracle-Grid,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-6.729270853679897e-05,6.136823404851072e-06,-3.0347379649604935e-05,3.5014953566421424e-06,0.0,0.0
ar,t5,0.8,250,0.01,none,Oracle-Continuous,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-6.729270853679897e-05,6.136823404851072e-06,-3.0347379649604935e-05,3.5014953566421424e-06,0.0,0.0
ar,t5,0.8,250,0.05,constant,Raw,500,0.0016251893943209144,0.07568601117269617,0.0,0.0,-2.6628173990859236e-05,4.103449079500782e-06,6.884597369080029e-06,1.9466085858064718e-06,2.8161346540534573e-05,7.962763909182914e-07
ar,t5,0.8,250,0.05,constant,Full-CP,500,0.0016518175683117734,0.05391228754177556,2.6628173990859236e-05,4.103449079500782e-06,0.0,0.0,3.351277135993927e-05,3.3372098364988576e-06,5.478952053139381e-05,3.9914697029408065e-06
ar,t5,0.8,250,0.05,constant,Half-Full,500,0.0016105139378184998,0.06142285672748329,-1.4675456502414242e-05,1.4849500369047193e-06,-4.130363049327347e-05,3.2078810904285157e-06,-7.790859133334212e-06,1.4751341527476055e-06,1.348589003812033e-05,1.197582155639077e-06
ar,t5,0.8,250,0.05,constant,Inner-CP,500,0.0016821869405693152,0.054521061853324386,5.6997546248400906e-05,6.0265091156785115e-06,3.036937225754168e-05,4.551242873973253e-06,6.388214361748094e-05,4.585998300242759e-06,8.515889278893549e-05,5.881348700081132e-06
ar,t5,0.8,250,0.05,constant,Half-Inner,500,0.001618304796951834,0.06085121070663913,-6.884597369080029e-06,1.9466085858064718e-06,-3.351277135993927e-05,3.3372098364988576e-06,0.0,0.0,2.1276749171454542e-05,1.5008996806188194e-06
ar,t5,0.8,250,0.05,constant,Selected-Inner,500,0.001626040772185244,0.06668248800024901,8.513778643297214e-07,2.355696409983436e-06,-2.5776796126529513e-05,3.2142934344222277e-06,7.735975233409751e-06,2.239692758061162e-06,2.9012724404864293e-05,2.217519398825854e-06
ar,t5,0.8,250,0.05,constant,Oracle-Grid,500,0.0015970280477803796,0.05864855169494394,-2.8161346540534573e-05,7.962763909182914e-07,-5.478952053139381e-05,3.9914697029408065e-06,-2.1276749171454542e-05,1.5008996806188194e-06,0.0,0.0
ar,t5,0.8,250,0.05,constant,Oracle-Continuous,500,0.0015961833151076884,0.05885660205948257,-2.9006079213225677e-05,8.147323473087702e-07,-5.563425320408492e-05,4.030917891492101e-06,-2.212148184414565e-05,1.5598311902761212e-06,-8.447326726911059e-07,1.2222900464056535e-07
ar,t5,0.8,250,0.05,none,Raw,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-6.882875033937486e-05,4.103449079500783e-06,-2.650096377837794e-05,1.7698265856467316e-06,0.0,0.0
ar,t5,0.8,250,0.05,none,Full-CP,500,0.0016518175683117734,0.05391228754177556,6.882875033937486e-05,4.103449079500783e-06,0.0,0.0,4.2327786560996914e-05,3.3323592645501535e-06,6.882875033937486e-05,4.103449079500783e-06
ar,t5,0.8,250,0.05,none,Half-Full,500,0.0016007973567296902,0.04997480921095283,1.78085387572919e-05,1.0929011209302742e-06,-5.102021158208296e-05,3.050322986055269e-06,-8.69242502108604e-06,1.3438804603212205e-06,1.78085387572919e-05,1.0929011209302742e-06
ar,t5,0.8,250,0.05,none,Inner-CP,500,0.0016821869405693152,0.054521061853324386,9.919812259691653e-05,6.0265091156785115e-06,3.036937225754168e-05,4.551242873973253e-06,7.26971588185386e-05,4.337455754203566e-06,9.919812259691653e-05,6.0265091156785115e-06
ar,t5,0.8,250,0.05,none,Half-Inner,500,0.0016094897817507763,0.0495210577965233,2.650096377837794e-05,1.7698265856467316e-06,-4.2327786560996914e-05,3.3323592645501535e-06,0.0,0.0,2.650096377837794e-05,1.7698265856467316e-06
ar,t5,0.8,250,0.05,none,Selected-Inner,500,0.001606285507249212,0.05388675865275596,2.3296689276813684e-05,2.6395391289494316e-06,-4.553206106256117e-05,3.036986651569646e-06,-3.2042745015642558e-06,2.791632585342578e-06,2.3296689276813684e-05,2.6395391289494316e-06
ar,t5,0.8,250,0.05,none,Oracle-Grid,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-6.882875033937486e-05,4.103449079500783e-06,-2.650096377837794e-05,1.7698265856467316e-06,0.0,0.0
ar,t5,0.8,250,0.05,none,Oracle-Continuous,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-6.882875033937486e-05,4.103449079500783e-06,-2.650096377837794e-05,1.7698265856467316e-06,0.0,0.0
ar,t5,0.8,500,0.01,constant,Raw,500,0.0004948921292248134,0.014339600148343077,0.0,0.0,-2.3167763065214924e-05,2.0274691977570967e-06,-7.290057042443038e-06,1.0223889019221125e-06,4.023112225552131e-06,1.4199281321321132e-07
ar,t5,0.8,500,0.01,constant,Full-CP,500,0.0005180598922900283,0.012700010362737104,2.3167763065214924e-05,2.0274691977570967e-06,0.0,0.0,1.5877706022771886e-05,1.5586251748853356e-06,2.7190875290767053e-05,1.97717443367872e-06
ar,t5,0.8,500,0.01,constant,Half-Full,500,0.0004979802907241199,0.01256474469494747,3.088161499306526e-06,6.226774769495204e-07,-2.00796015659084e-05,1.4630719190396527e-06,-4.201895543136512e-06,8.038094146546301e-07,7.111273724858657e-06,5.640975336081073e-07
ar,t5,0.8,500,0.01,constant,Inner-CP,500,0.0005329391795626846,0.012031753364786827,3.804705033787117e-05,3.1197905709995803e-06,1.4879287272656243e-05,2.3550965869267153e-06,3.075699329542813e-05,2.1504217277555207e-06,4.2070162563423296e-05,3.065050818209315e-06
ar,t5,0.8,500,0.01,constant,Half-Inner,500,0.0005021821862672564,0.01189684418557353,7.290057042443038e-06,1.0223889019221125e-06,-1.5877706022771886e-05,1.5586251748853356e-06,0.0,0.0,1.1313169267995169e-05,9.523392040016388e-07
ar,t5,0.8,500,0.01,constant,Selected-Inner,500,0.0005024493246954402,0.013782829322570397,7.557195470626766e-06,1.2005445500789602e-06,-1.5610567594588156e-05,1.4625509524606408e-06,2.6713842818372903e-07,1.2850312086818398e-06,1.1580307696178897e-05,1.167534147680893e-06
ar,t5,0.8,500,0.01,constant,Oracle-Grid,500,0.0004908690169992613,0.011666942722390009,-4.023112225552131e-06,1.4199281321321132e-07,-2.7190875290767053e-05,1.97717443367872e-06,-1.1313169267995169e-05,9.523392040016388e-07,0.0,0.0
ar,t5,0.8,500,0.01,constant,Oracle-Continuous,500,0.0004902949477817765,0.01166488340518162,-4.5971814430368615e-06,1.4518900410811942e-07,-2.776494450825179e-05,2.002602389390452e-06,-1.1887238485479901e-05,1.0045359177716886e-06,-5.740692174847308e-07,7.044602085398412e-08
ar,t5,0.8,500,0.01,none,Raw,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-3.032072024294969e-05,2.0274691977570963e-06,-1.2881817904244237e-05,1.0908148807072045e-06,0.0,0.0
ar,t5,0.8,500,0.01,none,Full-CP,500,0.0005180598922900283,0.012700010362737104,3.032072024294969e-05,2.0274691977570963e-06,0.0,0.0,1.7438902338705452e-05,1.6724153689231178e-06,3.032072024294969e-05,2.0274691977570963e-06
ar,t5,0.8,500,0.01,none,Half-Full,500,0.0004953440952168034,0.010488163647402104,7.604923169724769e-06,5.491144380521223e-07,-2.271579707322492e-05,1.5289672956473654e-06,-5.2768947345194675e-06,8.052757535248554e-07,7.604923169724769e-06,5.491144380521223e-07
