model,asset,method,first,last,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL
Lag-Llama,GDAXI,Conformal,2019-04-10,2026-08-31,1878,17,0.009052183173588925,0.6748220592484246,0.5772160219516096,0.7839695426431239,0.17601320130608356,0.3107570148056027,0.00049848033937966,0.03659411655683721,Green
GJR-GARCH,GDAXI,Raw,2019-04-10,2026-08-31,1878,51,0.027156549520766772,6.991543199567648e-10,0.21861173025239086,2.5987577194299117e-09,38.02300363320725,1.513460979435024,0.00044444245134299566,0.025203307113903832,Yellow
GJR-GARCH,GDAXI,Conformal,2019-04-10,2026-08-31,1878,30,0.01597444089456869,0.016657158673154315,0.5034477784368242,0.04550644841310016,5.732141421388604,0.4476610580157967,0.0004048022340428238,0.02900472910777113,Green
GJR-GARCH-t,GDAXI,Raw,2019-04-10,2026-08-31,1878,35,0.01863684771033014,0.0007831241572151329,0.6838188722776946,0.0032687948249426435,11.280809161010353,0.1658586731286391,0.0004171960101108774,0.02812340765509556,Yellow
GJR-GARCH-t,GDAXI,Conformal,2019-04-10,2026-08-31,1878,29,0.0154419595314164,0.028172561885374037,0.4693807587872093,0.06922072675208893,4.81747649297083,0.523433390362527,0.0004038143956681177,0.030016909837305747,Green
GARCH-N,GDAXI,Raw,2019-04-10,2026-08-31,1878,47,0.025026624068157616,3.8533365492001124e-08,0.03387728283284111,2.8843142643187336e-08,30.221900447816758,4.500886676695018,0.00047041609266455174,0.02517718164067971,Yellow
GARCH-N,GDAXI,Conformal,2019-04-10,2026-08-31,1878,28,0.014909478168264111,0.04623883223981235,0.06984998576572132,0.026523948909990124,3.9728724214804103,3.286542021835203,0.00042880304683491426,0.029572378576111568,Green
Hist-Sim,GDAXI,Raw,2019-04-10,2026-08-31,1878,28,0.014909478168264111,0.04623883223981235,1.4155368567283928e-06,1.2206123365022963e-06,3.9728724214804103,23.259443398460746,0.0005273068792593458,0.03268572665592927,Green
Hist-Sim,GDAXI,Conformal,2019-04-10,2026-08-31,1878,22,0.011714589989350373,0.46720486086410684,6.945539734751278e-05,0.00028101482685523923,0.5285790709428353,15.82562717988344,0.0005172124268680364,0.03548265455376168,Green
EWMA,GDAXI,Raw,2019-04-10,2026-08-31,1878,51,0.027156549520766772,6.991543199567648e-10,0.060037502099983896,9.451514123125992e-10,38.02300363320725,3.536348319992726,0.0004979260537827091,0.025545555590415395,Yellow
EWMA,GDAXI,Conformal,2019-04-10,2026-08-31,1878,30,0.01597444089456869,0.016657158673154315,0.5034477784368242,0.04550644841310016,5.732141421388604,0.4476610580157967,0.0004585289814587441,0.029271886412711445,Green
CAViaR-SAV,GDAXI,Raw,2019-04-10,2026-08-31,1878,30,0.01597444089456869,0.016657158673154315,0.5034477784368242,0.04550644841310016,5.732141421388604,0.4476610580157967,0.00044886807233269485,0.028645080607916488,Green
CAViaR-SAV,GDAXI,Conformal,2019-04-10,2026-08-31,1878,30,0.01597444089456869,0.016657158673154315,0.5034477784368242,0.04550644841310016,5.732141421388604,0.4476610580157967,0.00044886480551866516,0.028645627406200604,Green
CAViaR-AS,GDAXI,Raw,2019-04-10,2026-08-31,1878,29,0.0154419595314164,0.028172561885374037,0.4693807587872093,0.06922072675208893,4.81747649297083,0.523433390362527,0.00043126391619105773,0.02824235684107224,Green
CAViaR-AS,GDAXI,Conformal,2019-04-10,2026-08-31,1878,29,0.0154419595314164,0.028172561885374037,0.4693807587872093,0.06922072675208893,4.81747649297083,0.523433390362527,0.00043126052926993,0.028242979212684562,Green
GAS-t,GDAXI,Raw,2019-04-10,2026-08-31,1878,36,0.019169329073482427,0.00039150835972938066,0.18785098457376687,0.0007822459207760152,12.572290902280749,1.7343918780406966,0.00046539299761294323,0.02777769471623763,Yellow
GAS-t,GDAXI,Conformal,2019-04-10,2026-08-31,1878,36,0.019169329073482427,0.00039150835972938066,0.18785098457376687,0.0007822459207760152,12.572290902280749,1.7343918780406966,0.0004663166821829858,0.02767695838507967,Yellow
EVT-POT,GDAXI,Raw,2019-04-10,2026-08-31,1878,27,0.01437699680511182,0.07360256497366603,0.060156152212738546,0.034495247324039725,3.200793194950535,3.533074251365292,0.00044168092553719,0.03282508493143614,Green
FHS,GDAXI,Raw,2019-04-10,2026-08-31,1878,28,0.014909478168264111,0.04623883223981235,0.06984998576572132,0.026523948909990124,3.9728724214804103,3.286542021835203,0.00044866234562470915,0.032366996619816776,Green
Moirai-1.1,GLD,Raw,2020-09-24,2026-08-31,1490,24,0.016107382550335572,0.029511927260714495,0.37519598157246703,0.06316899712391283,4.737500000293302,0.7863832997588247,0.0004737438375582237,0.027483980572488683,Yellow
Moirai-1.1,GLD,Conformal,2020-09-24,2026-08-31,1490,16,0.010738255033557046,0.7771608771414533,0.5554766928077284,0.8074704764055739,0.08010078457294956,0.3475967879881807,0.00046045439726403824,0.030986497416638798,Green
Lag-Llama,GLD,Raw,2020-09-24,2026-08-31,1490,53,0.03557046979865772,1.3542377004115174e-14,0.047909861957795584,1.8775393157569134e-14,59.29931354561897,3.913144968374411,0.0005687057733680148,0.023352640792908733,Yellow
Lag-Llama,GLD,Conformal,2020-09-24,2026-08-31,1490,21,0.014093959731543624,0.13465228841727567,0.4382584955291834,0.2418506692929456,2.2380316925981614,0.6008379320584822,0.0004676572679958251,0.0319472313424777,Green
GJR-GARCH,GLD,Raw,2020-09-24,2026-08-31,1490,35,0.02348993288590604,8.35780907348284e-06,0.25758761779351785,2.5727571884813637e-05,19.854218469665426,1.2816761406453452,0.00043630493478330045,0.02354629018138072,Yellow
GJR-GARCH,GLD,Conformal,2020-09-24,2026-08-31,1490,17,0.011409395973154362,0.5928188991002421,0.18637381072092796,0.3620373860280108,0.28596350510605983,1.7460520872309928,0.000406223001256441,0.0279033266873637,Green
GJR-GARCH-t,GLD,Raw,2020-09-24,2026-08-31,1490,26,0.0174496644295302,0.008944006511115973,0.0816409786830652,0.007205212141851767,6.83397374606572,3.031927466464367,0.00040096418256769996,0.025861462951036116,Yellow
GJR-GARCH-t,GLD,Conformal,2020-09-24,2026-08-31,1490,17,0.011409395973154362,0.5928188991002421,0.18637381072092796,0.3620373860280108,0.28596350510605983,1.7460520872309928,0.0003888298623747333,0.028917797818324105,Green
GARCH-N,GLD,Raw,2020-09-24,2026-08-31,1490,30,0.020134228187919462,0.000547862073018999,0.6340570622452188,0.002274634290624056,11.945272842470605,0.2265991392796991,0.0004228394269848535,0.024291580521297526,Yellow
GARCH-N,GLD,Conformal,2020-09-24,2026-08-31,1490,15,0.010067114093959731,0.9792508377080181,0.5805805808247448,0.8581411278988325,0.0006764238783598664,0.305296992701102,0.00040513589079521503,0.029000398897648584,Green
Hist-Sim,GLD,Raw,2020-09-24,2026-08-31,1490,20,0.013422818791946308,0.20696996092780218,0.001731710190545084,0.003334808142835229,1.592495483232149,9.81418477607707,0.00042666652049669026,0.027161462342489767,Green
Hist-Sim,GLD,Conformal,2020-09-24,2026-08-31,1490,9,0.006040268456375839,0.0973087284933734,0.740759604425544,0.23948036548859902,2.7491075594043366,0.10946013409621003,0.0004274138299009027,0.031641651447127946,Green
EWMA,GLD,Raw,2020-09-24,2026-08-31,1490,30,0.020134228187919462,0.000547862073018999,0.6340570622452188,0.002274634290624056,11.945272842470605,0.2265991392796991,0.00043171680585555065,0.02470862917566091,Yellow
EWMA,GLD,Conformal,2020-09-24,2026-08-31,1490,16,0.010738255033557046,0.7771608771414533,0.5554766928077284,0.8074704764055739,0.08010078457294956,0.3475967879881807,0.00041178783757383043,0.02888948550582287,Green
CAViaR-SAV,GLD,Raw,2020-09-24,2026-08-31,1490,14,0.009395973154362415,0.8128676077763769,0.6061857458839808,0.851374236397314,0.056040270259000824,0.26576670239356304,0.00040989580462584844,0.029239536574243608,Green
CAViaR-SAV,GLD,Conformal,2020-09-24,2026-08-31,1490,14,0.009395973154362415,0.8128676077763769,0.6061857458839808,0.851374236397314,0.056040270259000824,0.26576670239356304,0.00040989587801000657,0.02923965806579426,Green
CAViaR-AS,GLD,Raw,2020-09-24,2026-08-31,1490,16,0.010738255033557046,0.7771608771414533,0.5554766928077284,0.8074704764055739,0.08010078457294956,0.3475967879881807,0.0004119165973225159,0.02891736811820411,Green
CAViaR-AS,GLD,Conformal,2020-09-24,2026-08-31,1490,16,0.010738255033557046,0.7771608771414533,0.5554766928077284,0.8074704764055739,0.08010078457294956,0.3475967879881807,0.0004119161603085449,0.028917960073492212,Green
GAS-t,GLD,Raw,2020-09-24,2026-08-31,1490,13,0.0087248322147651,0.6130634440214167,0.6322661203013448,0.7847664473000228,0.255737998905214,0.22900025075563235,0.00041017065594418564,0.02969155740247776,Green
GAS-t,GLD,Conformal,2020-09-24,2026-08-31,1490,12,0.008053691275167786,0.43449124586899823,0.6587939024665856,0.6683856011744119,0.6107880599350493,0.19499198950799723,0.00041070585163528744,0.03007273072752762,Green
EVT-POT,GLD,Raw,2020-09-24,2026-08-31,1490,19,0.012751677852348993,0.30588474397309273,0.4834057961198224,0.46312150350078685,1.0483615265783204,0.4911701389339953,0.0004055884304434399,0.02823231980046187,Green
FHS,GLD,Raw,2020-09-24,2026-08-31,1490,16,0.010738255033557046,0.7771608771414533,0.5554766928077284,0.8074704764055739,0.08010078457294956,0.3475967879881807,0.00040783574777604253,0.02790441528443306,Green
Moirai-1.1,HSI,Raw,2019-04-11,2026-08-31,1817,20,0.01100715465052284,0.6711344511854109,0.5045067413860329,0.7313517488874581,0.1802779875927194,0.4454435050831762,0.000550458795255094,0.037617821618033,Green
Moirai-1.1,HSI,Conformal,2019-04-11,2026-08-31,1817,11,0.006053935057787562,0.06814047907792334,0.7142459870776148,0.17716667716748669,3.3272557691370803,0.1340728520576988,0.000554844193041709,0.04178204449523292,Green
Lag-Llama,HSI,Raw,2019-04-11,2026-08-31,1817,43,0.023665382498624106,6.46904664538586e-07,0.14866118338242543,1.4754538956569023e-06,24.767154862232942,2.0859349170496557,0.0006311899258650699,0.03284376500311257,Yellow
Lag-Llama,HSI,Conformal,2019-04-11,2026-08-31,1817,19,0.010456796917996699,0.8459808507562696,0.526167181553971,0.8027110487581546,0.03773270688726971,0.4017882320063393,0.0005772215717590751,0.04198779812377038,Green
GJR-GARCH,HSI,Raw,2019-04-11,2026-08-31,1817,28,0.015410016510731976,0.031785237876581635,0.45138329380314335,0.07512443207105128,4.610042911484033,0.5671759803993268,0.0005251411947581924,0.03219204037239996,Green
GJR-GARCH,HSI,Conformal,2019-04-11,2026-08-31,1817,17,0.009356081452944413,0.7803417728789721,0.5708308021016859,0.8191136348445447,0.07777052574746923,0.321294387192097,0.0005138293296672561,0.03698835036273583,Green
GJR-GARCH-t,HSI,Raw,2019-04-11,2026-08-31,1817,22,0.012107870115575124,0.38205918913140513,0.4626027388671653,0.5210924802641727,0.7640656049676782,0.5395898903832403,0.0005100341945247368,0.034082522808574066,Green
GJR-GARCH-t,HSI,Conformal,2019-04-11,2026-08-31,1817,17,0.009356081452944413,0.7803417728789721,0.5708308021016859,0.8191136348445447,0.07777052574746923,0.321294387192097,0.0005088300450532216,0.03653032735268401,Green
GARCH-N,HSI,Raw,2019-04-11,2026-08-31,1817,34,0.018712162905888827,0.0008690010493652781,0.0032075623779391884,5.085108448464036e-05,11.087744722947896,8.685473494183213,0.0005521708576873036,0.03319173411942122,Yellow
GARCH-N,HSI,Conformal,2019-04-11,2026-08-31,1817,18,0.009906439185470555,0.9679779028240122,0.1701698605481548,0.3900310501071497,0.0016115830639318873,1.8814462716725586,0.000529379582305029,0.03878455935285262,Green
Hist-Sim,HSI,Raw,2019-04-11,2026-08-31,1817,24,0.013208585580627407,0.19015078536094815,0.03932640427636486,0.05071262474068792,1.7164489511061642,4.246711830274734,0.000553007538074305,0.03357479770274971,Green
Hist-Sim,HSI,Conformal,2019-04-11,2026-08-31,1817,19,0.010456796917996699,0.8459808507562696,0.014381099052542454,0.049083095523069484,0.03773270688726971,5.990748473434991,0.0005478807233351375,0.03702927355971315,Green
EWMA,HSI,Raw,2019-04-11,2026-08-31,1817,28,0.015410016510731976,0.031785237876581635,0.008183504611603313,0.0030231489361057526,4.610042911484033,6.992869682012952,0.0005187025494531675,0.03310872873143955,Green
EWMA,HSI,Conformal,2019-04-11,2026-08-31,1817,16,0.008805723720418272,0.6014892674311303,0.006716490481811477,0.022147965283358148,0.27275557971150466,7.347263715302347,0.0005079035167323189,0.038079287331314146,Green
CAViaR-SAV,HSI,Raw,2019-04-11,2026-08-31,1817,18,0.009906439185470555,0.9679779028240122,0.5482805817569016,0.8344278286646372,0.0016115830639318873,0.36040646522477005,0.0004924680942287723,0.03613149173637221,Green
CAViaR-SAV,HSI,Conformal,2019-04-11,2026-08-31,1817,17,0.009356081452944413,0.7803417728789721,0.5708308021016859,0.8191136348445447,0.07777052574746923,0.321294387192097,0.0004925102537647859,0.036400368609983705,Green
CAViaR-AS,HSI,Raw,2019-04-11,2026-08-31,1817,14,0.007705008255365988,0.3055872839097477,0.6409220769143773,0.5306805434927357,1.0496518440956413,0.21753825948425742,0.00049101881967522,0.0354583637364989,Green
CAViaR-AS,HSI,Conformal,2019-04-11,2026-08-31,1817,14,0.007705008255365988,0.3055872839097477,0.6409220769143773,0.5306805434927357,1.0496518440956413,0.21753825948425742,0.0004910389918672058,0.035467153394253825,Green
GAS-t,HSI,Raw,2019-04-11,2026-08-31,1817,23,0.012658227848101266,0.27408091731795636,0.00235191203743334,0.005384194394907525,1.1962078949146004,9.252367267592831,0.0005047276251734776,0.03483107088082475,Green
GAS-t,HSI,Conformal,2019-04-11,2026-08-31,1817,15,0.00825536598789213,0.4409024095237185,0.00502621764712528,0.014523940759165365,0.5939326355349532,7.869981172989071,0.0005035166589694125,0.03730237114975224,Green
EVT-POT,HSI,Raw,2019-04-11,2026-08-31,1817,27,0.014859658778205834,0.052150802740274685,0.06425944446406441,0.02739466461457159,3.770924440026061,3.4238895732636365,0.0005163007273100271,0.03279312702139382,Green
FHS,HSI,Raw,2019-04-11,2026-08-31,1817,30,0.01651073197578426,0.010766228866033732,0.09853193828135022,0.009889084699329162,6.503501027538984,2.7291463439140102,0.0005180475235020104,0.032026699879656145,Yellow
Moirai-1.1,IBGL,Raw,2021-08-27,2026-08-28,1260,14,0.011111111111111112,0.696948046133079,0.5747094060448682,0.7919427427633958,0.1516662948166725,0.31486607372681874,0.00028086260573570324,0.02383784825525557,Green
Moirai-1.1,IBGL,Conformal,2021-08-27,2026-08-28,1260,9,0.007142857142857143,0.28273853150732475,0.7188459705312249,0.5263756038689534,1.153879370790321,0.12960111976718736,0.00028230367067407115,0.025724602231732844,Green
Lag-Llama,IBGL,Raw,2021-08-27,2026-08-28,1260,28,0.022222222222222223,0.00017266852627342348,0.25904173220039833,0.00045710091580265333,14.107341711750252,1.2738710264946462,0.0003009615493002153,0.019525597097810415,Yellow
Lag-Llama,IBGL,Conformal,2021-08-27,2026-08-28,1260,10,0.007936507936507936,0.44506812897138226,0.6890370289878021,0.6895917987830247,0.5831810915436222,0.16012981329518539,0.000278820551431293,0.024687179075208354,Green
GJR-GARCH,IBGL,Raw,2021-08-27,2026-08-28,1260,18,0.014285714285714285,0.1508426824223168,0.2555214845134045,0.18669399300332987,2.063708410876611,1.292860396215218,0.0002352673596240646,0.020014542615751963,Green
GJR-GARCH,IBGL,Conformal,2021-08-27,2026-08-28,1260,3,0.002380952380952381,0.0010928899766881831,0.9047104309438656,0.004801828623869698,10.663185716802325,0.0143312238180755,0.00024286597718092476,0.02423695663277572,Green
GJR-GARCH-t,IBGL,Raw,2021-08-27,2026-08-28,1260,18,0.014285714285714285,0.1508426824223168,0.2555214845134045,0.18669399300332987,2.063708410876611,1.292860396215218,0.00024060694467097196,0.020283815895554443,Green
GJR-GARCH-t,IBGL,Conformal,2021-08-27,2026-08-28,1260,8,0.006349206349206349,0.16270995298345778,0.03817867402685081,0.044027046771056115,1.948858113884846,4.297044155259044,0.0002386343987031851,0.022899811881414954,Green
GARCH-N,IBGL,Raw,2021-08-27,2026-08-28,1260,17,0.013492063492063493,0.2368742198546677,0.22459426545294742,0.2376547332258867,1.3991005862194648,1.4747721324351915,0.00023636520911729238,0.02008965196961541,Green
GARCH-N,IBGL,Conformal,2021-08-27,2026-08-28,1260,6,0.004761904761904762,0.03741082012450939,0.018997051859610443,0.0073232651931393385,4.331611072163772,5.501786899495528,0.00024025675622258404,0.023628655476937745,Green
Hist-Sim,IBGL,Raw,2021-08-27,2026-08-28,1260,20,0.015873015873015872,0.05359063765777083,0.42165063903467104,0.11241505567860112,3.7254047613721752,0.6457100449761697,0.00024346138713301826,0.01932224294307658,Green
Hist-Sim,IBGL,Conformal,2021-08-27,2026-08-28,1260,14,0.011111111111111112,0.696948046133079,0.5747094060448682,0.7919427427633958,0.1516662948166725,0.31486607372681874,0.00023908351425094138,0.020939796799486928,Green
EWMA,IBGL,Raw,2021-08-27,2026-08-28,1260,18,0.014285714285714285,0.1508426824223168,0.2555214845134045,0.18669399300332987,2.063708410876611,1.292860396215218,0.0002338994077594328,0.019363077374058697,Green
EWMA,IBGL,Conformal,2021-08-27,2026-08-28,1260,7,0.005555555555555556,0.08346575571600033,0.7796486007334762,0.21498601332905115,2.9960894463097123,0.07827516819844504,0.0002357871323892641,0.023255856831522047,Green
CAViaR-SAV,IBGL,Raw,2021-08-27,2026-08-28,1260,5,0.003968253968253968,0.01427654343249697,0.8417300504562603,0.048716035645764676,6.003621544160678,0.03987251394342195,0.00026516750024853803,0.025402231051106082,Green
CAViaR-SAV,IBGL,Conformal,2021-08-27,2026-08-28,1260,5,0.003968253968253968,0.01427654343249697,0.8417300504562603,0.048716035645764676,6.003621544160678,0.03987251394342195,0.0002651680541813219,0.025402322887330787,Green
CAViaR-AS,IBGL,Raw,2021-08-27,2026-08-28,1260,6,0.004761904761904762,0.03741082012450939,0.8105527752609014,0.11141016684079305,4.331611072163772,0.057462310582778287,0.00027110252324928397,0.025864317522165906,Green
CAViaR-AS,IBGL,Conformal,2021-08-27,2026-08-28,1260,6,0.004761904761904762,0.03741082012450939,0.8105527752609014,0.11141016684079305,4.331611072163772,0.057462310582778287,0.00027110252547510094,0.025864317947094588,Green
GAS-t,IBGL,Raw,2021-08-27,2026-08-28,1260,2,0.0015873015873015873,0.0001899858402587937,0.9364146545232398,0.0009424821666549656,13.927622758012637,0.006364362271582991,0.000266884552292276,0.02681503644473854,Green
GAS-t,IBGL,Conformal,2021-08-27,2026-08-28,1260,1,0.0007936507936507937,1.9473076613233903e-05,0.9681946852000205,0.00010935972625974403,18.240145912039274,0.0015898252868282725,0.0002703708222369076,0.02719705913370085,Green
EVT-POT,IBGL,Raw,2021-08-27,2026-08-28,1260,20,0.015873015873015872,0.05359063765777083,0.3229695674506377,0.09526013571049628,3.7254047613721752,0.9768829565836086,0.00023494666726246467,0.019478166884677166,Green
FHS,IBGL,Raw,2021-08-27,2026-08-28,1260,23,0.018253968253968255,0.008290459901491487,0.4367401311241458,0.022658240906554356,6.969630826051024,0.6048324865324446,0.0002357243764821686,0.019093670974624197,Yellow
Moirai-1.1,ICLN,Raw,2021-10-21,2026-08-31,1219,10,0.008203445447087777,0.5152678010408984,0.6840839677220079,0.7449338959788387,0.4233547846381813,0.16556480489998648,0.0005927258877044466,0.047216404797104386,Green
Moirai-1.1,ICLN,Conformal,2021-10-21,2026-08-31,1219,5,0.004101722723543888,0.01889754352887316,0.8391134101290693,0.062281176439661606,5.510971853192366,0.04122023214569026,0.0006192123666722412,0.05318526381731471,Green
Lag-Llama,ICLN,Raw,2021-10-21,2026-08-31,1219,31,0.02543068088597211,5.828419260798132e-06,0.20317655691107747,1.539351454206501e-05,20.54373633799461,1.619392203762402,0.0006591114775234996,0.04040949174076918,Yellow
Lag-Llama,ICLN,Conformal,2021-10-21,2026-08-31,1219,10,0.008203445447087777,0.5152678010408984,0.6840839677220079,0.7449338959788387,0.4233547846381813,0.16556480489998648,0.000588240335840164,0.05082743418228296,Green
GJR-GARCH,ICLN,Raw,2021-10-21,2026-08-31,1219,17,0.01394585726004922,0.19130895875938836,0.48784233915620956,0.3347420460527589,1.707508426731481,0.48128168437096974,0.0005651397678404681,0.04009675279899725,Green
GJR-GARCH,ICLN,Conformal,2021-10-21,2026-08-31,1219,10,0.008203445447087777,0.5152678010408984,0.6840839677220079,0.7449338959788387,0.4233547846381813,0.16556480489998648,0.0005635472209921561,0.04592408289489284,Green
GJR-GARCH-t,ICLN,Raw,2021-10-21,2026-08-31,1219,10,0.008203445447087777,0.5152678010408984,0.6840839677220079,0.7449338959788387,0.4233547846381813,0.16556480489998648,0.0005732581153392331,0.04301325244471135,Green
GJR-GARCH-t,ICLN,Conformal,2021-10-21,2026-08-31,1219,10,0.008203445447087777,0.5152678010408984,0.6840839677220079,0.7449338959788387,0.4233547846381813,0.16556480489998648,0.0005805372455893512,0.047064969236900414,Green
GARCH-N,ICLN,Raw,2021-10-21,2026-08-31,1219,17,0.01394585726004922,0.19130895875938836,0.48784233915620956,0.3347420460527589,1.707508426731481,0.48128168437096974,0.0005768300999503332,0.040631919549243584,Green
GARCH-N,ICLN,Conformal,2021-10-21,2026-08-31,1219,11,0.009023789991796555,0.7276090799380028,0.6543176629195913,0.8513694744769466,0.12131828336254724,0.2004998757541614,0.0005752838151998922,0.046788622047337435,Green
Hist-Sim,ICLN,Raw,2021-10-21,2026-08-31,1219,14,0.011484823625922888,0.610756460670405,0.5682682206424978,0.7465208068227086,0.25907484715292073,0.32558873262581756,0.0005714474574727704,0.041544839337596756,Green
Hist-Sim,ICLN,Conformal,2021-10-21,2026-08-31,1219,14,0.011484823625922888,0.610756460670405,0.5682682206424978,0.7465208068227086,0.25907484715292073,0.32558873262581756,0.000570551169436555,0.04214847199845114,Green
EWMA,ICLN,Raw,2021-10-21,2026-08-31,1219,18,0.014766201804757998,0.1183346274191082,0.46242433356067714,0.2254576469070666,2.4392256607242757,0.5400202518226536,0.0005759029668021309,0.040039634467142975,Green
EWMA,ICLN,Conformal,2021-10-21,2026-08-31,1219,11,0.009023789991796555,0.7276090799380028,0.6543176629195913,0.8513694744769466,0.12131828336254724,0.2004998757541614,0.0005665953017547959,0.04601330660388877,Green
CAViaR-SAV,ICLN,Raw,2021-10-21,2026-08-31,1219,9,0.007383100902378999,0.33554459988411617,0.7143240232817398,0.5882000033029533,0.9273802196749568,0.13399627481881282,0.000574616615899398,0.04712105068186477,Green
CAViaR-SAV,ICLN,Conformal,2021-10-21,2026-08-31,1219,9,0.007383100902378999,0.33554459988411617,0.7143240232817398,0.5882000033029533,0.9273802196749568,0.13399627481881282,0.0005746163664387253,0.04712095535504344,Green
CAViaR-AS,ICLN,Raw,2021-10-21,2026-08-31,1219,10,0.008203445447087777,0.5152678010408984,0.6840839677220079,0.7449338959788387,0.4233547846381813,0.16556480489998648,0.0005845310074473893,0.04837905500137734,Green
CAViaR-AS,ICLN,Conformal,2021-10-21,2026-08-31,1219,10,0.008203445447087777,0.5152678010408984,0.6840839677220079,0.7449338959788387,0.4233547846381813,0.16556480489998648,0.0005845311245689344,0.04837912019368949,Green
GAS-t,ICLN,Raw,2021-10-21,2026-08-31,1219,11,0.009023789991796555,0.7276090799380028,0.6543176629195913,0.8513694744769466,0.12131828336254724,0.2004998757541614,0.0005727424375954341,0.04452779162831589,Green
GAS-t,ICLN,Conformal,2021-10-21,2026-08-31,1219,10,0.008203445447087777,0.5152678010408984,0.6840839677220079,0.7449338959788387,0.4233547846381813,0.16556480489998648,0.000576241488890186,0.04730925021932637,Green
EVT-POT,ICLN,Raw,2021-10-21,2026-08-31,1219,13,0.01066447908121411,0.8175646126426127,0.5963714820529933,0.8463198156434106,0.05321254955499666,0.28050336671867626,0.000570991792033415,0.04152100081606872,Green
FHS,ICLN,Raw,2021-10-21,2026-08-31,1219,15,0.012305168170631665,0.4349475869868269,0.5407916333390149,0.6115092801529028,0.6095757645899269,0.3740745312556726,0.0005812005331157871,0.04094828348281163,Green
Moirai-1.1,NIFTY,Raw,2021-08-23,2026-08-31,1242,9,0.007246376811594203,0.3050467517229574,0.05148328641998713,0.08872258231700843,1.0520007241797664,3.792480935810559,0.00030793600127516354,0.02358427766244109,Green
Moirai-1.1,NIFTY,Conformal,2021-08-23,2026-08-31,1242,7,0.005636070853462158,0.092157032915414,0.7780890919096546,0.23273584570421693,2.836285398422504,0.07941695752761291,0.00031330951772330916,0.025345457031482835,Green
Lag-Llama,NIFTY,Raw,2021-08-23,2026-08-31,1242,38,0.030595813204508857,4.568595238527878e-09,0.12125272507631672,1.0383527013846e-08,34.36502606785559,2.4010643872167066,0.0003909470199923559,0.019748089888171352,Yellow
Lag-Llama,NIFTY,Conformal,2021-08-23,2026-08-31,1242,17,0.013687600644122383,0.21613343838954754,0.49195965423191157,0.367493823879254,1.5298601270467405,0.4722374054356635,0.0003250293212054665,0.025832075441953494,Green
GJR-GARCH,NIFTY,Raw,2021-08-23,2026-08-31,1242,22,0.017713365539452495,0.013740765274758487,0.3728522222226166,0.032301483085747124,6.071147634737649,0.7941366329428092,0.00030937477227758467,0.01892863731634244,Yellow
GJR-GARCH,NIFTY,Conformal,2021-08-23,2026-08-31,1242,12,0.00966183574879227,0.9041233855520011,0.6283238635675723,0.8830045774102355,0.014509206073867742,0.2343405828492564,0.0003009164855558423,0.02320509748201549,Green
GJR-GARCH-t,NIFTY,Raw,2021-08-23,2026-08-31,1242,16,0.01288244766505636,0.328344979834638,0.5179511818631455,0.5032377132474579,0.9554141909884795,0.4179710681497397,0.0002946568586495865,0.020432212100155285,Green
GJR-GARCH-t,NIFTY,Conformal,2021-08-23,2026-08-31,1242,11,0.008856682769726247,0.6796167282729123,0.6573565600274179,0.832223625498232,0.1705575970817308,0.19675059017639285,0.00029479181803573277,0.023287525405936642,Green
GARCH-N,NIFTY,Raw,2021-08-23,2026-08-31,1242,25,0.020128824476650563,0.0016106480679570292,0.31062111808778164,0.0041369990063824654,9.947536308212854,1.0280329551494845,0.0003168059776025429,0.018695409757665264,Yellow
GARCH-N,NIFTY,Conformal,2021-08-23,2026-08-31,1242,12,0.00966183574879227,0.9041233855520011,0.6283238635675723,0.8830045774102355,0.014509206073867742,0.2343405828492564,0.00030361738063265317,0.02313418916026181,Green
Hist-Sim,NIFTY,Raw,2021-08-23,2026-08-31,1242,19,0.015297906602254429,0.08172544191834205,0.4420873320020051,0.1635634864113474,3.030249630694936,0.5908585051418243,0.0003312653471717035,0.02159321609263548,Green
Hist-Sim,NIFTY,Conformal,2021-08-23,2026-08-31,1242,9,0.007246376811594203,0.3050467517229574,0.7168873137082812,0.5533593329628093,1.0520007241797664,0.1314946760629141,0.00032835315298028554,0.024617717894759215,Green
EWMA,NIFTY,Raw,2021-08-23,2026-08-31,1242,20,0.01610305958132045,0.04704460020886239,0.41824901596060804,0.10030785043183049,3.943792677860964,0.6552299572737752,0.0003106916221235186,0.01921146901670595,Yellow
EWMA,NIFTY,Conformal,2021-08-23,2026-08-31,1242,12,0.00966183574879227,0.9041233855520011,0.6283238635675723,0.8830045774102355,0.014509206073867742,0.2343405828492564,0.00029958594404191614,0.022994035985665753,Green
CAViaR-SAV,NIFTY,Raw,2021-08-23,2026-08-31,1242,8,0.00644122383252818,0.17755091686237362,0.7473015025731683,0.3825450546718188,1.8180051159048984,0.10381256941622041,0.00030325378232785833,0.02469375572065167,Green
CAViaR-SAV,NIFTY,Conformal,2021-08-23,2026-08-31,1242,8,0.00644122383252818,0.17755091686237362,0.7473015025731683,0.3825450546718188,1.8180051159048984,0.10381256941622041,0.00030325751895393915,0.024694805695672572,Green
CAViaR-AS,NIFTY,Raw,2021-08-23,2026-08-31,1242,11,0.008856682769726247,0.6796167282729123,0.6573565600274179,0.832223625498232,0.1705575970817308,0.19675059017639285,0.0003049025857026609,0.022703918264219598,Green
