model,asset,w,k,effective_rank,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL
GJR-GARCH-t,ETH,250,249,0.996,891,10,0.01122334455667789,0.718884008075281,0.6335498216585536,0.8365900951210923,0.12956450007853038,0.22727761889785825,0.0013358426742441061,0.11225760360289765,Green
GJR-GARCH-t,ETH,500,496,0.992,891,9,0.010101010101010102,0.9758654855475204,0.6680554462632801,0.911740207584375,0.0009152284119478826,0.18388515077405998,0.0012705614705393177,0.100046155343006,Green
GARCH-N,ETH,125,125,1.0,891,10,0.01122334455667789,0.718884008075281,0.09652181749776721,0.23555065434809788,0.12956450007853038,2.762094091684588,0.0013801425312106833,0.12138560245363415,Green
GARCH-N,ETH,250,249,0.996,891,9,0.010101010101010102,0.9758654855475204,0.6680554462632801,0.911740207584375,0.0009152284119478826,0.18388515077405998,0.001318709979019064,0.11477873695765814,Green
GARCH-N,ETH,500,496,0.992,891,10,0.01122334455667789,0.718884008075281,0.09652181749776721,0.23555065434809788,0.12956450007853038,2.762094091684588,0.0012474131007107652,0.10162820236358054,Green
Hist-Sim,ETH,125,125,1.0,891,7,0.007856341189674524,0.504032571507542,0.7390238707599034,0.7567586089163715,0.44643546996955985,0.11098643998120394,0.0014920929467190172,0.12779587107234583,Green
Hist-Sim,ETH,250,249,0.996,891,8,0.008978675645342313,0.7551973582663257,0.7032366453199731,0.8858824695501987,0.09721527358171644,0.14512670652649717,0.0013271174913285567,0.11297355170549295,Green
Hist-Sim,ETH,500,496,0.992,891,12,0.013468013468013467,0.32308552353204834,0.14838011986120986,0.21596906227980303,0.9764148666406589,2.0888253568443247,0.0013017214340894253,0.10576656665971883,Green
EWMA,ETH,125,125,1.0,891,8,0.008978675645342313,0.7551973582663257,0.7032366453199731,0.8858824695501987,0.09721527358171644,0.14512670652649717,0.0013481287218738481,0.12157996262643667,Green
EWMA,ETH,250,249,0.996,891,9,0.010101010101010102,0.9758654855475204,0.6680554462632801,0.911740207584375,0.0009152284119478826,0.18388515077405998,0.0013321371688958385,0.118879159002047,Green
EWMA,ETH,500,496,0.992,891,11,0.012345679012345678,0.49724165068776016,0.5997851638022151,0.6920692073312031,0.4608185936462563,0.27532004189568227,0.0012965451827290939,0.10497602937594422,Green
Moirai-1.1,EURUSD,125,125,1.0,1617,9,0.0055658627087198514,0.050485203356055296,0.7508603711594611,0.1404308741470518,3.8252703326744104,0.10080948779139476,0.0001674309894240258,0.015350273932277097,Green
Moirai-1.1,EURUSD,250,249,0.996,1617,9,0.0055658627087198514,0.050485203356055296,0.7508603711594611,0.1404308741470518,3.8252703326744104,0.10080948779139476,0.00015653440681927751,0.01434940855301241,Green
Moirai-1.1,EURUSD,500,496,0.992,1617,20,0.012368583797155226,0.35594351883334663,0.47894426956591896,0.508286284286259,0.8521546241530462,0.5012662526363556,0.00016213602876071138,0.013908892944405055,Green
Lag-Llama,EURUSD,125,125,1.0,1617,12,0.0074211502782931356,0.27475976865141044,0.6717578415746367,0.5034904083390469,1.192828436815267,0.17955279713888217,0.00018033192054207287,0.015719085277743204,Green
Lag-Llama,EURUSD,250,249,0.996,1617,12,0.0074211502782931356,0.27475976865141044,0.6717578415746367,0.5034904083390469,1.192828436815267,0.17955279713888217,0.0001728552299341105,0.015136111751277936,Green
Lag-Llama,EURUSD,500,496,0.992,1617,18,0.011131725417439703,0.6532719966394398,0.5242545025139073,0.7381135277750996,0.20179980995294855,0.40551545912498455,0.00016454674236701295,0.013179955702332137,Green
GJR-GARCH,EURUSD,125,125,1.0,1696,13,0.0076650943396226415,0.31353706149321336,0.6539525084618859,0.5442561813951364,1.015717193359957,0.20095324922559143,0.0001696752970817864,0.01437072202912398,Green
GJR-GARCH,EURUSD,250,249,0.996,1696,13,0.0076650943396226415,0.31353706149321336,0.6539525084618859,0.5442561813951364,1.015717193359957,0.20095324922559143,0.00016379843002205921,0.013397896139065313,Green
GJR-GARCH,EURUSD,500,496,0.992,1696,18,0.01061320754716981,0.8015803111643481,0.5341916140673418,0.7986900686849423,0.06315290183497213,0.38641171313651057,0.000156331423238331,0.011876486725497463,Green
GJR-GARCH-t,EURUSD,125,125,1.0,1696,14,0.008254716981132075,0.45636028886274516,0.6291632032657555,0.6743527216279355,0.5548067352564106,0.23319722294274925,0.00017274012308387719,0.014644150645921906,Green
GJR-GARCH-t,EURUSD,250,249,0.996,1696,15,0.00884433962264151,0.6256077560126668,0.6047704549790993,0.7764970354987066,0.23806420647678106,0.26786070187202426,0.00015946738317135564,0.013210777102801318,Green
GJR-GARCH-t,EURUSD,500,496,0.992,1696,18,0.01061320754716981,0.8015803111643481,0.5341916140673418,0.7986900686849423,0.06315290183497213,0.38641171313651057,0.0001566298422118605,0.012126752442366766,Green
GARCH-N,EURUSD,125,125,1.0,1696,14,0.008254716981132075,0.45636028886274516,0.6291632032657555,0.6743527216279355,0.5548067352564106,0.23319722294274925,0.0001635797303812795,0.013981527968495718,Green
GARCH-N,EURUSD,250,249,0.996,1696,16,0.009433962264150943,0.8130258927480677,0.5807969474056349,0.8348978663295636,0.055943720530944985,0.304948034239942,0.00015624011855744916,0.012769532759721114,Green
GARCH-N,EURUSD,500,496,0.992,1696,17,0.010023584905660377,0.9922143695772228,0.5572640203609612,0.8417439574999087,9.521847679239137e-05,0.34446358045121883,0.00015281051857620048,0.011669816792953478,Green
Hist-Sim,EURUSD,125,125,1.0,1696,18,0.01061320754716981,0.8015803111643481,0.5341916140673418,0.7986900686849423,0.06315290183497213,0.38641171313651057,0.00017563728260078774,0.014416244248374227,Green
Hist-Sim,EURUSD,250,249,0.996,1696,18,0.01061320754716981,0.8015803111643481,0.5341916140673418,0.7986900686849423,0.06315290183497213,0.38641171313651057,0.00017117391646129118,0.013435681616222168,Green
Hist-Sim,EURUSD,500,496,0.992,1696,19,0.011202830188679245,0.6252402560414458,0.5115982210182919,0.7155642993949437,0.23857081808879332,0.43079681719780183,0.00016365215747360476,0.012193966723045903,Green
EWMA,EURUSD,125,125,1.0,1696,15,0.00884433962264151,0.6256077560126668,0.6047704549790993,0.7764970354987066,0.23806420647678106,0.26786070187202426,0.00017085984613837216,0.014631811341428193,Green
EWMA,EURUSD,250,249,0.996,1696,16,0.009433962264150943,0.8130258927480677,0.5807969474056349,0.8348978663295636,0.055943720530944985,0.304948034239942,0.00015567144619052476,0.012860716144949507,Green
EWMA,EURUSD,500,496,0.992,1696,19,0.011202830188679245,0.6252402560414458,0.5115982210182919,0.7155642993949437,0.23857081808879332,0.43079681719780183,0.00015730420085520872,0.012087313243057798,Green
Moirai-1.1,FCHI,125,125,1.0,1891,18,0.009518773135906928,0.8320890470446012,0.16273339524049257,0.36905954596264084,0.044953776319367256,1.9486407772567702,0.0004899489941265292,0.04147775940930864,Green
Moirai-1.1,FCHI,250,249,0.996,1891,18,0.009518773135906928,0.8320890470446012,0.16273339524049257,0.36905954596264084,0.044953776319367256,1.9486407772567702,0.0004905216140132849,0.039830709458222625,Green
Moirai-1.1,FCHI,500,496,0.992,1891,25,0.013220518244315178,0.1798237952416107,0.33973484012378946,0.25788135062644535,1.7990796937989213,0.9114316684634787,0.0004881292795628437,0.0359326318744549,Green
Lag-Llama,FCHI,125,125,1.0,1891,12,0.006345848757271285,0.08691236849796799,0.6953489605615757,0.21395191170246133,2.9306523256011143,0.15335567616384083,0.0005363651710803513,0.043354427315772597,Green
Lag-Llama,FCHI,250,249,0.996,1891,21,0.01110523532522475,0.6350613697259397,0.492105182929758,0.7056825778927437,0.22525945557734595,0.47192004237538754,0.0005042078849108307,0.03828861080378439,Green
Lag-Llama,FCHI,500,496,0.992,1891,23,0.012162876784769964,0.36057334323336043,0.4515736933983211,0.49594159543661553,0.8358953654996704,0.5666988551528789,0.0005034499042138096,0.03566305882796655,Green
GJR-GARCH,FCHI,125,125,1.0,1969,14,0.007110208227526663,0.17412186250030426,0.08683050273223966,0.09166327443536484,1.8470931033211198,2.932173850335033,0.0004104368135084154,0.035529714975515034,Green
GJR-GARCH,FCHI,250,249,0.996,1969,17,0.008633824276282377,0.5327234922370695,0.13635301679158873,0.27146623729725056,0.38919377543929645,2.2186412316018504,0.00038079364155737925,0.033229223564889804,Green
GJR-GARCH,FCHI,500,496,0.992,1969,26,0.013204672422549517,0.17312174410283082,0.35422479413734764,0.2574362982816457,1.8557013750603701,0.858264574533905,0.0003745374072198357,0.031102360361285834,Green
GJR-GARCH-t,FCHI,125,125,1.0,1969,15,0.007618080243778568,0.26751319799562007,0.6312147926858644,0.48194000898385647,1.2294542587775297,0.23041701195597852,0.00042437051624456866,0.03647239616356151,Green
GJR-GARCH-t,FCHI,250,249,0.996,1969,19,0.009649568308786187,0.8750880829615133,0.542757856011292,0.8207129421742856,0.024711499042213925,0.3704522505445027,0.0003893397699883456,0.0335633066879827,Green
GJR-GARCH-t,FCHI,500,496,0.992,1969,20,0.01015744032503809,0.9441678647735252,0.5216221155606271,0.812373811499413,0.004904538227650468,0.410684833299797,0.00037453233371289175,0.031223634818290713,Green
GARCH-N,FCHI,125,125,1.0,1969,17,0.008633824276282377,0.5327234922370695,0.007434774275472505,0.02289126814315788,0.38919377543929645,7.1648057144186055,0.0004471220488406639,0.03795248792294079,Green
GARCH-N,FCHI,250,249,0.996,1969,19,0.009649568308786187,0.8750880829615133,0.17601832681175583,0.3954154655790632,0.024711499042213925,1.8309250114671727,0.0004262803270046046,0.03589078222266737,Green
GARCH-N,FCHI,500,496,0.992,1969,22,0.0111731843575419,0.6075710153898679,0.023011977457059307,0.0661610100008011,0.2637271832458312,5.167600741452873,0.0004152517052737966,0.033001143141389404,Green
Hist-Sim,FCHI,125,125,1.0,1969,25,0.012696800406297613,0.2483211184775992,0.00017644458717056818,0.00045296833642148853,1.3327244196064605,14.066652245290527,0.0005380558631129144,0.04195000901397857,Green
Hist-Sim,FCHI,250,249,0.996,1969,29,0.014728288471305232,0.04882783194083003,0.00802114163943305,0.0042748548822795236,3.88126233984417,7.028747905826208,0.0005949582083875083,0.044371724119796,Green
Hist-Sim,FCHI,500,496,0.992,1969,25,0.012696800406297613,0.2483211184775992,0.00017644458717056818,0.00045296833642148853,1.3327244196064605,14.066652245290527,0.0005478172509722393,0.03939748912237804,Green
EWMA,FCHI,125,125,1.0,1969,16,0.008125952260030472,0.38765935520051586,0.005670937039446435,0.015008533472552807,0.746271230500545,7.652001452441368,0.000497735232089743,0.04103910019941665,Green
EWMA,FCHI,250,249,0.996,1969,18,0.009141696292534281,0.6977187576624173,0.15552643755549656,0.33823162263660284,0.15085591069989057,2.017192777538895,0.0004846635751408462,0.03904412071019013,Green
EWMA,FCHI,500,496,0.992,1969,23,0.011681056373793804,0.4652409442307929,0.0018425106364314218,0.005995699662477125,0.5332565563832805,9.700169022903168,0.00045343051041895856,0.03347460026485336,Green
Moirai-1.1,FTSE100,125,125,1.0,1867,17,0.009105516871987145,0.6932855543391954,0.14475686979121824,0.3194672476857175,0.15555156244048884,2.1266494807094887,0.00044275505259265123,0.03609888042446245,Green
Moirai-1.1,FTSE100,250,249,0.996,1867,16,0.00856989823245849,0.5243547253191154,0.5988325971935704,0.7110305509237268,0.40531955524977814,0.27676020705351334,0.00040310737743896446,0.031787231783226226,Green
Moirai-1.1,FTSE100,500,496,0.992,1867,20,0.010712372790573112,0.7597366912018321,0.20984836403048984,0.4347426592874982,0.09352989571773218,1.5724721258731051,0.00038926288196191873,0.029417917807199007,Green
Lag-Llama,FTSE100,125,125,1.0,1867,11,0.0058918050348152114,0.053338391670579605,0.052292136772995525,0.023521475485092744,3.733285137600351,3.766397711818911,0.0004354655180663385,0.0352997086005716,Green
Lag-Llama,FTSE100,250,249,0.996,1867,14,0.007498660953401178,0.255736418704731,0.09221749426371335,0.12701351714235598,1.2916917387210685,2.8352317892698977,0.0003875124795897858,0.029308279312486123,Green
Lag-Llama,FTSE100,500,496,0.992,1867,19,0.010176754151044456,0.9389927596055142,0.1867822055506571,0.4171381970631388,0.005857742843658809,1.742817665679354,0.0004019729013680987,0.028358335436387272,Green
GJR-GARCH,FTSE100,125,125,1.0,1945,20,0.010282776349614395,0.9007129368422289,0.015616667132886022,0.05336779712791206,0.015565252513092487,5.845530277412706,0.00037772641498086477,0.031143228548784693,Green
GJR-GARCH,FTSE100,250,249,0.996,1945,15,0.007712082262210797,0.29070141159364105,0.10342583692245282,0.15196000404081783,1.1163700926930842,2.6519057554496897,0.00035745933275488075,0.02873692550868937,Green
GJR-GARCH,FTSE100,500,496,0.992,1945,19,0.009768637532133676,0.9180065091672904,0.0005446137942319892,0.002520053586004618,0.010597702442012746,11.956352524352667,0.0003368512122950665,0.025361137332320732,Green
GJR-GARCH-t,FTSE100,125,125,1.0,1945,18,0.009254498714652956,0.7379006642271225,0.009830849200194077,0.03375466380302584,0.11198038378927988,6.665292985119095,0.000369374676437806,0.030884051535544157,Green
GJR-GARCH-t,FTSE100,250,249,0.996,1945,16,0.008226221079691516,0.41729857460283304,0.005819388626507664,0.016056312579829035,0.6579105319970182,7.605395867156261,0.0003512501366387507,0.028731818810997255,Green
GJR-GARCH-t,FTSE100,500,496,0.992,1945,18,0.009254498714652956,0.7379006642271225,0.009830849200194077,0.03375466380302584,0.11198038378927988,6.665292985119095,0.00032865057728020996,0.025311389764921286,Green
GARCH-N,FTSE100,125,125,1.0,1945,18,0.009254498714652956,0.7379006642271225,0.009830849200194077,0.03375466380302584,0.11198038378927988,6.665292985119095,0.00038886438326300553,0.03207154545907583,Green
GARCH-N,FTSE100,250,249,0.996,1945,14,0.0071979434447300775,0.19107645108784635,0.08804396781857722,0.09930708789857765,1.7092981976323518,2.9097784660518755,0.00036708462971137413,0.02963787145840558,Green
GARCH-N,FTSE100,500,496,0.992,1945,17,0.008740359897172237,0.5682797747431974,0.13824702805542444,0.28323840644207265,0.32556928561460907,2.197363335165022,0.00034402536302810945,0.02604265634927926,Green
Hist-Sim,FTSE100,125,125,1.0,1945,22,0.011311053984575836,0.5692283639970039,0.0014326064272899373,0.005280898773729348,0.3239753138485417,10.163342633057283,0.0004740060308645756,0.03632619826379706,Green
Hist-Sim,FTSE100,250,249,0.996,1945,25,0.012853470437017995,0.22574847978446153,0.003269440751189747,0.006351580058039862,1.4674498596703245,8.650653478314325,0.0005303731163076647,0.03855211951097823,Green
Hist-Sim,FTSE100,500,496,0.992,1945,23,0.011825192802056555,0.43167315713625243,3.049488022997824e-06,1.3650400302992791e-05,0.6183176188802353,21.785165802193234,0.00044379929120661637,0.030664931064689347,Green
EWMA,FTSE100,125,125,1.0,1945,15,0.007712082262210797,0.29070141159364105,0.004353590130972116,0.009820882404618316,1.1163700926930842,8.130118512804188,0.0004367194514876187,0.03517922473237285,Green
EWMA,FTSE100,250,249,0.996,1945,17,0.008740359897172237,0.5682797747431974,0.007628940614753623,0.024183827976652816,0.32556928561460907,7.118572983657259,0.000434381451557936,0.033796041179346384,Green
EWMA,FTSE100,500,496,0.992,1945,21,0.010796915167095116,0.7272910948537474,3.9790815023252694e-05,0.00020316799666689013,0.1216134720586628,16.881341230705175,0.000382110507245402,0.027010507043789895,Green
Moirai-1.1,GBPUSD,125,125,1.0,1621,9,0.005552128315854411,0.049418595510972524,0.7511596226069203,0.13795632813532266,3.861077031097709,0.10055918229701888,0.00020397322944778473,0.018535244656791332,Green
Moirai-1.1,GBPUSD,250,249,0.996,1621,10,0.006169031462060457,0.09526154365515653,0.7244971945354153,0.23370874578688858,2.783134828774159,0.12422440122890066,0.0001913897939906254,0.01719443380375754,Green
Moirai-1.1,GBPUSD,500,496,0.992,1621,13,0.008019740900678593,0.40658540564855283,0.6465072309564173,0.6379166705946973,0.6887631278289792,0.21033210121254342,0.00018535545974231125,0.01606308657437449,Green
Lag-Llama,GBPUSD,125,125,1.0,1621,13,0.008019740900678593,0.40658540564855283,0.6465072309564173,0.6379166705946973,0.6887631278289792,0.21033210121254342,0.00022136672945914648,0.019112008541733148,Green
Lag-Llama,GBPUSD,250,249,0.996,1621,17,0.010487353485502776,0.8448834779041368,0.5481839157582201,0.8191975922807322,0.03827924456006149,0.3605806830632332,0.00020460191641941453,0.0169293308532054,Green
Lag-Llama,GBPUSD,500,496,0.992,1621,18,0.011104256631708822,0.6606289192092782,0.5247728897698722,0.7418325690970367,0.19276052532403964,0.40450289346460977,0.00020672649604827186,0.016479156804520605,Green
GJR-GARCH,GBPUSD,125,125,1.0,1699,14,0.00824014125956445,0.45208504290391327,0.6294688089801181,0.6709233402120449,0.5654190123464655,0.23278177887971196,0.000208804977271461,0.017699478001622155,Green
GJR-GARCH,GBPUSD,250,249,0.996,1699,16,0.009417304296645085,0.8074090540541008,0.5811345187609961,0.8336730888755146,0.05942375120552512,0.3044041152606951,0.00019805083319140133,0.015733953836361874,Green
GJR-GARCH,GBPUSD,500,496,0.992,1699,17,0.010005885815185403,0.9980547152439989,0.5576159950453343,0.8420403216121591,5.944113651439736e-06,0.34384881185829386,0.00019003042319172496,0.014220150933482856,Green
GJR-GARCH-t,GBPUSD,125,125,1.0,1699,16,0.009417304296645085,0.8074090540541008,0.5811345187609961,0.8336730888755146,0.05942375120552512,0.3044041152606951,0.00020744955163717288,0.01761272934328986,Green
GJR-GARCH-t,GBPUSD,250,249,0.996,1699,16,0.009417304296645085,0.8074090540541008,0.1399326413987042,0.3265860744238284,0.05942375120552512,2.1786997235369654,0.00019770094409748696,0.0157429256411211,Green
GJR-GARCH-t,GBPUSD,500,496,0.992,1699,18,0.01059446733372572,0.8073003499278634,0.1834293606194688,0.400694854410981,0.059492197845784744,1.7696180079990427,0.00019157852783624512,0.014386487732311935,Green
GARCH-N,GBPUSD,125,125,1.0,1699,14,0.00824014125956445,0.45208504290391327,0.6294688089801181,0.6709233402120449,0.5654190123464655,0.23278177887971196,0.00020682017150815173,0.017546761580473347,Green
GARCH-N,GBPUSD,250,249,0.996,1699,17,0.010005885815185403,0.9980547152439989,0.5576159950453343,0.8420403216121591,5.944113651439736e-06,0.34384881185829386,0.00019085549513534017,0.0152008514657435,Green
GARCH-N,GBPUSD,500,496,0.992,1699,16,0.009417304296645085,0.8074090540541008,0.5811345187609961,0.8336730888755146,0.05942375120552512,0.3044041152606951,0.00018885837919970107,0.014379827562702438,Green
Hist-Sim,GBPUSD,125,125,1.0,1699,16,0.009417304296645085,0.8074090540541008,0.5811345187609961,0.8336730888755146,0.05942375120552512,0.3044041152606951,0.0002179952208846983,0.017680267870735265,Green
Hist-Sim,GBPUSD,250,249,0.996,1699,20,0.011771630370806356,0.47527602728408025,0.02068162217706244,0.053314153925837944,0.509683202898568,5.353423659068511,0.0002067209084915057,0.015463880527634635,Green
Hist-Sim,GBPUSD,500,496,0.992,1699,17,0.010005885815185403,0.9980547152439989,0.16091783210619284,0.37426437969426857,5.944113651439736e-06,1.9655797233338603,0.00019568214848626785,0.014609474837244445,Green
EWMA,GBPUSD,125,125,1.0,1699,12,0.007062978222483814,0.19902014909402507,0.679384120120594,0.40244971468055046,1.649550297211956,0.17081994758586916,0.00021119396194887836,0.018092600404760784,Green
EWMA,GBPUSD,250,249,0.996,1699,14,0.00824014125956445,0.45208504290391327,0.6294688089801181,0.6709233402120449,0.5654190123464655,0.23278177887971196,0.0001892491784199576,0.015531934379220517,Green
EWMA,GBPUSD,500,496,0.992,1699,15,0.008828722778104767,0.6205385084667663,0.605092557056003,0.7739505319495509,0.2451114201292497,0.26738321916027985,0.00018830988113501202,0.014620757806200937,Green
Moirai-1.1,GDAXI,125,125,1.0,1878,16,0.008519701810436636,0.5082663107491188,0.5999148834308521,0.7002068519570497,0.43763467737540207,0.27512429221519596,0.0005146897816623949,0.04258873685294142,Green
Moirai-1.1,GDAXI,250,249,0.996,1878,16,0.008519701810436636,0.5082663107491188,0.5999148834308521,0.7002068519570497,0.43763467737540207,0.27512429221519596,0.00047286568327034015,0.037220258328554474,Green
Moirai-1.1,GDAXI,500,496,0.992,1878,23,0.012247071352502662,0.3444318531660159,0.2850779219064063,0.36121070088331036,0.8938658193901823,1.142721844520537,0.00048972987913381,0.03608850575067308,Green
Lag-Llama,GDAXI,125,125,1.0,1878,14,0.007454739084132056,0.2456815397702922,0.6464420967530429,0.45883941500605674,1.3476946847173554,0.2104152923044751,0.00054546153101786,0.04433985532527922,Green
Lag-Llama,GDAXI,250,249,0.996,1878,16,0.008519701810436636,0.5082663107491188,0.5999148834308521,0.7002068519570497,0.43763467737540207,0.27512429221519596,0.0005017107568758967,0.03927154460083757,Green
Lag-Llama,GDAXI,500,496,0.992,1878,22,0.011714589989350373,0.46720486086410684,0.4700556667659994,0.591429912072744,0.5285790709428353,0.5218451179191561,0.0005007056000717315,0.03730740173823952,Green
GJR-GARCH,GDAXI,125,125,1.0,1956,16,0.0081799591002045,0.4035216809751323,0.6073467913089958,0.6182071820542538,0.697806630776542,0.26405663255218315,0.00041590065745452563,0.036510328053099936,Green
GJR-GARCH,GDAXI,250,249,0.996,1956,17,0.008691206543967281,0.5518069809275057,0.13737286763440623,0.2778659391669335,0.35408996567740747,2.2071430639541916,0.00040637581507308633,0.035346971368569555,Green
GJR-GARCH,GDAXI,500,496,0.992,1956,23,0.011758691206543968,0.4469158037516068,0.27270428198536584,0.41033651106124236,0.5784619905254056,1.2030934039466956,0.0004001844740937851,0.03254124093675308,Green
GJR-GARCH-t,GDAXI,125,125,1.0,1956,16,0.0081799591002045,0.4035216809751323,0.6073467913089958,0.6182071820542538,0.697806630776542,0.26405663255218315,0.0004250560406511645,0.0372579316353637,Green
GJR-GARCH-t,GDAXI,250,249,0.996,1956,14,0.007157464212678937,0.1831437150911471,0.08748386146474893,0.09575133933412949,1.7719275035154691,2.920073822875338,0.0004152910795488696,0.03603013700063674,Green
GJR-GARCH-t,GDAXI,500,496,0.992,1956,22,0.011247443762781187,0.5866980557835046,0.24699468710209527,0.44136784538226936,0.29553050508485335,1.340222764323272,0.00040282373891739387,0.0329744413450445,Green
GARCH-N,GDAXI,125,125,1.0,1956,16,0.0081799591002045,0.4035216809751323,0.6073467913089958,0.6182071820542538,0.697806630776542,0.26405663255218315,0.0004475903308359519,0.03825589923762727,Green
GARCH-N,GDAXI,250,249,0.996,1956,16,0.0081799591002045,0.4035216809751323,0.11939846723291057,0.20982104798860546,0.697806630776542,2.42519389719979,0.00044173133548260145,0.037064687542983414,Green
GARCH-N,GDAXI,500,496,0.992,1956,19,0.009713701431492843,0.8982544909684917,0.17732529157842192,0.399267174641005,0.016349884327572894,1.8198990667771398,0.0004190751431232805,0.033795335660853555,Green
Hist-Sim,GDAXI,125,125,1.0,1956,22,0.011247443762781187,0.5866980557835046,0.24699468710209527,0.44136784538226936,0.29553050508485335,1.340222764323272,0.0005288769812528216,0.04164858429206648,Green
Hist-Sim,GDAXI,250,249,0.996,1956,24,0.012269938650306749,0.3298689934215414,0.2995952106753641,0.36323561179962566,0.949412076146098,1.0759950977588915,0.0005664976463581054,0.04266177276533539,Green
Hist-Sim,GDAXI,500,496,0.992,1956,22,0.011247443762781187,0.5866980557835046,5.890310413347114e-05,0.00027014206075066347,0.29553050508485335,16.13759466772791,0.0005188467503336558,0.038518519860640754,Green
EWMA,GDAXI,125,125,1.0,1956,16,0.0081799591002045,0.4035216809751323,0.11939846723291057,0.20982104798860546,0.697806630776542,2.42519389719979,0.0004922324513942289,0.040864545293809264,Green
EWMA,GDAXI,250,249,0.996,1956,16,0.0081799591002045,0.4035216809751323,0.11939846723291057,0.20982104798860546,0.697806630776542,2.42519389719979,0.0004769716841163902,0.03880981459325472,Green
EWMA,GDAXI,500,496,0.992,1956,20,0.010224948875255624,0.9206452247455464,0.1992732864453854,0.4365691847562466,0.009924342744116355,1.6476924920424096,0.00044315477793092575,0.03348650259107553,Green
Moirai-1.1,GLD,125,125,1.0,1490,10,0.006711409395973154,0.17486465294156467,0.7130723565362196,0.37232728892031525,1.8407364704381886,0.1352275347386609,0.000520137941324864,0.043012179346353985,Green
Moirai-1.1,GLD,250,249,0.996,1490,10,0.006711409395973154,0.17486465294156467,0.7130723565362196,0.37232728892031525,1.8407364704381886,0.1352275347386609,0.000471573642670927,0.03710164638957765,Green
Moirai-1.1,GLD,500,496,0.992,1490,16,0.010738255033557046,0.7771608771414533,0.5554766928077284,0.8074704764055739,0.08010078457294956,0.3475967879881807,0.00047975570253114323,0.03400231464671993,Green
Lag-Llama,GLD,125,125,1.0,1490,9,0.006040268456375839,0.0973087284933734,0.740759604425544,0.23948036548859902,2.7491075594043366,0.10946013409621003,0.000517341750561149,0.043343807671140676,Green
Lag-Llama,GLD,250,249,0.996,1490,10,0.006711409395973154,0.17486465294156467,0.7130723565362196,0.37232728892031525,1.8407364704381886,0.1352275347386609,0.00046472823142961546,0.03745584884459946,Green
Lag-Llama,GLD,500,496,0.992,1490,15,0.010067114093959731,0.9792508377080181,0.5805805808247448,0.8581411278988325,0.0006764238783598664,0.305296992701102,0.0004833619332384106,0.03548694207188101,Green
GJR-GARCH,GLD,125,125,1.0,1569,12,0.0076481835564053535,0.3287151521186843,0.07820214813384549,0.13160973788982464,0.9539529212437703,3.1018756121666513,0.0004485889447178338,0.037845124543427734,Green
GJR-GARCH,GLD,250,249,0.996,1569,11,0.007010834926704908,0.20857007142078313,0.6934008427582627,0.41963237631309946,1.5813240945971065,0.15542839638538908,0.0004204437822149685,0.0335311319788756,Green
GJR-GARCH,GLD,500,496,0.992,1569,16,0.010197578075207138,0.9375084133911712,0.5657163573556581,0.8453328706179076,0.006146847833082947,0.3299027511060615,0.00040560461541297915,0.029370060873614993,Green
GJR-GARCH-t,GLD,125,125,1.0,1569,13,0.0082855321861058,0.4818265178829113,0.09439151127511605,0.19276524745346726,0.494726375235258,2.7978379544654786,0.0004408592729407677,0.03774218511474458,Green
GJR-GARCH-t,GLD,250,249,0.996,1569,10,0.006373486297004461,0.1219537346921221,0.720127489171152,0.28359460679134596,2.392048416750699,0.12837058617080288,0.0004187429265360711,0.033935697281374584,Green
GJR-GARCH-t,GLD,500,496,0.992,1569,15,0.009560229445506692,0.8600052422549438,0.5903703572259612,0.8517724421245731,0.031105492093773446,0.28976625697637814,0.0004021834235781837,0.029399294725638608,Green
GARCH-N,GLD,125,125,1.0,1569,9,0.0057361376673040155,0.06502313997602494,0.7471830709642034,0.1730539619851389,3.404390286484171,0.10391334177928968,0.0004583652428668706,0.0388584102896858,Green
GARCH-N,GLD,250,249,0.996,1569,11,0.007010834926704908,0.20857007142078313,0.6934008427582627,0.41963237631309946,1.5813240945971065,0.15542839638538908,0.0004348510913933996,0.0345535919154075,Green
GARCH-N,GLD,500,496,0.992,1569,16,0.010197578075207138,0.9375084133911712,0.5657163573556581,0.8453328706179076,0.006146847833082947,0.3299027511060615,0.00042062037554526987,0.029791033337340032,Green
Hist-Sim,GLD,125,125,1.0,1569,11,0.007010834926704908,0.20857007142078313,0.06367656236278314,0.08125753866465385,1.5813240945971065,3.438939262425791,0.0004972771105555425,0.04151870887543564,Green
Hist-Sim,GLD,250,249,0.996,1569,14,0.008922880815806247,0.6622653884495758,0.6154912540740458,0.8013002657549358,0.1907834124975878,0.25225566458928483,0.00047912955069365866,0.03687901089196265,Green
Hist-Sim,GLD,500,496,0.992,1569,16,0.010197578075207138,0.9375084133911712,0.1530323626904688,0.3591719324075653,0.006146847833082947,2.041761321735464,0.0004491535712462157,0.03117615972923058,Green
EWMA,GLD,125,125,1.0,1569,11,0.007010834926704908,0.20857007142078313,0.06367656236278314,0.08125753866465385,1.5813240945971065,3.438939262425791,0.0004760043797893834,0.04058128359236511,Green
EWMA,GLD,250,249,0.996,1569,10,0.006373486297004461,0.1219537346921221,0.720127489171152,0.28359460679134596,2.392048416750699,0.12837058617080288,0.00045378593788251395,0.03611210643305497,Green
