model,symbol,n_test,viol,pi_hat,kupiec_p,TL,QS,width,converged
Hist-Sim,FTSE100,1911,28,0.014652014652014652,0.05595373799650449,Green,0.00037753476015435814,0.025795974315638952,1
Hist-Sim,GBPUSD,1664,11,0.006610576923076923,0.13862323026716838,Green,0.00019980652213640745,0.01536820406213025,1
Hist-Sim,GDAXI,1922,27,0.01404786680541103,0.09276823427206593,Green,0.0004489957494681209,0.03174531638120023,1
Hist-Sim,GOLD,1848,14,0.007575757575757576,0.27386745163280657,Green,0.00045462403416237767,0.03183401983524161,1
Hist-Sim,HSI,1862,21,0.011278195488721804,0.586975071178917,Green,0.000523698501860186,0.03610406008836458,1
Hist-Sim,IBGL,1305,10,0.007662835249042145,0.3761843979564674,Green,0.0002466413011306561,0.022638829528914033,1
Hist-Sim,ICLN,1263,12,0.009501187648456057,0.8574177948902022,Green,0.000550777372444995,0.045547344370027325,1
Hist-Sim,NATGAS,1850,28,0.015135135135135135,0.03907385822956,Green,0.001418834767999668,0.10515232245553414,1
Hist-Sim,NIFTY,1287,9,0.006993006993006993,0.2517433962001323,Green,0.0003204033780697764,0.02526041898949194,1
Hist-Sim,NIKKEI,1851,23,0.01242571582928147,0.31217943682767,Green,0.0004842314179376661,0.03497986423124733,1
Hist-Sim,SP500,1902,22,0.011566771819137749,0.5028197031201949,Green,0.00047573920878062515,0.036190564507543814,1
Hist-Sim,STOXX,1577,24,0.015218769816106531,0.05309922742688933,Green,0.0004209476049430351,0.028006044857812863,1
Hist-Sim,TLT,1709,33,0.01930953774136922,0.0006054941360469357,Yellow,0.00035214794926172356,0.022267023162652767,1
Hist-Sim,USDJPY,1966,15,0.0076297049847405905,0.27033017447521746,Green,0.00019739257507437553,0.015377278767836627,1
Hist-Sim,WTI,1850,29,0.015675675675675675,0.02347826221877125,Green,0.0013627552883600515,0.08987739211382334,1
EWMA,ASX200,1912,48,0.02510460251046025,2.517733976858949e-08,Yellow,0.00039382066703133785,0.025431176389400484,1
EWMA,AUDUSD,1473,8,0.005431093007467753,0.05363905535374636,Green,0.00021909819294771936,0.01786408131481003,1
EWMA,BOVESPA,1873,9,0.004805125467164976,0.011946898072929923,Green,0.0004883789675429553,0.04013194594840394,1
EWMA,BTC,1185,1,0.0008438818565400844,4.033874151820882e-05,Green,0.0010863548947569821,0.10389750888597592,1
EWMA,CBU0,1055,40,0.037914691943127965,3.205657961302677e-12,Red,0.00019358049165681362,0.008954727304526655,1
EWMA,DJCI,772,10,0.012953367875647668,0.4302223849444151,Green,0.0004178998519737614,0.02558638884771798,1
EWMA,ETH,841,0,0.0,3.930486972447689e-05,Green,0.0014936300833148235,0.14927667300157985,1
EWMA,EURUSD,1660,2,0.0012048192771084338,4.92997255041594e-06,Green,0.00018965520173171057,0.018337028194754943,1
EWMA,FCHI,1935,27,0.013953488372093023,0.09907377190052935,Green,0.00043928332298997824,0.030838780860666288,1
EWMA,FTSE100,1911,28,0.014652014652014652,0.05595373799650449,Green,0.0003765296186809186,0.02614561994808481,1
EWMA,GBPUSD,1664,11,0.006610576923076923,0.13862323026716838,Green,0.0002008578803844432,0.015744131942090473,1
EWMA,GDAXI,1922,27,0.01404786680541103,0.09276823427206593,Green,0.00044695388287371217,0.03213317421277286,1
EWMA,GOLD,1848,15,0.008116883116883116,0.40029188688295214,Green,0.00045617287318330596,0.031994335442300396,1
EWMA,HSI,1862,7,0.0037593984962406013,0.0019283383354207206,Green,0.0005521874657432326,0.043300877980452006,1
EWMA,IBGL,1305,10,0.007662835249042145,0.3761843979564674,Green,0.0002455022561051684,0.022477415201513626,1
EWMA,ICLN,1263,12,0.009501187648456057,0.8574177948902022,Green,0.0005503746422697673,0.04543462766706497,1
EWMA,NATGAS,1850,28,0.015135135135135135,0.03907385822956,Green,0.0014138754461035736,0.10396207162816155,1
EWMA,NIFTY,1287,9,0.006993006993006993,0.2517433962001323,Green,0.00032134228018929555,0.02553999556976172,1
EWMA,NIKKEI,1851,21,0.011345218800648298,0.5690586997989819,Green,0.00048518290115772414,0.035277577519466814,1
EWMA,SP500,1902,2,0.0010515247108307045,5.211262835702613e-07,Green,0.000632407125762471,0.06252767906636433,1
EWMA,STOXX,1577,24,0.015218769816106531,0.05309922742688933,Green,0.000420276875815093,0.02832064507926527,1
EWMA,TLT,1709,33,0.01930953774136922,0.0006054941360469357,Yellow,0.0003585355522987644,0.02219100464082626,1
EWMA,USDJPY,1966,12,0.006103763987792472,0.061302166389549884,Green,0.0002186030407419349,0.018213550634062065,1
EWMA,WTI,1850,28,0.015135135135135135,0.03907385822956,Green,0.001373819232658315,0.0916626515454404,1
Chronos-Small-A,ASX200,1833,32,0.01745771958537916,0.0037033402162591766,Yellow,0.0003762157645614576,0.027620015116659125,1
Chronos-Small-A,AUDUSD,1395,1,0.0007168458781362007,5.232900054830125e-06,Green,0.0002668768568051608,0.02456260368688833,1
Chronos-Small-A,BOVESPA,1794,10,0.005574136008918618,0.03979770262546589,Green,0.00048697860955035415,0.0395229402288175,1
Chronos-Small-A,BTC,1107,2,0.0018066847335140017,0.0007462012875126822,Green,0.0010843118966578518,0.1033579974313972,1
Chronos-Small-A,CBU0,976,29,0.02971311475409836,5.53471821596041e-07,Yellow,0.00017688830017071426,0.009663222333489405,1
Chronos-Small-A,DJCI,693,12,0.017316017316017316,0.07952006629122066,Yellow,0.00043802404502437005,0.022924708182858973,1
Chronos-Small-A,ETH,762,8,0.010498687664041995,0.8908428750466807,Green,0.0012290302257444584,0.10495009441665723,1
Chronos-Small-A,EURUSD,1582,7,0.004424778761061947,0.012248976641545006,Green,0.00016111449560535357,0.014401208523896631,1
Chronos-Small-A,FCHI,1856,26,0.014008620689655173,0.10169665602297195,Green,0.0004445590499811916,0.031075252729066097,1
Chronos-Small-A,FTSE100,1833,27,0.014729950900163666,0.057241087656079714,Green,0.000380423040636138,0.02625756217054039,1
Chronos-Small-A,GBPUSD,1585,10,0.006309148264984227,0.11311915690915664,Green,0.00020453130769446372,0.016056446467601307,1
Chronos-Small-A,GDAXI,1843,27,0.01465002712967987,0.06061051902246817,Green,0.00045511080124599165,0.03222631705418377,1
Chronos-Small-A,GOLD,1770,18,0.010169491525423728,0.9430255792099995,Green,0.00043614013702758834,0.02972009804462123,1
Chronos-Small-A,HSI,1784,22,0.01233183856502242,0.3395375912110068,Green,0.0005284127134456122,0.035832520462618256,1
Chronos-Small-A,IBGL,1226,15,0.012234910277324634,0.44731818608566865,Green,0.00024831221751026315,0.0203838431684235,1
Chronos-Small-A,ICLN,1185,11,0.009282700421940928,0.8016638096754556,Green,0.0005385868008343324,0.043196008104865874,1
Chronos-Small-A,NATGAS,1771,27,0.015245623941276116,0.03944703006413963,Green,0.0013806647259310958,0.10342133622478142,1
Chronos-Small-A,NIFTY,1208,4,0.0033112582781456954,0.006623197319937546,Green,0.0003548139819465581,0.0307819180217871,1
Chronos-Small-A,NIKKEI,1772,20,0.011286681715575621,0.5937683130143729,Green,0.00048250619995060366,0.035407910922285055,1
Chronos-Small-A,SP500,1824,2,0.0010964912280701754,1.0778928142274324e-06,Green,0.000636696748200606,0.06296652231737745,1
Chronos-Small-A,STOXX,1498,3,0.0020026702269692926,0.00014718401724500563,Green,0.00042083601640608033,0.04028891520755983,1
Chronos-Small-A,TLT,1631,27,0.01655426118945432,0.015054439055092739,Yellow,0.0003051367634122687,0.024081922977055862,1
Chronos-Small-A,USDJPY,1888,15,0.007944915254237288,0.3519372215211136,Green,0.00019983650764912383,0.015580212115765392,1
Chronos-Small-A,WTI,1772,25,0.014108352144469526,0.10165741991357535,Green,0.0013570889696655102,0.09290122901803312,1
Chronos-Mini-A,ASX200,1833,16,0.00872885979268958,0.576101581921255,Green,0.00047754349243744594,0.029669347144047748,1
Chronos-Mini-A,AUDUSD,1395,9,0.0064516129032258064,0.1543087129769588,Green,0.00022077115510061416,0.017784318750387742,1
Chronos-Mini-A,BOVESPA,1794,10,0.005574136008918618,0.03979770262546589,Green,0.0004878524940368154,0.03969129424875455,1
Chronos-Mini-A,BTC,1107,2,0.0018066847335140017,0.0007462012875126822,Green,0.001079701351403886,0.10280631264123391,1
Chronos-Mini-A,CBU0,976,28,0.028688524590163935,1.7193624769484828e-06,Yellow,0.0001766264628285894,0.00967605784239045,1
Chronos-Mini-A,DJCI,693,12,0.017316017316017316,0.07952006629122066,Yellow,0.00043580289255081196,0.022893699639959054,1
Chronos-Mini-A,ETH,762,0,0.0,9.090871049055593e-05,Green,0.0015100347157632253,0.15132914558138064,1
Chronos-Mini-A,EURUSD,1582,7,0.004424778761061947,0.012248976641545006,Green,0.00016171908564582073,0.014509218311257257,1
Chronos-Mini-A,FCHI,1856,1,0.0005387931034482759,5.7518323326455345e-08,Green,0.0005797847518673178,0.05722986279055789,1
Chronos-Mini-A,FTSE100,1833,26,0.014184397163120567,0.09027554520864756,Green,0.00038067678963010727,0.02632959580989387,1
Chronos-Mini-A,GBPUSD,1585,14,0.008832807570977918,0.6337277510884023,Green,0.0001927116861382858,0.014317359952717318,1
Chronos-Mini-A,GDAXI,1843,27,0.01465002712967987,0.06061051902246817,Green,0.0004547464023562456,0.0322409854795629,1
Chronos-Mini-A,GOLD,1770,18,0.010169491525423728,0.9430255792099995,Green,0.00043627795981079676,0.029717817713291565,1
Chronos-Mini-A,HSI,1784,22,0.01233183856502242,0.3395375912110068,Green,0.0005284500196161123,0.03583885990924792,1
Chronos-Mini-A,IBGL,1226,13,0.010603588907014683,0.8333996385166496,Green,0.0002467751017919427,0.021394935051400967,1
Chronos-Mini-A,ICLN,1185,11,0.009282700421940928,0.8016638096754556,Green,0.000538345433360083,0.043179798151589774,1
Chronos-Mini-A,NATGAS,1771,27,0.015245623941276116,0.03944703006413963,Green,0.0013793712768820716,0.10340631637992818,1
Chronos-Mini-A,NIFTY,1208,7,0.005794701986754967,0.11081403091403286,Green,0.0003078130022819917,0.024123792340518656,1
Chronos-Mini-A,NIKKEI,1772,20,0.011286681715575621,0.5937683130143729,Green,0.0004829235760944377,0.035412275774702004,1
Chronos-Mini-A,SP500,1824,20,0.010964912280701754,0.6833965025842679,Green,0.0004741531599768712,0.037258561358905984,1
Chronos-Mini-A,STOXX,1498,0,0.0,4.08051099576312e-08,Green,0.0004875836265464603,0.04832430781097338,1
Chronos-Mini-A,TLT,1631,22,0.0134886572654813,0.17878532279105386,Green,0.00030138220178345057,0.0255243156856327,1
Chronos-Mini-A,USDJPY,1888,15,0.007944915254237288,0.3519372215211136,Green,0.00019985771786726534,0.015587102810260302,1
Chronos-Mini-A,WTI,1772,25,0.014108352144469526,0.10165741991357535,Green,0.0013598524233439193,0.09315744477370673,1
