n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width,model,symbol,alpha
4275,1833,0.0029150162635849172,0.015821058374249863,0.009274413529732678,29,17,0.02095231953716592,0.751949509243384,5.2986124214782215e-05,0.008641298668258357,Green,Green,0.00041525566821735206,0.0004083099248448594,0.02625076402558662,0.023335747762001702,TimesFM-2.5,FTSE100,0.01
4275,1833,0.001426078332044051,0.03000545553737043,0.024549918166939442,55,45,0.18306600842536558,0.9014832774164308,2.230946677206358e-05,6.9914103087986845e-06,Yellow,Yellow,0.0007443225516046554,0.000739930938427036,0.01923874169188037,0.017812663359836316,TimesFM-2.5,FTSE100,0.025
4275,1833,0.000752274511377684,0.05837424986361157,0.04964539007092199,107,91,0.108632205455796,0.9444017672774604,2.4721361298940536e-05,5.2023603728246215e-06,Red,Red,0.001173296391762156,0.0011706184415048075,0.014708120432085501,0.013955845920707814,TimesFM-2.5,FTSE100,0.05
4275,1833,0.00014149451237994992,0.09874522640480088,0.09601745771958538,181,176,0.857619126832657,0.5674789204913981,0.011623537404572226,0.0049728761592474635,Red,Red,0.0017948566433467121,0.001795236603438078,0.010332313108482755,0.010190818596102805,TimesFM-2.5,FTSE100,0.1
3698,1585,0.0007174227982401343,0.016403785488958992,0.0138801261829653,26,22,0.01899470494375255,0.1425192636728606,0.4452663686917603,0.3107201361033406,Yellow,Green,0.00019912832026228926,0.00019514927165852118,0.013929384171383919,0.013211961373143783,TimesFM-2.5,GBPUSD,0.01
3698,1585,0.00017621338128167088,0.030914826498422712,0.030914826498422712,49,49,0.14555038316501,0.14555038316501,0.6459494266789683,0.6459494266789683,Yellow,Yellow,0.0003783528339506178,0.0003773105623736363,0.010786970608875155,0.010610757227593484,TimesFM-2.5,GBPUSD,0.025
3698,1585,-0.00019567604350001575,0.05615141955835962,0.062460567823343846,89,99,0.27006357884663745,0.028169704261575723,0.9997613318700448,0.7322588501334963,Red,Red,0.000625850691101853,0.0006278323019408925,0.008418895991013826,0.008614572034513842,TimesFM-2.5,GBPUSD,0.05
3698,1585,-0.00032834304167630914,0.10094637223974763,0.1085173501577287,160,172,0.9001952305339693,0.26418654666596475,0.3683881604644106,0.326600711236703,Red,Red,0.0010063943241026378,0.0010079823609594764,0.00618501336404214,0.006513356405718449,TimesFM-2.5,GBPUSD,0.1
4299,1843,0.0033285771536158554,0.018990775908844276,0.011937059142702116,35,22,0.0005593180268579356,0.4173562153620346,0.00037396285868862567,7.494974150334954e-05,Yellow,Green,0.000480593190123102,0.00046273267290322217,0.03291502197355238,0.02958644481993653,TimesFM-2.5,GDAXI,0.01
4299,1843,0.002618848648397072,0.03798155181768855,0.02875746066196419,70,53,0.0009006437322290894,0.3127583680895688,0.0051553235924104435,0.003963375783694101,Red,Yellow,0.0009092756898599253,0.0008899719638894291,0.024850212191180523,0.022231363542783454,TimesFM-2.5,GDAXI,0.025
4299,1843,0.001815150102766068,0.061313076505697235,0.04829083016820401,113,89,0.031116311622694792,0.7349779228629654,0.059833789671647764,0.012188713676693386,Red,Red,0.0014568387047057204,0.0014466328342345892,0.01904954322597816,0.01723439312321209,TimesFM-2.5,GDAXI,0.05
4299,1843,0.0010349180704420022,0.1101465002712968,0.09549647314161692,203,176,0.15241520337088232,0.5164398246869,0.08120093763476732,0.11034820892010888,Red,Red,0.002249081641060142,0.0022448767149362944,0.013492689714528622,0.01245777164408662,TimesFM-2.5,GDAXI,0.1
4127,1770,0.004476841542951925,0.021468926553672316,0.012429378531073447,38,22,2.5839286969087105e-05,0.3223014587953561,0.8407123684681166,0.2755716418717843,Yellow,Green,0.0004738964819669637,0.00044570441713704555,0.029432454029412088,0.02495561248646016,TimesFM-2.5,GOLD,0.01
4127,1770,0.0014807638305382453,0.0384180790960452,0.031638418079096044,68,56,0.0007914924011638291,0.08557146257865922,0.6812335291428386,0.5155836173754016,Red,Yellow,0.0008713544353991796,0.0008551492083203356,0.02070287718817378,0.019222113357635535,TimesFM-2.5,GOLD,0.025
4127,1770,0.0010945260633124978,0.06497175141242938,0.05706214689265537,115,101,0.005634449632662353,0.18202866621361502,0.31774207108141694,0.4116695642441288,Red,Red,0.0013700885372580022,0.0013582127108243188,0.016216561567023374,0.015122035503710878,TimesFM-2.5,GOLD,0.05
4127,1770,-3.690688863154483e-05,0.10508474576271186,0.10621468926553672,186,188,0.47905860726207905,0.3877420132362095,0.5275233290015091,0.6340393931788879,Red,Red,0.002102701299302722,0.0021029103959550655,0.010999431440243995,0.01103633832887554,TimesFM-2.5,GOLD,0.1
4160,1784,0.0037844077598133893,0.011771300448430493,0.008968609865470852,21,16,0.4645172052757137,0.6558732849656372,0.24628047440913348,0.1324501201200371,Green,Green,0.0005427779428998591,0.000541527627488832,0.039302378006022265,0.035517970246208876,TimesFM-2.5,HSI,0.01
4160,1784,0.0028659856999068527,0.02466367713004484,0.017937219730941704,44,32,0.9273437182792398,0.044350069873437814,0.0042155837437316546,0.019504615872612985,Yellow,Yellow,0.0010148090668843262,0.0010241434204398224,0.031467742730075944,0.028601757030169095,TimesFM-2.5,HSI,0.025
4160,1784,0.00078693276423265,0.042600896860986545,0.03867713004484305,76,69,0.14163617088638059,0.022523008880318773,0.01801958375434831,0.0198813123654501,Red,Red,0.0016215430976795188,0.0016289776429833825,0.02405470967867094,0.023267776914438293,TimesFM-2.5,HSI,0.05
4160,1784,7.161730890253154e-07,0.10369955156950672,0.1031390134529148,185,184,0.6044198035648005,0.6599962300874238,0.025558714662861748,0.028927215175106658,Red,Red,0.002599834456698127,0.0025998318245451556,0.01763636725081584,0.017635651077726817,TimesFM-2.5,HSI,0.1
2860,1226,0.0016756609539582672,0.011419249592169658,0.0065252854812398045,14,8,0.6252721631875983,0.19169686106911854,0.14828107880252117,0.039378663676999937,Green,Green,0.0002485935115024566,0.0002493281566823268,0.023505051386879222,0.021829390432920957,TimesFM-2.5,IBGL,0.01
2860,1226,0.0011304763741038937,0.024469820554649267,0.01794453507340946,30,22,0.9050242182420607,0.09589777916078812,0.7630667660016321,0.40892330712432934,Yellow,Yellow,0.0005339829954712674,0.0005390857847515807,0.01932097786233347,0.01819050148822958,TimesFM-2.5,IBGL,0.025
2860,1226,6.386309931686283e-05,0.040783034257748776,0.040783034257748776,50,50,0.12660903383938837,0.12660903383938837,0.40253283343890356,0.40253283343890356,Red,Red,0.0009147735566087538,0.0009153621806073512,0.015237554039227334,0.015173690939910469,TimesFM-2.5,IBGL,0.05
2860,1226,-4.5316670467646786e-05,0.08401305057096248,0.08401305057096248,103,103,0.05568944285479838,0.05568944285479838,0.01738370152435964,0.01738370152435964,Red,Red,0.0015053998957929922,0.001504675420473934,0.011751945535218094,0.01179726220568574,TimesFM-2.5,IBGL,0.1
2762,1185,0.005714076754184394,0.006751054852320675,0.0033755274261603376,8,4,0.23234634922963948,0.007864194212597209,,,Green,Green,0.0005203892227824724,0.0005541943678088349,0.05074492557569323,0.045030848821508845,TimesFM-2.5,ICLN,0.01
2762,1185,0.0029884638501172928,0.019409282700421943,0.012658227848101266,23,15,0.19975098216087694,0.0026743638073251086,,,Yellow,Green,0.001053075639162019,0.0010795864836275195,0.03901209178160475,0.03602362793148745,TimesFM-2.5,ICLN,0.025
2762,1185,0.001049835246555074,0.04050632911392405,0.035443037974683546,48,42,0.12150333471680252,0.01549842102688237,0.4386495315890474,0.6592987061251245,Red,Yellow,0.0017807054772170472,0.0017926774420807593,0.030264541024125898,0.029214705777570824,TimesFM-2.5,ICLN,0.05
2762,1185,-0.0005000789365362801,0.08607594936708861,0.09113924050632911,102,108,0.10250191913075668,0.30271770519667973,0.2931764193709476,0.1591955332068331,Red,Red,0.002936614688080983,0.0029310607672541522,0.021627580575815746,0.022127659512352023,TimesFM-2.5,ICLN,0.1
4131,1771,-0.001606100079649446,0.009599096555618294,0.012422360248447204,17,22,0.8644566116933154,0.32351637916666176,,0.2754017318854759,Green,Green,0.0014692000461492595,0.0014711604173902183,0.10562769205502286,0.10723379213467231,TimesFM-2.5,NATGAS,0.01
4131,1771,-0.002588966178663804,0.018633540372670808,0.023150762281197064,33,41,0.07251162734326244,0.6138113632436388,0.6458182856472853,0.9582216834675886,Yellow,Yellow,0.0028848046627372127,0.0028739477953897766,0.08329354787327117,0.08588251405193498,TimesFM-2.5,NATGAS,0.025
4131,1771,-0.0021054359403509457,0.04799548277809147,0.053642010163749296,85,95,0.6968714351732341,0.4868100516088911,0.9659228767561704,0.5944425154617232,Red,Red,0.0047631619529418506,0.004763367581743836,0.0674336541400477,0.06953909008039864,TimesFM-2.5,NATGAS,0.05
4131,1771,-0.002183005378817146,0.09768492377188029,0.10897797854319594,173,193,0.744516480830224,0.21376548921821636,0.2758352343088971,0.6123103169358729,Red,Red,0.0077648951939629654,0.0077726125419511965,0.05020805406494719,0.052391059443764335,TimesFM-2.5,NATGAS,0.1
2818,1208,0.0018181311819527278,0.011589403973509934,0.008278145695364239,14,10,0.5881415432866741,0.535314312425869,,,Green,Green,0.00031669001249739966,0.00031843699014072853,0.022903596683036608,0.02108546550108388,TimesFM-2.5,NIFTY,0.01
2818,1208,0.0014536434332639847,0.029801324503311258,0.01903973509933775,36,23,0.29929029799972073,0.16630600098634418,0.9408832365117378,,Yellow,Yellow,0.0005922456736615579,0.0005925553545181653,0.017766013732339353,0.01631237029907537,TimesFM-2.5,NIFTY,0.025
2818,1208,0.0007488711258992883,0.06374172185430464,0.05380794701986755,77,65,0.03520927070773472,0.5483815193303465,0.1674826038487518,0.026553726564907065,Red,Red,0.0009664568385192973,0.00095893460364105,0.013604594208600234,0.012855723082700948,TimesFM-2.5,NIFTY,0.05
2818,1208,0.0001948923389084884,0.10596026490066225,0.10430463576158941,128,126,0.49361063862197185,0.6201850381759869,0.1956151609454807,0.15256331706916448,Red,Red,0.0015455005222703463,0.0015444065102064972,0.009584903213720717,0.009390010874812229,TimesFM-2.5,NIFTY,0.1
4134,1772,0.0032249850415792362,0.014108352144469526,0.006772009029345372,25,12,0.10165741991356825,0.14693978931161145,0.04911591072625576,0.06813092387713748,Green,Green,0.0004866732036384497,0.0004897869394727497,0.033784092195260434,0.030559107153681198,TimesFM-2.5,NIKKEI,0.01
4134,1772,0.0013721008145659228,0.0327313769751693,0.027652370203160272,58,49,0.046425435525197845,0.4818434001191081,0.166010651471739,0.05538806652847095,Yellow,Yellow,0.0009450593832150194,0.0009383348235444708,0.02550191006311325,0.024129809248547327,TimesFM-2.5,NIKKEI,0.025
4134,1772,0.00023053523331884734,0.05981941309255079,0.05756207674943566,106,102,0.06544961197483778,0.15336038754589243,0.028710487348043934,0.1909266018699617,Red,Red,0.0015375828553529302,0.0015356126519520447,0.019562686289320882,0.01933215105600204,TimesFM-2.5,NIKKEI,0.05
4134,1772,0.00022270907275602665,0.1072234762979684,0.10270880361173815,190,182,0.3158335009351042,0.7049969769224314,0.36512695487863933,0.17770538819180015,Red,Red,0.002429459427029716,0.002428305807479793,0.014612441929348328,0.014389732856592301,TimesFM-2.5,NIKKEI,0.1
4254,1824,0.0038626757775037605,0.01918859649122807,0.010964912280701754,35,20,0.00046346260883711743,0.6833965025845381,0.7029954735567925,0.21533958721154134,Yellow,Green,0.0004664781511644117,0.0004473413591711683,0.029537524725218863,0.025674848947715104,TimesFM-2.5,SP500,0.01
4254,1824,0.001907381696593059,0.04550438596491228,0.03125,83,57,4.6231911088323585e-07,0.09962112714100468,0.5288710548637937,0.38840651595340847,Red,Yellow,0.0008811228784147533,0.0008547805759435132,0.02177786033346834,0.01987047863687528,TimesFM-2.5,SP500,0.025
4254,1824,0.0010621264911508353,0.07291666666666667,0.06578947368421052,133,120,2.4839290385547663e-05,0.003102500007034159,0.6591919597714657,0.43973972438330877,Red,Red,0.0014245148233718386,0.001403892359252854,0.016744332080745477,0.01568220558959464,TimesFM-2.5,SP500,0.05
4254,1824,0.00037853942164016094,0.11567982456140351,0.1069078947368421,211,195,0.028992736760640625,0.3302349042295294,0.4054746362091852,0.5856418416698932,Red,Red,0.0021882659244074577,0.0021839658799089425,0.01185733692961073,0.011478797507970569,TimesFM-2.5,SP500,0.1
3495,1498,0.00453320671640323,0.012016021361815754,0.006008010680907877,18,9,0.44719083176531527,0.09348963695337387,0.0008478345313636115,0.04163857898659051,Green,Green,0.0003621816007062883,0.0003689054842029701,0.029617967764605672,0.025084761048202443,TimesFM-2.5,STOXX,0.01
3495,1498,0.002765570542114206,0.03404539385847797,0.018691588785046728,51,28,0.03339080955725249,0.10186566064743341,0.03400166351145151,0.0013743438263690289,Yellow,Yellow,0.0006940436420450605,0.0006920720628955633,0.021398332021323088,0.018632761479208882,TimesFM-2.5,STOXX,0.025
3495,1498,0.0016754203746226996,0.062082777036048066,0.04672897196261682,93,70,0.03833551887991016,0.5571622338406175,0.036359252731929526,0.15223654528499453,Red,Red,0.0011360953337297393,0.0011272966169138898,0.0159887338753368,0.014313313500714102,TimesFM-2.5,STOXX,0.05
3495,1498,0.000990364459045906,0.10347129506008011,0.08477970627503338,155,127,0.6559048111920933,0.044316205636400485,0.11225367137418107,0.10027475475498604,Red,Red,0.001768482810602007,0.0017744240856305575,0.0112323328866561,0.010241968427610193,TimesFM-2.5,STOXX,0.1
3803,1631,-0.0001956285496963299,0.00674432863274065,0.007357449417535254,11,12,0.16023425338411745,0.2604107924017497,,,Green,Green,0.00031071312941385133,0.0003101329758789656,0.025644559132765928,0.025840187682462254,TimesFM-2.5,TLT,0.01
3803,1631,-0.0006508283553630714,0.02145922746781116,0.025137952176578784,35,41,0.3480727538197127,0.9715591324468161,0.7800272556419401,0.3833671451740539,Yellow,Yellow,0.0006340730834879212,0.0006329621205656657,0.020567329866200787,0.021218158221563862,TimesFM-2.5,TLT,0.025
3803,1631,-0.00045469123669116505,0.04598405885959534,0.04782342121397915,75,78,0.45088840856617196,0.6846331734653274,0.4099334532219684,0.25338866613638367,Red,Red,0.001096837913791944,0.0010951790326816666,0.01705385655833031,0.017508547795021475,TimesFM-2.5,TLT,0.05
3803,1631,-0.0002915982262882309,0.08645003065603923,0.0944206008583691,141,154,0.062459243212746984,0.4487772330313454,0.3933675911812491,0.48735028709980277,Red,Red,0.001810333889910805,0.0018076964815214706,0.013164195145427217,0.013455793371715449,TimesFM-2.5,TLT,0.1
4403,1888,0.0016330913189772922,0.015360169491525424,0.010063559322033898,29,19,0.03002139300087825,0.977879617810962,0.46681880592799996,0.18446722640476376,Green,Green,0.00020647282626704878,0.00020211672577253272,0.015398569668264188,0.013765478349286897,TimesFM-2.5,USDJPY,0.01
4403,1888,-9.661949364598958e-05,0.03072033898305085,0.03072033898305085,58,58,0.12406914685798442,0.12406914685798442,0.0018134872091785104,0.0018134872091785104,Yellow,Yellow,0.00040100078877029093,0.00040155348502631677,0.010650477137873437,0.010747096631519425,TimesFM-2.5,USDJPY,0.025
4403,1888,5.458214659607649e-05,0.05084745762711865,0.05084745762711865,96,96,0.8661848355212477,0.8661848355212477,0.16976513618368794,0.16976513618368794,Red,Red,0.0006501386234806372,0.0006500923674241998,0.00859998140015326,0.008545399253557186,TimesFM-2.5,USDJPY,0.05
4403,1888,-0.00011545733858049287,0.1016949152542373,0.1048728813559322,192,198,0.8065535044592661,0.4834381410311631,0.04235721809728599,0.03142573050931241,Red,Red,0.001021237300324569,0.0010215828643815603,0.00620248873974397,0.006317946078324463,TimesFM-2.5,USDJPY,0.1
4132,1772,0.002071789239251637,0.01805869074492099,0.013544018058690745,32,24,0.0021897788716123134,0.15485297502340267,0.019887133467049845,0.003335922799525215,Yellow,Green,0.001173753470942296,0.001160927181943719,0.06429306260463982,0.06222127336538819,TimesFM-2.5,WTI,0.01
4132,1772,0.0005572450141822505,0.035553047404063204,0.034988713318284424,63,62,0.007396591505100747,0.01100493761139787,0.26906258121252524,0.24585183882252948,Yellow,Yellow,0.0021021551763974427,0.002096556092724271,0.048715157184399255,0.048157912170217004,TimesFM-2.5,WTI,0.025
4132,1772,0.0005787560171484005,0.05981941309255079,0.05812641083521445,106,103,0.06544961197483778,0.12556134721639722,0.28781605147885103,0.2202939157154501,Red,Red,0.0032949341069840733,0.00328941761654104,0.03865476466705406,0.038076008649905665,TimesFM-2.5,WTI,0.05
4132,1772,0.00024858620336478884,0.11173814898419865,0.11117381489841986,198,197,0.10527777990504161,0.12280509247390548,0.9952452303468738,0.9620729424108845,Red,Red,0.005113792558746644,0.00511094134397059,0.028270294294997125,0.028021708091632333,TimesFM-2.5,WTI,0.1
4276,1833,0.003935408440419848,0.02618657937806874,0.013638843426077468,48,25,6.8981375056509364e-09,0.13788684464442347,0.0013483997673491288,0.0002351132575726389,Yellow,Green,0.00043099458899401407,0.00038773204203378976,0.024034223328186163,0.020098814887766322,Moirai-2.0,ASX200,0.01
4276,1833,0.0021007091102501693,0.045280960174577195,0.031642116748499725,83,58,5.631392107074973e-07,0.08003142446022837,0.11420099489878843,0.010641438361574718,Red,Yellow,0.0007720917259593385,0.0007474008490070717,0.018253191678769827,0.01615248256851966,Moirai-2.0,ASX200,0.025
4276,1833,0.0012293298592705414,0.07037643207855974,0.05782869612656847,129,106,0.00015582792254031919,0.1330501691443844,0.10011295743751569,0.2468938372718643,Red,Red,0.0012047241109711564,0.001187420337792534,0.014295991242813852,0.013066661383543308,Moirai-2.0,ASX200,0.05
4276,1833,0.00028374779977944665,0.11456628477905073,0.11020185488270595,210,202,0.0416960084330833,0.1513324244749702,0.02890560977696721,0.008295994009059116,Red,Red,0.0018488730685678615,0.0018452721875769004,0.010052389379754454,0.009768641579975005,Moirai-2.0,ASX200,0.1
3252,1395,0.0021283272991483686,0.010752688172043012,0.007168458781362007,15,10,0.7801371761154353,0.2629043730509417,,,Green,Green,0.00021277540252200158,0.00021591984232724793,0.01754186868072757,0.015413541381579202,Moirai-2.0,AUDUSD,0.01
3252,1395,0.000711919997545182,0.026523297491039426,0.01863799283154122,37,26,0.7181734859245743,0.11122333439012311,0.9852102081248679,0.5078551983840223,Yellow,Yellow,0.00041738322333057377,0.00041927192952928403,0.013366686354767907,0.012654766357222725,Moirai-2.0,AUDUSD,0.025
3252,1395,0.0005218730978697635,0.05161290322580645,0.04229390681003584,72,59,0.7833026123698106,0.17540539679058242,0.6851751732028947,0.7343040765749551,Red,Red,0.0007033357433923999,0.0007049495801121043,0.010938071320081648,0.010416198222211882,Moirai-2.0,AUDUSD,0.05
3252,1395,0.0003484210703105211,0.0967741935483871,0.08888888888888889,135,124,0.6865390743797217,0.15935011429916912,0.5160212169765028,0.4906744708810167,Red,Red,0.001148648438599891,0.0011512722212455187,0.008301542251652227,0.00795312118134171,Moirai-2.0,AUDUSD,0.1
4186,1794,0.0030704200601404663,0.017837235228539576,0.012263099219620958,32,22,0.00265788775738518,0.3521456148268004,0.019193191073947347,0.0018328418327008267,Yellow,Green,0.0005721113796944056,0.00055601687520537,0.033534889182635974,0.03046446912249551,Moirai-2.0,BOVESPA,0.01
4186,1794,0.0013369273288406508,0.027313266443701228,0.02508361204013378,49,45,0.5362514987443259,0.9819126484770722,0.053138320948169726,0.13069138044222772,Yellow,Yellow,0.0010405050061895232,0.0010390807215907968,0.02631632471830184,0.02497939738946119,Moirai-2.0,BOVESPA,0.025
4186,1794,0.0010099663563259073,0.05016722408026756,0.04292084726867335,90,77,0.9740881838428105,0.15897601092869562,0.48230876888297913,0.6990081360955996,Red,Red,0.001629463948102899,0.0016331889779069928,0.021532526856682697,0.02052256050035679,Moirai-2.0,BOVESPA,0.05
4186,1794,0.00022840705409685885,0.0947603121516165,0.08974358974358974,170,161,0.45588229951341874,0.14126544229827043,0.07387028264705986,0.0445679823615619,Red,Red,0.002535231313433403,0.0025367539529260784,0.015832832622346416,0.015604425568249557,Moirai-2.0,BOVESPA,0.1
2581,1107,0.03086718346836146,0.013550135501355014,0.0018066847335140017,15,2,0.2600570085382645,0.0007462012875125712,,,Green,Green,0.0008368798708476413,0.0009645389108450982,0.08983643588333103,0.05896925241496955,Moirai-2.0,BTC,0.01
2581,1107,0.014095467996044192,0.03974706413730804,0.013550135501355014,44,15,0.00375165931368171,0.007606346377890816,0.8474419534417926,,Red,Green,0.0017552056086730904,0.001733849080026572,0.05908109391083862,0.04498562591479443,Moirai-2.0,BTC,0.025
2581,1107,0.0094365260025608,0.05871725383920506,0.03884372177055104,65,43,0.19476501914000255,0.07679378446981999,0.254442353986045,0.7973707228275462,Red,Red,0.0028752889734235533,0.0029011321852485776,0.04456929620037854,0.03513277019781774,Moirai-2.0,BTC,0.05
2581,1107,0.003152686264549995,0.1120144534778681,0.08310749774164408,124,92,0.19022704573079696,0.05433671137777163,0.3437147134730104,0.10067429890768131,Red,Red,0.004471461278802431,0.004483863550415115,0.028612414438207938,0.025459728173657943,Moirai-2.0,BTC,0.1
2277,976,0.0007356667742894089,0.005122950819672131,0.005122950819672131,5,5,0.09109783272852545,0.09109783272852545,,,Green,Green,0.00014096471198574983,0.00014455259502429245,0.01357504063695683,0.01283937386266742,Moirai-2.0,CBU0,0.01
2277,976,0.0006200151767326934,0.018442622950819672,0.015368852459016393,18,15,0.16905112580210013,0.03818950124768905,,,Yellow,Green,0.0003050949832018446,0.0003101996213795204,0.011115219116365394,0.010495203939632701,Moirai-2.0,CBU0,0.025
2277,976,0.00026704993956243317,0.03483606557377049,0.03381147540983607,34,33,0.021797892594172974,0.013929765739686961,,,Yellow,Yellow,0.0005266450925845348,0.0005309336201770093,0.008884334284464904,0.00861728434490247,Moirai-2.0,CBU0,0.05
2277,976,4.897724200593739e-05,0.07991803278688525,0.0778688524590164,78,76,0.030804735095656177,0.016917278468263852,0.3170933896050606,0.38410701714204,Red,Red,0.0008608754567474665,0.0008619194643189419,0.006621297239384765,0.006572319997378828,Moirai-2.0,CBU0,0.1
1617,693,0.00040241421564874216,0.030303030303030304,0.027417027417027416,21,19,1.5183374822091977e-05,0.00014783279555086182,0.6638753021198851,0.5429508517037069,Yellow,Yellow,0.0003939873421951275,0.0003863995712755909,0.019590670114797596,0.019188255899148857,Moirai-2.0,DJCI,0.01
1617,693,0.000495094201427633,0.046176046176046176,0.044733044733044736,32,31,0.0013738867259224241,0.0026960644267126632,0.6689357671731659,0.6084106320563134,Red,Red,0.0007303691054541969,0.0007203868106316168,0.01620386020724079,0.015708766005813155,Moirai-2.0,DJCI,0.025
1617,693,-0.0005598125777322611,0.07503607503607504,0.07936507936507936,52,55,0.004730500299393259,0.0010374457878759014,0.9597864825101237,0.7486155062667694,Red,Red,0.0011453294010048691,0.001160320994118631,0.012354425289486989,0.012914237867219248,Moirai-2.0,DJCI,0.05
1617,693,-0.0008040780370585435,0.12121212121212122,0.14574314574314573,84,101,0.07065674506865738,0.0001535914140388117,0.7766517393748333,0.11069790589009354,Red,Red,0.001773690241462616,0.0017993895462106277,0.009061702315204301,0.009861458391829999,Moirai-2.0,DJCI,0.1
1776,762,0.028762700626101444,0.023622047244094488,0.007874015748031496,18,6,0.001309619079914781,0.540143649032065,0.0678647624484221,,Yellow,Green,0.0013700752525741173,0.001256097153933764,0.11231602444506092,0.08355332381895948,Moirai-2.0,ETH,0.01
1776,762,0.013435390468775552,0.045931758530183726,0.03280839895013123,35,25,0.0008991230906113534,0.18736513946924516,0.021537195959854705,0.2503264771012029,Red,Yellow,0.0027367241532906417,0.002542954672907293,0.07721166160371694,0.06377627113494139,Moirai-2.0,ETH,0.025
1776,762,0.006871521427139281,0.08005249343832022,0.05643044619422572,61,43,0.0004403599378944856,0.42442711862365534,0.007899232413803747,0.009245017361096619,Red,Red,0.004406784737024272,0.004286615175121051,0.056795040330293055,0.04992351890315376,Moirai-2.0,ETH,0.05
1776,762,-0.0011004805217550845,0.13123359580052493,0.1377952755905512,100,105,0.005845176375212535,0.0009347690013452592,0.2180663154859247,0.27698640924708773,Red,Red,0.0068794989481634145,0.006915613137909485,0.035313628612096845,0.03641410913385193,Moirai-2.0,ETH,0.1
3689,1582,-0.0002587385426591985,0.012010113780025285,0.01390644753476612,19,22,0.43603539706168526,0.14034362426312452,,,Green,Green,0.00015318243442382945,0.0001540722689794142,0.010792754513377465,0.011051493056036664,Moirai-2.0,EURUSD,0.01
3689,1582,-0.0005362911602691724,0.02718078381795196,0.03413400758533502,43,54,0.5837052935033229,0.02734369830308514,,,Yellow,Yellow,0.0003043764899215116,0.00030722678330609004,0.008478939298567372,0.009015230458836542,Moirai-2.0,EURUSD,0.025
3689,1582,-0.0005813126235570624,0.05436156763590392,0.06890012642225031,86,109,0.4322210655387936,0.0010729357962936392,0.14380895072985733,0.5403330653093878,Red,Red,0.0005121695423393939,0.0005199680427300044,0.006806385466105485,0.007387698089662547,Moirai-2.0,EURUSD,0.05
3689,1582,-0.00045320770395474753,0.10366624525916561,0.11820480404551201,164,187,0.6287576527890909,0.01861332640314206,0.7825922126615452,0.4435809051574815,Red,Red,0.0008411041190086163,0.0008456746884322798,0.0051639726686771295,0.005617180372631877,Moirai-2.0,EURUSD,0.1
4330,1856,0.004867359660431891,0.025323275862068964,0.014547413793103448,47,27,2.7145642955694882e-08,0.06521433306828484,0.0352905684365743,0.0061232806260880235,Yellow,Green,0.0005115132768719623,0.0004688275493545369,0.0295302994939701,0.024662939833538212,Moirai-2.0,FCHI,0.01
4330,1856,0.0027615249093803397,0.03987068965517242,0.029094827586206896,74,54,0.00015549888874277773,0.2705613337991556,0.010168756971601689,0.02284648854370297,Red,Yellow,0.0009245040581105619,0.0009014264406974373,0.02233778552618934,0.019576260616809,Moirai-2.0,FCHI,0.025
4330,1856,0.0017470299980071498,0.0625,0.05334051724137931,116,99,0.01719936899087271,0.5134042737832423,0.01601684167389772,0.05055095051860814,Red,Red,0.0014364766882526791,0.0014224438088342613,0.017456435686873998,0.015709405688866848,Moirai-2.0,FCHI,0.05
4330,1856,0.00028578538597785405,0.11530172413793104,0.11045258620689655,214,205,0.0315057035443308,0.13919700112705724,0.00789092989311213,0.011119879786028575,Red,Red,0.002185039811278058,0.002181469310011719,0.011954543648452599,0.011668758262474745,Moirai-2.0,FCHI,0.1
4275,1833,0.004528598507753327,0.019639934533551555,0.011456628477905073,36,21,0.0002474776485975605,0.5401659942376459,4.244860933788619e-05,0.021830820279469587,Yellow,Green,0.00041173444306626757,0.00038966469689374,0.02517375121812216,0.020645152710368837,Moirai-2.0,FTSE100,0.01
4275,1833,0.0020698496487939963,0.038188761593016915,0.02618657937806874,70,48,0.0007785599695238066,0.7467469379950746,0.0002501035685061881,0.00017894669048590384,Red,Yellow,0.0007465831451234804,0.0007334520495985838,0.01860366825859067,0.016533818609796674,Moirai-2.0,FTSE100,0.025
4275,1833,0.001590383081687961,0.06328423349699945,0.04800872885979269,116,88,0.012044135478013862,0.6938236253533352,0.0002813265338913462,0.00022438299894644853,Red,Red,0.0011795705095943004,0.0011718024933046085,0.014944392316547874,0.013354009234859915,Moirai-2.0,FTSE100,0.05
4275,1833,0.0005283774821090749,0.09983633387888707,0.09001636661211129,183,165,0.9813609107742821,0.1479472242915595,6.439970911176207e-05,3.141634471937049e-05,Red,Red,0.0018066434234289613,0.0018091601618593872,0.010514408800325404,0.00998603131821633,Moirai-2.0,FTSE100,0.1
3698,1585,0.0012567122513356677,0.015772870662460567,0.008201892744479496,25,13,0.033135285717511564,0.45772602362245407,0.409815694925577,0.09331343629423239,Green,Green,0.00018849371085616617,0.00018688135455521487,0.014083070316545607,0.01282635806520994,Moirai-2.0,GBPUSD,0.01
3698,1585,0.0006452324280395126,0.03596214511041009,0.0277602523659306,57,44,0.00864146640276131,0.4890640424947459,0.4007093226018086,0.8311954575765628,Yellow,Yellow,0.0003763389475851203,0.0003727443305359338,0.011038115555138473,0.01039288312709896,Moirai-2.0,GBPUSD,0.025
