model,asset,cell,top_k,top_p,temperature,date,realised,pred_mean,pred_std,n_distinct,VaR_0.01,VaR_0.025,VaR_0.05,VaR_0.1,realised_sd
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2006-07-17,-0.0242951527350893,-0.0008419735954411158,0.0012119365603035618,45,-0.002582201035693288,-0.002582201035693288,-0.002523514674976468,-0.002347455592826009,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2006-08-25,0.0040273916699823,-0.0011974152973707533,0.0010010895052309293,45,-0.002645025961101055,-0.002645025961101055,-0.00258491188287735,-0.0024045691825449467,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2006-10-06,0.0024488806783855,0.0004717459451931063,0.00197513524399726,45,-0.002734038745984435,-0.0024854897055774927,-0.002423352561891079,-0.0019262544810771942,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2006-11-16,-0.0030569156640332,4.860914247095843e-05,0.0014639226362155287,45,-0.0020941272377967834,-0.001967210555449128,-0.0019037522142753005,-0.0017768352990970016,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-01-03,-0.0128339505332593,-0.000395738715673339,0.0009067960631673176,45,-0.0019457413582131267,-0.0018829755717888474,-0.0018202097853645682,-0.0015691464068368077,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-02-15,-0.0001499012817354,-0.00016026115915386414,0.0011314067947485725,45,-0.001967562595382333,-0.0019040928455069661,-0.0018406230956315994,-0.0015232742298394442,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-03-29,-0.007530156063753,0.0006881690466746708,0.0012433285654229094,45,-0.0015612115385010839,-0.0011709086829796433,-0.0011058582458645105,-0.00071555539034307,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-05-11,0.0082354290428121,-0.00026132143598806576,0.0013837404069597747,45,-0.00288029620423913,-0.00281483493745327,-0.002628270105924457,-0.0018329157028347254,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-06-25,-0.0033721862544839,0.0007197586802790879,0.0010371005400892752,45,-0.0011287728557363153,-0.0011287728557363153,-0.0007303824531845748,-0.0006639841012656689,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-08-06,-0.0014880955127019,0.0014795356672276383,0.0013243964247882471,45,-0.0011433296604081988,-0.0007398015586659312,-0.0006725468556396663,-0.000403528189053759,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-09-18,0.0,0.00109676461295021,0.0013163051186435876,45,-0.0011534892255440354,-0.0007463754154741764,-0.0006785230943933129,-0.0004749662184622139,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-10-30,-0.0061014399334817,0.0004109660629403609,0.0012694236971316556,45,-0.0019767817575484514,-0.0019767817575484514,-0.0011588031193241477,-0.0010224733268842101,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2007-12-11,0.004570463299585,0.002044379404062056,0.0019184642243560432,45,-0.0009117302251979709,-0.0007714640232734382,-0.0007013309514150023,-0.0004909317358396947,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2008-01-25,0.0055066218441945,0.002270998397623771,0.0015323447939294412,45,-0.00048712975694797933,-0.00034794985549524426,-0.00020876996859442443,6.959007441764697e-05,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2008-03-07,-0.0028759138304015,0.0014834010696358746,0.0016207573195135437,45,-0.000693891488481313,-0.000693891488481313,-0.0005551132489927113,-0.0004163349512964487,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2008-04-21,0.0027368783481439,0.0014560621702257776,0.0018736763985340154,45,-0.002346422988921404,-0.0010985527565935608,-0.0010665560839697719,-0.0007110373699106276,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2008-06-03,-0.0127362091598604,0.003343792692234274,0.001897177462412265,45,-0.0003498204459901899,-6.996419688221067e-05,6.996419688221067e-05,0.0004827521974220876,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2008-07-15,0.0051271645720515,0.0018460082428432768,0.0014390512306095712,45,-0.0005459141102619469,-0.00047767485375516117,-0.00040943562635220587,-0.00013647862942889333,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2008-08-26,0.0029232961305867,-0.0003701248268698691,0.0021264423669616977,45,-0.0032030686270445585,-0.0032030686270445585,-0.002930467249825597,-0.0027941663283854723,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2008-10-08,0.0277311636740796,-0.0008743425197991005,0.0015363108166009162,45,-0.00318258348852396,-0.003110252320766449,-0.003110252320766449,-0.002893257886171341,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2008-11-18,-0.012614679083479,-0.002058574082216289,0.0016788207537461715,45,-0.0065605840645730495,-0.0065605840645730495,-0.006484298035502434,-0.003890578867867589,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-01-02,-0.0054471172958546,-0.001019423231104156,0.002614973902317411,45,-0.004212492611259222,-0.003975539701059461,-0.003969463985413313,-0.0036454263608902693,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-02-13,-0.0074074412778618,-0.004239437014446594,0.003140468206102507,45,-0.00875056628137827,-0.00875056628137827,-0.008665609173476696,-0.008410738781094551,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-03-30,-0.0081588703882867,-0.0030207103436114264,0.0023878050094969963,45,-0.00907596480101347,-0.0089878486469388,-0.0089878486469388,-0.004502735985442995,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-05-12,0.0114349190443262,-0.0014478264377645322,0.0013523280165212823,45,-0.003952864091843367,-0.0038630266208201647,-0.0035935130435973406,-0.0031443240586668253,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-06-23,0.0035782622382927,0.0013124635243324811,0.0018473496797118188,45,-0.0014396968763321638,-0.0011697537265717983,-0.001079772599041462,-0.0008998105768114328,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-08-05,-0.0034166702721461,0.0010602480545645093,0.002369795355302017,45,-0.002816425869241357,-0.0027255734894424677,-0.0026347211096435785,-0.0021804587449878454,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-09-17,-0.0064986803954384,0.00275502724533726,0.001955744828345773,45,-0.0008164926548488438,-0.0007257713004946709,-0.000635049887932837,-0.0004536071210168302,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-10-28,-0.0046497485832624,0.0005131814919179432,0.0018080889593030875,45,-0.0039028662722557783,-0.0020875795744359493,-0.0019968152046203613,-0.0015429937047883868,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2009-12-10,0.0047192348085279,-0.0023379103543702514,0.0017780430629305468,45,-0.004962949547916651,-0.004872714169323444,-0.004782478790730238,-0.004602008033543825,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-01-25,0.00549351342023,0.00012359073455178802,0.0025918165426403747,45,-0.00396933825686574,-0.00396933825686574,-0.003879126161336899,-0.003608489176258445,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-03-09,-0.0014249874190179,0.001351350671320688,0.001728966496622057,45,-0.0011726560769602656,-0.001082451781257987,-0.0009922474855557084,-0.0008208592655137176,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-04-21,0.0083960401329297,0.001513920865241431,0.0014483624392401353,45,-0.0009631654829718173,-0.0008777939918218179,-0.0008756049792282283,-0.0005253630806691945,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-06-02,-0.0034350841009711,-0.00041022053554414406,0.001635905405189095,45,-0.0034574000164866447,-0.0034574000164866447,-0.0031980948988348246,-0.0025930500123649836,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-07-15,0.0010765885711429,0.002278025560617661,0.001917494204954147,45,-0.0009319504606537521,-0.0008472276967950165,-0.0008472276967950165,-0.0005083366995677352,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-08-26,-0.0033132484513755,0.0008110334036890972,0.0011456416365399227,45,-0.0010633822530508041,-0.0009815836092457175,-0.0008997849654406309,-0.0007361877360381186,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-10-07,-0.0093273815596747,0.0010859130358003312,0.0012312502464444416,45,-0.0009075115085579455,-0.0008337762032169847,-0.0008318855543620884,-0.0006050077499821782,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-11-18,0.0119717198477311,0.0010437710223147828,0.0012659423957428345,45,-0.0007804161286912858,-0.0007094692555256188,-0.0007094692555256188,-0.0004966285196132958,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2010-12-31,0.0109669619143743,0.0010022495101640817,0.001117302553594861,45,-0.0007255986565724015,-0.0007255986565724015,-0.0006596351158805192,-0.0004617446393240243,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2011-02-14,0.0034501419225704,0.001067629747907631,0.001134331545490513,45,-0.0006811628118157387,-0.0006811628118157387,-0.0006192389409989119,-0.00030961952870711684,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2011-03-29,-0.0026800557424672,0.0012905926039991672,0.001058876216148299,45,-0.0004080834041815251,-0.00029148816247470677,-0.00017489294987171888,-5.829772271681577e-05,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2011-05-10,0.0090743799842594,0.001278180850602839,0.001056755770643089,45,-0.0003880499571096152,-0.00033261426142416894,-0.0002771785657387227,1.0563193375556779e-10,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2011-06-22,0.0044532161493695,0.001611351724524866,0.0008826595296176679,45,5.4358690249500796e-05,0.000108717278635595,0.0002174344554077834,0.0004892273573204875,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2011-08-04,-0.0043379229942146,0.001726851683408313,0.0010532752548966396,45,-0.0003786363231483847,5.409098957898095e-05,0.0001081818772945553,0.0003786363231483847,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2011-09-15,-0.0249874188602249,0.002367603061858972,0.001579972994697259,45,-0.00028612909954972565,-0.00011445170821389183,-5.722590867662802e-05,0.00017167750047519803,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2011-10-27,0.013835466371475,0.0018054996441642288,0.0012130842034912162,45,-0.00012268550926819444,-6.134281284175813e-05,0.00011961837444687279,0.00024537090212106705,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2011-12-08,-0.0180258017385567,0.0017313244330580345,0.0013702553011483815,45,-0.00031253608176484704,-0.0001250145141966641,-6.250731530599296e-05,0.00018752171308733523,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2012-01-24,-0.008258109901121,0.002907634701288771,0.0011379128565882318,45,0.0006887756171636283,0.0008140075369738042,0.0008766234968788922,0.001252319198101759,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2012-03-07,0.0070945682581275,0.0028641754360651246,0.001411418698676651,45,-0.00012389385665301234,-6.194698653416708e-05,0.00043362818541936576,0.0008672562544234097,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2012-04-18,-0.0069928226691813,0.004585232933866791,0.0012749655706869424,45,0.0016909049591049552,0.002317165955901146,0.0024424183648079634,0.0025676703080534935,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2012-05-31,-0.0005118674635913,0.002392600189021323,0.001201696215160366,45,6.262051465455443e-05,0.00012524091289378703,0.0004289498290745547,0.0006888244533911347,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2012-07-13,0.01691784444329,0.001124987658523951,0.0011662908879339605,45,-0.0006951390532776713,-0.0006319446256384254,-0.0004423612845130265,-0.0003159723710268736,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2012-08-23,0.01947442928768,0.001332952101380215,0.0010414199243586814,45,-0.00043946245568804443,-0.00037668211734853685,-0.00031390177900902927,-6.27804547548294e-05,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2012-10-05,-0.0086769655783886,0.0009797147571516689,0.0010121420873315707,45,-0.0006989793037064373,-0.0006354357465170324,-0.0006354357465170324,-0.0003177179314661771,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2012-11-20,-0.0062478792740905,0.0025341314369434257,0.001189904311910075,45,6.238795322133228e-05,0.0001247757754754275,0.00031193927861750126,0.000873429758939892,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-01-03,-0.0084484518132158,0.00018161308693379397,0.0013494360353471498,45,-0.0026499363593757153,-0.0026499363593757153,-0.0024650569539517164,-0.0022185512352734804,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-02-15,-0.0159706815782932,0.0011569414410623723,0.0009805142849925723,45,-0.00042906447197310627,-0.0003677695640362799,-0.00030647465609945357,-0.00012258993228897452,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-04-01,0.0032552621035893,0.0013543122263072291,0.0010044127544043848,45,-0.00042603755719028413,-0.0003043125616386533,-0.00012172509741503745,0.00012172509741503745,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-05-13,-0.001602096110455,5.0009491096716375e-05,0.0022053369862529487,45,-0.0030367516446858644,-0.0029721399769186974,-0.002842916641384363,-0.0027136930730193853,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-06-25,-0.0015676440923652,0.001357816069808905,0.002081757388375986,45,-0.0028605209663510323,-0.002195283304899931,-0.0020622359588742256,-0.0019291884964331985,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-08-06,-0.0150053283093317,-0.0011020022133889143,0.0009924540112510281,45,-0.0032025042455643415,-0.0029980891849845648,-0.0029299508314579725,-0.002316705184057355,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-09-18,-0.0012990114845119,6.52329805161571e-05,0.0019712704820200335,45,-0.003144565038383007,-0.0029438482597470284,-0.0028769427444785833,-0.0023416976910084486,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-10-30,0.0028209126396832,-0.00044264134286727577,0.0009986958734256712,45,-0.0027729570865631104,-0.002128083258867264,-0.002128083258867264,-0.00187013391405344,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2013-12-11,-0.0030941548556421,-0.0010216801833885256,0.0011524141651767167,45,-0.0027715121395885944,-0.002708523301407695,-0.0026455342303961515,-0.0025195565540343523,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2014-01-27,-0.000712016503127,-0.0012917956283512411,0.0011011336680686631,45,-0.0032235998660326004,-0.0032235998660326004,-0.002789653604850173,-0.0026656691916286945,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2014-03-10,0.0024631838004478,0.0005123344260844156,0.001084592837942123,45,-0.0020458658691495657,-0.001797882141545415,-0.0008059472311288118,-0.0006819553673267365,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2014-04-22,-0.005761928644147,-0.0008888630324970641,0.0010721496207124776,45,-0.0026674377731978893,-0.0026068142615258694,-0.0025461905170232058,-0.002424943493679166,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2014-06-04,-0.0002411677239009,-0.0009216162595033262,0.0012094687814601524,45,-0.003042425261810422,-0.002684492850676179,-0.0026248376816511154,-0.0024458712432533503,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2014-07-16,0.0020796858424827,-0.0002781419077486581,0.0009419743668140774,45,-0.0019689411856234074,-0.0019110311986878514,-0.0017952111084014177,-0.0016793911345303059,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2014-08-27,-0.0014810965484312,-0.0007488222690784852,0.0010718475259962371,45,-0.0025091904681175947,-0.002452163491398096,-0.002395136281847954,-0.0022810823284089565,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2014-10-09,0.0158857010020203,-0.0007992003372259945,0.0009936133761481222,45,-0.002440913114696741,-0.002384147373959422,-0.0023273820988833904,-0.0022138513159006834,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2014-11-19,-0.0025937977818038,-0.0010646354586060624,0.0012192021481446044,45,-0.0029752803966403008,-0.0029194938542786986,-0.002574761863797903,-0.0024603281635791063,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-01-05,0.0149800066624546,-0.0009740200558195699,0.0011777194065287987,45,-0.002979726530611515,-0.002570744603872299,-0.0025123185478150845,-0.002395466435700655,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-02-17,-0.0151157273816697,-0.0015153813589604396,0.0013596718548081266,45,-0.0037371418438851833,-0.0037371418438851833,-0.0032032644376158714,-0.003084625117480755,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-03-31,-0.0014359335417667,0.0015429815975912789,0.0009416731594748635,45,-0.00041771563701331615,-0.00041771563701331615,-5.967376273474656e-05,0.0003580419870559126,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-05-13,0.021402765401044,-0.0013972192728142546,0.0010236559907129909,45,-0.003134861122816801,-0.003134861122816801,-0.0030187552329152822,-0.0027284901589155197,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-06-24,-0.0030653768027383,-0.0008230024279179584,0.0010638963056019482,45,-0.0024171234108507633,-0.0024171234108507633,-0.0023046990390866995,-0.0021922749001532793,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-08-06,0.0041362255780119,-0.0011254970592231106,0.0009079489517061674,45,-0.002749111969023943,-0.002749111969023943,-0.0024847742170095444,-0.0022733041550964117,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-09-18,0.0184450795810628,-0.0009265781733107472,0.0008232359860735727,45,-0.002352915471419692,-0.002300628460943699,-0.0022483416832983494,-0.0019346193876117468,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-10-29,-0.0257296173950933,-0.0012753473109431467,0.0009003392948150577,45,-0.002759405877441168,-0.002659064019098878,-0.002608892973512411,-0.002358037745580077,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2015-12-11,0.0035349328234069,-0.0005410870668247413,0.0010084372420102598,45,-0.00219771359115839,-0.0021477655973285437,-0.001997921383008361,-0.001848077168688178,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2016-01-26,0.0139146737005461,-0.0015827670176586253,0.0008131957896871701,45,-0.0028261039406061172,-0.002726942300796509,-0.002677361713722348,-0.0025782003067433834,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2016-03-09,-0.0043673393804047,-0.000981029022823583,0.0008713776081244948,45,-0.0025515735615044832,-0.0025515735615044832,-0.0025005419738590717,-0.0020412588492035866,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2016-04-21,-0.0033570099897029,-0.0009166155270980339,0.0008679592177290243,45,-0.002417696174234152,-0.002417696174234152,-0.002263375325128436,-0.0021090542431920767,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2016-06-02,-0.001734299086413,-0.0008876148887127487,0.0010057540897355824,45,-0.002865290269255638,-0.002761098090559244,-0.002604809356853366,-0.0023443284444510937,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2016-07-15,-0.0036120505371026,-0.0015324982151267697,0.0009600748466655926,45,-0.002889991272240877,-0.002889991272240877,-0.002782954601570964,-0.0026759179309010506,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2016-08-26,0.0010599822517309,-0.0014572360707833295,0.0010780117974984343,45,-0.0030404645949602127,-0.0029337815940380096,-0.002880440093576908,-0.0027737573254853487,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2016-10-07,-0.0007203941462396,-0.0012955962006014376,0.0010025648727874014,45,-0.0028133378364145756,-0.002759234979748726,-0.0027051325887441635,-0.0026510299649089575,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2016-11-22,0.0011567583114072,-0.001289120319355466,0.0010313683573268384,45,-0.0029434412717819214,-0.002889924217015505,-0.0027828901074826717,-0.0025153043679893017,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-01-06,-0.0066337433600607,-0.0006274952531821328,0.0009006359929578609,45,-0.0023323020432144403,-0.0021202745847404003,-0.0019612538162618876,-0.0019082470098510385,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-02-17,-0.0019373790671676,-0.0004964528196959619,0.0010195142367303016,45,-0.002256603678688407,-0.002205317374318838,-0.0021540308371186256,-0.0020514579955488443,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-04-03,0.0028021313424812,-0.00013345352398457395,0.0009853931667216996,45,-0.0020304834470152855,-0.0018820043449522925,-0.001878197188489139,-0.0017259110463783145,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-05-15,0.0019553733504766,-0.0002760919284762532,0.001089819550730243,45,-0.002120749093592167,-0.00207266227225773,-0.001972789876163006,-0.0018741502426564693,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-06-27,8.021469334752496e-05,-0.00011298222998726835,0.000922318202909269,45,-0.0021067806519567966,-0.0021067806519567966,-0.001959795830771327,-0.0014698469312861562,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-08-09,0.0131258114611557,2.3085780509059155e-05,0.0009065429888502053,45,-0.0020638008136302233,-0.0019198147347196937,-0.0018286234408151356,-0.001727833179756999,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-09-20,0.0044305694172918,0.00018800279212318288,0.0008078555111527844,45,-0.002044025342911482,-0.0019964897073805332,-0.0013785287737846375,-0.0006654966273345053,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-11-01,0.0055881265043857,0.00021003435319255208,0.000793454428454995,45,-0.0016288948245346546,-0.0016288948245346546,-0.0014427353162318468,-0.0006515579880215228,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2017-12-14,0.0067221957422354,-0.00028545345188596107,0.0010026596574908542,45,-0.0020819134078919888,-0.002035648562014103,-0.0019893839489668608,-0.0018552161171101031,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2018-01-30,-0.0120581670710743,0.001502130892970829,0.0007922696670292636,45,-0.0003121265326626599,-0.0003121265326626599,8.496465336849113e-11,0.0005350739811547101,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2018-03-14,-0.0011319474267273,0.0004655245837420807,0.001259509843730809,45,-0.001886624377220869,-0.001886624377220869,-0.001843746635131538,-0.001629357342608273,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2018-04-25,-0.0076906609445109,-0.0009934728650368924,0.0011005474451144326,45,-0.0027228763792663813,-0.0026390955317765474,-0.0023877532221376896,-0.002262081950902939,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2018-06-07,0.0012327419937584,1.9535864557838066e-05,0.0007326145460665448,45,-0.0013210729230195284,-0.0012410079361870885,-0.0012009753845632076,-0.0011209103977307677,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2018-07-20,0.0057914232717545,-2.8460430388804526e-05,0.0007463842200489524,45,-0.0016673002392053604,-0.0016673002392053604,-0.0012795559596270323,-0.0011244582710787654,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2018-08-30,-0.005661532869709,0.0004488061973643198,0.0007880040130985863,45,-0.0012611208949238062,-0.0011846893467009068,-0.0009936104761436582,-0.00042037368984892964,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2018-10-12,-0.004423356219554,-2.5828443191130646e-05,0.0009964039846496022,45,-0.0016405058559030294,-0.0016405058559030294,-0.0015642031794413924,-0.0014115979429334402,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2018-11-26,-0.0006554554094466,-3.0691646978084464e-05,0.0008808881543782513,45,-0.0016549417050555348,-0.001617329427972436,-0.001581597654148936,-0.001429267693310976,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2019-01-09,0.0047425532281951,0.00022182262285387654,0.0008527940148449005,45,-0.0014600798022001982,-0.0014600798022001982,-0.001204565865918994,-0.0010950599098578095,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2019-02-22,0.0042974780783103,0.0008050426854423773,0.0007856128588200974,45,-0.0005336828180588782,-0.00042694626608863473,-0.0003913674154318869,-0.00024905201280489564,0.010054421090096691
Chronos-Small,GOLD,top_p=0.9 @ k=50,50,0.9,1.0,2019-04-04,-0.0006979909589999,0.00034496212119513334,0.0006785504970356194,45,-0.0012881066650152206,-0.0011807644041255116,-0.001037641428411007,-0.000393588183214888,0.010054421090096691
