model,symbol,z2_raw,z2_corr,raw_pass,corr_pass,q_hat_E,n_test
Chronos-Small-A,ETH,-1.8518753631074865,-0.4017313105196154,True,True,0.017033610441386487,762
Chronos-Small-A,EURUSD,-0.854032431206253,-0.17867897421449208,True,True,0.0034345984592230906,1582
Chronos-Small-A,GBPUSD,-0.9038254134596264,0.03641423287858514,True,True,0.004470014326749219,1585
Chronos-Small-A,USDJPY,-1.0954664435070565,-0.18684984708084085,True,True,0.002841706757671328,1888
Chronos-Small-A,AUDUSD,-0.49997280651514386,0.3296799463682273,True,True,0.011740230453053349,1395
Chronos-Mini-A,SP500,-2.1098636570232148,-0.3086300628769971,False,True,0.015324806643872604,1824
Chronos-Mini-A,STOXX,-1.3002363493700213,0.2600213635039509,True,True,0.011134689697113787,1498
Chronos-Mini-A,GDAXI,-2.454870201753938,-0.6898875738799213,False,True,0.01304196926588657,1843
Chronos-Mini-A,FCHI,-2.1544377417015745,-0.6977015210040904,False,True,0.01173446087448382,1856
Chronos-Mini-A,FTSE100,-2.02864806328035,-0.6129658308731654,False,True,0.007506962547560531,1833
Chronos-Mini-A,ICLN,0.007912865027458915,0.562025971293346,True,True,0.00585389914893783,1185
Chronos-Mini-A,NIKKEI,-1.3685248515816903,-0.1186022976546166,True,True,0.01238010060955183,1772
Chronos-Mini-A,HSI,-0.9143976900670763,0.033438730945050565,True,True,0.015916094777274195,1784
Chronos-Mini-A,BOVESPA,-1.4932804618059192,-0.8884618475686452,True,True,0.005094609807044674,1794
Chronos-Mini-A,NIFTY,-0.03190500108271932,0.40911357557886807,True,True,0.007425648373648591,1208
Chronos-Mini-A,ASX200,-2.2402973740429792,-0.8404769560790737,False,True,0.007289833994663535,1833
Chronos-Mini-A,CBU0,-0.08913386815868507,0.5315773202108398,True,True,0.0057304648830043044,976
Chronos-Mini-A,TLT,-0.46516840212710875,-0.024762496206938156,True,True,0.006961960118327254,1631
Chronos-Mini-A,IBGL,0.1335151940675644,0.4304730160513416,True,True,0.0027446455731919873,1226
Chronos-Mini-A,DJCI,-3.123326968777058,-1.8930761247051096,False,True,0.0053635243251175455,693
Chronos-Mini-A,GOLD,-2.0370662802729176,-0.6510926062361626,False,True,0.00401786071821069,1770
Chronos-Mini-A,WTI,-1.540440496835938,-0.5017864184530452,True,True,0.030736734654049885,1772
Chronos-Mini-A,NATGAS,-0.6217570577964631,-0.2148751127058961,True,True,0.03138558127695919,1771
Chronos-Mini-A,BTC,-0.6515875297703848,0.5001516126326826,True,True,0.03342993692250518,1107
Chronos-Mini-A,ETH,-1.6188280295815498,0.054564451433178784,True,True,0.021605707024624457,762
Chronos-Mini-A,EURUSD,-0.9345307622042336,-0.09622726768431522,True,True,0.0023147886548845927,1582
Chronos-Mini-A,GBPUSD,-1.041040069813084,0.005000274836670426,True,True,0.005322424459591597,1585
Chronos-Mini-A,USDJPY,-1.2391858642682014,-0.18356676129284644,True,True,0.004517224091465953,1888
Chronos-Mini-A,AUDUSD,-0.3936468747375923,0.08425347102177172,True,True,0.004194589585559412,1395
