model,asset,period,method,n,QS,normalised_QS
HS,Utils,2020-2021,DtACI-projected-seed,505,0.0009535727710079246,0.07866069245264422
HS,Utils,2022-July2026,Raw,1148,0.0003928909622927915,0.032409771012725234
HS,Utils,2022-July2026,Shift-CP,1148,0.0003881108155767916,0.03201545433114848
HS,Utils,2022-July2026,Vol-ERM,1148,0.0003904252376455899,0.03220637215944063
HS,Utils,2022-July2026,State-L1,1148,0.0003929409923609233,0.03241389801794429
HS,Utils,2022-July2026,POT-Shift,1148,0.00038818562860475016,0.032021625695057586
HS,Utils,2022-July2026,POT-Vol,1148,0.0003873874223292732,0.03195578126214378
HS,Utils,2022-July2026,DtACI-projected-expected,1148,0.00041305792740640844,0.034073354001602586
HS,Utils,2022-July2026,Rolling500,1148,0.00042325902067954043,0.03491484726256306
HS,Utils,2022-July2026,Selected-rolling,1148,0.00042325902067954043,0.03491484726256306
HS,Utils,2022-July2026,Gate-selected-rolling,1148,0.00042325902067954043,0.03491484726256306
HS,Utils,2022-July2026,Loss-gate,1148,0.0003928909622927915,0.032409771012725234
HS,Utils,2022-July2026,Past-minimum,1148,0.00039388738996811216,0.03249196682756257
HS,Utils,2022-July2026,State-L1-clipped,1148,0.0003929409923609233,0.03241389801794429
HS,Utils,2022-July2026,DtACI-projected-seed,1148,0.00040825414792219536,0.033677087841214426
HS,Shops,2015-2019,Raw,1258,0.00034718295370076384,0.02712383311565998
HS,Shops,2015-2019,Shift-CP,1258,0.0003431433424601377,0.026808236569300377
HS,Shops,2015-2019,Vol-ERM,1258,0.0003396075350443894,0.026531999935987642
HS,Shops,2015-2019,State-L1,1258,0.0003453579039192958,0.026981250234868616
HS,Shops,2015-2019,POT-Shift,1258,0.0003427383227305145,0.02677659421060232
HS,Shops,2015-2019,POT-Vol,1258,0.00034043842713940196,0.02659691377545473
HS,Shops,2015-2019,DtACI-projected-expected,1258,0.0003576058309963982,0.027938125353623524
HS,Shops,2015-2019,Rolling500,1258,0.0003640460499044808,0.028441270513917625
HS,Shops,2015-2019,Selected-rolling,1258,0.0003640460499044808,0.028441270513917625
HS,Shops,2015-2019,Gate-selected-rolling,1258,0.0003640460499044808,0.028441270513917625
HS,Shops,2015-2019,Loss-gate,1258,0.00034718295370076384,0.02712383311565998
HS,Shops,2015-2019,Past-minimum,1258,0.00034718295370076384,0.02712383311565998
HS,Shops,2015-2019,State-L1-clipped,1258,0.0003453579039192958,0.026981250234868616
HS,Shops,2015-2019,DtACI-projected-seed,1258,0.00036512145432957677,0.028525286995277725
HS,Shops,2020-2021,Raw,505,0.0007738946251253789,0.06046088506724066
HS,Shops,2020-2021,Shift-CP,505,0.0007665556125622871,0.05988752122586207
HS,Shops,2020-2021,Vol-ERM,505,0.0007250678498484625,0.05664627006362391
HS,Shops,2020-2021,State-L1,505,0.0006341429871946761,0.0495427219936595
HS,Shops,2020-2021,POT-Shift,505,0.000767162253844243,0.059934915364074935
HS,Shops,2020-2021,POT-Vol,505,0.0007437064403730394,0.058102418798781794
HS,Shops,2020-2021,DtACI-projected-expected,505,0.0007627931410191383,0.05959357634996605
HS,Shops,2020-2021,Rolling500,505,0.0008560053687968473,0.06687582590637882
HS,Shops,2020-2021,Selected-rolling,505,0.0008560053687968473,0.06687582590637882
HS,Shops,2020-2021,Gate-selected-rolling,505,0.0008560053687968473,0.06687582590637882
HS,Shops,2020-2021,Loss-gate,505,0.0007738946251253789,0.06046088506724066
HS,Shops,2020-2021,Past-minimum,505,0.0007738946251253789,0.06046088506724066
HS,Shops,2020-2021,State-L1-clipped,505,0.000631822287770117,0.049361416249145314
HS,Shops,2020-2021,DtACI-projected-seed,505,0.0007819698717273684,0.061091767542504546
HS,Shops,2022-July2026,Raw,1148,0.0004855028261164986,0.03793013882851882
HS,Shops,2022-July2026,Shift-CP,1148,0.0004841846094992508,0.037827152529348915
HS,Shops,2022-July2026,Vol-ERM,1148,0.00047174674938787624,0.0368554388021029
HS,Shops,2022-July2026,State-L1,1148,0.00046151203257639674,0.03605584669131086
HS,Shops,2022-July2026,POT-Shift,1148,0.0004840497756034629,0.0378166185672154
HS,Shops,2022-July2026,POT-Vol,1148,0.00047675691397762373,0.037246860289724175
HS,Shops,2022-July2026,DtACI-projected-expected,1148,0.0004952061224631693,0.038688213463155784
HS,Shops,2022-July2026,Rolling500,1148,0.0005378028099741086,0.042016099901734966
HS,Shops,2022-July2026,Selected-rolling,1148,0.0005378028099741086,0.042016099901734966
HS,Shops,2022-July2026,Gate-selected-rolling,1148,0.0005378028099741086,0.042016099901734966
HS,Shops,2022-July2026,Loss-gate,1148,0.0004855028261164986,0.03793013882851882
HS,Shops,2022-July2026,Past-minimum,1148,0.0004855028261164986,0.03793013882851882
HS,Shops,2022-July2026,State-L1-clipped,1148,0.00046151203257639674,0.03605584669131086
HS,Shops,2022-July2026,DtACI-projected-seed,1148,0.0004983594779159984,0.03893457085526039
HS,Hlth,2015-2019,Raw,1258,0.00037908046391491864,0.03261451284880535
HS,Hlth,2015-2019,Shift-CP,1258,0.0003727511154658152,0.032069961926328425
HS,Hlth,2015-2019,Vol-ERM,1258,0.0003668280771014888,0.031560368240485914
HS,Hlth,2015-2019,State-L1,1258,0.00035840982271876997,0.030836096504363645
HS,Hlth,2015-2019,POT-Shift,1258,0.0003713281454487498,0.031947535480434185
HS,Hlth,2015-2019,POT-Vol,1258,0.0003658810629123053,0.03147889106246901
HS,Hlth,2015-2019,DtACI-projected-expected,1258,0.000389548076937892,0.033515102913269104
HS,Hlth,2015-2019,Rolling500,1258,0.00039642464924122256,0.0341067347093963
HS,Hlth,2015-2019,Selected-rolling,1258,0.0003939301583051069,0.033892119042192116
HS,Hlth,2015-2019,Gate-selected-rolling,1258,0.0003939301583051069,0.033892119042192116
HS,Hlth,2015-2019,Loss-gate,1258,0.00037908046391491864,0.03261451284880535
HS,Hlth,2015-2019,Past-minimum,1258,0.0003668280771014888,0.031560368240485914
HS,Hlth,2015-2019,State-L1-clipped,1258,0.00035840982271876997,0.030836096504363645
HS,Hlth,2015-2019,DtACI-projected-seed,1258,0.0003923262958569452,0.03375412936083774
HS,Hlth,2020-2021,Raw,505,0.0007313131655942458,0.06291915544644709
HS,Hlth,2020-2021,Shift-CP,505,0.0007267032097420412,0.0625225339407609
HS,Hlth,2020-2021,Vol-ERM,505,0.0006678884755320271,0.05746235783782646
HS,Hlth,2020-2021,State-L1,505,0.0006478192744618142,0.055735686910472565
HS,Hlth,2020-2021,POT-Shift,505,0.0007266119715616317,0.06251468418565473
HS,Hlth,2020-2021,POT-Vol,505,0.0006892497408167925,0.059300192618077986
HS,Hlth,2020-2021,DtACI-projected-expected,505,0.0006751406295800477,0.05808630313149311
HS,Hlth,2020-2021,Rolling500,505,0.0007453308593357773,0.06412517975042285
HS,Hlth,2020-2021,Selected-rolling,505,0.0006684886495975267,0.057513994328318746
HS,Hlth,2020-2021,Gate-selected-rolling,505,0.0006684886495975267,0.057513994328318746
HS,Hlth,2020-2021,Loss-gate,505,0.0007313131655942458,0.06291915544644709
HS,Hlth,2020-2021,Past-minimum,505,0.0006678884755320271,0.05746235783782646
HS,Hlth,2020-2021,State-L1-clipped,505,0.0006474555492097646,0.0557043934964467
HS,Hlth,2020-2021,DtACI-projected-seed,505,0.0006796126492575809,0.0584710571800841
HS,Hlth,2022-July2026,Raw,1148,0.00037953112883083305,0.032653286191379645
HS,Hlth,2022-July2026,Shift-CP,1148,0.0003594438900137559,0.030925063371003383
HS,Hlth,2022-July2026,Vol-ERM,1148,0.0003580363040892437,0.03080396050870683
HS,Hlth,2022-July2026,State-L1,1148,0.00035438610922551854,0.030489912862847857
HS,Hlth,2022-July2026,POT-Shift,1148,0.00035977654630867475,0.030953683740654773
HS,Hlth,2022-July2026,POT-Vol,1148,0.000355265414668789,0.030565564660836597
HS,Hlth,2022-July2026,DtACI-projected-expected,1148,0.00036332345615194665,0.03125884517119188
HS,Hlth,2022-July2026,Rolling500,1148,0.00038980758409453895,0.033537429834069536
HS,Hlth,2022-July2026,Selected-rolling,1148,0.00039750081689943125,0.03419932371689523
HS,Hlth,2022-July2026,Gate-selected-rolling,1148,0.00039750081689943125,0.03419932371689523
HS,Hlth,2022-July2026,Loss-gate,1148,0.00037953112883083305,0.032653286191379645
HS,Hlth,2022-July2026,Past-minimum,1148,0.0003580363040892437,0.03080396050870683
HS,Hlth,2022-July2026,State-L1-clipped,1148,0.00035438610922551854,0.030489912862847857
HS,Hlth,2022-July2026,DtACI-projected-seed,1148,0.00035528825990348577,0.030567530170198004
HS,Money,2015-2019,Raw,1258,0.0004192625311830902,0.022996978330098356
HS,Money,2015-2019,Shift-CP,1258,0.0004137122223167986,0.022692538216255415
HS,Money,2015-2019,Vol-ERM,1258,0.00041108985221149214,0.022548698535864574
HS,Money,2015-2019,State-L1,1258,0.00041356703260783916,0.0226845744123322
HS,Money,2015-2019,POT-Shift,1258,0.00041386421889382,0.022700875383848587
HS,Money,2015-2019,POT-Vol,1258,0.0004119221539018814,0.02259435113421143
HS,Money,2015-2019,DtACI-projected-expected,1258,0.00043179136757307994,0.02368419781081107
HS,Money,2015-2019,Rolling500,1258,0.0004238386122338314,0.02324798105257802
HS,Money,2015-2019,Selected-rolling,1258,0.0004238386122338314,0.02324798105257802
HS,Money,2015-2019,Gate-selected-rolling,1258,0.0004238386122338314,0.02324798105257802
HS,Money,2015-2019,Loss-gate,1258,0.0004192625311830902,0.022996978330098356
HS,Money,2015-2019,Past-minimum,1258,0.0004192625311830902,0.022996978330098356
HS,Money,2015-2019,State-L1-clipped,1258,0.0004135674455157557,0.02268459706075342
HS,Money,2015-2019,DtACI-projected-seed,1258,0.00042408745565371205,0.02326163036848143
HS,Money,2020-2021,Raw,505,0.0012893871133860255,0.07072420094868338
HS,Money,2020-2021,Shift-CP,505,0.0012404236296631652,0.06803850382482325
HS,Money,2020-2021,Vol-ERM,505,0.001155833623882001,0.06339865555504591
HS,Money,2020-2021,State-L1,505,0.0011153557643038582,0.06117840358800141
HS,Money,2020-2021,POT-Shift,505,0.001239237393437109,0.06797343755546689
HS,Money,2020-2021,POT-Vol,505,0.00117513874861328,0.06445756137678077
HS,Money,2020-2021,DtACI-projected-expected,505,0.001187442341916292,0.06513242604396982
HS,Money,2020-2021,Rolling500,505,0.0012330138273171703,0.067632068593179
HS,Money,2020-2021,Selected-rolling,505,0.0012330138273171703,0.067632068593179
HS,Money,2020-2021,Gate-selected-rolling,505,0.0012330138273171703,0.067632068593179
HS,Money,2020-2021,Loss-gate,505,0.0012893871133860255,0.07072420094868338
HS,Money,2020-2021,Past-minimum,505,0.0012893871133860255,0.07072420094868338
HS,Money,2020-2021,State-L1-clipped,505,0.0011153445104052013,0.06117778630015837
HS,Money,2020-2021,DtACI-projected-seed,505,0.001174523351345176,0.06442380620767695
HS,Money,2022-July2026,Raw,1148,0.0004292588435616733,0.023545286280495143
HS,Money,2022-July2026,Shift-CP,1148,0.00042424322225208066,0.023270174325598535
HS,Money,2022-July2026,Vol-ERM,1148,0.00042155724187235925,0.02312284555664506
HS,Money,2022-July2026,State-L1,1148,0.0004222125921522462,0.023158792189277976
HS,Money,2022-July2026,POT-Shift,1148,0.0004243992411440235,0.02327873212127603
HS,Money,2022-July2026,POT-Vol,1148,0.00042087259528149053,0.02308529199141338
HS,Money,2022-July2026,DtACI-projected-expected,1148,0.0004181477374230479,0.022935830753018485
HS,Money,2022-July2026,Rolling500,1148,0.00042952677649171224,0.023559982675540603
HS,Money,2022-July2026,Selected-rolling,1148,0.00042952677649171224,0.023559982675540603
HS,Money,2022-July2026,Gate-selected-rolling,1148,0.00042952677649171224,0.023559982675540603
HS,Money,2022-July2026,Loss-gate,1148,0.0004292588435616733,0.023545286280495143
HS,Money,2022-July2026,Past-minimum,1148,0.0004292588435616733,0.023545286280495143
HS,Money,2022-July2026,State-L1-clipped,1148,0.00042222374720850655,0.023159404055514546
HS,Money,2022-July2026,DtACI-projected-seed,1148,0.000441802616097524,0.024233325024073375
HS,Other,2015-2019,Raw,1258,0.0003783091480004696,0.02638347432697449
HS,Other,2015-2019,Shift-CP,1258,0.00037729389264086537,0.02631266989663751
HS,Other,2015-2019,Vol-ERM,1258,0.0003729641976820477,0.026010714745953564
HS,Other,2015-2019,State-L1,1258,0.00037470289793326223,0.02613197259468041
HS,Other,2015-2019,POT-Shift,1258,0.00037702034116237173,0.026293592275998177
HS,Other,2015-2019,POT-Vol,1258,0.0003701922549916011,0.02581739803871615
HS,Other,2015-2019,DtACI-projected-expected,1258,0.0003828096650906852,0.026697342700857073
HS,Other,2015-2019,Rolling500,1258,0.00039203689748691976,0.02734085462839518
HS,Other,2015-2019,Selected-rolling,1258,0.0004064556943308357,0.0283464289275312
HS,Other,2015-2019,Gate-selected-rolling,1258,0.0004064556943308357,0.0283464289275312
HS,Other,2015-2019,Loss-gate,1258,0.0003783091480004696,0.02638347432697449
HS,Other,2015-2019,Past-minimum,1258,0.0003739851968226093,0.026081919750525213
HS,Other,2015-2019,State-L1-clipped,1258,0.0003749748673167254,0.026150939879199565
HS,Other,2015-2019,DtACI-projected-seed,1258,0.00039573108576505345,0.027598489216694985
HS,Other,2020-2021,Raw,505,0.0011276623431839001,0.07864375111767426
HS,Other,2020-2021,Shift-CP,505,0.0010850222818428374,0.07567001133464593
HS,Other,2020-2021,Vol-ERM,505,0.0009765885882797895,0.06810778984087401
HS,Other,2020-2021,State-L1,505,0.0009680052624020312,0.06750918428472286
HS,Other,2020-2021,POT-Shift,505,0.0010856968216661526,0.07571705408844932
HS,Other,2020-2021,POT-Vol,505,0.001005858745923557,0.07014910567165027
HS,Other,2020-2021,DtACI-projected-expected,505,0.0009861053060465862,0.0687714906268699
HS,Other,2020-2021,Rolling500,505,0.00117701911081111,0.08208591744761275
HS,Other,2020-2021,Selected-rolling,505,0.0009415532354021584,0.06566440633278521
HS,Other,2020-2021,Gate-selected-rolling,505,0.0009415532354021584,0.06566440633278521
HS,Other,2020-2021,Loss-gate,505,0.0011276623431839001,0.07864375111767426
HS,Other,2020-2021,Past-minimum,505,0.0009715517456922003,0.06775651785128282
HS,Other,2020-2021,State-L1-clipped,505,0.0009650683249788767,0.0673043607600651
HS,Other,2020-2021,DtACI-projected-seed,505,0.001017040532038129,0.07092892917960086
HS,Other,2022-July2026,Raw,1148,0.00039706273350455554,0.027691359014143508
HS,Other,2022-July2026,Shift-CP,1148,0.0003917370791411348,0.027319945142937105
HS,Other,2022-July2026,Vol-ERM,1148,0.00038250175064725425,0.026675868589390028
HS,Other,2022-July2026,State-L1,1148,0.00037916519560320024,0.02644317552655871
HS,Other,2022-July2026,POT-Shift,1148,0.00039147565888675854,0.027301713560099784
HS,Other,2022-July2026,POT-Vol,1148,0.0003770334454131568,0.026294506173179858
HS,Other,2022-July2026,DtACI-projected-expected,1148,0.000392433395140307,0.02736850657843165
HS,Other,2022-July2026,Rolling500,1148,0.00042531524992674234,0.029661704023342877
HS,Other,2022-July2026,Selected-rolling,1148,0.0003968270759760051,0.027674924137040136
HS,Other,2022-July2026,Gate-selected-rolling,1148,0.0003968270759760051,0.027674924137040136
HS,Other,2022-July2026,Loss-gate,1148,0.00039706273350455554,0.027691359014143508
HS,Other,2022-July2026,Past-minimum,1148,0.00038385022407437633,0.02676991181893688
HS,Other,2022-July2026,State-L1-clipped,1148,0.00037916519560320024,0.02644317552655871
HS,Other,2022-July2026,DtACI-projected-seed,1148,0.00039691054148314125,0.027680745064385812
GJR-GARCH-t,NoDur,2015-2019,Raw,1258,0.0002774074048833219,0.029103752702083718
GJR-GARCH-t,NoDur,2015-2019,Shift-CP,1258,0.00026944714410378535,0.02826861471696335
GJR-GARCH-t,NoDur,2015-2019,Vol-ERM,1258,0.00027024930869396245,0.02835277252763427
GJR-GARCH-t,NoDur,2015-2019,State-L1,1258,0.0002697470706439754,0.028300081028607604
GJR-GARCH-t,NoDur,2015-2019,POT-Shift,1258,0.0002687660535200656,0.02819715919138127
GJR-GARCH-t,NoDur,2015-2019,POT-Vol,1258,0.00026900557340882244,0.028222288036130538
GJR-GARCH-t,NoDur,2015-2019,DtACI-projected-expected,1258,0.0002713558931228603,0.02846886805715399
GJR-GARCH-t,NoDur,2015-2019,Rolling500,1258,0.00027150826258215096,0.02848485365445414
GJR-GARCH-t,NoDur,2015-2019,Selected-rolling,1258,0.00027150826258215096,0.02848485365445414
GJR-GARCH-t,NoDur,2015-2019,Gate-selected-rolling,1258,0.00027150826258215096,0.02848485365445414
GJR-GARCH-t,NoDur,2015-2019,Loss-gate,1258,0.0002774074048833219,0.029103752702083718
GJR-GARCH-t,NoDur,2015-2019,Past-minimum,1258,0.00026934381207352416,0.028257773802834937
GJR-GARCH-t,NoDur,2015-2019,State-L1-clipped,1258,0.0002697466555629718,0.02830003748105023
GJR-GARCH-t,NoDur,2015-2019,DtACI-projected-seed,1258,0.0002720013664733367,0.0285365868578686
GJR-GARCH-t,NoDur,2020-2021,Raw,505,0.00040319152678579414,0.04230019199409916
GJR-GARCH-t,NoDur,2020-2021,Shift-CP,505,0.00039026030747847787,0.04094353387239243
GJR-GARCH-t,NoDur,2020-2021,Vol-ERM,505,0.0003975509700819575,0.04170842203943775
GJR-GARCH-t,NoDur,2020-2021,State-L1,505,0.00039063614155435833,0.04098296390132783
GJR-GARCH-t,NoDur,2020-2021,POT-Shift,505,0.00038930571942459455,0.040843384798634766
GJR-GARCH-t,NoDur,2020-2021,POT-Vol,505,0.00039923566312712337,0.041885168906689
GJR-GARCH-t,NoDur,2020-2021,DtACI-projected-expected,505,0.00040294919693476845,0.04227476834666786
GJR-GARCH-t,NoDur,2020-2021,Rolling500,505,0.0004009701304030046,0.04206713775747846
GJR-GARCH-t,NoDur,2020-2021,Selected-rolling,505,0.0004009701304030046,0.04206713775747846
GJR-GARCH-t,NoDur,2020-2021,Gate-selected-rolling,505,0.0004009701304030046,0.04206713775747846
GJR-GARCH-t,NoDur,2020-2021,Loss-gate,505,0.00040319152678579414,0.04230019199409916
GJR-GARCH-t,NoDur,2020-2021,Past-minimum,505,0.0003901135390206968,0.04092813589517722
GJR-GARCH-t,NoDur,2020-2021,State-L1-clipped,505,0.0003906517174358616,0.040984598019939686
GJR-GARCH-t,NoDur,2020-2021,DtACI-projected-seed,505,0.00040201579850551104,0.04217684234837287
GJR-GARCH-t,NoDur,2022-July2026,Raw,1148,0.0003415227181037417,0.035830307896847095
GJR-GARCH-t,NoDur,2022-July2026,Shift-CP,1148,0.00033103410831238815,0.034729912232626815
GJR-GARCH-t,NoDur,2022-July2026,Vol-ERM,1148,0.000331977458722982,0.034828882327072846
GJR-GARCH-t,NoDur,2022-July2026,State-L1,1148,0.0003317185407100121,0.03480171835925173
GJR-GARCH-t,NoDur,2022-July2026,POT-Shift,1148,0.0003294454494277674,0.03456324063521427
GJR-GARCH-t,NoDur,2022-July2026,POT-Vol,1148,0.0003283743690683628,0.03445086995816879
GJR-GARCH-t,NoDur,2022-July2026,DtACI-projected-expected,1148,0.0003394002423821449,0.035607631762648334
GJR-GARCH-t,NoDur,2022-July2026,Rolling500,1148,0.00032855397381573317,0.03446971290201085
GJR-GARCH-t,NoDur,2022-July2026,Selected-rolling,1148,0.00032855397381573317,0.03446971290201085
GJR-GARCH-t,NoDur,2022-July2026,Gate-selected-rolling,1148,0.00032855397381573317,0.03446971290201085
GJR-GARCH-t,NoDur,2022-July2026,Loss-gate,1148,0.0003415227181037417,0.035830307896847095
GJR-GARCH-t,NoDur,2022-July2026,Past-minimum,1148,0.0003308513459819537,0.03471073801602485
GJR-GARCH-t,NoDur,2022-July2026,State-L1-clipped,1148,0.0003317185407100121,0.03480171835925173
GJR-GARCH-t,NoDur,2022-July2026,DtACI-projected-seed,1148,0.00033181663091883754,0.034812009336096246
GJR-GARCH-t,Durbl,2015-2019,Raw,1258,0.0004607472554020909,0.026169243027266264
GJR-GARCH-t,Durbl,2015-2019,Shift-CP,1258,0.00042765586904722815,0.02428973854519651
GJR-GARCH-t,Durbl,2015-2019,Vol-ERM,1258,0.00045008911356347615,0.02556388835456099
GJR-GARCH-t,Durbl,2015-2019,State-L1,1258,0.00042673139139192323,0.02423723062431082
GJR-GARCH-t,Durbl,2015-2019,POT-Shift,1258,0.0004264355781949276,0.02422042920584964
GJR-GARCH-t,Durbl,2015-2019,POT-Vol,1258,0.0004377980115869509,0.024865785802835747
GJR-GARCH-t,Durbl,2015-2019,DtACI-projected-expected,1258,0.000450854344295947,0.025607351465355838
GJR-GARCH-t,Durbl,2015-2019,Rolling500,1258,0.0004394633900070938,0.02496037495577829
GJR-GARCH-t,Durbl,2015-2019,Selected-rolling,1258,0.0004394633900070938,0.02496037495577829
GJR-GARCH-t,Durbl,2015-2019,Gate-selected-rolling,1258,0.0004394633900070938,0.02496037495577829
GJR-GARCH-t,Durbl,2015-2019,Loss-gate,1258,0.0004607472554020909,0.026169243027266264
GJR-GARCH-t,Durbl,2015-2019,Past-minimum,1258,0.0004394633900070938,0.02496037495577829
GJR-GARCH-t,Durbl,2015-2019,State-L1-clipped,1258,0.00042673139139192323,0.02423723062431082
GJR-GARCH-t,Durbl,2015-2019,DtACI-projected-seed,1258,0.0004287746259039816,0.024353281018275927
GJR-GARCH-t,Durbl,2020-2021,Raw,505,0.000960463971556699,0.054551849839378434
GJR-GARCH-t,Durbl,2020-2021,Shift-CP,505,0.0009414744812840327,0.05347329629384372
GJR-GARCH-t,Durbl,2020-2021,Vol-ERM,505,0.0009490066546315491,0.053901104105053874
GJR-GARCH-t,Durbl,2020-2021,State-L1,505,0.0009391608124833594,0.05334188593725552
GJR-GARCH-t,Durbl,2020-2021,POT-Shift,505,0.0009405511613710817,0.05342085412970572
GJR-GARCH-t,Durbl,2020-2021,POT-Vol,505,0.0009362319436255996,0.05317553382113316
GJR-GARCH-t,Durbl,2020-2021,DtACI-projected-expected,505,0.0009596112636820476,0.054503418254943835
GJR-GARCH-t,Durbl,2020-2021,Rolling500,505,0.0009319109773970383,0.05293011420327966
GJR-GARCH-t,Durbl,2020-2021,Selected-rolling,505,0.0009319109773970383,0.05293011420327966
GJR-GARCH-t,Durbl,2020-2021,Gate-selected-rolling,505,0.0009319109773970383,0.05293011420327966
GJR-GARCH-t,Durbl,2020-2021,Loss-gate,505,0.000960463971556699,0.054551849839378434
GJR-GARCH-t,Durbl,2020-2021,Past-minimum,505,0.0009319109773970383,0.05293011420327966
GJR-GARCH-t,Durbl,2020-2021,State-L1-clipped,505,0.0009398379549301198,0.05338034586305125
GJR-GARCH-t,Durbl,2020-2021,DtACI-projected-seed,505,0.0009632085085270445,0.054707732384813475
GJR-GARCH-t,Durbl,2022-July2026,Raw,1148,0.0010035704507170712,0.05700018548537835
GJR-GARCH-t,Durbl,2022-July2026,Shift-CP,1148,0.0010017263982108507,0.05689544811011562
GJR-GARCH-t,Durbl,2022-July2026,Vol-ERM,1148,0.0010051671626811506,0.057090874562616745
GJR-GARCH-t,Durbl,2022-July2026,State-L1,1148,0.0009963622189288453,0.056590776710282495
GJR-GARCH-t,Durbl,2022-July2026,POT-Shift,1148,0.0010016180877448718,0.05688929635799259
GJR-GARCH-t,Durbl,2022-July2026,POT-Vol,1148,0.0010076583374035695,0.05723236679283626
GJR-GARCH-t,Durbl,2022-July2026,DtACI-projected-expected,1148,0.0010375346805145834,0.05892926519965543
GJR-GARCH-t,Durbl,2022-July2026,Rolling500,1148,0.0010098389106995358,0.057356217671711514
GJR-GARCH-t,Durbl,2022-July2026,Selected-rolling,1148,0.0010098389106995358,0.057356217671711514
GJR-GARCH-t,Durbl,2022-July2026,Gate-selected-rolling,1148,0.0010098389106995358,0.057356217671711514
GJR-GARCH-t,Durbl,2022-July2026,Loss-gate,1148,0.0010035704507170712,0.05700018548537835
GJR-GARCH-t,Durbl,2022-July2026,Past-minimum,1148,0.0010098389106995358,0.057356217671711514
GJR-GARCH-t,Durbl,2022-July2026,State-L1-clipped,1148,0.0009963622189288453,0.056590776710282495
GJR-GARCH-t,Durbl,2022-July2026,DtACI-projected-seed,1148,0.0010165234097633915,0.057735879793333736
GJR-GARCH-t,Manuf,2015-2019,Raw,1258,0.00038682411472217514,0.026261847837650006
GJR-GARCH-t,Manuf,2015-2019,Shift-CP,1258,0.0003774634280510316,0.025626342139692036
GJR-GARCH-t,Manuf,2015-2019,Vol-ERM,1258,0.00038156484712312017,0.025904791283605892
GJR-GARCH-t,Manuf,2015-2019,State-L1,1258,0.00037765920459730614,0.025639633590955706
GJR-GARCH-t,Manuf,2015-2019,POT-Shift,1258,0.0003779786878305339,0.025661323603905738
GJR-GARCH-t,Manuf,2015-2019,POT-Vol,1258,0.0003801202719950547,0.025806717738654963
GJR-GARCH-t,Manuf,2015-2019,DtACI-projected-expected,1258,0.00039190020817781216,0.026606468529246172
GJR-GARCH-t,Manuf,2015-2019,Rolling500,1258,0.0003910689225316584,0.026550031775905206
GJR-GARCH-t,Manuf,2015-2019,Selected-rolling,1258,0.0003910689225316584,0.026550031775905206
GJR-GARCH-t,Manuf,2015-2019,Gate-selected-rolling,1258,0.0003910689225316584,0.026550031775905206
GJR-GARCH-t,Manuf,2015-2019,Loss-gate,1258,0.00038682411472217514,0.026261847837650006
GJR-GARCH-t,Manuf,2015-2019,Past-minimum,1258,0.00037746117330680467,0.025626189063015718
GJR-GARCH-t,Manuf,2015-2019,State-L1-clipped,1258,0.0003776479369621464,0.025638868620756605
GJR-GARCH-t,Manuf,2015-2019,DtACI-projected-seed,1258,0.00038518375896428057,0.0261504825641991
GJR-GARCH-t,Manuf,2020-2021,Raw,505,0.0005521772251038543,0.03748782382791282
GJR-GARCH-t,Manuf,2020-2021,Shift-CP,505,0.0005363206510057934,0.03641130630912063
GJR-GARCH-t,Manuf,2020-2021,Vol-ERM,505,0.0005448535255553899,0.03699061107454407
GJR-GARCH-t,Manuf,2020-2021,State-L1,505,0.000532690830144442,0.036164874405031085
GJR-GARCH-t,Manuf,2020-2021,POT-Shift,505,0.0005379921497106909,0.03652478590612139
GJR-GARCH-t,Manuf,2020-2021,POT-Vol,505,0.0005418342897134261,0.03678563235359598
GJR-GARCH-t,Manuf,2020-2021,DtACI-projected-expected,505,0.0005638925836566078,0.03828319038332236
GJR-GARCH-t,Manuf,2020-2021,Rolling500,505,0.0005439643488309832,0.03693024404222004
GJR-GARCH-t,Manuf,2020-2021,Selected-rolling,505,0.0005439643488309832,0.03693024404222004
GJR-GARCH-t,Manuf,2020-2021,Gate-selected-rolling,505,0.0005439643488309832,0.03693024404222004
GJR-GARCH-t,Manuf,2020-2021,Loss-gate,505,0.0005521772251038543,0.03748782382791282
GJR-GARCH-t,Manuf,2020-2021,Past-minimum,505,0.0005363168933083655,0.03641105119555787
GJR-GARCH-t,Manuf,2020-2021,State-L1-clipped,505,0.0005337237967622459,0.03623500346654945
GJR-GARCH-t,Manuf,2020-2021,DtACI-projected-seed,505,0.000544465176984923,0.03696424572999234
GJR-GARCH-t,Manuf,2022-July2026,Raw,1148,0.0004048073210777127,0.027482744392357778
GJR-GARCH-t,Manuf,2022-July2026,Shift-CP,1148,0.000396453273210075,0.02691558033619257
GJR-GARCH-t,Manuf,2022-July2026,Vol-ERM,1148,0.00039563587216741726,0.02686008622145768
GJR-GARCH-t,Manuf,2022-July2026,State-L1,1148,0.00039436984488161106,0.02677413445507922
GJR-GARCH-t,Manuf,2022-July2026,POT-Shift,1148,0.0003951426167262633,0.02682659865217834
GJR-GARCH-t,Manuf,2022-July2026,POT-Vol,1148,0.0003998608696688466,0.027146925219529657
GJR-GARCH-t,Manuf,2022-July2026,DtACI-projected-expected,1148,0.0004149823318690056,0.028173535309928416
GJR-GARCH-t,Manuf,2022-July2026,Rolling500,1148,0.0004047403036148351,0.02747819451465995
