model,asset,method,gamma,violation,kupiec_p,christoffersen_p,zone,mean_var,var_path_vol
TimesFM-2.5,GBPUSD,Conformal rolling $w{=}250$,0.001,0.011356466876971609,0.5952442973866977,0.00010973365268356282,green,0.02017368500663843,0.001609517938698311
TimesFM-2.5,GBPUSD,ACI (first-half $\gamma$),0.001,0.0006309148264984228,8.1852427277072e-07,5.24880709393565e-06,green,0.05104776493246075,0.0012650127081395067
TimesFM-2.5,GDAXI,Conformal static,0.001,0.0027129679869777536,0.0001914499113871667,1.2672922772887558e-07,green,0.0807025339867574,0.004214242048921449
TimesFM-2.5,GDAXI,Conformal rolling $w{=}250$,0.001,0.011937059142702116,0.4173562153620346,6.030453436558607e-09,green,0.04688308218643912,0.004066254569170571
TimesFM-2.5,GDAXI,ACI (first-half $\gamma$),0.001,0.0005425935973955507,6.5345934174585e-08,4.5655648965583106e-07,green,0.14921294496910945,0.004391143545204664
TimesFM-2.5,GOLD,Conformal static,0.001,0.0039548022598870055,0.0035945887642780273,0.0009158017250023716,green,0.04865697760378243,0.0027360958413387717
TimesFM-2.5,GOLD,Conformal rolling $w{=}250$,0.001,0.012994350282485875,0.2261668135526796,0.00506266971810516,yellow,0.031553387703937785,0.0026233060134621534
TimesFM-2.5,GOLD,ACI (first-half $\gamma$),0.001,0.0005649717514124294,1.3372719065023198e-07,9.131847378580505e-07,green,0.12384931991534251,0.0030312225005833917
TimesFM-2.5,HSI,Conformal static,0.001,0.0011210762331838565,1.563345704182102e-06,9.767265457093495e-06,green,0.07930678643333713,0.003185575114557185
TimesFM-2.5,HSI,Conformal rolling $w{=}250$,0.001,0.010650224215246636,0.7847470593846447,0.0031258273223242496,green,0.0476561674746831,0.003053599012308306
TimesFM-2.5,HSI,ACI (first-half $\gamma$),0.001,0.0005605381165919282,1.1657281939404666e-07,7.996056339859525e-07,green,0.14292522439215208,0.0035192676497616373
TimesFM-2.5,IBGL,Conformal static,0.001,0.02936378466557912,3.263558689995111e-08,4.6565100326374735e-10,green,0.022863259160179082,0.0006931588788947326
TimesFM-2.5,IBGL,Conformal rolling $w{=}250$,0.001,0.010603588907014683,0.8333996385168511,0.8508122498457972,green,0.023517604834705903,0.0007595804968714776
TimesFM-2.5,IBGL,ACI (first-half $\gamma$),0.001,0.0008156606851549756,2.7095138533422605e-05,0.0001497498346925552,green,0.03729935794936445,0.00070173472482502
TimesFM-2.5,ICLN,Conformal static,0.001,0.0033755274261603376,0.007864194212597242,0.02885042285925228,green,0.06788141751722399,0.0027914894558309757
TimesFM-2.5,ICLN,Conformal rolling $w{=}250$,0.001,0.005063291139240506,0.05910570653431927,0.16337427243599192,green,0.056709841036191984,0.002856943021965664
TimesFM-2.5,ICLN,ACI (first-half $\gamma$),0.001,0.0008438818565400844,4.033874151817754e-05,0.0002185409490229349,green,0.08507243764568581,0.002808526134423945
TimesFM-2.5,NATGAS,Conformal static,0.001,0.07961603613777526,1.6034904876214012e-77,1.9526396615893294e-90,red,0.07828416006279504,0.009061773353799554
TimesFM-2.5,NATGAS,Conformal rolling $w{=}250$,0.001,0.012422360248447204,0.3235163791666588,0.4656905366810916,green,0.13452789964297923,0.008816159334508055
TimesFM-2.5,NATGAS,ACI (first-half $\gamma$),0.001,0.000564652738565782,1.3242236062469715e-07,9.045640883829084e-07,green,0.3568451316050793,0.00952361822455734
TimesFM-2.5,NIFTY,Conformal static,0.001,0.0016556291390728477,0.00030310518285451296,0.0014606509848114541,green,0.05022458446363484,0.002093797279971212
TimesFM-2.5,NIFTY,Conformal rolling $w{=}250$,0.001,0.0041390728476821195,0.020360715933002326,0.06646044311969458,green,0.03129436997587294,0.0020948755433390165
TimesFM-2.5,NIFTY,ACI (first-half $\gamma$),0.001,0.0008278145695364238,3.226937986647791e-05,0.0001768077822096036,green,0.05869748934943236,0.00213109163197358
TimesFM-2.5,NIKKEI,Conformal static,0.001,0.002257336343115124,7.662365631900111e-05,0.00039803587069237793,green,0.0727507451770707,0.004807677483534012
TimesFM-2.5,NIKKEI,Conformal rolling $w{=}250$,0.001,0.007900677200902935,0.35653605517329434,5.571221196800705e-06,green,0.04597644286967087,0.004377589223519822
TimesFM-2.5,NIKKEI,ACI (first-half $\gamma$),0.001,0.000564334085778781,1.3113024607827853e-07,8.960245334237761e-07,green,0.13649733442628295,0.004925209520701733
TimesFM-2.5,SP500,Conformal static,0.001,0.003289473684210526,0.000808991540496384,0.00016243483462771314,green,0.08428016895305525,0.003536863755169301
TimesFM-2.5,SP500,Conformal rolling $w{=}250$,0.001,0.01699561403508772,0.006331911105097039,9.170175678693835e-07,green,0.05186578898419958,0.003534647704434709
TimesFM-2.5,SP500,ACI (first-half $\gamma$),0.001,0.0005482456140350877,7.873912608613279e-08,5.469172658735487e-07,green,0.16226712895144943,0.0037995547835144965
TimesFM-2.5,STOXX,Conformal static,0.001,0.0,4.080511000196524e-08,2.894153137757501e-07,green,0.07066510506515504,0.0029345853466427314
TimesFM-2.5,STOXX,Conformal rolling $w{=}250$,0.001,0.006008010680907877,0.0934896369533739,0.0007930357244183726,green,0.04553620891550888,0.0029383172431038398
TimesFM-2.5,STOXX,ACI (first-half $\gamma$),0.001,0.0006675567423230974,1.9155431028075705e-06,1.1892066075810998e-05,green,0.06564627056264896,0.0029660477427180905
TimesFM-2.5,TLT,Conformal static,0.001,0.029429797670141016,1.6264735954178762e-10,3.404835151505357e-13,green,0.024901411759827276,0.0033702216915509537
TimesFM-2.5,TLT,Conformal rolling $w{=}250$,0.001,0.009196811771919068,0.7410384212104455,0.022727768224212925,green,0.036081282427269656,0.003243348328455365
TimesFM-2.5,TLT,ACI (first-half $\gamma$),0.001,0.0006131207847946045,5.218978428409991e-07,3.4018555635696447e-06,green,0.10369958280882387,0.0034569583270320416
TimesFM-2.5,USDJPY,Conformal static,0.001,0.0015889830508474577,4.947278166551288e-06,2.942775510392373e-05,green,0.03054311516750413,0.0010895908904088548
TimesFM-2.5,USDJPY,Conformal rolling $w{=}250$,0.001,0.013771186440677966,0.11927523558693418,0.044192032559107204,green,0.018461316429606266,0.0011407126854281052
TimesFM-2.5,USDJPY,ACI (first-half $\gamma$),0.001,0.0005296610169491525,4.201178861030819e-08,2.97552339947975e-07,green,0.04384793156008985,0.0011183795047466773
TimesFM-2.5,WTI,Conformal static,0.001,0.014672686230248307,0.06456426678904023,3.155538798486185e-19,green,0.12246933416720361,0.012100703919821435
TimesFM-2.5,WTI,Conformal rolling $w{=}250$,0.001,0.007900677200902935,0.35653605517329434,0.0003080708418933129,green,0.11792779479248111,0.012227725379449777
TimesFM-2.5,WTI,ACI (first-half $\gamma$),0.001,0.000564334085778781,1.3113024607827853e-07,8.960245334237761e-07,green,0.3984661261857922,0.012408472143143667
Moirai-2.0,ASX200,Conformal static,0.001,0.009274413529732678,0.751949509243384,3.128030930139966e-15,green,0.04590274376636552,0.0051526525802101895
Moirai-2.0,ASX200,Conformal rolling $w{=}250$,0.001,0.012547735951991271,0.2916550872806203,1.0334997723399532e-08,green,0.039719904513651934,0.0048416556274081994
Moirai-2.0,ASX200,ACI (first-half $\gamma$),0.001,0.0005455537370430987,7.208380453163594e-08,5.020856080033001e-07,green,0.13470859971083243,0.005228733287649587
Moirai-2.0,AUDUSD,Conformal static,0.001,0.0007168458781362007,5.232900054811273e-06,3.11790221810445e-05,green,0.04314422761767817,0.0011618499957251926
Moirai-2.0,AUDUSD,Conformal rolling $w{=}250$,0.001,0.007885304659498209,0.409778348917024,0.6523241124906419,green,0.02049192135561855,0.0012715340487827796
Moirai-2.0,AUDUSD,ACI (first-half $\gamma$),0.001,0.0007168458781362007,5.232900054811273e-06,3.11790221810445e-05,green,0.053165448734075575,0.0013278076151841767
Moirai-2.0,BOVESPA,Conformal static,0.001,0.008918617614269788,0.6391115502912504,2.995736390749771e-24,green,0.07411779101017736,0.009302252835801175
Moirai-2.0,BOVESPA,Conformal rolling $w{=}250$,0.001,0.010033444816053512,0.9886470566308652,7.805935315515748e-05,green,0.05590745834151085,0.008361690929370743
Moirai-2.0,BOVESPA,ACI (first-half $\gamma$),0.001,0.0005574136008918618,1.0568259444343471e-07,7.272059420057529e-07,green,0.2406465246809568,0.009432771838299197
Moirai-2.0,BTC,Conformal static,0.001,0.0,2.3917889948193026e-06,1.4728564449742451e-05,green,0.1626361922976301,0.008217683762855527
Moirai-2.0,BTC,Conformal rolling $w{=}250$,0.001,0.009033423667570008,0.7424657443951737,0.8648252838024382,green,0.07765089127578224,0.008349224548119196
Moirai-2.0,BTC,ACI (first-half $\gamma$),0.001,0.0018066847335140017,0.0007462012875126032,0.0033834176207304186,green,0.15978026522879366,0.008370050267797063
Moirai-2.0,FCHI,Conformal static,0.001,0.004310344827586207,0.005474873203380332,1.7387504637342201e-07,green,0.07132983511240494,0.006748634391283435
Moirai-2.0,FCHI,Conformal rolling $w{=}250$,0.001,0.012392241379310345,0.31802053036411937,1.0046850779496662e-08,green,0.04662680015670781,0.007152394885838351
Moirai-2.0,FCHI,ACI (first-half $\gamma$),0.001,0.0005387931034482759,5.751832327689228e-08,4.034662079061748e-07,green,0.1426226287215158,0.006803629464195131
Moirai-2.0,CBU0,Conformal static,0.001,0.11475409836065574,7.909637838019403e-79,3.546693071748034e-80,green,0.0069363640868655724,0.0008086611034160208
Moirai-2.0,CBU0,Conformal rolling $w{=}250$,0.001,0.009221311475409836,0.8043329241491248,0.18270389446742313,green,0.014772504553325768,0.000816629268590479
Moirai-2.0,CBU0,ACI (first-half $\gamma$),0.001,0.0010245901639344263,0.0003044859001862607,0.0014702479468309256,green,0.02259726332123992,0.0008209795863632806
Moirai-2.0,DJCI,Conformal static,0.001,0.020202020202020204,0.017729933850182632,6.07301036228301e-07,red,0.026655937333703767,0.003917551782903851
Moirai-2.0,DJCI,Conformal rolling $w{=}250$,0.001,0.020202020202020204,0.017729933850182632,0.00042732464492841783,yellow,0.03294920452771021,0.0036032156313179093
Moirai-2.0,DJCI,ACI (first-half $\gamma$),0.001,0.001443001443001443,0.004577097564090387,0.017932481099500013,green,0.06090678491052019,0.003928799583899881
Moirai-2.0,ETH,Conformal static,0.001,0.0026246719160104987,0.014874706568780713,0.05125746874628799,green,0.158795505863579,0.008715411949756528
Moirai-2.0,ETH,Conformal rolling $w{=}250$,0.001,0.015748031496062992,0.14122074470480778,0.013805453071799369,green,0.1009356928912094,0.008594940123940051
Moirai-2.0,ETH,ACI (first-half $\gamma$),0.001,0.0013123359580052493,0.002372546492816568,0.009857709299983449,green,0.19882218860644146,0.008838933483270828
Moirai-2.0,EURUSD,Conformal static,0.001,0.0,1.7095763346687846e-08,1.244164637377654e-07,green,0.036605996336191104,0.00116659306767577
Moirai-2.0,EURUSD,Conformal rolling $w{=}250$,0.001,0.012642225031605562,0.31028589660830025,0.3100927827084387,green,0.014291136791050462,0.001249228720740153
Moirai-2.0,EURUSD,ACI (first-half $\gamma$),0.001,0.0006321112515802782,8.428946129859622e-07,5.399225418383395e-06,green,0.028499657092524822,0.0011824134010689244
Moirai-2.0,FTSE100,Conformal static,0.001,0.006001091107474086,0.06304529040751539,0.0009302479016712828,green,0.05680553515764571,0.0055795217086801905
Moirai-2.0,FTSE100,Conformal rolling $w{=}250$,0.001,0.009274413529732678,0.751949509243384,7.957559339748784e-07,green,0.0405545830941787,0.005767880204944813
Moirai-2.0,FTSE100,ACI (first-half $\gamma$),0.001,0.0005455537370430987,7.208380453163594e-08,5.020856080033001e-07,green,0.13694867403656708,0.0056521343186161825
Moirai-2.0,GBPUSD,Conformal static,0.001,0.0018927444794952682,6.975062956630165e-05,3.880143271081366e-06,green,0.030310550365420363,0.0016636299965838372
Moirai-2.0,GBPUSD,Conformal rolling $w{=}250$,0.001,0.011356466876971609,0.5952442973866977,0.00010973365268356282,green,0.02138097727889782,0.0023164404419963322
Moirai-2.0,GBPUSD,ACI (first-half $\gamma$),0.001,0.0006309148264984228,8.1852427277072e-07,5.24880709393565e-06,green,0.060272774484526725,0.0017587547603453383
Moirai-2.0,GDAXI,Conformal static,0.001,0.0032555615843733042,0.0007043075272588075,1.0578194024842629e-06,green,0.07616761884374036,0.006025820780157669
Moirai-2.0,GDAXI,Conformal rolling $w{=}250$,0.001,0.012479652740097666,0.3029597681204834,1.8145371245229574e-10,green,0.05068092618420738,0.006776541760880886
Moirai-2.0,GDAXI,ACI (first-half $\gamma$),0.001,0.0005425935973955507,6.5345934174585e-08,4.5655648965583106e-07,green,0.14110374910582585,0.006134909517905441
Moirai-2.0,GOLD,Conformal static,0.001,0.003389830508474576,0.0011961480781877095,1.873013602837439e-06,green,0.04895342106943768,0.003268774777992746
Moirai-2.0,GOLD,Conformal rolling $w{=}250$,0.001,0.012994350282485875,0.2261668135526796,0.00506266971810516,yellow,0.03273271740833398,0.0033380341382199512
Moirai-2.0,GOLD,ACI (first-half $\gamma$),0.001,0.0005649717514124294,1.3372719065023198e-07,9.131847378580505e-07,green,0.12416331401176038,0.003486680925080055
Moirai-2.0,HSI,Conformal static,0.001,0.002242152466367713,6.940572797305566e-05,6.752211873171847e-06,green,0.06980010141330166,0.004687173349323982
Moirai-2.0,HSI,Conformal rolling $w{=}250$,0.001,0.010089686098654708,0.9696750750504843,0.002316274727909607,green,0.052568140231096495,0.005307847112844976
Moirai-2.0,HSI,ACI (first-half $\gamma$),0.001,0.0005605381165919282,1.1657281939404666e-07,7.996056339859525e-07,green,0.14283499628687288,0.004833618021553549
Moirai-2.0,IBGL,Conformal static,0.001,0.0464926590538336,8.979252003466695e-21,1.8686658839352135e-21,green,0.019446125202779406,0.00130939646024484
Moirai-2.0,IBGL,Conformal rolling $w{=}250$,0.001,0.015497553017944535,0.0734052019065276,0.14927850036142518,green,0.022855499437949803,0.0012953423722173825
Moirai-2.0,IBGL,ACI (first-half $\gamma$),0.001,0.0008156606851549756,2.7095138533422605e-05,0.0001497498346925552,green,0.03864339099888745,0.0013141571421507495
Moirai-2.0,ICLN,Conformal static,0.001,0.0008438818565400844,4.033874151817754e-05,0.0002185409490229349,green,0.07097197191432343,0.0022735523371769295
Moirai-2.0,ICLN,Conformal rolling $w{=}250$,0.001,0.004219409282700422,0.023774341120843694,0.07602337682074504,green,0.05432101954510451,0.0023397819634029715
Moirai-2.0,ICLN,ACI (first-half $\gamma$),0.001,0.0008438818565400844,4.033874151817754e-05,0.0002185409490229349,green,0.07546994416811473,0.002305367622080961
Moirai-2.0,NATGAS,Conformal static,0.001,0.07453416149068323,3.0607672081170706e-69,6.5885822512923e-76,red,0.07658445770195836,0.008812423900957931
Moirai-2.0,NATGAS,Conformal rolling $w{=}250$,0.001,0.010728402032749858,0.7607580589984164,0.7768347318797596,green,0.13638596258935073,0.008784163065737245
Moirai-2.0,NATGAS,ACI (first-half $\gamma$),0.001,0.000564652738565782,1.3242236062469715e-07,9.045640883829084e-07,green,0.35545887141193055,0.009387526075093772
Moirai-2.0,NIFTY,Conformal static,0.001,0.0016556291390728477,0.00030310518285451296,0.0014606509848114541,green,0.04806927880601284,0.0024943204454298097
Moirai-2.0,NIFTY,Conformal rolling $w{=}250$,0.001,0.004966887417218543,0.0514563347943122,0.14563469301217347,green,0.028785570841495134,0.0024750701892244866
Moirai-2.0,NIFTY,ACI (first-half $\gamma$),0.001,0.0008278145695364238,3.226937986647791e-05,0.0001768077822096036,green,0.056715232681926304,0.0025292774769292217
Moirai-2.0,NIKKEI,Conformal static,0.001,0.0028216704288939053,0.0003322101718423538,2.2984081221758556e-07,green,0.06355417560239647,0.005782747017359853
Moirai-2.0,NIKKEI,Conformal rolling $w{=}250$,0.001,0.009029345372460496,0.676301816488325,4.4571526731990654e-07,green,0.04699917974339868,0.005483079385629647
Moirai-2.0,NIKKEI,ACI (first-half $\gamma$),0.001,0.000564334085778781,1.3113024607827853e-07,8.960245334237761e-07,green,0.1553494189239993,0.005964769980506755
Moirai-2.0,SP500,Conformal static,0.001,0.004934210526315789,0.015915942698586646,0.0056826565514514855,green,0.07015536004897549,0.005354598436374219
Moirai-2.0,SP500,Conformal rolling $w{=}250$,0.001,0.015899122807017545,0.019707544877052705,0.00025313766683450093,green,0.05052539394184183,0.0048404284033784105
Moirai-2.0,SP500,ACI (first-half $\gamma$),0.001,0.0005482456140350877,7.873912608613279e-08,5.469172658735487e-07,green,0.16065485899535323,0.0055204112364990315
Moirai-2.0,STOXX,Conformal static,0.001,0.0006675567423230974,1.9155431028075705e-06,1.1892066075810998e-05,green,0.06368370213994147,0.0028087792563726076
Moirai-2.0,STOXX,Conformal rolling $w{=}250$,0.001,0.0053404539385847796,0.04669319175437031,0.000263930239496763,green,0.047698140332762526,0.0029528607062066364
Moirai-2.0,STOXX,ACI (first-half $\gamma$),0.001,0.0006675567423230974,1.9155431028075705e-06,1.1892066075810998e-05,green,0.07893649359422321,0.002856612336994584
Moirai-2.0,TLT,Conformal static,0.001,0.028203556100551808,1.4798584959775876e-09,1.646825431809796e-13,green,0.02411523172126376,0.0030102793229371903
Moirai-2.0,TLT,Conformal rolling $w{=}250$,0.001,0.008583690987124463,0.555752123242382,0.015228937119680893,green,0.03581069442712111,0.0030998846629618874
Moirai-2.0,TLT,ACI (first-half $\gamma$),0.001,0.0006131207847946045,5.218978428409991e-07,3.4018555635696447e-06,green,0.12149282888100567,0.003201475818412502
Moirai-2.0,USDJPY,Conformal static,0.001,0.0015889830508474577,4.947278166551288e-06,2.621597289955085e-07,green,0.029256711672138783,0.0012825636195099809
Moirai-2.0,USDJPY,Conformal rolling $w{=}250$,0.001,0.011122881355932203,0.6300336726633782,0.06087499008517626,green,0.019314845604099243,0.0013576310286856188
Moirai-2.0,USDJPY,ACI (first-half $\gamma$),0.001,0.0005296610169491525,4.201178861030819e-08,2.97552339947975e-07,green,0.04722845369194461,0.0013181810266644257
Moirai-2.0,WTI,Conformal static,0.001,0.011851015801354402,0.44673078787806986,5.630652826878886e-13,green,0.1261704155522677,0.019389680975647257
Moirai-2.0,WTI,Conformal rolling $w{=}250$,0.001,0.007900677200902935,0.35653605517329434,5.571221196800705e-06,green,0.1295441854330635,0.021526998034787193
Moirai-2.0,WTI,ACI (first-half $\gamma$),0.001,0.000564334085778781,1.3113024607827853e-07,8.960245334237761e-07,green,0.43570684169313156,0.019672084951941598
Lag-Llama,ASX200,Conformal static,0.01,0.014729950900163666,0.057241087656078334,0.1095166806381242,green,0.026750148107272404,0.015222791053230812
Lag-Llama,ASX200,Conformal rolling $w{=}250$,0.01,0.007637752318603383,0.28887970019496406,0.5115911966397317,green,0.03407627343127743,0.015429206029612173
Lag-Llama,ASX200,ACI (first-half $\gamma$),0.01,0.002182214948172395,4.6275141874458254e-05,0.000246979351148737,green,0.045948790557993696,0.0199802456336907
Lag-Llama,AUDUSD,Conformal static,0.05,0.005734767025089606,0.08178890026713836,0.20999502415730173,green,0.019553453992847646,0.007900428337261569
Lag-Llama,AUDUSD,Conformal rolling $w{=}250$,0.05,0.010752688172043012,0.7801371761154353,0.8169931441854851,green,0.02005794736166838,0.00804525410229406
Lag-Llama,AUDUSD,ACI (first-half $\gamma$),0.05,0.02724014336917563,9.46043500838095e-08,2.2532501181824442e-07,red,0.017024446347246067,0.011934105846485424
Lag-Llama,BOVESPA,Conformal static,0.01,0.010033444816053512,0.9886470566308652,0.8330683592652789,green,0.03915271126697823,0.021107796803308522
Lag-Llama,BOVESPA,Conformal rolling $w{=}250$,0.01,0.00947603121516165,0.8219637326874112,0.8285776644343169,green,0.044788646474762384,0.021393277769264245
Lag-Llama,BOVESPA,ACI (first-half $\gamma$),0.01,0.006131549609810479,0.07611071317314964,0.1937997768047498,green,0.05286096573324056,0.022742127452057424
Lag-Llama,BTC,Conformal static,0.01,0.0027100271002710027,0.0038240712720445454,0.015132361227228535,green,0.09578072542474517,0.03125337726920776
Lag-Llama,BTC,Conformal rolling $w{=}250$,0.01,0.008130081300813009,0.5181108206354494,0.7537724639028736,green,0.07831888462265943,0.03184019894051041
Lag-Llama,BTC,ACI (first-half $\gamma$),0.01,0.007226738934056007,0.3292522440224591,0.586134134474698,green,0.08386096679649202,0.03455853837915076
Lag-Llama,FCHI,Conformal static,0.01,0.009698275862068966,0.8955377981731205,0.8311065915851725,green,0.03599782436040765,0.0172741431024936
Lag-Llama,FCHI,Conformal rolling $w{=}250$,0.01,0.009159482758620689,0.7120065114937537,0.7982137259255757,green,0.03728239207044433,0.017449572551654777
Lag-Llama,FCHI,ACI (first-half $\gamma$),0.01,0.0026939655172413795,0.000172964782065245,0.0008540062121603031,green,0.0523885315725502,0.02655836274944186
Lag-Llama,CBU0,Conformal static,0.01,0.012295081967213115,0.48664354644030694,0.6760379686560378,green,0.013675312855372256,0.0053959663035247005
Lag-Llama,CBU0,Conformal rolling $w{=}250$,0.01,0.005122950819672131,0.09109783272852541,0.23381939273010321,green,0.015680070757940097,0.005416293200897511
Lag-Llama,CBU0,ACI (first-half $\gamma$),0.01,0.0030737704918032786,0.010853768911438872,0.038626716246185196,green,0.016316837827742976,0.00551804271155688
Lag-Llama,DJCI,Conformal static,0.005,0.015873015873015872,0.15230893909471716,0.30054015124585365,yellow,0.024972881598104915,0.014263423327752796
Lag-Llama,DJCI,Conformal rolling $w{=}250$,0.005,0.012987012987012988,0.44993419964686676,0.6676396630452008,yellow,0.029600636291580832,0.014402635631509397
Lag-Llama,DJCI,ACI (first-half $\gamma$),0.005,0.002886002886002886,0.02647859834768405,0.08475057888094152,green,0.04423965685477557,0.0149565686680153
Lag-Llama,ETH,Conformal static,0.001,0.005249343832020997,0.14715593601862065,0.34236433194959304,green,0.11917144197463012,0.04732718884563869
Lag-Llama,ETH,Conformal rolling $w{=}250$,0.001,0.009186351706036745,0.8189685114033611,0.9128544455622593,green,0.11203004889888335,0.04785201747775026
Lag-Llama,ETH,ACI (first-half $\gamma$),0.001,0.0026246719160104987,0.014874706568780713,0.05125746874628799,green,0.15088009355784332,0.04761304234223151
Lag-Llama,EURUSD,Conformal static,0.01,0.010113780025284451,0.9637898427057872,0.8482230671086513,green,0.013686801316985645,0.005873237511661266
Lag-Llama,EURUSD,Conformal rolling $w{=}250$,0.01,0.010745891276864728,0.768292870163249,0.7959782883823077,green,0.015370231842757124,0.005972558011939431
Lag-Llama,EURUSD,ACI (first-half $\gamma$),0.01,0.0031605562579013905,0.0014072972254011897,0.006012184672120145,green,0.01842284701731791,0.006833029553131567
Lag-Llama,FTSE100,Conformal static,0.01,0.009274413529732678,0.751949509243384,0.33371274207009216,green,0.028609248819810928,0.01564997680011572
Lag-Llama,FTSE100,Conformal rolling $w{=}250$,0.01,0.009274413529732678,0.751949509243384,0.33371274207009216,green,0.030345229223394308,0.01574652655263213
Lag-Llama,FTSE100,ACI (first-half $\gamma$),0.01,0.0038188761593016913,0.0023500881652758943,0.0006004193866415339,green,0.04153388783071873,0.021606250705528372
Lag-Llama,GBPUSD,Conformal static,0.01,0.011356466876971609,0.5952442973866977,0.7060880387600557,green,0.016042099899877017,0.007267606605297782
Lag-Llama,GBPUSD,Conformal rolling $w{=}250$,0.01,0.010094637223974764,0.9698408091471286,0.8487565695091328,green,0.017171583177464787,0.007345603671597188
Lag-Llama,GBPUSD,ACI (first-half $\gamma$),0.01,0.0031545741324921135,0.001376113685753543,0.005889405134014766,green,0.023359795003041202,0.009535547848648079
Lag-Llama,GDAXI,Conformal static,0.01,0.009766684753119913,0.9195039654375448,0.8329839709473073,green,0.036924283536956135,0.018981589636954132
Lag-Llama,GDAXI,Conformal rolling $w{=}250$,0.01,0.009766684753119913,0.9195039654375448,0.8329839709473073,green,0.038465230566138896,0.01918289767858078
Lag-Llama,GDAXI,ACI (first-half $\gamma$),0.01,0.005968529571351058,0.06003720860867404,0.15973122529266537,green,0.051988792569616124,0.026715107728802964
Lag-Llama,GOLD,Conformal static,0.01,0.011864406779661017,0.44379668339050204,0.5795418178902159,yellow,0.03201985772523555,0.01703097832153575
Lag-Llama,GOLD,Conformal rolling $w{=}250$,0.01,0.012429378531073447,0.3223014587953534,0.4644757934258308,green,0.035621768559539864,0.01715625580338259
Lag-Llama,GOLD,ACI (first-half $\gamma$),0.01,0.002824858757062147,0.00033737900146889067,0.0015972844563127934,green,0.05951499934938759,0.028858440257244267
Lag-Llama,HSI,Conformal static,0.001,0.007847533632286996,0.34236895927507693,0.570313819164971,green,0.04313668941814548,0.019685370613879618
Lag-Llama,HSI,Conformal rolling $w{=}250$,0.001,0.008408071748878924,0.48716735323690596,0.6916659103718372,green,0.045243064740548004,0.02012982643931844
Lag-Llama,HSI,ACI (first-half $\gamma$),0.001,0.0016816143497757848,1.235675155409523e-05,7.058198200473078e-05,green,0.08432691303548472,0.02139224032560148
Lag-Llama,IBGL,Conformal static,0.01,0.009787928221859706,0.9402998837606482,0.885573035251874,green,0.02573859213456436,0.009213896493863578
Lag-Llama,IBGL,Conformal rolling $w{=}250$,0.01,0.00734094616639478,0.3260216257982505,0.5775672486711588,green,0.02568482968839132,0.009267572759037477
Lag-Llama,IBGL,ACI (first-half $\gamma$),0.01,0.004078303425774877,0.01801901740597136,0.05974668954750549,green,0.02839805505089574,0.009463647204737292
Lag-Llama,ICLN,Conformal static,0.05,0.005063291139240506,0.05910570653431927,0.16337427243599192,green,0.05190147275062481,0.018118825714440772
Lag-Llama,ICLN,Conformal rolling $w{=}250$,0.05,0.006751054852320675,0.23234634922963607,0.4641061064566181,green,0.05379666285832131,0.01827913378625937
Lag-Llama,ICLN,ACI (first-half $\gamma$),0.05,0.035443037974683546,7.981437395795892e-12,6.335088774636819e-11,yellow,0.04012613541437677,0.020774108537544057
Lag-Llama,NATGAS,Conformal static,0.01,0.01129305477131564,0.5920815997024045,0.6892653256932236,green,0.11074864633706195,0.05361166048813831
Lag-Llama,NATGAS,Conformal rolling $w{=}250$,0.01,0.009034443817052512,0.6780194314084952,0.7928382271201492,green,0.12734549406860407,0.054205322449987825
Lag-Llama,NATGAS,ACI (first-half $\gamma$),0.01,0.00564652738565782,0.04488467092751354,0.12640019383054643,green,0.1416913539242558,0.055924511115361425
Lag-Llama,NIFTY,Conformal static,0.05,0.011589403973509934,0.5881415432866741,0.7327699614995351,green,0.026056311760251253,0.010520462402017464
Lag-Llama,NIFTY,Conformal rolling $w{=}250$,0.05,0.008278145695364239,0.535314312425869,0.759048249037668,green,0.028849849191777136,0.010627360409483876
Lag-Llama,NIFTY,ACI (first-half $\gamma$),0.05,0.02566225165562914,4.859332404563009e-06,1.46136237948144e-05,yellow,0.02274978896371908,0.01148962549441932
Lag-Llama,NIKKEI,Conformal static,0.01,0.007336343115124154,0.23683598367476402,0.4512213577884624,green,0.039986235886716376,0.01729820941770715
Lag-Llama,NIKKEI,Conformal rolling $w{=}250$,0.01,0.009593679458239277,0.8625923126791948,0.8354821112809491,green,0.0420784755557482,0.01751901723023481
Lag-Llama,NIKKEI,ACI (first-half $\gamma$),0.01,0.002257336343115124,7.662365631900111e-05,0.00039803587069237793,green,0.048305135239299024,0.018091931874173517
Lag-Llama,SP500,Conformal static,0.05,0.010416666666666666,0.859006300282899,0.8058219911623113,green,0.03349326191507681,0.018281671905490036
Lag-Llama,SP500,Conformal rolling $w{=}250$,0.05,0.008223684210526315,0.431491174916802,0.6480084524210608,green,0.03817719822932735,0.01847516832170545
Lag-Llama,SP500,ACI (first-half $\gamma$),0.05,0.03673245614035088,9.537085343266965e-19,6.886036889791132e-18,green,0.030680812292594627,0.022032032664140045
Lag-Llama,STOXX,Conformal static,0.01,0.0026702269692923898,0.0007043544732802477,0.003184126755613604,green,0.034089460537542006,0.012596427254495357
Lag-Llama,STOXX,Conformal rolling $w{=}250$,0.01,0.006675567423230975,0.16874172253422795,0.36265864479202814,green,0.030950262026513093,0.012663346065228768
