n_test,qV,pihat_raw,pihat_cp,p_kup_raw,p_kup_cp,QS_raw,QS_cp,TL_raw,TL_cp,dQS,model,asset,w,convergence_failures,n_fits
1837,0.003350267256883012,0.02939575394665215,0.0130647795318454,1.2474576926990721e-11,0.20739419618932886,0.00036207422857467735,0.00032001549771435486,Yellow,Green,4.2058730860322494e-05,GARCH-N,ASX200,500,0,6121
1687,0.0029507927922174867,0.03141671606401897,0.017190278601066984,1.641686786513219e-12,0.007088793345196187,0.00038169397010411727,0.00033560637062535133,Yellow,Yellow,4.608759947876594e-05,GARCH-N,ASX200,1000,0,5621
1912,0.0033110897991111277,0.030334728033472803,0.01882845188284519,6.23945339839338e-13,0.0005460547665065985,0.0004080230289764128,0.0003586004758573331,Yellow,Yellow,4.942255311907965e-05,EWMA,ASX200,250,0,6371
1837,0.003361591181750008,0.02939575394665215,0.018508437670114317,1.2474576926990721e-11,0.0010493801801677582,0.00040244212231760573,0.0003554698290431168,Yellow,Yellow,4.6972293274488946e-05,EWMA,ASX200,500,0,6121
1687,0.003367006027800684,0.032009484291641965,0.02015411973918198,4.951594689828198e-13,0.0002295470140344369,0.0004229226699699575,0.0003687298745753518,Yellow,Yellow,5.41927953946057e-05,EWMA,ASX200,1000,0,5621
1912,0.0026537138837206507,0.01778242677824268,0.010460251046025104,0.002054918419251206,0.840887731148502,0.000457880990959116,0.00044677199092275455,Yellow,Green,1.1109000036361462e-05,Hist-Sim,ASX200,250,0,6371
1837,0.003047431426719139,0.015242242787152967,0.008709853021230268,0.03605974215809049,0.5698571800398071,0.0005056490436850632,0.0005024330368761829,Green,Green,3.216006808880287e-06,Hist-Sim,ASX200,500,0,6121
1687,0.0033499995800437346,0.012448132780082987,0.01007705986959099,0.3303273583607256,0.9746554550327626,0.000521900202592111,0.0005171104505819304,Green,Green,4.789752010180633e-06,Hist-Sim,ASX200,1000,0,5621
1055,0.0008636789805189652,0.012322274881516588,0.008530805687203791,0.46444449587713976,0.6227107009252699,0.0001332102558738067,0.00013342380507449397,Green,Green,-2.1354920068728032e-07,GJR-GARCH,CBU0,250,0,3515
980,0.0006259184486348424,0.012244897959183673,0.007142857142857143,0.4950300540683785,0.3434632268128829,0.00013740972367238144,0.00013748053686319397,Green,Green,-7.081319081252992e-08,GJR-GARCH,CBU0,500,0,3265
830,0.0008466342809318253,0.018072289156626505,0.01325301204819277,0.03575775007519599,0.36961564814830883,0.00014318488094898393,0.00013838020164654266,Yellow,Green,4.804679302441273e-06,GJR-GARCH,CBU0,1000,0,2765
1055,0.0007920564683267413,0.013270142180094787,0.008530805687203791,0.309340451568912,0.6227107009252699,0.00013353568385488638,0.0001335200610135631,Green,Green,1.5622841323268072e-08,GARCH-N,CBU0,250,0,3515
980,0.0007461925995503899,0.013265306122448979,0.007142857142857143,0.3278662064078659,0.3434632268128829,0.00013757730378734947,0.00013810721470469356,Green,Green,-5.299109173440854e-07,GARCH-N,CBU0,500,0,3265
830,0.00088854437390656,0.018072289156626505,0.01325301204819277,0.03575775007519599,0.36961564814830883,0.00014167901540110554,0.00013675608901598607,Yellow,Green,4.922926385119472e-06,GARCH-N,CBU0,1000,0,2765
1055,0.0009799729839505035,0.017061611374407582,0.011374407582938388,0.03623268947867053,0.6606352030663153,0.00014346220419328694,0.00013970766274176228,Yellow,Green,3.7545414515246665e-06,EWMA,CBU0,250,0,3515
980,0.0009535522175147066,0.018367346938775512,0.012244897959183673,0.0184056819687215,0.4950300540683785,0.00014655453643687985,0.00014182199499334104,Yellow,Green,4.732541443538816e-06,EWMA,CBU0,500,0,3265
830,0.0009791190697737776,0.01927710843373494,0.012048192771084338,0.017207904591238665,0.5655936812705106,0.00013873501478824828,0.00013366925797529648,Yellow,Green,5.065756812951805e-06,EWMA,CBU0,1000,0,2765
1055,0.0014170611570848562,0.017061611374407582,0.007582938388625593,0.03623268947867053,0.40983765464045396,0.0001510854790883115,0.00014727306477499007,Yellow,Green,3.812414313321427e-06,Hist-Sim,CBU0,250,0,3515
980,0.0014030902893160738,0.012244897959183673,0.006122448979591836,0.4950300540683785,0.18874467243798532,0.00015387032564837555,0.00015430711677914027,Green,Green,-4.367911307647204e-07,Hist-Sim,CBU0,500,0,3265
830,0.0014208407104029826,0.008433734939759036,0.004819277108433735,0.6411659623783441,0.09528301933389638,0.0001386516371936078,0.0001447777609580581,Green,Green,-6.12612376445031e-06,Hist-Sim,CBU0,1000,0,2765
1709,0.0007018199817058618,0.013458162668227034,0.010532475131655939,0.17231335183525553,0.8263907330458332,0.0002727114940560114,0.0002714371308963261,Green,Green,1.2743631596853224e-06,GJR-GARCH,TLT,250,0,5696
1634,0.00037347180644952196,0.011015911872705019,0.01040391676866585,0.6846773706948384,0.8705015977485377,0.0002769831399148342,0.0002767456740952369,Green,Green,2.3746581959729592e-07,GJR-GARCH,TLT,500,0,5446
1484,0.0005698770783921555,0.016846361185983826,0.014150943396226415,0.01577391072940937,0.13036903644585496,0.0002820083469708396,0.00027854292377846947,Yellow,Green,3.465423192370112e-06,GJR-GARCH,TLT,1000,0,4946
1709,0.0005020400558591494,0.013458162668227034,0.011117612638970159,0.17231335183525553,0.6482722583654681,0.0002756097462856778,0.00027449379782619124,Green,Green,1.1159484594865598e-06,GARCH-N,TLT,250,0,5696
1634,0.00025620057389826555,0.009179926560587515,0.008567931456548347,0.7354869138451954,0.5508828315004201,0.000275148874038134,0.0002754567821783305,Green,Green,-3.079081401965154e-07,GARCH-N,TLT,500,0,5446
1484,0.0007569359889805748,0.01549865229110512,0.014824797843665768,0.0488315828875725,0.08131278221964244,0.00028224851321146787,0.00027817157030770066,Green,Green,4.0769429037672104e-06,GARCH-N,TLT,1000,0,4946
1709,0.0006279273922881155,0.014628437682855471,0.014043300175541252,0.07202950117264795,0.11333029769686398,0.00029081201309376917,0.00028819820713955316,Green,Green,2.6138059542160142e-06,EWMA,TLT,250,0,5696
1634,0.000534462815386905,0.015299877600979192,0.014687882496940025,0.045786543625731646,0.07503272254472626,0.0002956379590970915,0.00029305411450509156,Green,Green,2.58384459199992e-06,EWMA,TLT,500,0,5446
1484,0.000924049436900741,0.01549865229110512,0.014150943396226415,0.0488315828875725,0.13036903644585496,0.0002809033513390327,0.0002763946081939425,Green,Green,4.5087431450901885e-06,EWMA,TLT,1000,0,4946
1709,0.0011776952660786516,0.014628437682855471,0.011702750146284377,0.07202950117264795,0.4908972661047559,0.0003823177657277914,0.0003785247206440241,Green,Green,3.793045083767322e-06,Hist-Sim,TLT,250,0,5696
1634,0.001570019528448631,0.015299877600979192,0.011015911872705019,0.045786543625731646,0.6846773706948384,0.00036329196575686837,0.00035840781340157633,Green,Green,4.884152355292041e-06,Hist-Sim,TLT,500,0,5446
1484,0.0027052277023814995,0.01752021563342318,0.005390835579514825,0.008499688106242798,0.050474047422410906,0.00028461604590265176,0.00027771112981717875,Yellow,Green,6.90491608547301e-06,Hist-Sim,TLT,1000,0,4946
1305,0.0037732127615586197,0.013026819923371647,0.004597701149425287,0.29370800207293224,0.028228510453389588,0.00023182707883125653,0.00023854034401088884,Green,Green,-6.71326517963231e-06,GJR-GARCH,IBGL,250,0,4348
1230,0.0029305597876147227,0.015447154471544716,0.007317073170731708,0.07542428993901518,0.32067518852787347,0.0002372750605473268,0.00023597785365774644,Green,Green,1.2972068895803488e-06,GJR-GARCH,IBGL,500,0,4098
1080,0.0027973011149842776,0.014814814814814815,0.009259259259259259,0.1377697893865104,0.8043316785986787,0.0002474810490269462,0.0002464658618596822,Green,Green,1.0151871672639903e-06,GJR-GARCH,IBGL,1000,0,3598
1305,0.003186691393097938,0.012260536398467433,0.004597701149425287,0.4279575501884225,0.028228510453389588,0.00022882529334523246,0.00023420164534631766,Green,Green,-5.376352001085205e-06,GARCH-N,IBGL,250,0,4348
1230,0.003050040192026789,0.014634146341463415,0.004878048780487805,0.1265329308487526,0.04500477277301995,0.0002387304813092133,0.00023720981378390436,Green,Green,1.520667525308953e-06,GARCH-N,IBGL,500,0,4098
1080,0.0029249383840513725,0.013888888888888888,0.007407407407407408,0.22508680628257904,0.36940865672240875,0.0002433764999342377,0.00024194245331452061,Green,Green,1.434046619717093e-06,GARCH-N,IBGL,1000,0,3598
1305,0.004393120084344211,0.013026819923371647,0.0038314176245210726,0.29370800207293224,0.010449861904282765,0.000227967930353869,0.00023493655913698467,Green,Green,-6.968628783115654e-06,EWMA,IBGL,250,0,4348
1230,0.0033741129441388837,0.013821138211382113,0.005691056910569106,0.20294642873681434,0.09839379435041307,0.000233283222752038,0.0002330088364252625,Green,Green,2.74386326775479e-07,EWMA,IBGL,500,0,4098
1080,0.00305510217330111,0.013888888888888888,0.005555555555555556,0.22508680628257904,0.10904023295711895,0.00023988674864302398,0.0002389705876708589,Green,Green,9.161609721650707e-07,EWMA,IBGL,1000,0,3598
1305,0.0017063167975524783,0.013793103448275862,0.00842911877394636,0.19281188847186514,0.5577538828453652,0.0002413482491857229,0.00024026703390095912,Green,Green,1.081215284763783e-06,Hist-Sim,IBGL,250,0,4348
1230,0.0006533575934792452,0.00975609756097561,0.008130081300813009,0.9312117675637731,0.49573348029632147,0.0002517575297025231,0.0002525459143090103,Green,Green,-7.88384606487222e-07,Hist-Sim,IBGL,500,0,4098
1080,-0.0008403004722272178,0.012037037037037037,0.014814814814814815,0.5144458662932296,0.1377697893865104,0.00026518300901664496,0.0002676137222910166,Green,Green,-2.4307132743716297e-06,Hist-Sim,IBGL,1000,0,3598
772,0.0038960416346126153,0.025906735751295335,0.009067357512953367,0.00021273835555413179,0.7913090267112828,0.0003139962145887401,0.00028328513033270235,Yellow,Green,3.0711084256037746e-05,GJR-GARCH,DJCI,250,0,2572
697,0.003243813320580456,0.02582496413199426,0.01291248206599713,0.00045968335547030836,0.4595681378767228,0.0003165363982217287,0.0002867334759508958,Yellow,Green,2.9802922270832943e-05,GJR-GARCH,DJCI,500,0,2322
547,0.002876263378114273,0.027422303473491772,0.014625228519195612,0.0007456550164915976,0.30911688049491814,0.0003269189448357563,0.00029589164703657374,Yellow,Green,3.1027297799182544e-05,GJR-GARCH,DJCI,1000,0,1822
772,0.0036353124464736444,0.023316062176165803,0.011658031088082901,0.0015193813781387844,0.6518874883212915,0.0003176193378195796,0.0002916307118607527,Yellow,Green,2.5988625958826882e-05,GARCH-N,DJCI,250,0,2572
697,0.002994925250861317,0.028694404591104734,0.011477761836441894,5.25924634482422e-05,0.701651720428675,0.00032193594696933024,0.00029498561139446516,Yellow,Green,2.6950335574865074e-05,GARCH-N,DJCI,500,0,2322
547,0.002542672288924009,0.025594149908592323,0.012797074954296161,0.002183059170882351,0.5285553074099247,0.0003388762049256888,0.00031099837036659524,Yellow,Green,2.7877834559093535e-05,GARCH-N,DJCI,1000,0,1822
772,0.0034672046908358865,0.022020725388601035,0.012953367875647668,0.003767302131312489,0.4302223849444151,0.000307178290950877,0.00028515512639626026,Yellow,Green,2.202316455461676e-05,EWMA,DJCI,250,0,2572
697,0.002924075508596472,0.02295552367288379,0.01291248206599713,0.0032708992265937376,0.4595681378767228,0.0003162856852813516,0.0002947182261105031,Yellow,Green,2.1567459170848484e-05,EWMA,DJCI,500,0,2322
547,0.002898459381502596,0.02010968921389397,0.010968921389396709,0.036657989338613306,0.8225609479468585,0.00031422843166990295,0.0002961732751313436,Yellow,Green,1.8055156538559353e-05,EWMA,DJCI,1000,0,1822
772,0.0015082053758471367,0.02072538860103627,0.019430051813471502,0.008860117283428615,0.019718559782215372,0.00041584408707468336,0.0004003982080949981,Yellow,Yellow,1.544587897968526e-05,Hist-Sim,DJCI,250,0,2572
697,-0.0005199916207017027,0.02295552367288379,0.024390243902439025,0.0032708992265937376,0.0012595802321603289,0.00043368225645342914,0.00044055772966391756,Yellow,Yellow,-6.8754732104884175e-06,Hist-Sim,DJCI,500,0,2322
547,-0.0012723912343737057,0.02376599634369287,0.027422303473491772,0.005992245536820984,0.0007456550164915976,0.0004981206387760424,0.0005170990780590949,Yellow,Yellow,-1.897843928305254e-05,Hist-Sim,DJCI,1000,0,1822
1848,0.0055770393465790595,0.023268398268398268,0.010822510822510822,1.005245088947504e-06,0.7258123575615794,0.00042551374851886704,0.0003981866555795483,Yellow,Green,2.7327092939318735e-05,GJR-GARCH,GOLD,250,0,6159
1773,0.005364093997348822,0.023688663282571912,0.011280315848843767,8.506061793811526e-07,0.5954565759516801,0.000447973708016284,0.0004155999637046187,Yellow,Green,3.237374431166529e-05,GJR-GARCH,GOLD,500,0,5909
1623,0.004456315534519251,0.02341343191620456,0.012322858903265557,3.705643584983598e-06,0.3641040127971692,0.0004784597560621502,0.00044487946826012444,Yellow,Green,3.358028780202577e-05,GJR-GARCH,GOLD,1000,0,5409
1848,0.005815455072657119,0.022727272727272728,0.008658008658008658,2.4236440010483307e-06,0.5528990168097168,0.00043048534962003787,0.00040272793433017196,Yellow,Green,2.7757415289865917e-05,GARCH-N,GOLD,250,0,6159
1773,0.004968162770274544,0.024252679075014102,0.011844331641285956,3.384989972765595e-07,0.4482011216894324,0.00045703383807864704,0.0004262308541615533,Yellow,Green,3.080298391709371e-05,GARCH-N,GOLD,500,0,5909
1623,0.004657125339013322,0.025878003696857672,0.013555144793592114,8.262982009732411e-08,0.1720819058499854,0.0004987520630390824,0.00045949180214265923,Yellow,Green,3.926026089642317e-05,GARCH-N,GOLD,1000,0,5409
1848,0.005673764684575304,0.024891774891774892,0.0091991341991342,6.277910769014738e-08,0.7257793171752478,0.0004494493015658201,0.00041968577266046587,Yellow,Green,2.9763528905354226e-05,EWMA,GOLD,250,0,6159
1773,0.005760049831251182,0.025380710659898477,0.009588268471517203,5.0116518712783886e-08,0.860729480427891,0.00046156699376159765,0.00042887181915645924,Yellow,Green,3.269517460513841e-05,EWMA,GOLD,500,0,5909
1623,0.005673754771417306,0.025261860751694395,0.010474430067775724,2.2168982372061663e-07,0.848823727248665,0.0004821349511897715,0.00044618970119195595,Yellow,Green,3.5945249997815535e-05,EWMA,GOLD,1000,0,5409
1848,0.002793970262474313,0.016774891774891776,0.011904761904761904,0.007629850754051981,0.42431767525228203,0.000450379906794771,0.0004377547884236032,Yellow,Green,1.2625118371167789e-05,Hist-Sim,GOLD,250,0,6159
1773,0.0022159527557814203,0.02030456852791878,0.01353637901861252,0.00012973658818027367,0.15558534845509597,0.000481172849754116,0.0004654022459888076,Yellow,Green,1.5770603765308385e-05,Hist-Sim,GOLD,500,0,5909
1623,9.434551893144905e-06,0.02033271719038817,0.02033271719038817,0.00024211263332496458,0.00024211263332496458,0.0005000013172197,0.0004999038326631702,Yellow,Yellow,9.748455652978417e-08,Hist-Sim,GOLD,1000,0,5409
1850,0.00614536080815075,0.021621621621621623,0.015675675675675675,1.3474749138042696e-05,0.02347826221877125,0.0011789718164713935,0.0011277716416315023,Yellow,Green,5.1200174839891206e-05,GJR-GARCH,WTI,250,0,6166
1775,0.0045682071454965015,0.018028169014084508,0.015211267605633802,0.0022490455382571106,0.04044425394597506,0.0010970541399892642,0.001068636762272963,Yellow,Green,2.8417377716301144e-05,GJR-GARCH,WTI,500,0,5916
1625,0.0034727389173011373,0.016,0.012923076923076923,0.025356116500386605,0.2571420075330977,0.0011076988236173799,0.001092856124832943,Green,Green,1.4842698784436935e-05,GJR-GARCH,WTI,1000,0,5416
1850,0.005302661072701768,0.02216216216216216,0.013513513513513514,5.860401623203337e-06,0.14940154879290224,0.001134746474062748,0.0010929452174625637,Yellow,Green,4.180125660018441e-05,GARCH-N,WTI,250,0,6166
1775,0.004435194768450508,0.01915492957746479,0.013521126760563381,0.0005769119476407569,0.15705711775519093,0.0010825092005649812,0.0010526816503004426,Yellow,Green,2.9827550264538644e-05,GARCH-N,WTI,500,0,5916
1625,0.004505199960829452,0.016,0.011692307692307693,0.025356116500386605,0.5043103273246738,0.0010857751595354317,0.0010684170096681507,Green,Green,1.7358149867281e-05,GARCH-N,WTI,1000,0,5416
1850,0.006093861876673941,0.023783783783783784,0.016756756756756756,4.1970005892899565e-07,0.007747509231235239,0.0011834813299806332,0.0011198407299853029,Yellow,Yellow,6.364059999533034e-05,EWMA,WTI,250,0,6166
1775,0.006648237418611459,0.022535211267605635,0.014647887323943662,5.145264646455594e-06,0.06568187335064923,0.0011576356123157128,0.001099797532139968,Yellow,Green,5.783808017574489e-05,EWMA,WTI,500,0,5916
1625,0.00801429517046404,0.02276923076923077,0.011692307692307693,9.262219366368285e-06,0.5043103273246738,0.0011715434140672479,0.0011108299602270847,Yellow,Green,6.071345384016315e-05,EWMA,WTI,1000,0,5416
1850,0.005291519530848131,0.014594594594594595,0.011351351351351352,0.06305764753772947,0.5674394346879541,0.0014301959372843799,0.001418118572539461,Green,Green,1.2077364744918825e-05,Hist-Sim,WTI,250,0,6166
1775,0.00850223567510553,0.012394366197183098,0.010704225352112675,0.3284011316771803,0.7681285949886288,0.0013412381312034683,0.001331064890782373,Green,Green,1.0173240421095181e-05,Hist-Sim,WTI,500,0,5916
1625,0.005707290144537157,0.012307692307692308,0.010461538461538461,0.36684533622848214,0.8527644872671302,0.0015039017540632218,0.0014944632893983106,Green,Green,9.438464664911217e-06,Hist-Sim,WTI,1000,0,5416
1850,0.0039168423013902914,0.014054054054054054,0.011351351351351352,0.09862143806141133,0.5674394346879541,0.0013493408346502015,0.0013391677157573046,Green,Green,1.017311889289687e-05,GJR-GARCH,NATGAS,250,0,6164
1775,0.001849318734589954,0.012957746478873239,0.012394366197183098,0.23099878461226453,0.3284011316771803,0.0014336200641485175,0.0014285475448442202,Green,Green,5.072519304297326e-06,GJR-GARCH,NATGAS,500,0,5914
1625,0.0006710275966162887,0.014153846153846154,0.014153846153846154,0.11321056507106042,0.11321056507106042,0.001455392708719124,0.001452605363317795,Green,Green,2.787345401329038e-06,GJR-GARCH,NATGAS,1000,0,5414
1850,0.0046755644821653425,0.011891891891891892,0.00972972972972973,0.4271175368964937,0.9065746205110985,0.0013434092792203097,0.001341599131384049,Green,Green,1.8101478362606872e-06,GARCH-N,NATGAS,250,0,6164
1775,0.0009500979377280797,0.012394366197183098,0.012394366197183098,0.3284011316771803,0.3284011316771803,0.0013745613820098047,0.001372286499623695,Green,Green,2.274882386109735e-06,GARCH-N,NATGAS,500,0,5914
1625,-0.00017148887677703034,0.014153846153846154,0.014153846153846154,0.11321056507106042,0.11321056507106042,0.0014237618165796524,0.0014244741549908797,Green,Green,-7.12338411227361e-07,GARCH-N,NATGAS,1000,0,5414
1850,0.0038817832152138326,0.011891891891891892,0.011351351351351352,0.4271175368964937,0.5674394346879541,0.001363588995571661,0.0013576187776836012,Green,Green,5.970217888059699e-06,EWMA,NATGAS,250,0,6164
1775,0.004119942267285279,0.011267605633802818,0.010704225352112675,0.5988377144484207,0.7681285949886288,0.001332305598567991,0.0013286490483796509,Green,Green,3.6565501883400846e-06,EWMA,NATGAS,500,0,5914
1625,0.004119942267281053,0.012307692307692308,0.011692307692307693,0.36684533622848214,0.5043103273246738,0.001410485712160923,0.001402688610631556,Green,Green,7.797101529367087e-06,EWMA,NATGAS,1000,0,5414
1850,0.00402343753173303,0.02,0.018378378378378378,0.00014162607791678994,0.0011836752307892162,0.0017675545051768257,0.0017328947856528434,Yellow,Yellow,3.4659719523982314e-05,Hist-Sim,NATGAS,250,0,6164
1775,0.005063278727466133,0.012957746478873239,0.011267605633802818,0.23099878461226453,0.5988377144484207,0.0015995874584086443,0.0015895782594173011,Green,Green,1.0009198991343211e-05,Hist-Sim,NATGAS,500,0,5914
1625,0.001509677292331646,0.016,0.016,0.025356116500386605,0.025356116500386605,0.0016842692309368846,0.0016752111671828947,Green,Green,9.058063753989874e-06,Hist-Sim,NATGAS,1000,0,5414
1185,0.02720910065613026,0.02278481012658228,0.0033755274261603376,0.0001504969471975981,0.007864194212597986,0.0008676172050777947,0.0009031680129535645,Yellow,Green,-3.555080787576983e-05,GJR-GARCH,BTC,250,0,3950
1110,0.020571951633152702,0.018018018018018018,0.0045045045045045045,0.0158110818592877,0.03904918056823303,0.0008653572384474798,0.0008877810262843201,Yellow,Green,-2.2423787836840293e-05,GJR-GARCH,BTC,500,0,3700
960,0.01973573773794421,0.014583333333333334,0.004166666666666667,0.1815805489061384,0.03973458352727299,0.0008259859062801395,0.0008857728592750606,Green,Green,-5.978695299492108e-05,GJR-GARCH,BTC,1000,0,3200
1185,0.02639899423694929,0.024472573839662448,0.0033755274261603376,2.3775598187447677e-05,0.007864194212597986,0.0008923012301856638,0.000918836187691325,Yellow,Green,-2.653495750566117e-05,GARCH-N,BTC,250,0,3950
1110,0.020108839593284272,0.018018018018018018,0.0036036036036036037,0.0158110818592877,0.01366767651987244,0.0008519778521168412,0.0008783893544440885,Yellow,Green,-2.6411502327247237e-05,GARCH-N,BTC,500,0,3700
960,0.027726921252017006,0.014583333333333334,0.003125,0.1815805489061384,0.012301954486177102,0.0008432936899384265,0.0009552290565168554,Green,Green,-0.00011193536657842882,GARCH-N,BTC,1000,0,3200
1185,0.031550911263223624,0.02278481012658228,0.002531645569620253,0.0001504969471975981,0.0020276871229274462,0.0008857532065734168,0.0009464411669196972,Yellow,Green,-6.068796034628039e-05,EWMA,BTC,250,0,3950
1110,0.03155091532396613,0.023423423423423424,0.002702702702702703,0.00012855706307335346,0.003732525575407264,0.0009064381819425751,0.0009504007334673777,Yellow,Green,-4.3962551524802536e-05,EWMA,BTC,500,0,3700
960,0.027762246324257722,0.025,0.003125,8.693089423483791e-05,0.012301954486177102,0.0009356033700052162,0.0009346155218292675,Yellow,Green,9.878481759486744e-07,EWMA,BTC,1000,0,3200
1185,0.014866964861652537,0.012658227848101266,0.004219409282700422,0.37709967670186806,0.023774341120842202,0.0008978535932375994,0.0009221359918628328,Green,Green,-2.4282398625233336e-05,Hist-Sim,BTC,250,0,3950
1110,0.007596128307693087,0.00990990990990991,0.007207207207207207,0.9758985940002137,0.3250096460949403,0.0009191388879038534,0.0009337788982888507,Green,Green,-1.4640010384997233e-05,Hist-Sim,BTC,500,0,3700
960,-0.000617977749505158,0.004166666666666667,0.004166666666666667,0.03973458352727299,0.03973458352727299,0.0009312631264435554,0.0009276582562381087,Green,Green,3.6048702054466975e-06,Hist-Sim,BTC,1000,0,3200
841,0.030105105542049038,0.0178359096313912,0.007134363852556481,0.03968830161842174,0.378666952863265,0.0012732197579868943,0.0012880740344329178,Yellow,Green,-1.4854276446023534e-05,GJR-GARCH,ETH,250,0,2800
765,0.021304734283951104,0.022222222222222223,0.009150326797385621,0.0034265464784285493,0.8106200387955509,0.0013591301409897252,0.0012978404011944594,Yellow,Green,6.128973979526581e-05,GJR-GARCH,ETH,500,0,2550
615,0.023346496885581366,0.026016260162601626,0.00975609756097561,0.0008837240523350554,0.9513291849197256,0.0014578667937281788,0.0013201950491801724,Yellow,Green,0.00013767174454800638,GJR-GARCH,ETH,1000,0,2050
841,0.03257185160933408,0.02140309155766944,0.007134363852556481,0.00391010494682853,0.378666952863265,0.0013007274464487326,0.0012790312011704717,Yellow,Green,2.1696245278260895e-05,GARCH-N,ETH,250,0,2800
765,0.019479681145032166,0.02483660130718954,0.01045751633986928,0.0005204809482883821,0.8995434008142643,0.0013689289763893031,0.0012842709341952922,Yellow,Green,8.465804219401091e-05,GARCH-N,ETH,500,0,2550
615,0.02034551581099299,0.022764227642276424,0.00975609756097561,0.0063981724365048676,0.9513291849197256,0.0014084807476777831,0.0013140824713318735,Yellow,Green,9.439827634590958e-05,GARCH-N,ETH,1000,0,2050
841,0.03273146599043282,0.022592152199762187,0.007134363852556481,0.0016296579378791698,0.378666952863265,0.0013780673412889062,0.0012747466378610396,Yellow,Green,0.00010332070342786658,EWMA,ETH,250,0,2800
765,0.024814083004967992,0.023529411764705882,0.01045751633986928,0.0013697591679472376,0.8995434008142643,0.001440104020491165,0.0012848415034191582,Yellow,Green,0.00015526251707200672,EWMA,ETH,500,0,2550
615,0.023039395252094225,0.026016260162601626,0.013008130081300813,0.0008837240523350554,0.4736455989454771,0.0015096666514923616,0.001336442734200742,Yellow,Green,0.00017322391729161953,EWMA,ETH,1000,0,2050
841,0.006892131648959701,0.023781212841854936,0.015457788347205707,0.0006473892468038533,0.14081082820840585,0.0013314389529404517,0.0012661456650337817,Yellow,Green,6.529328790666998e-05,Hist-Sim,ETH,250,0,2800
765,0.0007636571761134581,0.026143790849673203,0.023529411764705882,0.00018838206260107793,0.0013697591679472376,0.0013778823490025567,0.0013661651300024204,Yellow,Yellow,1.1717219000136232e-05,Hist-Sim,ETH,500,0,2550
615,-0.009355978037691337,0.014634146341463415,0.01788617886178862,0.2799636121195217,0.07684075889178055,0.0013649088051099123,0.0014235449466091484,Green,Yellow,-5.863614149923609e-05,Hist-Sim,ETH,1000,0,2050
1660,0.0011675739061062923,0.01566265060240964,0.00963855421686747,0.03223511234414089,0.8816307355212522,0.00015278491977866536,0.0001502671423535836,Green,Green,2.517777425081752e-06,GJR-GARCH,EURUSD,250,0,5533
1585,0.0008740273111086747,0.017034700315457414,0.011356466876971609,0.01052706910507395,0.5952442973867016,0.00015652666877066408,0.00015256206990087022,Yellow,Green,3.9645988697938615e-06,GJR-GARCH,EURUSD,500,0,5283
1435,0.0008764021384703811,0.01602787456445993,0.0132404181184669,0.03483975421390073,0.23985938652819694,0.00014806915471478167,0.00014419580608384297,Yellow,Green,3.873348630938702e-06,GJR-GARCH,EURUSD,1000,0,4783
1660,0.0011837784190045358,0.013855421686746987,0.008433734939759036,0.1357780366637481,0.5098178170956948,0.00014721080572025752,0.00014750446395726702,Green,Green,-2.936582370095006e-07,GARCH-N,EURUSD,250,0,5533
1585,0.0010207429233269026,0.015772870662460567,0.010094637223974764,0.0331352857175109,0.9698408091489003,0.00015612621911227005,0.00015370749194565706,Green,Green,2.4187271666129917e-06,GARCH-N,EURUSD,500,0,5283
1435,0.0008648545914019534,0.015331010452961672,0.012543554006968641,0.05982826774912475,0.3515730867120467,0.0001479965376325299,0.00014446686293038673,Green,Green,3.5296747021431674e-06,GARCH-N,EURUSD,1000,0,4783
1660,0.001067852771660235,0.018072289156626505,0.01144578313253012,0.002983975631077884,0.5627964377232011,0.00015378987938309769,0.00014900889854477004,Yellow,Green,4.78098083832765e-06,EWMA,EURUSD,250,0,5533
1585,0.0010678527689856748,0.01892744479495268,0.011987381703470032,0.0014749437141996502,0.44065814911940526,0.00015831091737307106,0.00015279841765441233,Yellow,Green,5.51249971865873e-06,EWMA,EURUSD,500,0,5283
1435,0.0013738731918154484,0.01951219512195122,0.008362369337979094,0.0013557546806043375,0.5211351673122231,0.0001510855773622286,0.0001452302135703222,Yellow,Green,5.855363791906407e-06,EWMA,EURUSD,1000,0,4783
1660,0.0011022546580559053,0.015060240963855422,0.010843373493975903,0.053871864185412344,0.7333264008008783,0.00015892545010359394,0.00015629455290186548,Green,Green,2.6308972017284593e-06,Hist-Sim,EURUSD,250,0,5533
1585,0.0013610287062704243,0.0138801261829653,0.00946372239747634,0.1425192636728312,0.8285815908315615,0.00016484731360406684,0.0001618786796959836,Green,Green,2.9686339080832545e-06,Hist-Sim,EURUSD,500,0,5283
1435,0.00013389804125800778,0.01602787456445993,0.013937282229965157,0.03483975421390073,0.15711321352159158,0.0001516681145696798,0.00015094079385744537,Yellow,Green,7.273207122344201e-07,Hist-Sim,EURUSD,1000,0,4783
1664,0.001731429316484616,0.021033653846153848,0.01141826923076923,8.107349034858213e-05,0.5696280762766963,0.00020135228521345975,0.00018965405960961093,Yellow,Green,1.1698225603848817e-05,GJR-GARCH,GBPUSD,250,0,5545
1589,0.0016904329544752128,0.021397105097545627,0.012586532410320957,7.364224105521622e-05,0.3191469639140674,0.00019969016145627913,0.0001886941215512508,Yellow,Green,1.0996039905028325e-05,GJR-GARCH,GBPUSD,500,0,5295
