model,asset,w,k,is_max,n,mean_shift,sd_shift,pi_hat
GJR-GARCH-t,ICLN,250,249,0,3709,0.011472911887365383,0.01210930785870175,0.009166891345376111
GJR-GARCH-t,ICLN,500,496,0,3709,0.0036677482660158927,0.004223644377008786,0.009706120248045295
GJR-GARCH-t,NATGAS,125,125,1,5664,0.01246231536218993,0.025924793526380177,0.009533898305084746
GJR-GARCH-t,NATGAS,250,249,0,5664,0.008902843680807728,0.020586580901198574,0.008651129943502825
GJR-GARCH-t,NATGAS,500,496,0,5664,8.629709750430415e-05,0.006646688801058735,0.010416666666666666
GJR-GARCH-t,NIFTY,125,125,1,3788,0.008010522258542782,0.010801185452129736,0.01003167898627244
GJR-GARCH-t,NIFTY,250,249,0,3788,0.004242951253080895,0.003941714405398227,0.008447729672650475
GJR-GARCH-t,NIFTY,500,496,0,3788,0.0029483439653477527,0.002564595091127156,0.01003167898627244
GJR-GARCH-t,NIKKEI,125,125,1,5668,0.012422567418103646,0.01440900660862937,0.008292166549047283
GJR-GARCH-t,NIKKEI,250,249,0,5668,0.009524005582835648,0.008307256219579987,0.008821453775582216
GJR-GARCH-t,NIKKEI,500,496,0,5668,0.004840912623555237,0.003900606280963362,0.010762173606210304
GJR-GARCH-t,SP500,125,125,1,5840,0.008300647184468499,0.008682054628948404,0.00839041095890411
GJR-GARCH-t,SP500,250,249,0,5840,0.006350641560492863,0.0046205760736309845,0.008561643835616438
GJR-GARCH-t,SP500,500,496,0,5840,0.00395076023733129,0.002520652078773417,0.010787671232876713
GJR-GARCH-t,STOXX,125,125,1,4755,0.009484056204536954,0.009597249729038613,0.010094637223974764
GJR-GARCH-t,STOXX,250,249,0,4755,0.006517567514846686,0.004762979479775282,0.008622502628811778
GJR-GARCH-t,STOXX,500,496,0,4755,0.0037519866022688413,0.002427482803869314,0.010515247108307046
GJR-GARCH-t,TLT,125,125,1,5196,0.004048079335097265,0.005269446228634722,0.007890685142417244
GJR-GARCH-t,TLT,250,249,0,5196,0.0026405884015694,0.0025749998879077483,0.008660508083140877
GJR-GARCH-t,TLT,500,496,0,5196,0.0012535455010282287,0.0017102158686518015,0.009815242494226328
GJR-GARCH-t,USDJPY,125,125,1,6053,0.004843406940241025,0.007561503880943828,0.009416818106723939
GJR-GARCH-t,USDJPY,250,249,0,6053,0.004040405421121593,0.0049527227181380236,0.007764744754667107
GJR-GARCH-t,USDJPY,500,496,0,6053,0.0015956949896448953,0.0025700565721838496,0.010408062117958037
GJR-GARCH-t,WTI,125,125,1,5666,0.020376895731519785,0.029514279169217898,0.010765972467349099
GJR-GARCH-t,WTI,250,249,0,5666,0.014788851971577737,0.013871837394578073,0.010236498411577833
GJR-GARCH-t,WTI,500,496,0,5666,0.00920770815396891,0.008282833584193487,0.010765972467349099
GARCH-N,ASX200,125,125,1,5871,0.008802450398392675,0.008992259397372974,0.008686765457332652
GARCH-N,ASX200,250,249,0,5871,0.0067946573256861785,0.004832426990414601,0.008516436722875149
GARCH-N,ASX200,500,496,0,5871,0.004739108157861152,0.003092433267955284,0.011071367739737693
GARCH-N,AUDUSD,125,125,1,4409,0.0055568945579035295,0.008068742972820064,0.008165116806532093
GARCH-N,AUDUSD,250,249,0,4409,0.003820093995880926,0.003180592915817294,0.009525969607620775
GARCH-N,AUDUSD,500,496,0,4409,0.002233853022338503,0.0021554445835094776,0.009072352007257882
GARCH-N,BOVESPA,125,125,1,5742,0.012179364975808323,0.015584084145497694,0.009230233368164403
GARCH-N,BOVESPA,250,249,0,5742,0.009816745160414036,0.011368123142417594,0.008011145942180425
GARCH-N,BOVESPA,500,496,0,5742,0.004236649037551866,0.004050355343424032,0.009056078021595262
GARCH-N,BTC,125,125,1,3450,0.05377578918919843,0.07327774867422793,0.008115942028985508
GARCH-N,BTC,250,249,0,3450,0.032496921964149016,0.01732212472413405,0.007246376811594203
GARCH-N,BTC,500,496,0,3450,0.02273506863703069,0.009938770320800604,0.011014492753623189
GARCH-N,CBU0,125,125,1,3015,0.0027312674128344254,0.004322671313665911,0.010613598673300166
GARCH-N,CBU0,250,249,0,3015,0.0016865380081032626,0.002381417009849881,0.007960199004975124
GARCH-N,CBU0,500,496,0,3015,0.0008009712681694581,0.0003983135839530044,0.009950248756218905
GARCH-N,DJCI,125,125,1,2072,0.008282078885224087,0.008133900702742301,0.00916988416988417
GARCH-N,DJCI,250,249,0,2072,0.006603026216179069,0.0052809512651170384,0.010135135135135136
GARCH-N,DJCI,500,496,0,2072,0.003661134750603619,0.0011153528552461218,0.00916988416988417
GARCH-N,ETH,125,125,1,2300,0.049488656601581374,0.039512198316916804,0.009130434782608696
GARCH-N,ETH,250,249,0,2300,0.03895572090645588,0.022922024424521494,0.00826086956521739
GARCH-N,ETH,500,496,0,2300,0.02507596469894747,0.012147675606208417,0.01
GARCH-N,EURUSD,125,125,1,5033,0.004887420165929349,0.008924417632176822,0.010331810053645937
GARCH-N,EURUSD,250,249,0,5033,0.0036154913722093182,0.005675089951527894,0.01132525332803497
GARCH-N,EURUSD,500,496,0,5033,0.001716192994683147,0.002933906121302989,0.011523941982912775
GARCH-N,FCHI,125,125,1,5948,0.011380202470031851,0.011561664585408369,0.009583053127101547
GARCH-N,FCHI,250,249,0,5948,0.008369570143684547,0.00683725654334401,0.010255548083389375
GARCH-N,FCHI,500,496,0,5948,0.006191563604016488,0.0038701040615703223,0.01160053799596503
GARCH-N,FTSE100,125,125,1,5870,0.009605939670996558,0.009121254432867392,0.009540034071550256
GARCH-N,FTSE100,250,249,0,5870,0.007973768754212074,0.0063221978600226485,0.008177172061328791
GARCH-N,FTSE100,500,496,0,5870,0.005124452679220544,0.0033199347148384598,0.010562180579216355
GARCH-N,GBPUSD,125,125,1,5045,0.005731180639491208,0.01093469561238352,0.009712586719524281
GARCH-N,GBPUSD,250,249,0,5045,0.003482688430043219,0.0033583931716491587,0.009910802775024777
GARCH-N,GBPUSD,500,496,0,5045,0.0022859229511685603,0.0018380250523021163,0.01110009910802775
GARCH-N,GDAXI,125,125,1,5904,0.010800833228696426,0.01163477448159326,0.009485094850948509
GARCH-N,GDAXI,250,249,0,5904,0.008101591150593628,0.007106061352658488,0.009315718157181572
GARCH-N,GDAXI,500,496,0,5904,0.005193123876429957,0.0034388426435358437,0.010670731707317074
GARCH-N,GOLD,125,125,1,5659,0.012168211553433977,0.013388242049224184,0.009188902632974024
GARCH-N,GOLD,250,249,0,5659,0.010399740192226071,0.008824118914985805,0.00989574129704895
GARCH-N,GOLD,500,496,0,5659,0.006465001093857045,0.003168129399044338,0.011309418625198799
GARCH-N,HSI,125,125,1,5706,0.012240418978680143,0.018491626602679983,0.00981423063441991
GARCH-N,HSI,250,249,0,5706,0.008221899737986703,0.008983862348447093,0.008937960042060988
GARCH-N,HSI,500,496,0,5706,0.004906478813029167,0.004114686835271608,0.011041009463722398
GARCH-N,IBGL,125,125,1,3848,0.008563454964615887,0.018190473196521617,0.008575883575883576
GARCH-N,IBGL,250,249,0,3848,0.004385914804956977,0.004194298686030575,0.009875259875259876
GARCH-N,IBGL,500,496,0,3848,0.0025973652077030517,0.002340295563383463,0.010914760914760915
GARCH-N,ICLN,125,125,1,3709,0.013921978924408414,0.01569846509558061,0.00862766244270693
GARCH-N,ICLN,250,249,0,3709,0.011924586395251631,0.009858598182983383,0.008358047991372337
GARCH-N,ICLN,500,496,0,3709,0.006446697682250378,0.004321206940488843,0.009975734699379887
GARCH-N,NATGAS,125,125,1,5664,0.017396370243436526,0.024086115409786557,0.011122881355932203
GARCH-N,NATGAS,250,249,0,5664,0.013254555991285366,0.015814780214816124,0.008298022598870056
GARCH-N,NATGAS,500,496,0,5664,0.005931332898942746,0.006547799289019885,0.00971045197740113
GARCH-N,NIFTY,125,125,1,3788,0.00884568804511398,0.011190615316187211,0.011615628299894404
GARCH-N,NIFTY,250,249,0,3788,0.005895254414240985,0.005845520300441984,0.009503695881731784
GARCH-N,NIFTY,500,496,0,3788,0.0036530350237253483,0.0036707015657175654,0.011087645195353749
GARCH-N,NIKKEI,125,125,1,5668,0.014341238390076817,0.016521595792273778,0.008468595624558928
GARCH-N,NIKKEI,250,249,0,5668,0.010795886054965306,0.009512413791979249,0.00935074100211715
GARCH-N,NIKKEI,500,496,0,5668,0.006021267191610304,0.0038421955734990196,0.010938602681721948
GARCH-N,SP500,125,125,1,5840,0.009420788265081765,0.009855627046019689,0.008047945205479452
GARCH-N,SP500,250,249,0,5840,0.008124294234377162,0.006882086952342601,0.008047945205479452
GARCH-N,SP500,500,496,0,5840,0.005184704514226698,0.0031631318085003626,0.010445205479452055
GARCH-N,STOXX,125,125,1,4755,0.011374842117343017,0.010476869753627402,0.00946372239747634
GARCH-N,STOXX,250,249,0,4755,0.008657954166115589,0.005937390862883421,0.008832807570977918
GARCH-N,STOXX,500,496,0,4755,0.005785989657757759,0.003095582423161955,0.010304942166140904
GARCH-N,TLT,125,125,1,5196,0.00409849275545916,0.0053077892090153235,0.007313317936874519
GARCH-N,TLT,250,249,0,5196,0.002545722599341407,0.002539471359520241,0.008660508083140877
GARCH-N,TLT,500,496,0,5196,0.0012837792344468602,0.001627809094777512,0.010392609699769052
GARCH-N,USDJPY,125,125,1,6053,0.006749089938389288,0.012208445680073416,0.009582025441929622
GARCH-N,USDJPY,250,249,0,6053,0.005170366636861048,0.004717240728127314,0.006938708078638692
GARCH-N,USDJPY,500,496,0,6053,0.0031925137239865384,0.0034835645755255462,0.010408062117958037
GARCH-N,WTI,125,125,1,5666,0.02204171711362578,0.036774998083814896,0.008118602188492764
GARCH-N,WTI,250,249,0,5666,0.01747080558705242,0.019627953014157123,0.010236498411577833
GARCH-N,WTI,500,496,0,5666,0.010135077032511914,0.009281996418516262,0.010765972467349099
Hist-Sim,ASX200,125,125,1,5871,0.005865425755103197,0.016130035282690292,0.013455970022142735
Hist-Sim,ASX200,250,249,0,5871,0.0068847358069721795,0.01202775878922958,0.012944983818770227
Hist-Sim,ASX200,500,496,0,5871,0.003354253532900712,0.003952491499479707,0.0114120252086527
Hist-Sim,AUDUSD,125,125,1,4409,0.0030780252150464063,0.010579296893989225,0.0115672488092538
Hist-Sim,AUDUSD,250,249,0,4409,0.0032636573521652398,0.006244925827393331,0.012701292810161035
Hist-Sim,AUDUSD,500,496,0,4409,0.0034808101504571697,0.0047316711121156985,0.01066001360852801
Hist-Sim,BOVESPA,125,125,1,5742,0.007528713085632613,0.025715006190801457,0.012016718913270637
Hist-Sim,BOVESPA,250,249,0,5742,0.009725648710121925,0.021232439754866383,0.013409961685823755
Hist-Sim,BOVESPA,500,496,0,5742,0.007003849054439057,0.011127603151775705,0.011320097526994078
Hist-Sim,BTC,125,125,1,3450,0.03817406480148559,0.07229466238396394,0.008405797101449276
Hist-Sim,BTC,250,249,0,3450,0.022115158300356184,0.02095478589763292,0.00927536231884058
Hist-Sim,BTC,500,496,0,3450,0.011971485810929883,0.010492829632929085,0.009855072463768115
Hist-Sim,CBU0,125,125,1,3015,0.0028188139721206217,0.006287634727519513,0.009950248756218905
Hist-Sim,CBU0,250,249,0,3015,0.0022520217031494144,0.002833669409723702,0.010613598673300166
Hist-Sim,CBU0,500,496,0,3015,0.0013138068898610527,0.0010694377114127346,0.010945273631840797
Hist-Sim,DJCI,125,125,1,2072,0.0062623097476499695,0.00901620355070448,0.010617760617760617
Hist-Sim,DJCI,250,249,0,2072,0.005312725881809113,0.007805111228953371,0.013030888030888031
Hist-Sim,DJCI,500,496,0,2072,0.0023223901227010933,0.002180155954566867,0.0111003861003861
Hist-Sim,ETH,125,125,1,2300,0.037231967048360334,0.05264276811953319,0.010869565217391304
Hist-Sim,ETH,250,249,0,2300,0.02558513015734126,0.02597093600723901,0.01217391304347826
Hist-Sim,ETH,500,496,0,2300,0.015383160845110957,0.011614805855726499,0.013478260869565217
Hist-Sim,EURUSD,125,125,1,5033,0.006522596617989406,0.01711012529713456,0.01132525332803497
Hist-Sim,EURUSD,250,249,0,5033,0.005929303850926481,0.013446933644479526,0.012517385257301807
Hist-Sim,EURUSD,500,496,0,5033,0.0034229557783748503,0.007006052926364254,0.012120007947546195
Hist-Sim,FCHI,125,125,1,5948,0.007515496585328939,0.020185118394732426,0.011936785474108945
Hist-Sim,FCHI,250,249,0,5948,0.007893666396417106,0.013537368952909414,0.013618022864828513
Hist-Sim,FCHI,500,496,0,5948,0.005244613969375929,0.005305059974629558,0.012945527908540685
Hist-Sim,FTSE100,125,125,1,5870,0.006106091799721643,0.016833749485041245,0.012776831345826235
Hist-Sim,FTSE100,250,249,0,5870,0.007880618435933018,0.013472759116655587,0.013458262350936967
Hist-Sim,FTSE100,500,496,0,5870,0.004391202034327352,0.004913352997279798,0.012436115843270869
Hist-Sim,GBPUSD,125,125,1,5045,0.00455849039966919,0.01207296842324779,0.010703666997026759
Hist-Sim,GBPUSD,250,249,0,5045,0.002607777966734076,0.0036987385667330993,0.013082259663032706
Hist-Sim,GBPUSD,500,496,0,5045,0.0021336262599868125,0.0025933852091517095,0.010901883052527254
Hist-Sim,GDAXI,125,125,1,5904,0.006200796260630638,0.0189636459683968,0.011856368563685637
Hist-Sim,GDAXI,250,249,0,5904,0.006442936569479137,0.013264294099688259,0.014058265582655827
Hist-Sim,GDAXI,500,496,0,5904,0.004298964977884168,0.005235018144352448,0.013550135501355014
Hist-Sim,GOLD,125,125,1,5659,0.009065337212452153,0.016123316100530187,0.008835483300936562
Hist-Sim,GOLD,250,249,0,5659,0.00834165766198262,0.010594824507326236,0.010425870295105142
Hist-Sim,GOLD,500,496,0,5659,0.0038427420621840085,0.004430011144324923,0.011662837957236261
Hist-Sim,HSI,125,125,1,5706,0.011203209907710074,0.023557184035004296,0.011216263582194182
Hist-Sim,HSI,250,249,0,5706,0.008295034920653047,0.01464514747259625,0.011041009463722398
Hist-Sim,HSI,500,496,0,5706,0.004821651723124537,0.0061059228684136185,0.012968804766912022
Hist-Sim,IBGL,125,125,1,3848,0.007535799300691119,0.01932079251585884,0.010135135135135136
Hist-Sim,IBGL,250,249,0,3848,0.004052520208590354,0.0056371917223532126,0.010914760914760915
Hist-Sim,IBGL,500,496,0,3848,0.002293491566070657,0.0026080021173072137,0.012474012474012475
Hist-Sim,ICLN,125,125,1,3709,0.007610280989755663,0.02499113397637088,0.012941493664060394
Hist-Sim,ICLN,250,249,0,3709,0.011157064930726997,0.023915026977177255,0.011593421407387436
Hist-Sim,ICLN,500,496,0,3709,0.002853063115106779,0.006468994903822767,0.013211108115394984
Hist-Sim,NATGAS,125,125,1,5664,0.0225142655193946,0.04397518830992006,0.011652542372881356
Hist-Sim,NATGAS,250,249,0,5664,0.019612914386014133,0.01950353386346264,0.00882768361581921
Hist-Sim,NATGAS,500,496,0,5664,0.010253973044015234,0.008812170039572775,0.011299435028248588
Hist-Sim,NIFTY,125,125,1,3788,0.00789948244892884,0.02041461172464027,0.017159450897571277
Hist-Sim,NIFTY,250,249,0,3788,0.0068999923487557515,0.016293902409491096,0.017159450897571277
Hist-Sim,NIFTY,500,496,0,3788,0.003691444203567103,0.005977273875754661,0.014519535374868005
Hist-Sim,NIKKEI,125,125,1,5668,0.011872855492784926,0.025484648998800735,0.012350035285815103
Hist-Sim,NIKKEI,250,249,0,5668,0.011067111830533135,0.015292486891664365,0.01464361326746648
Hist-Sim,NIKKEI,500,496,0,5668,0.006736633045465064,0.005104008199665122,0.01182074805928017
Hist-Sim,SP500,125,125,1,5840,0.005103492080646178,0.01944391643343095,0.013527397260273973
Hist-Sim,SP500,250,249,0,5840,0.008394534006156355,0.016550088748608367,0.015410958904109588
Hist-Sim,SP500,500,496,0,5840,0.005328027690876783,0.005860735849012916,0.012157534246575343
Hist-Sim,STOXX,125,125,1,4755,0.008291384983964081,0.019377642204467395,0.0138801261829653
Hist-Sim,STOXX,250,249,0,4755,0.008588438052568028,0.01187834333930441,0.0138801261829653
Hist-Sim,STOXX,500,496,0,4755,0.005757361080371084,0.005024161056439865,0.011356466876971609
Hist-Sim,TLT,125,125,1,5196,0.004859003591159669,0.010620393472052085,0.008468052347959968
Hist-Sim,TLT,250,249,0,5196,0.004128593787278562,0.007757742041308519,0.010007698229407237
Hist-Sim,TLT,500,496,0,5196,0.002135313244899058,0.0022209531266186478,0.010969976905311778
Hist-Sim,USDJPY,125,125,1,6053,0.007428015336697984,0.019702951041114004,0.011399306129192136
Hist-Sim,USDJPY,250,249,0,6053,0.00650474711999819,0.013178612571406506,0.012555757475631918
Hist-Sim,USDJPY,500,496,0,6053,0.002602178575188563,0.0030926257979629473,0.012060135470014869
Hist-Sim,WTI,125,125,1,5666,0.014071472157188939,0.045886977495154524,0.01200141193081539
Hist-Sim,WTI,250,249,0,5666,0.01876934366727745,0.04168563131114247,0.014119308153900459
Hist-Sim,WTI,500,496,0,5666,0.007283949240542993,0.010917018301295848,0.01323685139428168
EWMA,ASX200,125,125,1,5871,0.009200575231277342,0.009304571038323798,0.008175779253960144
EWMA,ASX200,250,249,0,5871,0.0070362587469479055,0.006170155513152315,0.009197751660705161
EWMA,ASX200,500,496,0,5871,0.005014938519109537,0.002861574463788438,0.011241696474195196
EWMA,AUDUSD,125,125,1,4409,0.005663213793966074,0.007499982164459726,0.008618734406894988
EWMA,AUDUSD,250,249,0,4409,0.0037039058556366925,0.0023877635823616587,0.009752778407802223
EWMA,AUDUSD,500,496,0,4409,0.0025152539504040205,0.001517984935060049,0.009525969607620775
EWMA,BOVESPA,125,125,1,5742,0.012552939982573398,0.01585236599873445,0.008707767328456984
EWMA,BOVESPA,250,249,0,5742,0.010032335248368896,0.011840672934035902,0.008185301288749565
EWMA,BOVESPA,500,496,0,5742,0.004944589655677723,0.00401946723863171,0.009926854754440962
EWMA,BTC,125,125,1,3450,0.055918390815803104,0.07081795803900941,0.00927536231884058
EWMA,BTC,250,249,0,3450,0.03798283556044724,0.021128109893432098,0.00927536231884058
EWMA,BTC,500,496,0,3450,0.02770042512010225,0.012578503613472685,0.011304347826086957
EWMA,CBU0,125,125,1,3015,0.003169235893754581,0.004377233356102148,0.009618573797678276
EWMA,CBU0,250,249,0,3015,0.002066874190010431,0.0022911583850271744,0.006965174129353234
EWMA,CBU0,500,496,0,3015,0.0013447585088442588,0.0006531182591690477,0.009286898839137645
EWMA,DJCI,125,125,1,2072,0.00835593990932031,0.007828595134337039,0.009652509652509652
EWMA,DJCI,250,249,0,2072,0.006345443257366001,0.004410618241472808,0.0111003861003861
EWMA,DJCI,500,496,0,2072,0.0037836231504654342,0.0016581644397421554,0.010617760617760617
EWMA,ETH,125,125,1,2300,0.052110957651154345,0.03842094252877377,0.008695652173913044
EWMA,ETH,250,249,0,2300,0.04067268831182579,0.02092561000673242,0.00826086956521739
EWMA,ETH,500,496,0,2300,0.02671647963992807,0.012844480456905207,0.009565217391304347
EWMA,EURUSD,125,125,1,5033,0.006059940735931888,0.008862384661949245,0.009338366779256905
EWMA,EURUSD,250,249,0,5033,0.004451986355465065,0.007028481813450515,0.010530498708523744
EWMA,EURUSD,500,496,0,5033,0.0027024387631889102,0.005149564978995716,0.012120007947546195
EWMA,FCHI,125,125,1,5948,0.012325616645006882,0.013637144582816499,0.009583053127101547
EWMA,FCHI,250,249,0,5948,0.009080648565630463,0.00901849460883025,0.009246805648957633
EWMA,FCHI,500,496,0,5948,0.005811470986734241,0.003921001850991607,0.011264290517821116
EWMA,FTSE100,125,125,1,5870,0.010350151022170753,0.010579437271802241,0.009028960817717206
EWMA,FTSE100,250,249,0,5870,0.008969892234286764,0.00792167000668541,0.008347529812606473
EWMA,FTSE100,500,496,0,5870,0.005127462565562684,0.002782867477122761,0.011073253833049404
EWMA,GBPUSD,125,125,1,5045,0.006321256643521649,0.010067193154963993,0.0075322101090188305
EWMA,GBPUSD,250,249,0,5045,0.0035623825343592567,0.0026336130749044307,0.008325074331020813
EWMA,GBPUSD,500,496,0,5045,0.0022654061779759905,0.0012172086473962915,0.010901883052527254
EWMA,GDAXI,125,125,1,5904,0.011234076819933585,0.013415741809576338,0.008468834688346883
EWMA,GDAXI,250,249,0,5904,0.008245249133983222,0.008329472557508339,0.008976964769647697
EWMA,GDAXI,500,496,0,5904,0.005149362864671267,0.0035136724975858478,0.011348238482384823
EWMA,GOLD,125,125,1,5659,0.013308003687990221,0.013449682841099885,0.00865877363491783
EWMA,GOLD,250,249,0,5659,0.010791032304796888,0.008068155166491557,0.008305354302880368
EWMA,GOLD,500,496,0,5659,0.006457184385837377,0.003649709892239533,0.010955999293161336
EWMA,HSI,125,125,1,5706,0.01268741702086218,0.017397597249362056,0.009288468279004557
EWMA,HSI,250,249,0,5706,0.008390551500370741,0.008312122715861792,0.008061689449702068
EWMA,HSI,500,496,0,5706,0.004786902299528249,0.0038342391515889473,0.010339992989835262
EWMA,IBGL,125,125,1,3848,0.008062233958559397,0.01066023655712547,0.008056133056133057
EWMA,IBGL,250,249,0,3848,0.005316283441388596,0.0033620786642363306,0.008316008316008316
EWMA,IBGL,500,496,0,3848,0.0031054007379369896,0.0018092672518436154,0.010135135135135136
EWMA,ICLN,125,125,1,3709,0.014988678970371117,0.01537173597903349,0.008358047991372337
EWMA,ICLN,250,249,0,3709,0.014536612900663968,0.012465827167020178,0.00700997573469938
EWMA,ICLN,500,496,0,3709,0.006965246643635449,0.003389187136616856,0.010514963602049069
EWMA,NATGAS,125,125,1,5664,0.018282203873393077,0.023041015853928384,0.009357344632768362
EWMA,NATGAS,250,249,0,5664,0.01291281063769788,0.015226060383420555,0.00759180790960452
EWMA,NATGAS,500,496,0,5664,0.005697318949047587,0.004932318050095247,0.010240112994350282
EWMA,NIFTY,125,125,1,3788,0.009878720254337347,0.013038051682784843,0.01082365364308342
EWMA,NIFTY,250,249,0,3788,0.007558936844222727,0.010792380079386592,0.008711721224920803
EWMA,NIFTY,500,496,0,3788,0.00459620847709894,0.0042637682545752014,0.01003167898627244
EWMA,NIKKEI,125,125,1,5668,0.015436534360368858,0.018490655057921294,0.009527170077628794
EWMA,NIKKEI,250,249,0,5668,0.012276312734177744,0.010644192240768503,0.00899788285109386
EWMA,NIKKEI,500,496,0,5668,0.005974095917691338,0.0035036903045991027,0.010762173606210304
EWMA,SP500,125,125,1,5840,0.009812426196538165,0.009595265982439625,0.009589041095890411
EWMA,SP500,250,249,0,5840,0.008917756090294235,0.007548461003398822,0.009417808219178082
EWMA,SP500,500,496,0,5840,0.0057930033898931305,0.004657797833691842,0.01113013698630137
EWMA,STOXX,125,125,1,4755,0.01274974131877022,0.012692934115299358,0.007991587802313354
EWMA,STOXX,250,249,0,4755,0.009617754255319038,0.00765973015859706,0.008622502628811778
EWMA,STOXX,500,496,0,4755,0.006407073935362231,0.002559708491208945,0.010515247108307046
EWMA,TLT,125,125,1,5196,0.005085571379099676,0.005624538890438025,0.008275596612779062
EWMA,TLT,250,249,0,5196,0.0031830541931958103,0.0026875248851104994,0.007890685142417244
EWMA,TLT,500,496,0,5196,0.0016039035433232482,0.0017531393186731316,0.00962278675904542
EWMA,USDJPY,125,125,1,6053,0.00740606886492666,0.010877875607252445,0.008590781430695523
EWMA,USDJPY,250,249,0,6053,0.006461725650652434,0.008479878157884011,0.006773500743433009
EWMA,USDJPY,500,496,0,6053,0.003426640367490761,0.0037079337630223762,0.01057326945316372
EWMA,WTI,125,125,1,5666,0.022585487584172094,0.03382099260846768,0.008471584892340275
EWMA,WTI,250,249,0,5666,0.018017399573137426,0.02292402631742429,0.008471584892340275
EWMA,WTI,500,496,0,5666,0.010335187007773002,0.010126749078544075,0.009177550300035298
Chronos-Small-A,ASX200,125,125,1,5609,0.007713856250770566,0.012703276265971657,0.009092529862720628
Chronos-Small-A,ASX200,250,249,0,5609,0.007074655637292472,0.011208477056522167,0.009983954359065787
Chronos-Small-A,ASX200,500,496,0,5609,0.004244588600056347,0.0059608146560196276,0.014441076840791585
Chronos-Small-A,AUDUSD,125,125,1,4147,0.0037666343088222846,0.00819896618645303,0.009163250542560888
Chronos-Small-A,AUDUSD,250,249,0,4147,0.00253250801694063,0.0031843472666241075,0.008439836026042922
Chronos-Small-A,AUDUSD,500,496,0,4147,0.001721848079748959,0.0037580017962882068,0.010610079575596816
Chronos-Small-A,BOVESPA,125,125,1,5480,0.010940143184066168,0.019068437422417688,0.010401459854014599
Chronos-Small-A,BOVESPA,250,249,0,5480,0.010000462537699503,0.018532052287100823,0.009124087591240875
Chronos-Small-A,BOVESPA,500,496,0,5480,0.0051223728120204405,0.011440937372548645,0.012226277372262773
Chronos-Small-A,BTC,125,125,1,3188,0.04719309922219228,0.07681183724234734,0.00878293601003764
Chronos-Small-A,BTC,250,249,0,3188,0.028559513306873112,0.018584285064860342,0.008469259723964869
Chronos-Small-A,BTC,500,496,0,3188,0.017920268167783356,0.008565287657077135,0.009096612296110414
Chronos-Small-A,CBU0,125,125,1,2753,0.0025944081661878476,0.005395442718462299,0.010170722847802398
Chronos-Small-A,CBU0,250,249,0,2753,0.0015476066895160955,0.0019863380638784466,0.008717762440973484
Chronos-Small-A,CBU0,500,496,0,2753,0.0007886967257202288,0.0007396284746014843,0.009081002542680712
Chronos-Small-A,DJCI,125,125,1,1810,0.006894394890441162,0.007939129322319816,0.0066298342541436465
Chronos-Small-A,DJCI,250,249,0,1810,0.005637507478670964,0.007293923894557095,0.009392265193370166
Chronos-Small-A,DJCI,500,496,0,1810,0.002191235514291477,0.0028259128553021384,0.013259668508287293
Chronos-Small-A,ETH,125,125,1,2038,0.045139668950676136,0.04799018896571033,0.010304219823356232
Chronos-Small-A,ETH,250,249,0,2038,0.03545704340953166,0.02577768279856284,0.010304219823356232
Chronos-Small-A,ETH,500,496,0,2038,0.021616379281318186,0.012738666004344314,0.011776251226692836
Chronos-Small-A,EURUSD,125,125,1,4771,0.007373341735585634,0.01929792365217824,0.009641584573464682
Chronos-Small-A,EURUSD,250,249,0,4771,0.005812935966440997,0.01470968516842438,0.010060783902745755
Chronos-Small-A,EURUSD,500,496,0,4771,0.002880254246264047,0.008224117464763897,0.015929574512680778
Chronos-Small-A,FCHI,125,125,1,5686,0.01051880781240137,0.018695493390049032,0.010728104115371086
Chronos-Small-A,FCHI,250,249,0,5686,0.008031912123523458,0.012277357821379602,0.009672880759760817
Chronos-Small-A,FCHI,500,496,0,5686,0.005045372632172815,0.005590899651535767,0.013190291945128385
Chronos-Small-A,FTSE100,125,125,1,5608,0.00878467507087777,0.01545044505841868,0.010342368045649072
Chronos-Small-A,FTSE100,250,249,0,5608,0.008578503805381343,0.012258984097230616,0.010877318116975749
Chronos-Small-A,FTSE100,500,496,0,5608,0.004439986260275348,0.0054843686079323085,0.013730385164051355
Chronos-Small-A,GBPUSD,125,125,1,4783,0.005510229931116349,0.01174713403377588,0.009199247334309012
Chronos-Small-A,GBPUSD,250,249,0,4783,0.0031937529485074395,0.004254082086442808,0.009617394940413967
Chronos-Small-A,GBPUSD,500,496,0,4783,0.001998340641218062,0.0029493497811392995,0.012962575789253606
Chronos-Small-A,GDAXI,125,125,1,5642,0.010075195171275081,0.01797269521843231,0.009925558312655087
Chronos-Small-A,GDAXI,250,249,0,5642,0.007923040921429286,0.012061827440980112,0.010634526763559022
Chronos-Small-A,GDAXI,500,496,0,5642,0.005691801911004767,0.00677106092770134,0.014002126905352711
Chronos-Small-A,GOLD,125,125,1,5397,0.011034878361360474,0.01466899772030674,0.007782101167315175
Chronos-Small-A,GOLD,250,249,0,5397,0.009478879042236068,0.009641616017704966,0.008893829905503057
Chronos-Small-A,GOLD,500,496,0,5397,0.0051869973248293245,0.004788521824016671,0.012229016120066704
Chronos-Small-A,HSI,125,125,1,5444,0.012107424464606246,0.021424677217380263,0.009919177075679648
Chronos-Small-A,HSI,250,249,0,5444,0.007493161632903983,0.013218880039402347,0.010102865540044085
