model,asset,method,n_test,viol,pihat,TL,scaled_zone,binomial_zone
Lag-Llama,STOXX,State-L1,1532,16.0,0.010443864229765,Green,Green,Green
Lag-Llama,STOXX,State-L1-clipped,1532,16.0,0.010443864229765,Green,Green,Green
Lag-Llama,STOXX,POT-Shift,1532,3.0,0.0019582245430809,Green,Green,Green
Lag-Llama,STOXX,POT-Vol,1532,9.0,0.0058746736292428,Green,Green,Green
Lag-Llama,STOXX,ACI-existing,1532,19.0,0.0124020887728459,Green,Green,Green
Lag-Llama,STOXX,DtACI-projected-seed,1532,17.0,0.0110966057441253,Green,Green,Green
Lag-Llama,STOXX,Rolling250,1532,15.0,0.0097911227154047,Green,Green,Green
Lag-Llama,STOXX,Rolling500,1532,10.0,0.0065274151436031,Green,Green,Green
Lag-Llama,STOXX,Selected-rolling,1532,15.0,0.0097911227154047,Green,Green,Green
Lag-Llama,STOXX,Gate-selected-rolling,1532,15.0,0.0097911227154047,Green,Green,Green
Lag-Llama,STOXX,Loss-gate,1532,33.0,0.0215404699738903,Yellow,Yellow,Red
Lag-Llama,STOXX,Past-minimum,1532,9.0,0.0058746736292428,Green,Green,Green
Lag-Llama,STOXX,DtACI-projected-expected,1532,17.7451966278294,0.0115830265194708,,,
Lag-Llama,TLT,Raw,1665,42.0,0.0252252252252252,Yellow,Yellow,Red
Lag-Llama,TLT,Shift-CP,1665,21.0,0.0126126126126126,Green,Green,Green
Lag-Llama,TLT,Shift-ERM,1665,21.0,0.0126126126126126,Green,Green,Green
Lag-Llama,TLT,Vol-CP,1665,16.0,0.0096096096096096,Green,Green,Green
Lag-Llama,TLT,Vol-ERM,1665,15.0,0.009009009009009,Green,Green,Green
Lag-Llama,TLT,State2-ERM,1665,11.0,0.0066066066066066,Green,Green,Green
Lag-Llama,TLT,State4-ERM,1665,18.0,0.0108108108108108,Green,Green,Green
Lag-Llama,TLT,State-L1,1665,11.0,0.0066066066066066,Green,Green,Green
Lag-Llama,TLT,State-L1-clipped,1665,11.0,0.0066066066066066,Green,Green,Green
Lag-Llama,TLT,POT-Shift,1665,21.0,0.0126126126126126,Green,Green,Green
Lag-Llama,TLT,POT-Vol,1665,16.0,0.0096096096096096,Green,Green,Green
Lag-Llama,TLT,ACI-existing,1665,19.0,0.0114114114114114,Green,Green,Green
Lag-Llama,TLT,DtACI-projected-seed,1665,22.0,0.0132132132132132,Green,Green,Green
Lag-Llama,TLT,Rolling250,1665,11.0,0.0066066066066066,Green,Green,Green
Lag-Llama,TLT,Rolling500,1665,14.0,0.0084084084084084,Green,Green,Green
Lag-Llama,TLT,Selected-rolling,1665,14.0,0.0084084084084084,Green,Green,Green
Lag-Llama,TLT,Gate-selected-rolling,1665,14.0,0.0084084084084084,Green,Green,Green
Lag-Llama,TLT,Loss-gate,1665,14.0,0.0084084084084084,Green,Green,Green
Lag-Llama,TLT,Past-minimum,1665,11.0,0.0066066066066066,Green,Green,Green
Lag-Llama,TLT,DtACI-projected-expected,1665,18.639591714229255,0.011194949978516,,,
Lag-Llama,UNG,Raw,1309,38.0,0.029029793735676,Yellow,Yellow,Red
Lag-Llama,UNG,Shift-CP,1309,16.0,0.0122230710466004,Green,Green,Green
Lag-Llama,UNG,Shift-ERM,1309,16.0,0.0122230710466004,Green,Green,Green
Lag-Llama,UNG,Vol-CP,1309,11.0,0.0084033613445378,Green,Green,Green
Lag-Llama,UNG,Vol-ERM,1309,10.0,0.0076394194041252,Green,Green,Green
Lag-Llama,UNG,State2-ERM,1309,7.0,0.0053475935828877,Green,Green,Green
Lag-Llama,UNG,State4-ERM,1309,7.0,0.0053475935828877,Green,Green,Green
Lag-Llama,UNG,State-L1,1309,7.0,0.0053475935828877,Green,Green,Green
Lag-Llama,UNG,State-L1-clipped,1309,7.0,0.0053475935828877,Green,Green,Green
Lag-Llama,UNG,POT-Shift,1309,16.0,0.0122230710466004,Green,Green,Green
Lag-Llama,UNG,POT-Vol,1309,11.0,0.0084033613445378,Green,Green,Green
Lag-Llama,UNG,ACI-existing,1309,15.0,0.0114591291061879,Green,Green,Green
Lag-Llama,UNG,DtACI-projected-seed,1309,18.0,0.0137509549274255,Green,Green,Green
Lag-Llama,UNG,Rolling250,1309,15.0,0.0114591291061879,Green,Green,Green
Lag-Llama,UNG,Rolling500,1309,13.0,0.0099312452253628,Green,Green,Green
Lag-Llama,UNG,Selected-rolling,1309,13.0,0.0099312452253628,Green,Green,Green
Lag-Llama,UNG,Gate-selected-rolling,1309,13.0,0.0099312452253628,Green,Green,Green
Lag-Llama,UNG,Loss-gate,1309,11.0,0.0084033613445378,Green,Green,Green
Lag-Llama,UNG,Past-minimum,1309,11.0,0.0084033613445378,Green,Green,Green
Lag-Llama,UNG,DtACI-projected-expected,1309,18.038718826989395,0.0137805338632462,,,
Lag-Llama,USDJPY,Raw,1923,55.0,0.0286011440457618,Yellow,Yellow,Red
Lag-Llama,USDJPY,Shift-CP,1923,20.0,0.0104004160166406,Green,Green,Green
Lag-Llama,USDJPY,Shift-ERM,1923,20.0,0.0104004160166406,Green,Green,Green
Lag-Llama,USDJPY,Vol-CP,1923,19.0,0.0098803952158086,Green,Green,Green
Lag-Llama,USDJPY,Vol-ERM,1923,19.0,0.0098803952158086,Green,Green,Green
Lag-Llama,USDJPY,State2-ERM,1923,21.0,0.0109204368174727,Green,Green,Green
Lag-Llama,USDJPY,State4-ERM,1923,19.0,0.0098803952158086,Green,Green,Green
Lag-Llama,USDJPY,State-L1,1923,19.0,0.0098803952158086,Green,Green,Green
Lag-Llama,USDJPY,State-L1-clipped,1923,19.0,0.0098803952158086,Green,Green,Green
Lag-Llama,USDJPY,POT-Shift,1923,20.0,0.0104004160166406,Green,Green,Green
Lag-Llama,USDJPY,POT-Vol,1923,22.0,0.0114404576183047,Green,Green,Green
Lag-Llama,USDJPY,ACI-existing,1923,26.0,0.0135205408216328,Green,Green,Green
Lag-Llama,USDJPY,DtACI-projected-seed,1923,32.0,0.016640665626625,Yellow,Yellow,Yellow
Lag-Llama,USDJPY,Rolling250,1923,21.0,0.0109204368174727,Green,Green,Green
Lag-Llama,USDJPY,Rolling500,1923,27.0,0.0140405616224648,Green,Green,Yellow
Lag-Llama,USDJPY,Selected-rolling,1923,21.0,0.0109204368174727,Green,Green,Green
Lag-Llama,USDJPY,Gate-selected-rolling,1923,21.0,0.0109204368174727,Green,Green,Green
Lag-Llama,USDJPY,Loss-gate,1923,55.0,0.0286011440457618,Yellow,Yellow,Red
Lag-Llama,USDJPY,Past-minimum,1923,19.0,0.0098803952158086,Green,Green,Green
Lag-Llama,USDJPY,DtACI-projected-expected,1923,28.359357921115507,0.0147474560172207,,,
Lag-Llama,USO,Raw,1386,40.0,0.0288600288600288,Yellow,Yellow,Red
Lag-Llama,USO,Shift-CP,1386,18.0,0.0129870129870129,Green,Green,Green
Lag-Llama,USO,Shift-ERM,1386,18.0,0.0129870129870129,Green,Green,Green
Lag-Llama,USO,Vol-CP,1386,17.0,0.0122655122655122,Green,Green,Green
Lag-Llama,USO,Vol-ERM,1386,14.0,0.0101010101010101,Green,Green,Green
Lag-Llama,USO,State2-ERM,1386,14.0,0.0101010101010101,Green,Green,Green
Lag-Llama,USO,State4-ERM,1386,16.0,0.0115440115440115,Green,Green,Green
Lag-Llama,USO,State-L1,1386,18.0,0.0129870129870129,Green,Green,Green
Lag-Llama,USO,State-L1-clipped,1386,18.0,0.0129870129870129,Green,Green,Green
Lag-Llama,USO,POT-Shift,1386,17.0,0.0122655122655122,Green,Green,Green
Lag-Llama,USO,POT-Vol,1386,14.0,0.0101010101010101,Green,Green,Green
Lag-Llama,USO,ACI-existing,1386,17.0,0.0122655122655122,Green,Green,Green
Lag-Llama,USO,DtACI-projected-seed,1386,20.0,0.0144300144300144,Green,Green,Yellow
Lag-Llama,USO,Rolling250,1386,8.0,0.0057720057720057,Green,Green,Green
Lag-Llama,USO,Rolling500,1386,16.0,0.0115440115440115,Green,Green,Green
Lag-Llama,USO,Selected-rolling,1386,13.0,0.0093795093795093,Green,Green,Green
Lag-Llama,USO,Gate-selected-rolling,1386,13.0,0.0093795093795093,Green,Green,Green
Lag-Llama,USO,Loss-gate,1386,19.0,0.0137085137085137,Green,Green,Green
Lag-Llama,USO,Past-minimum,1386,20.0,0.0144300144300144,Green,Green,Yellow
Lag-Llama,USO,DtACI-projected-expected,1386,20.12199182131322,0.0145180316171091,,,
GJR-GARCH,ASX200,Raw,1868,53.0,0.0283725910064239,Yellow,Yellow,Red
GJR-GARCH,ASX200,Shift-CP,1868,34.0,0.0182012847965738,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,Shift-ERM,1868,34.0,0.0182012847965738,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,Vol-CP,1868,39.0,0.0208779443254818,Yellow,Yellow,Red
GJR-GARCH,ASX200,Vol-ERM,1868,43.0,0.0230192719486081,Yellow,Yellow,Red
GJR-GARCH,ASX200,State2-ERM,1868,35.0,0.0187366167023554,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,State4-ERM,1868,35.0,0.0187366167023554,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,State-L1,1868,35.0,0.0187366167023554,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,State-L1-clipped,1868,35.0,0.0187366167023554,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,POT-Shift,1868,32.0,0.0171306209850107,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,POT-Vol,1868,31.0,0.0165952890792291,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,ACI-existing,1868,22.0,0.0117773019271948,Green,Green,Green
GJR-GARCH,ASX200,DtACI-projected-seed,1868,24.0,0.012847965738758,Green,Green,Green
GJR-GARCH,ASX200,Rolling250,1868,14.0,0.0074946466809421,Green,Green,Green
GJR-GARCH,ASX200,Rolling500,1868,18.0,0.0096359743040685,Green,Green,Green
GJR-GARCH,ASX200,Selected-rolling,1868,14.0,0.0074946466809421,Green,Green,Green
GJR-GARCH,ASX200,Gate-selected-rolling,1868,14.0,0.0074946466809421,Green,Green,Green
GJR-GARCH,ASX200,Loss-gate,1868,53.0,0.0283725910064239,Yellow,Yellow,Red
GJR-GARCH,ASX200,Past-minimum,1868,34.0,0.0182012847965738,Yellow,Yellow,Yellow
GJR-GARCH,ASX200,DtACI-projected-expected,1868,22.00373693270299,0.0117793024265005,,,
GJR-GARCH,AUDUSD,Raw,1430,19.0,0.0132867132867132,Green,Green,Green
GJR-GARCH,AUDUSD,Shift-CP,1430,8.0,0.0055944055944055,Green,Green,Green
GJR-GARCH,AUDUSD,Shift-ERM,1430,8.0,0.0055944055944055,Green,Green,Green
GJR-GARCH,AUDUSD,Vol-CP,1430,8.0,0.0055944055944055,Green,Green,Green
GJR-GARCH,AUDUSD,Vol-ERM,1430,7.0,0.0048951048951048,Green,Green,Green
GJR-GARCH,AUDUSD,State2-ERM,1430,7.0,0.0048951048951048,Green,Green,Green
GJR-GARCH,AUDUSD,State4-ERM,1430,11.0,0.0076923076923076,Green,Green,Green
GJR-GARCH,AUDUSD,State-L1,1430,8.0,0.0055944055944055,Green,Green,Green
GJR-GARCH,AUDUSD,State-L1-clipped,1430,8.0,0.0055944055944055,Green,Green,Green
GJR-GARCH,AUDUSD,POT-Shift,1430,8.0,0.0055944055944055,Green,Green,Green
GJR-GARCH,AUDUSD,POT-Vol,1430,8.0,0.0055944055944055,Green,Green,Green
GJR-GARCH,AUDUSD,ACI-existing,1430,17.0,0.0118881118881118,Green,Green,Green
GJR-GARCH,AUDUSD,DtACI-projected-seed,1430,15.0,0.0104895104895104,Green,Green,Green
GJR-GARCH,AUDUSD,Rolling250,1430,10.0,0.0069930069930069,Green,Green,Green
GJR-GARCH,AUDUSD,Rolling500,1430,14.0,0.0097902097902097,Green,Green,Green
GJR-GARCH,AUDUSD,Selected-rolling,1430,14.0,0.0097902097902097,Green,Green,Green
GJR-GARCH,AUDUSD,Gate-selected-rolling,1430,14.0,0.0097902097902097,Green,Green,Green
GJR-GARCH,AUDUSD,Loss-gate,1430,19.0,0.0132867132867132,Green,Green,Green
GJR-GARCH,AUDUSD,Past-minimum,1430,8.0,0.0055944055944055,Green,Green,Green
GJR-GARCH,AUDUSD,DtACI-projected-expected,1430,16.309118849442633,0.0114049782163934,,,
GJR-GARCH,BOVESPA,Raw,1829,34.0,0.0185893931109896,Yellow,Yellow,Yellow
GJR-GARCH,BOVESPA,Shift-CP,1829,19.0,0.0103881902679059,Green,Green,Green
GJR-GARCH,BOVESPA,Shift-ERM,1829,20.0,0.0109349371241115,Green,Green,Green
GJR-GARCH,BOVESPA,Vol-CP,1829,23.0,0.0125751776927282,Green,Green,Green
GJR-GARCH,BOVESPA,Vol-ERM,1829,23.0,0.0125751776927282,Green,Green,Green
GJR-GARCH,BOVESPA,State2-ERM,1829,22.0,0.0120284308365226,Green,Green,Green
GJR-GARCH,BOVESPA,State4-ERM,1829,18.0,0.0098414434117003,Green,Green,Green
GJR-GARCH,BOVESPA,State-L1,1829,19.0,0.0103881902679059,Green,Green,Green
GJR-GARCH,BOVESPA,State-L1-clipped,1829,19.0,0.0103881902679059,Green,Green,Green
GJR-GARCH,BOVESPA,POT-Shift,1829,20.0,0.0109349371241115,Green,Green,Green
GJR-GARCH,BOVESPA,POT-Vol,1829,23.0,0.0125751776927282,Green,Green,Green
GJR-GARCH,BOVESPA,ACI-existing,1829,23.0,0.0125751776927282,Green,Green,Green
GJR-GARCH,BOVESPA,DtACI-projected-seed,1829,24.0,0.0131219245489338,Green,Green,Green
GJR-GARCH,BOVESPA,Rolling250,1829,16.0,0.0087479496992892,Green,Green,Green
GJR-GARCH,BOVESPA,Rolling500,1829,18.0,0.0098414434117003,Green,Green,Green
GJR-GARCH,BOVESPA,Selected-rolling,1829,18.0,0.0098414434117003,Green,Green,Green
GJR-GARCH,BOVESPA,Gate-selected-rolling,1829,18.0,0.0098414434117003,Green,Green,Green
GJR-GARCH,BOVESPA,Loss-gate,1829,34.0,0.0185893931109896,Yellow,Yellow,Yellow
GJR-GARCH,BOVESPA,Past-minimum,1829,34.0,0.0185893931109896,Yellow,Yellow,Yellow
GJR-GARCH,BOVESPA,DtACI-projected-expected,1829,24.248811021326688,0.0132579611926335,,,
GJR-GARCH,BTC,Raw,1157,27.0,0.0233362143474503,Yellow,Yellow,Red
GJR-GARCH,BTC,Shift-CP,1157,4.0,0.003457216940363,Green,Green,Green
GJR-GARCH,BTC,Shift-ERM,1157,5.0,0.0043215211754537,Green,Green,Green
GJR-GARCH,BTC,Vol-CP,1157,4.0,0.003457216940363,Green,Green,Green
GJR-GARCH,BTC,Vol-ERM,1157,8.0,0.006914433880726,Green,Green,Green
GJR-GARCH,BTC,State2-ERM,1157,3.0,0.0025929127052722,Green,Green,Green
GJR-GARCH,BTC,State4-ERM,1157,4.0,0.003457216940363,Green,Green,Green
GJR-GARCH,BTC,State-L1,1157,3.0,0.0025929127052722,Green,Green,Green
GJR-GARCH,BTC,State-L1-clipped,1157,3.0,0.0025929127052722,Green,Green,Green
GJR-GARCH,BTC,POT-Shift,1157,5.0,0.0043215211754537,Green,Green,Green
GJR-GARCH,BTC,POT-Vol,1157,7.0,0.0060501296456352,Green,Green,Green
GJR-GARCH,BTC,ACI-existing,1157,15.0,0.0129645635263612,Green,Green,Green
GJR-GARCH,BTC,DtACI-projected-seed,1157,14.0,0.0121002592912705,Green,Green,Green
GJR-GARCH,BTC,Rolling250,1157,10.0,0.0086430423509075,Green,Green,Green
GJR-GARCH,BTC,Rolling500,1157,11.0,0.0095073465859982,Green,Green,Green
GJR-GARCH,BTC,Selected-rolling,1157,10.0,0.0086430423509075,Green,Green,Green
GJR-GARCH,BTC,Gate-selected-rolling,1157,10.0,0.0086430423509075,Green,Green,Green
GJR-GARCH,BTC,Loss-gate,1157,27.0,0.0233362143474503,Yellow,Yellow,Red
GJR-GARCH,BTC,Past-minimum,1157,5.0,0.0043215211754537,Green,Green,Green
GJR-GARCH,BTC,DtACI-projected-expected,1157,14.872848949744409,0.0128546663351291,,,
GJR-GARCH,CBU0,Raw,1010,15.0,0.0148514851485148,Green,Green,Green
GJR-GARCH,CBU0,Shift-CP,1010,10.0,0.0099009900990099,Green,Green,Green
GJR-GARCH,CBU0,Shift-ERM,1010,10.0,0.0099009900990099,Green,Green,Green
GJR-GARCH,CBU0,Vol-CP,1010,6.0,0.0059405940594059,Green,Green,Green
GJR-GARCH,CBU0,Vol-ERM,1010,10.0,0.0099009900990099,Green,Green,Green
GJR-GARCH,CBU0,State2-ERM,1010,11.0,0.0108910891089108,Green,Green,Green
GJR-GARCH,CBU0,State4-ERM,1010,10.0,0.0099009900990099,Green,Green,Green
GJR-GARCH,CBU0,State-L1,1010,10.0,0.0099009900990099,Green,Green,Green
GJR-GARCH,CBU0,State-L1-clipped,1010,10.0,0.0099009900990099,Green,Green,Green
GJR-GARCH,CBU0,POT-Shift,1010,7.0,0.0069306930693069,Green,Green,Green
GJR-GARCH,CBU0,POT-Vol,1010,1.0,0.0009900990099009,Green,Green,Green
GJR-GARCH,CBU0,ACI-existing,1010,12.0,0.0118811881188118,Green,Green,Green
GJR-GARCH,CBU0,DtACI-projected-seed,1010,11.0,0.0108910891089108,Green,Green,Green
GJR-GARCH,CBU0,Rolling250,1010,9.0,0.0089108910891089,Green,Green,Green
GJR-GARCH,CBU0,Rolling500,1010,9.0,0.0089108910891089,Green,Green,Green
GJR-GARCH,CBU0,Selected-rolling,1010,9.0,0.0089108910891089,Green,Green,Green
GJR-GARCH,CBU0,Gate-selected-rolling,1010,9.0,0.0089108910891089,Green,Green,Green
GJR-GARCH,CBU0,Loss-gate,1010,15.0,0.0148514851485148,Green,Green,Green
GJR-GARCH,CBU0,Past-minimum,1010,10.0,0.0099009900990099,Green,Green,Green
GJR-GARCH,CBU0,DtACI-projected-expected,1010,11.806205470572358,0.0116893123471013,,,
GJR-GARCH,DJCI,Raw,765,15.0,0.0196078431372549,Yellow,Yellow,Yellow
GJR-GARCH,DJCI,Shift-CP,765,6.0,0.0078431372549019,Green,Green,Green
GJR-GARCH,DJCI,Shift-ERM,765,7.0,0.0091503267973856,Green,Green,Green
GJR-GARCH,DJCI,Vol-CP,765,6.0,0.0078431372549019,Green,Green,Green
GJR-GARCH,DJCI,Vol-ERM,765,8.0,0.0104575163398692,Green,Green,Green
GJR-GARCH,DJCI,State2-ERM,765,6.0,0.0078431372549019,Green,Green,Green
GJR-GARCH,DJCI,State4-ERM,765,5.0,0.0065359477124183,Green,Green,Green
GJR-GARCH,DJCI,State-L1,765,5.0,0.0065359477124183,Green,Green,Green
GJR-GARCH,DJCI,State-L1-clipped,765,6.0,0.0078431372549019,Green,Green,Green
GJR-GARCH,DJCI,POT-Shift,765,5.0,0.0065359477124183,Green,Green,Green
GJR-GARCH,DJCI,POT-Vol,765,8.0,0.0104575163398692,Green,Green,Green
GJR-GARCH,DJCI,ACI-existing,765,9.0,0.0117647058823529,Green,Green,Green
GJR-GARCH,DJCI,DtACI-projected-seed,765,9.0,0.0117647058823529,Green,Green,Green
GJR-GARCH,DJCI,Rolling250,765,8.0,0.0104575163398692,Green,Green,Green
GJR-GARCH,DJCI,Rolling500,765,8.0,0.0104575163398692,Green,Green,Green
GJR-GARCH,DJCI,Selected-rolling,765,8.0,0.0104575163398692,Green,Green,Green
GJR-GARCH,DJCI,Gate-selected-rolling,765,8.0,0.0104575163398692,Green,Green,Green
GJR-GARCH,DJCI,Loss-gate,765,7.0,0.0091503267973856,Green,Green,Green
GJR-GARCH,DJCI,Past-minimum,765,8.0,0.0104575163398692,Green,Green,Green
GJR-GARCH,DJCI,DtACI-projected-expected,765,10.592363469672677,0.013846226757742,,,
GJR-GARCH,ETH,Raw,812,13.0,0.0160098522167487,Yellow,Yellow,Yellow
GJR-GARCH,ETH,Shift-CP,812,5.0,0.0061576354679802,Green,Green,Green
GJR-GARCH,ETH,Shift-ERM,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,Vol-CP,812,8.0,0.0098522167487684,Green,Green,Green
GJR-GARCH,ETH,Vol-ERM,812,8.0,0.0098522167487684,Green,Green,Green
GJR-GARCH,ETH,State2-ERM,812,8.0,0.0098522167487684,Green,Green,Green
GJR-GARCH,ETH,State4-ERM,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,State-L1,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,State-L1-clipped,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,POT-Shift,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,POT-Vol,812,8.0,0.0098522167487684,Green,Green,Green
GJR-GARCH,ETH,ACI-existing,812,9.0,0.0110837438423645,Green,Green,Green
GJR-GARCH,ETH,DtACI-projected-seed,812,11.0,0.0135467980295566,Green,Green,Green
GJR-GARCH,ETH,Rolling250,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,Rolling500,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,Selected-rolling,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,Gate-selected-rolling,812,7.0,0.0086206896551724,Green,Green,Green
GJR-GARCH,ETH,Loss-gate,812,13.0,0.0160098522167487,Yellow,Yellow,Yellow
GJR-GARCH,ETH,Past-minimum,812,13.0,0.0160098522167487,Yellow,Yellow,Yellow
GJR-GARCH,ETH,DtACI-projected-expected,812,9.767041146536304,0.0120283757962269,,,
GJR-GARCH,EURUSD,Raw,1617,25.0,0.015460729746444,Green,Green,Yellow
GJR-GARCH,EURUSD,Shift-CP,1617,16.0,0.0098948670377241,Green,Green,Green
GJR-GARCH,EURUSD,Shift-ERM,1617,16.0,0.0098948670377241,Green,Green,Green
GJR-GARCH,EURUSD,Vol-CP,1617,16.0,0.0098948670377241,Green,Green,Green
GJR-GARCH,EURUSD,Vol-ERM,1617,17.0,0.0105132962275819,Green,Green,Green
GJR-GARCH,EURUSD,State2-ERM,1617,18.0,0.0111317254174397,Green,Green,Green
GJR-GARCH,EURUSD,State4-ERM,1617,17.0,0.0105132962275819,Green,Green,Green
GJR-GARCH,EURUSD,State-L1,1617,17.0,0.0105132962275819,Green,Green,Green
GJR-GARCH,EURUSD,State-L1-clipped,1617,17.0,0.0105132962275819,Green,Green,Green
GJR-GARCH,EURUSD,POT-Shift,1617,15.0,0.0092764378478664,Green,Green,Green
GJR-GARCH,EURUSD,POT-Vol,1617,17.0,0.0105132962275819,Green,Green,Green
GJR-GARCH,EURUSD,ACI-existing,1617,19.0,0.0117501546072974,Green,Green,Green
GJR-GARCH,EURUSD,DtACI-projected-seed,1617,19.0,0.0117501546072974,Green,Green,Green
GJR-GARCH,EURUSD,Rolling250,1617,11.0,0.0068027210884353,Green,Green,Green
GJR-GARCH,EURUSD,Rolling500,1617,16.0,0.0098948670377241,Green,Green,Green
GJR-GARCH,EURUSD,Selected-rolling,1617,16.0,0.0098948670377241,Green,Green,Green
GJR-GARCH,EURUSD,Gate-selected-rolling,1617,16.0,0.0098948670377241,Green,Green,Green
GJR-GARCH,EURUSD,Loss-gate,1617,25.0,0.015460729746444,Green,Green,Yellow
GJR-GARCH,EURUSD,Past-minimum,1617,25.0,0.015460729746444,Green,Green,Yellow
GJR-GARCH,EURUSD,DtACI-projected-expected,1617,17.529057860219897,0.0108404810514656,,,
GJR-GARCH,FCHI,Raw,1891,45.0,0.0237969328397673,Yellow,Yellow,Red
GJR-GARCH,FCHI,Shift-CP,1891,26.0,0.0137493389740877,Green,Green,Yellow
GJR-GARCH,FCHI,Shift-ERM,1891,27.0,0.0142781597038603,Green,Green,Yellow
GJR-GARCH,FCHI,Vol-CP,1891,25.0,0.0132205182443151,Green,Green,Green
GJR-GARCH,FCHI,Vol-ERM,1891,32.0,0.0169222633527234,Yellow,Yellow,Yellow
GJR-GARCH,FCHI,State2-ERM,1891,26.0,0.0137493389740877,Green,Green,Yellow
GJR-GARCH,FCHI,State4-ERM,1891,26.0,0.0137493389740877,Green,Green,Yellow
GJR-GARCH,FCHI,State-L1,1891,27.0,0.0142781597038603,Green,Green,Yellow
GJR-GARCH,FCHI,State-L1-clipped,1891,27.0,0.0142781597038603,Green,Green,Yellow
GJR-GARCH,FCHI,POT-Shift,1891,26.0,0.0137493389740877,Green,Green,Yellow
GJR-GARCH,FCHI,POT-Vol,1891,22.0,0.0116340560549973,Green,Green,Green
GJR-GARCH,FCHI,ACI-existing,1891,24.0,0.0126916975145425,Green,Green,Green
GJR-GARCH,FCHI,DtACI-projected-seed,1891,25.0,0.0132205182443151,Green,Green,Green
GJR-GARCH,FCHI,Rolling250,1891,17.0,0.0089899524061343,Green,Green,Green
GJR-GARCH,FCHI,Rolling500,1891,24.0,0.0126916975145425,Green,Green,Green
GJR-GARCH,FCHI,Selected-rolling,1891,24.0,0.0126916975145425,Green,Green,Green
GJR-GARCH,FCHI,Gate-selected-rolling,1891,24.0,0.0126916975145425,Green,Green,Green
GJR-GARCH,FCHI,Loss-gate,1891,27.0,0.0142781597038603,Green,Green,Yellow
GJR-GARCH,FCHI,Past-minimum,1891,27.0,0.0142781597038603,Green,Green,Yellow
GJR-GARCH,FCHI,DtACI-projected-expected,1891,22.085701605962768,0.0116793768408052,,,
GJR-GARCH,FTSE100,Raw,1867,44.0,0.0235672201392608,Yellow,Yellow,Red
GJR-GARCH,FTSE100,Shift-CP,1867,20.0,0.0107123727905731,Green,Green,Green
GJR-GARCH,FTSE100,Shift-ERM,1867,20.0,0.0107123727905731,Green,Green,Green
GJR-GARCH,FTSE100,Vol-CP,1867,23.0,0.012319228709159,Green,Green,Green
GJR-GARCH,FTSE100,Vol-ERM,1867,23.0,0.012319228709159,Green,Green,Green
GJR-GARCH,FTSE100,State2-ERM,1867,22.0,0.0117836100696304,Green,Green,Green
GJR-GARCH,FTSE100,State4-ERM,1867,23.0,0.012319228709159,Green,Green,Green
GJR-GARCH,FTSE100,State-L1,1867,22.0,0.0117836100696304,Green,Green,Green
GJR-GARCH,FTSE100,State-L1-clipped,1867,22.0,0.0117836100696304,Green,Green,Green
GJR-GARCH,FTSE100,POT-Shift,1867,22.0,0.0117836100696304,Green,Green,Green
GJR-GARCH,FTSE100,POT-Vol,1867,20.0,0.0107123727905731,Green,Green,Green
GJR-GARCH,FTSE100,ACI-existing,1867,22.0,0.0117836100696304,Green,Green,Green
GJR-GARCH,FTSE100,DtACI-projected-seed,1867,22.0,0.0117836100696304,Green,Green,Green
GJR-GARCH,FTSE100,Rolling250,1867,15.0,0.0080342795929298,Green,Green,Green
GJR-GARCH,FTSE100,Rolling500,1867,19.0,0.0101767541510444,Green,Green,Green
GJR-GARCH,FTSE100,Selected-rolling,1867,19.0,0.0101767541510444,Green,Green,Green
GJR-GARCH,FTSE100,Gate-selected-rolling,1867,19.0,0.0101767541510444,Green,Green,Green
GJR-GARCH,FTSE100,Loss-gate,1867,44.0,0.0235672201392608,Yellow,Yellow,Red
GJR-GARCH,FTSE100,Past-minimum,1867,20.0,0.0107123727905731,Green,Green,Green
GJR-GARCH,FTSE100,DtACI-projected-expected,1867,22.618643732792584,0.0121149671841417,,,
GJR-GARCH,GBPUSD,Raw,1621,33.0,0.0203578038247995,Yellow,Yellow,Red
GJR-GARCH,GBPUSD,Shift-CP,1621,13.0,0.0080197409006785,Green,Green,Green
GJR-GARCH,GBPUSD,Shift-ERM,1621,14.0,0.0086366440468846,Green,Green,Green
GJR-GARCH,GBPUSD,Vol-CP,1621,14.0,0.0086366440468846,Green,Green,Green
GJR-GARCH,GBPUSD,Vol-ERM,1621,16.0,0.0098704503392967,Green,Green,Green
GJR-GARCH,GBPUSD,State2-ERM,1621,17.0,0.0104873534855027,Green,Green,Green
