innovation,truth,n_cal,alpha,method,mean_expected_QS,mean_excess_QS,excess_QS_MCSE,difference_vs_shift_ERM,difference_MCSE,integrated_squared_bias,integrated_variance,integrated_MSE
t5,constant,125,0.01,Vol-ERM,0.0005024406190042,3.585777765446316e-05,2.2130040812735253e-06,2.296495274436633e-06,1.5435955018679036e-06,1.6269009361724962e-06,7.216783082989773e-05,7.379473176607023e-05
t5,constant,125,0.05,Raw,0.0015624464061493,4.812181865602364e-05,1.4257319289391042e-20,1.5149668559453214e-05,2.6227715454159204e-06,1.2500000000000018e-05,2.2037150309596725e-18,1.2500000000000094e-05
t5,constant,125,0.05,Shift-CP,0.001555306056115,4.0981468621719025e-05,3.481917701550571e-06,8.009318525148754e-06,1.898820092213196e-06,1.8810517736087695e-06,1.523389282700489e-05,1.711494460061365e-05
t5,constant,125,0.05,Shift-ERM,0.0015472967375899,3.297215009657027e-05,2.62277154541592e-06,0.0,0.0,8.160249939976723e-09,1.176544486344213e-05,1.1773605113382094e-05
t5,constant,125,0.05,State2-ERM,0.0016624393543603,0.000148114766867,1.1652822621693226e-05,0.0001151426167704,1.1423064823629865e-05,5.4009972265593445e-06,4.637981508091736e-05,5.178081230747673e-05
t5,constant,125,0.05,State4-ERM,0.0077814827001996,0.0062671581127062,0.0010021098134675,0.0062341859626096,0.0010020758305635,0.0003628526755673,0.0096972294224669,0.0100600820980343
t5,constant,125,0.05,Vol-CP,0.0015533126169557,3.898802946243693e-05,2.3594503844583156e-06,6.015879365866663e-06,2.163531330199291e-06,4.337738441843158e-06,1.3425598612594927e-05,1.7763337054438114e-05
t5,constant,125,0.05,Vol-ERM,0.0015460854757329,3.1760888239593105e-05,1.8024032027977755e-06,-1.2112618569771536e-06,2.109671442142442e-06,1.0226690302233614e-06,1.076746592995448e-05,1.1790134960177844e-05
t5,constant,250,0.01,Raw,0.0004747313440207,8.148502670904185e-06,4.626045088579008e-21,-9.852228472226884e-06,1.189542337720355e-06,1.2499999999999996e-05,6.6060628951954925e-18,1.2500000000000095e-05
t5,constant,250,0.01,Shift-CP,0.0005043101319098,3.772729056007549e-05,3.4913037313037223e-06,1.9726559416944423e-05,3.0493765375067005e-06,3.816081530387592e-05,0.0001221253051946,0.0001602861204985
t5,constant,250,0.01,Shift-ERM,0.0004845835724929,1.800073114313107e-05,1.189542337720355e-06,0.0,0.0,6.917140389892547e-07,4.004528606675843e-05,4.073700010574785e-05
t5,constant,250,0.01,State2-ERM,0.0005319376729427,6.535483159295052e-05,4.112711399387354e-06,4.735410044981946e-05,3.9911990486073946e-06,6.266858877751223e-06,0.000131371921073,0.0001376387799508
t5,constant,250,0.01,State4-ERM,0.0027146807044731,0.0022480978631233,0.0002514476594544,0.0022300971319802,0.0002514476946845,0.0001580023622414,0.0020348849102673,0.0021928872725087
t5,constant,250,0.01,Vol-CP,0.0005031919355421,3.660909419237411e-05,2.5901808491688684e-06,1.860836304924304e-05,2.2982634709798557e-06,4.8312972184003705e-05,9.802089699493296e-05,0.0001463338691789
t5,constant,250,0.01,Vol-ERM,0.0004852669819851,1.8684140635370224e-05,1.1832469129819944e-06,6.834094922391515e-07,7.345003448611032e-07,1.648190624941466e-06,4.2914111386239854e-05,4.456230201118129e-05
t5,constant,250,0.05,Raw,0.0015624464061493,4.812181865602364e-05,1.4257319289391042e-20,3.101785196945387e-05,1.2393829734304095e-06,1.2500000000000018e-05,2.2037150309596725e-18,1.2500000000000094e-05
t5,constant,250,0.05,Shift-CP,0.0015343693289779,2.0044741484551472e-05,1.559020494504158e-06,2.9407747979818567e-06,7.470007181691121e-07,7.482165696488401e-07,6.633317450355141e-06,7.381534020003962e-06
t5,constant,250,0.05,Shift-ERM,0.0015314285541799,1.710396668656961e-05,1.23938297343041e-06,0.0,0.0,5.2038475068694056e-08,5.697824001662323e-06,5.749862476731044e-06
t5,constant,250,0.05,State2-ERM,0.0015605926505443,4.6268063051014217e-05,2.432920456527568e-06,2.91640963644446e-05,2.3041803926296673e-06,1.085168900124954e-06,1.593633712565907e-05,1.702150602578403e-05
t5,constant,250,0.05,State4-ERM,0.0025246842696495,0.0010103596821561,0.0001091028756809,0.0009932557154696,0.0001091384739884,5.8870626091716114e-05,0.0003613140501618,0.0004201846762535
t5,constant,250,0.05,Vol-CP,0.0015346724715307,2.0347884037418383e-05,1.114884611103838e-06,3.2439173508487707e-06,7.475619206273837e-07,2.8335230397185307e-06,6.0733823270105025e-06,8.906905366729008e-06
t5,constant,250,0.05,Vol-ERM,0.0015320274359764,1.7702848483098947e-05,1.028623924840438e-06,5.988817965293359e-07,7.07454992721877e-07,1.064923655060094e-06,5.5680849681583475e-06,6.63300862321847e-06
t5,constant,500,0.01,Raw,0.0004747313440207,8.148502670904185e-06,4.626045088579008e-21,-1.2186703630819418e-06,5.609143883298838e-07,1.2499999999999996e-05,6.6060628951954925e-18,1.2500000000000095e-05
t5,constant,500,0.01,Shift-CP,0.000478056935865,1.147409451526128e-05,8.997249507902447e-07,2.106921481275158e-06,7.018208717625431e-07,2.228422088404402e-06,2.602453026497389e-05,2.825295235337828e-05
t5,constant,500,0.01,Shift-ERM,0.0004759500143837,9.36717303398613e-06,5.609143883298838e-07,0.0,0.0,2.580358571096943e-07,1.6889947980175357e-05,1.7147983837285156e-05
t5,constant,500,0.01,State2-ERM,0.0004932080138968,2.662517254705383e-05,1.5431391333253713e-06,1.72579995130677e-05,1.467786168143822e-06,1.350303858956347e-06,5.588897282555923e-05,5.723927668451558e-05
t5,constant,500,0.01,State4-ERM,0.0010687334014074,0.0006021505600575,6.501379898596788e-05,0.0005927833870236,6.496118567942315e-05,4.430205172735431e-05,0.0004044658326616,0.000448767884389
t5,constant,500,0.01,Vol-CP,0.0004779711451547,1.138830380496969e-05,7.275419618397888e-07,2.021130770983563e-06,5.621438357317301e-07,4.694845331639646e-06,2.586996726937642e-05,3.0564812601016174e-05
t5,constant,500,0.01,Vol-ERM,0.0004770385054823,1.045566413255444e-05,6.495632056069823e-07,1.0884910985683129e-06,4.059340924469216e-07,1.107616840334871e-06,2.2611229227012288e-05,2.371884606734727e-05
t5,constant,500,0.05,Raw,0.0015624464061493,4.812181865602364e-05,1.4257319289391042e-20,3.999380143368891e-05,5.471852772605504e-07,1.2500000000000018e-05,2.2037150309596725e-18,1.2500000000000094e-05
t5,constant,500,0.05,Shift-CP,0.0015229261280978,8.601540604544502e-06,6.104723918230102e-07,4.735233822099299e-07,2.303746327984074e-07,6.769081024793232e-08,2.7797919583741182e-06,2.8474827686220445e-06
t5,constant,500,0.05,Shift-ERM,0.0015224526047156,8.128017222334565e-06,5.471852772605508e-07,0.0,0.0,2.843498617277132e-09,2.5565706498728378e-06,2.5594141484901264e-06
t5,constant,500,0.05,State2-ERM,0.0015345669121337,2.0242324640393703e-05,1.0812375886460175e-06,1.211430741805913e-05,9.795455630770987e-07,1.4359400648713257e-07,7.543684744462601e-06,7.687278750949741e-06
t5,constant,500,0.05,State4-ERM,0.0017953313391608,0.0002810067516674,3.750264042941204e-05,0.0002728787344451,3.749643850992077e-05,1.0489642008493084e-05,8.380043397174374e-05,9.429007598023684e-05
t5,constant,500,0.05,Vol-CP,0.0015246113429907,1.028675549735845e-05,5.114338948298232e-07,2.158738275023869e-06,3.193915574521105e-07,1.5447369055405732e-06,2.7695027503825586e-06,4.314239655923144e-06
t5,constant,500,0.05,Vol-ERM,0.0015244962176121,1.017163011880821e-05,5.124402270814761e-07,2.0436128964736274e-06,3.640292363863033e-07,1.0464705123685646e-06,2.8108278310193565e-06,3.857298343387911e-06
t5,state,1000,0.01,Raw,0.0004731364312617,6.5535899119440815e-06,2.1613489348278968e-21,-1.8863455421365105e-06,3.300626964465759e-07,1.420176215975786e-05,6.6262328672519855e-18,1.4201762159757993e-05
t5,state,1000,0.01,Shift-CP,0.0004752763854288,8.693544079018612e-06,3.503089632848872e-07,2.536086249380156e-07,1.7244105962271414e-07,6.864078543250418e-06,1.1409328062417693e-05,1.8273406605668195e-05
t5,state,1000,0.01,Shift-ERM,0.0004750227768038,8.439935454080595e-06,3.300626964465758e-07,0.0,0.0,7.367576388876617e-06,9.70948585912566e-06,1.7077062248002308e-05
t5,state,1000,0.01,State2-ERM,0.000478892138392,1.2309297042230489e-05,5.866662110891978e-07,3.869361588149888e-06,5.085573395506394e-07,4.850720309933007e-07,2.6894096232929666e-05,2.737916826392299e-05
t5,state,1000,0.01,State4-ERM,0.0006142584376239,0.000147675596274,1.672707001122115e-05,0.00013923566082,1.6695387779271772e-05,1.1055744848613213e-05,0.0001189206268292,0.0001299763716778
t5,state,1000,0.01,Vol-CP,0.0004740920812667,7.509239916899292e-06,3.80573378553189e-07,-9.306955371813054e-07,1.5702619761378797e-07,3.3158582234604925e-06,1.2250450645167466e-05,1.556630886862789e-05
t5,state,1000,0.01,Vol-ERM,0.0004746316817912,8.048840441437486e-06,4.282601222062147e-07,-3.910950126431093e-07,2.397962789393085e-07,3.4948052733405135e-06,1.336714689034436e-05,1.6861952163684954e-05
t5,state,1000,0.05,Raw,0.0015530369425213,3.8712355027993256e-05,1.2740583194774972e-20,1.4852501949392164e-05,3.802500108522317e-07,1.420176215975798e-05,2.309329451570443e-18,1.4201762159757986e-05
t5,state,1000,0.05,Shift-CP,0.0015380612139103,2.373662641700856e-05,3.852259828123694e-07,-1.2322666159254006e-07,8.874396001177765e-08,6.92754399717446e-06,1.8943952752199473e-06,8.821939272394445e-06
t5,state,1000,0.05,Shift-ERM,0.0015381844405719,2.3859853078601107e-05,3.802500108522319e-07,0.0,0.0,7.058884761623902e-06,1.83761133818296e-06,8.896496099806835e-06
t5,state,1000,0.05,State2-ERM,0.0015240103439431,9.685756449811987e-06,4.823622809346788e-07,-1.4174096628789112e-05,4.627418167922426e-07,7.470162329378341e-08,3.632360572351408e-06,3.707062195645225e-06
t5,state,1000,0.05,State4-ERM,0.0015858544385554,7.152985106210919e-05,7.058032317649103e-06,4.766999798350809e-05,7.047437892293549e-06,2.520210689685886e-06,2.31603575522225e-05,2.5680568241908397e-05
t5,state,1000,0.05,Vol-CP,0.0015300902954187,1.5765707925411497e-05,4.186795805322047e-07,-8.094145153189609e-06,1.9912863673153464e-07,3.914094319523541e-06,1.81410489222104e-06,5.72819921174456e-06
t5,state,1000,0.05,Vol-ERM,0.0015301368480768,1.5812260583529354e-05,4.246259006455827e-07,-8.04759249507174e-06,2.1605245862928653e-07,3.4889652638666247e-06,2.172503431682703e-06,5.661468695549338e-06
t5,state,125,0.01,Raw,0.0004731364312617,6.5535899119440815e-06,2.1613489348278968e-21,-3.647407569589132e-05,2.652518063827268e-06,1.420176215975786e-05,6.6262328672519855e-18,1.4201762159757993e-05
t5,state,125,0.01,Shift-CP,0.0005625219679777,9.593912662796153e-05,9.861151242971347e-06,5.291146102012611e-05,9.578506766067988e-06,0.0001308161508407,0.0006576194389769,0.0007884355898176
t5,state,125,0.01,Shift-ERM,0.0005096105069576,4.30276656078354e-05,2.652518063827267e-06,0.0,0.0,9.032533117541536e-06,8.628709864524365e-05,9.531963176278514e-05
t5,state,125,0.01,State2-ERM,0.0006749076621771,0.0002083248208272,1.8568880820556865e-05,0.0001652971552194,1.858635035619645e-05,1.969716215345351e-05,0.0002980396531228,0.0003177368152762
t5,state,125,0.01,State4-ERM,0.009326529219303,0.0088599463779532,0.001195588431721,0.0088169187123454,0.0011953820379153,0.0002490639957863,0.0197494655126942,0.0199985295084806
t5,state,125,0.01,Vol-CP,0.0005546312671836,8.804842583383465e-05,6.896127309972592e-06,4.502076022599924e-05,6.821114496549371e-06,0.0001063801722172,0.0004236444239758,0.0005300245961931
t5,state,125,0.01,Vol-ERM,0.0005151150488297,4.853220747997248e-05,2.924195084672193e-06,5.504541872137073e-06,1.9911780007702625e-06,8.93107528171287e-06,8.193076552382944e-05,9.086184080554228e-05
t5,state,125,0.05,Raw,0.0015530369425213,3.8712355027993256e-05,1.2740583194774972e-20,-3.008320475953472e-05,4.078168356756778e-06,1.420176215975798e-05,2.309329451570443e-18,1.4201762159757986e-05
t5,state,125,0.05,Shift-CP,0.0015882573806734,7.393279318009127e-05,5.048857543105734e-06,5.13723339256328e-06,2.2536235694166235e-06,8.076651969522242e-06,2.4689959655566252e-05,3.2766611625088505e-05
t5,state,125,0.05,Shift-ERM,0.0015831201472808,6.879555978752799e-05,4.078168356756778e-06,0.0,0.0,6.883645196673199e-06,2.0168617534081953e-05,2.705226273075518e-05
t5,state,125,0.05,State2-ERM,0.0016624393543603,0.000148114766867,1.165282262169322e-05,7.931920707951199e-05,1.1226051554671457e-05,5.400997226559343e-06,4.6379815080917376e-05,5.178081230747672e-05
t5,state,125,0.05,State4-ERM,0.0077814827001996,0.0062671581127062,0.0010021098134675,0.0061983625529187,0.0010018187008847,0.0003628526755673,0.0096972294224669,0.0100600820980343
t5,state,125,0.05,Vol-CP,0.0015712803809235,5.695579343020372e-05,2.9694701435545422e-06,-1.183976635732426e-05,2.7603153447205356e-06,3.3579672942143777e-06,1.852253669529627e-05,2.1880503989510665e-05
t5,state,125,0.05,Vol-ERM,0.0015714340100365,5.710942254314909e-05,2.8380201948478935e-06,-1.1686137244378888e-05,3.2274479559816115e-06,3.970790657707825e-06,1.587624870962584e-05,1.9847039367333688e-05
t5,state,250,0.01,Raw,0.0004731364312617,6.5535899119440815e-06,2.1613489348278968e-21,-1.798716332139804e-05,1.4795673375893604e-06,1.420176215975786e-05,6.6262328672519855e-18,1.4201762159757993e-05
t5,state,250,0.01,Shift-CP,0.0005091733817178,4.259054036801375e-05,3.635956025244801e-06,1.804978713467163e-05,3.126629057447849e-06,4.247935953006184e-05,0.0001362562055964,0.0001787355651265
t5,state,250,0.01,Shift-ERM,0.0004911235945831,2.454075323334213e-05,1.47956733758936e-06,0.0,0.0,7.102580077945101e-06,5.19843564107076e-05,5.9086936488652626e-05
t5,state,250,0.01,State2-ERM,0.0005319376729427,6.535483159295052e-05,4.112711399387354e-06,4.0814078359608386e-05,3.986506573594224e-06,6.266858877751224e-06,0.000131371921073,0.0001376387799508
t5,state,250,0.01,State4-ERM,0.0027146807044731,0.0022480978631233,0.0002514476594544,0.00222355710989,0.0002513956307754,0.0001580023622414,0.0020348849102673,0.0021928872725087
t5,state,250,0.01,Vol-CP,0.0005037129820239,3.713014067414619e-05,2.620640983759929e-06,1.2589387440804063e-05,2.2564728321192496e-06,3.06827757011008e-05,0.0001045295423284,0.0001352123180295
t5,state,250,0.01,Vol-ERM,0.0004907533092765,2.4170467926721747e-05,1.4926607695382676e-06,-3.7028530662038136e-07,1.042110758100444e-06,3.2856146700902535e-06,4.95217404955252e-05,5.280735516561549e-05
t5,state,250,0.05,Raw,0.0015530369425213,3.8712355027993256e-05,1.2740583194774972e-20,-4.128659598880842e-06,1.7852594168852505e-06,1.420176215975798e-05,2.309329451570443e-18,1.4201762159757986e-05
t5,state,250,0.05,Shift-CP,0.0015594306313147,4.510604382137491e-05,2.1495546866341624e-06,2.2650291945008135e-06,8.485180382045039e-07,7.217345152743509e-06,1.0101597033318004e-05,1.7318942186061523e-05
t5,state,250,0.05,Shift-ERM,0.0015571656021202,4.2841014626874106e-05,1.785259416885251e-06,0.0,0.0,6.824823189334573e-06,9.086468245085205e-06,1.5911291434419787e-05
t5,state,250,0.05,State2-ERM,0.0015605926505443,4.626806305101423e-05,2.4329204565275687e-06,3.42704842414011e-06,2.423800506543116e-06,1.0851689001249529e-06,1.593633712565907e-05,1.7021506025784038e-05
t5,state,250,0.05,State4-ERM,0.0025246842696495,0.0010103596821561,0.0001091028756809,0.0009675186675293,0.0001090596146811,5.887062609171623e-05,0.0003613140501618,0.0004201846762535
t5,state,250,0.05,Vol-CP,0.0015473563373602,3.3031749866882526e-05,1.5859552420988517e-06,-9.809264759991592e-06,8.650064819781045e-07,3.2309228711734405e-06,8.849484364397193e-06,1.2080407235570628e-05
t5,state,250,0.05,Vol-ERM,0.0015475600483539,3.3235460860615366e-05,1.6168060768106986e-06,-9.605553766258742e-06,1.0020256226454203e-06,3.4343998880413578e-06,8.621308919697786e-06,1.205570880773918e-05
t5,state,500,0.01,Raw,0.0004731364312617,6.5535899119440815e-06,2.1613489348278968e-21,-7.609660005568035e-06,6.902207197383169e-07,1.420176215975786e-05,6.6262328672519855e-18,1.4201762159757993e-05
t5,state,500,0.01,Shift-CP,0.0004830426519887,1.645981063896327e-05,1.0113423951527155e-06,2.296560721451147e-06,7.009903025746194e-07,8.497853895717365e-06,3.231564205151645e-05,4.081349594723393e-05
t5,state,500,0.01,Shift-ERM,0.0004807460912673,1.4163249917512122e-05,6.902207197383166e-07,0.0,0.0,7.443614409457583e-06,2.1585631438676033e-05,2.90292458481337e-05
t5,state,500,0.01,State2-ERM,0.0004932080138968,2.662517254705383e-05,1.543139133325372e-06,1.246192262954171e-05,1.4779502441958304e-06,1.350303858956345e-06,5.588897282555922e-05,5.7239276684515575e-05
t5,state,500,0.01,State4-ERM,0.0010687334014074,0.0006021505600575,6.501379898596778e-05,0.00058798731014,6.493061383673127e-05,4.430205172735427e-05,0.0004044658326616,0.000448767884389
t5,state,500,0.01,Vol-CP,0.000480554582053,1.397174070320473e-05,7.975492280477157e-07,-1.915092143073877e-07,5.509477764045949e-07,3.5548575380014217e-06,2.8939401251054947e-05,3.2494258789056324e-05
t5,state,500,0.01,Vol-ERM,0.0004804461492949,1.3863307945147664e-05,7.853009404012216e-07,-2.999419723644542e-07,4.972229669474816e-07,3.2921756770258813e-06,2.7170920144087286e-05,3.0463095821113217e-05
t5,state,500,0.05,Raw,0.0015530369425213,3.8712355027993256e-05,1.2740583194774972e-20,7.841681983946538e-06,8.822243039525866e-07,1.420176215975798e-05,2.309329451570443e-18,1.4201762159757986e-05
t5,state,500,0.05,Shift-CP,0.0015454164674045,3.10918799111707e-05,9.65484035777851e-07,2.2120686712396843e-07,2.738000725964283e-07,6.821680621014389e-06,4.62881247363096e-06,1.1450493094645389e-05
t5,state,500,0.05,Shift-ERM,0.0015451952605374,3.0870673044046725e-05,8.822243039525869e-07,0.0,0.0,6.936683150709433e-06,4.3786895916771835e-06,1.1315372742386616e-05
t5,state,500,0.05,State2-ERM,0.0015345669121337,2.024232464039371e-05,1.081237588646018e-06,-1.0628348403653023e-05,1.0946104476938356e-06,1.4359400648713254e-07,7.543684744462599e-06,7.687278750949741e-06
t5,state,500,0.05,State4-ERM,0.0017953313391608,0.0002810067516674,3.750264042941178e-05,0.0002501360786234,3.744932479764683e-05,1.0489642008493023e-05,8.380043397174354e-05,9.429007598023658e-05
t5,state,500,0.05,Vol-CP,0.0015365522192297,2.2227631736386672e-05,7.926911335172979e-07,-8.643041307660056e-06,4.399684035722827e-07,3.5655814566087726e-06,4.338847514948366e-06,7.904428971557197e-06
t5,state,500,0.05,Vol-ERM,0.0015368348832241,2.251029573076101e-05,8.408559039018566e-07,-8.360377313285716e-06,5.417203743579988e-07,3.424318055491755e-06,4.583148828473116e-06,8.007466883964886e-06
