model,asset,alpha,n_test,qV,pihat_raw,p_kup_raw,miscal_raw,QS_raw,QS_static,QS_roll,pihat_static,pihat_roll,TL_raw,TL_static,TL_roll,dQS_static,dQS_roll,rel_static,rel_roll
GARCH-N,GBPUSD,0.025,1664,0.000794332905809908,0.03485576923076923,0.01498602278537764,0.00985576923076923,0.00037854209317518805,0.00037477807408488697,0.00038431005528701776,0.026442307692307692,0.025240384615384616,Yellow,Yellow,Yellow,3.7640190903010765e-06,-5.767962111829714e-06,0.009943462452824502,-0.015237307067883517
Moirai-1.1,GBPUSD,0.025,1585,0.0005710491583889483,0.03470031545741325,0.019351148022219822,0.009700315457413247,0.00039617851657901477,0.0003915575889552836,0.00040032143523204423,0.03028391167192429,0.024605678233438486,Yellow,Yellow,Yellow,4.620927623731185e-06,-4.142918653029463e-06,0.011663751138332047,-0.010457201689792257
Hist-Sim,FCHI,0.025,1935,0.0022497202982783536,0.02945736434108527,0.22171195403550836,0.0044573643410852695,0.0009508517511469473,0.000946193305522216,0.001002480576136467,0.023772609819121448,0.03255813953488372,Yellow,Yellow,Yellow,4.658445624731284e-06,-5.1628824989519585e-05,0.004899234417049893,-0.054297449552197036
Hist-Sim,ASX200,0.025,1912,0.0009876970529559288,0.03190376569037657,0.063513676073219,0.006903765690376568,0.0008525095342747913,0.0008478257898991693,0.00090032410834356,0.027719665271966527,0.038179916317991634,Yellow,Yellow,Red,4.683744375622023e-06,-4.781457406876873e-05,0.0054940668547553174,-0.056086849643791264
EWMA,AUDUSD,0.025,1473,0.0016143074942359635,0.03598099117447386,0.011226896328287106,0.010980991174473861,0.00042354183671057316,0.00041885213587238284,0.0004281897056585233,0.02172437202987101,0.02240325865580448,Yellow,Yellow,Yellow,4.68970083819032e-06,-4.647868947950146e-06,0.011072579924129246,-0.010973813080775446
Hist-Sim,STOXX,0.025,1577,0.0023781116395808106,0.031071655041217502,0.1365045136660208,0.0060716550412175,0.0009167454434653418,0.0009117677856998195,0.000988049011479264,0.024096385542168676,0.03614457831325301,Yellow,Yellow,Red,4.977657765522256e-06,-7.130356801392213e-05,0.0054297054880430825,-0.07777902636133235
EWMA,GBPUSD,0.025,1664,0.0007346422133178137,0.034254807692307696,0.0219332962750588,0.009254807692307694,0.0003803412157298756,0.00037501609711540826,0.00038654740552572167,0.028846153846153848,0.021033653846153848,Yellow,Yellow,Yellow,5.32511861446735e-06,-6.20618979584606e-06,0.014000898125774866,-0.01631742640338457
Moirai-1.1,STOXX,0.025,1498,0.003914464404850049,0.036715620827770364,0.006567348498782821,0.011715620827770362,0.0007069839642513462,0.0007015684815101748,0.0007500408646385876,0.018691588785046728,0.019359145527369826,Red,Yellow,Yellow,5.4154827411714065e-06,-4.305690038724141e-05,0.007659979596434099,-0.06090223055177227
GJR-GARCH,GBPUSD,0.025,1664,-0.0023686992909555966,0.014423076923076924,0.0027175586350426384,0.010576923076923078,0.0003898865532997046,0.0003837506101299295,0.0003905901716644892,0.03125,0.025841346153846152,Green,Yellow,Yellow,6.135943169775077e-06,-7.036183647846257e-07,0.015737765557301477,-0.0018046746132425768
EWMA,BOVESPA,0.025,1873,0.0018719269413040515,0.03203416978109984,0.06149649722041517,0.007034169781099837,0.0009521859013098694,0.0009458521372725704,0.0009646880582647544,0.02562733582487987,0.02189001601708489,Yellow,Yellow,Yellow,6.333764037298999e-06,-1.2502156954884917e-05,0.006651814554895206,-0.013129953864771986
EWMA,FTSE100,0.025,1911,0.0023661996420485457,0.03506017791732077,0.007853725085698926,0.010060177917320771,0.0007345055555795769,0.0007276748111137292,0.0007446669328799116,0.023547880690737835,0.02197802197802198,Yellow,Yellow,Yellow,6.83074446584768e-06,-1.0161377300334706e-05,0.009299785977054643,-0.013834309656537125
Hist-Sim,BTC,0.025,1185,0.004948029988475974,0.029535864978902954,0.3307123079377321,0.004535864978902952,0.001771337223957652,0.0017637231044778051,0.0018532624895557536,0.024472573839662448,0.027848101265822784,Yellow,Yellow,Yellow,7.614119479846778e-06,-8.192526559810172e-05,0.0042985149167896735,-0.04625051881146509
Hist-Sim,SP500,0.025,1902,0.002089796077581729,0.033123028391167195,0.03052378181640114,0.008123028391167193,0.0010147181156766264,0.0010070711691910043,0.0010662012058409338,0.025236593059936908,0.04100946372239748,Yellow,Yellow,Red,7.646946485622124e-06,-5.14830901643074e-05,0.00753603031963517,-0.05073634674392094
GARCH-N,DJCI,0.025,772,0.0008481448600978075,0.03756476683937824,0.037169981573717314,0.012564766839378239,0.0006273817352838178,0.0006193660015024052,0.0006392143576588383,0.03238341968911917,0.02461139896373057,Red,Yellow,Yellow,8.015733781412582e-06,-1.1832622375020584e-05,0.012776485719314714,-0.01886032332399299
Hist-Sim,GDAXI,0.025,1922,0.002283031211514727,0.032778355879292405,0.036964360576290156,0.0077783558792924035,0.0009624042980480913,0.0009543184300812771,0.0009995615088171231,0.026014568158168574,0.030176899063475548,Yellow,Yellow,Yellow,8.085867966814214e-06,-3.7157210769031795e-05,0.008401737173466118,-0.03860873319497068
Hist-Sim,DJCI,0.025,772,0.0007664514776053732,0.03756476683937824,0.037169981573717314,0.012564766839378239,0.0007814318735592741,0.0007729142232707567,0.0008189897996869513,0.034974093264248704,0.034974093264248704,Red,Yellow,Yellow,8.517650288517465e-06,-3.755792612767717e-05,0.010900054856632839,-0.04806295647579351
Hist-Sim,WTI,0.025,1850,0.0028469587808052435,0.02972972972972973,0.20556279979037106,0.00472972972972973,0.002363705475992946,0.0023546978963220437,0.0025333166084203,0.02702702702702703,0.03513513513513514,Yellow,Yellow,Yellow,9.007579670902103e-06,-0.0001696111324273543,0.0038107876647018374,-0.07175645787938281
Moirai-1.1,BOVESPA,0.025,1794,0.003812931073293429,0.03567447045707915,0.006442964639564175,0.01067447045707915,0.001113279406981984,0.001103436369520012,0.0011921156893952372,0.021181716833890748,0.024526198439241916,Yellow,Yellow,Yellow,9.84303746197194e-06,-7.883628241325325e-05,0.008841479865917639,-0.07081446213666383
Hist-Sim,NIKKEI,0.025,1851,0.002538164361412463,0.03457590491626148,0.012541558926234542,0.00957590491626148,0.0010233554806251734,0.001013201707983303,0.0010782931862802151,0.022690437601296597,0.030253916801728797,Yellow,Yellow,Yellow,1.0153772641870347e-05,-5.493770565504169e-05,0.009922038660180285,-0.05368389254287273
EWMA,BTC,0.025,1185,0.0059834710870737134,0.032067510548523206,0.1351446658839197,0.007067510548523205,0.0017196085735286812,0.0017091017051196471,0.0017408098169733944,0.024472573839662448,0.024472573839662448,Yellow,Yellow,Yellow,1.0506868409034106e-05,-2.1201243444713162e-05,0.006110034906068037,-0.012329110107428496
GARCH-N,FTSE100,0.025,1911,0.0020669652858625945,0.03663003663003663,0.0022976121761131285,0.01163003663003663,0.0007014280046479501,0.0006897636677747583,0.0007047289848055099,0.024594453165881738,0.023024594453165882,Red,Yellow,Yellow,1.1664336873191874e-05,-3.3009801575597424e-06,0.016629414274735518,-0.004706085493715808
Hist-Sim,NATGAS,0.025,1850,0.0012551946497320332,0.03513513513513514,0.008438623804391532,0.010135135135135136,0.0032952420073365887,0.0032834024557810357,0.0035101152222416225,0.03405405405405405,0.03513513513513514,Yellow,Yellow,Yellow,1.1839551555553e-05,-0.00021487321490503385,0.003592923229672722,-0.06520711208058046
GARCH-N,SP500,0.025,1902,0.0027639801885312176,0.03732912723449001,0.0013121767193893241,0.012329127234490006,0.0008032701804616497,0.0007890498485451773,0.0008097602229009959,0.024185068349106203,0.025236593059936908,Red,Yellow,Yellow,1.4220331916472398e-05,-6.490042439346254e-06,0.017703049686594603,-0.008079526163434006
EWMA,WTI,0.025,1850,0.0014554292323181763,0.036756756756756756,0.0024413781918055655,0.011756756756756755,0.0020989981354509585,0.0020845658397044965,0.0021243858356629138,0.03351351351351351,0.025405405405405406,Red,Yellow,Yellow,1.4432295746462029e-05,-2.5387700211955237e-05,0.00687580208038695,-0.012095151388260202
GJR-GARCH,FCHI,0.025,1935,-0.004659049479720182,0.014470284237726097,0.0012949907754224999,0.010529715762273904,0.0008083622441189338,0.0007917447411767681,0.0008191425230595761,0.029974160206718347,0.024806201550387597,Green,Yellow,Yellow,1.661750294216569e-05,-1.0780278940642342e-05,0.020557000358518436,-0.013335950582887746
GJR-GARCH,GOLD,0.025,1848,-0.004306722435698723,0.01406926406926407,0.0010531614202907713,0.010930735930735931,0.000816904269013716,0.000799403406884611,0.0008171421274659876,0.02922077922077922,0.020562770562770564,Green,Yellow,Yellow,1.7500862129104914e-05,-2.378584522716616e-07,0.021423394139235514,-0.0002911705340441402
GARCH-N,WTI,0.025,1850,0.002049832290687798,0.0372972972972973,0.001570198321507621,0.012297297297297297,0.0020338592191647175,0.002016306118031045,0.002054970220696914,0.02972972972972973,0.024864864864864864,Red,Yellow,Yellow,1.755310113367263e-05,-2.111100153219655e-05,0.008630440577338232,-0.010379775224003261
GJR-GARCH,FTSE100,0.025,1911,-0.0024789711770362086,0.0141287284144427,0.0009285687203315351,0.0108712715855573,0.0006720511600762398,0.0006540386345481406,0.0006766591013861019,0.021454735740450027,0.023024594453165882,Green,Yellow,Yellow,1.8012525528099204e-05,-4.607941309862093e-06,0.026802312975779702,-0.0068565335254229046
Moirai-1.1,NATGAS,0.025,1771,0.002834479657851781,0.03613777526821005,0.004836880471017491,0.011137775268210047,0.003056428603606864,0.003032552382377642,0.003079855008947166,0.030491247882552232,0.021456804065499716,Red,Yellow,Yellow,2.387622122922194e-05,-2.3426405340302124e-05,0.007811804012384201,-0.007664633589888811
Moirai-1.1,WTI,0.025,1772,0.003715961967566378,0.035553047404063204,0.007396591505100969,0.010553047404063202,0.002238738017818118,0.002214730185854473,0.002278493717959883,0.02878103837471783,0.024266365688487584,Yellow,Yellow,Yellow,2.4007831963645046e-05,-3.97557001417647e-05,0.01072382376703602,-0.017758085057451585
Moirai-1.1,ASX200,0.025,1833,0.0023516052717047937,0.042007637752318604,2.0749368122574552e-05,0.017007637752318602,0.0008030057252677334,0.0007781806011970872,0.0008128371394048298,0.03055100927441353,0.02673213311511184,Red,Yellow,Yellow,2.4825124070646247e-05,-9.831414137096328e-06,0.030915251647015595,-0.012243267797148514
Moirai-1.1,GDAXI,0.025,1843,0.0038074556799923692,0.041779706999457406,2.4932565732327383e-05,0.016779706999457404,0.0009169617501300071,0.0008918012771474944,0.0009170105167132036,0.024416711882799782,0.02387411828540423,Red,Yellow,Yellow,2.516047298251273e-05,-4.876658319644036e-08,0.02743895585496938,-5.3182788910798315e-05
Moirai-1.1,NIKKEI,0.025,1772,0.004313192137445167,0.03781038374717833,0.0013042995304640703,0.012810383747178328,0.0009557717477736301,0.0009304067742224009,0.0009617085989293217,0.02144469525959368,0.024266365688487584,Red,Yellow,Yellow,2.5364973551229267e-05,-5.936851155691615e-06,0.02653873543585517,-0.006211578412440927
Hist-Sim,ETH,0.025,841,0.003029443169266552,0.034482758620689655,0.09546801674213767,0.009482758620689653,0.00260553793382865,0.002576810455499398,0.00261328946838149,0.034482758620689655,0.026159334126040427,Yellow,Yellow,Yellow,2.8727478329252168e-05,-7.751534552839778e-06,0.011025545994273517,-0.0029750227207206528
GJR-GARCH,WTI,0.025,1850,-0.008742057647557118,0.016216216216216217,0.00978231383756234,0.008783783783783784,0.0020533315922720364,0.0020152036972217284,0.002063117384913828,0.02702702702702703,0.023243243243243242,Yellow,Yellow,Yellow,3.8127895050307954e-05,-9.785792641791614e-06,0.018568795801811522,-0.004765812145793518
Moirai-1.1,ICLN,0.05,1185,0.0038102201362904195,0.05147679324894515,0.8163973174945344,0.0014767932489451463,0.0018089081750186393,0.0018430540179357488,0.0018283844613421465,0.03375527426160337,0.046413502109704644,Red,Yellow,Red,-3.414584291710956e-05,-1.9476286323507263e-05,-0.01887649322871666,-0.010766873958821362
GJR-GARCH,DJCI,0.05,772,-0.0026710956078411265,0.034974093264248704,0.04334021649261188,0.015025906735751299,0.001041092233574456,0.0010646034189926152,0.001049999003146299,0.07642487046632124,0.046632124352331605,Yellow,Red,Red,-2.3511185418159273e-05,-8.906769571843031e-06,-0.022583191632730416,-0.008555216612521243
Hist-Sim,BTC,0.05,1185,0.0039019214282030174,0.048945147679324896,0.8672353877567234,0.0010548523206751065,0.002847838929770699,0.0028640261775177865,0.002926102920633228,0.043037974683544304,0.05569620253164557,Red,Red,Red,-1.6187247747087574e-05,-7.826399086252904e-05,-0.00568404609469642,-0.027481888123788892
GARCH-N,ICLN,0.05,1263,0.0015863289808159542,0.04829770387965162,0.7801717513555574,0.001702296120348383,0.0018444031549277535,0.0018530757730827183,0.0018713443838513071,0.0395882818685669,0.05146476642913698,Red,Red,Red,-8.672618154964866e-06,-2.694122892355367e-05,-0.004702127152512151,-0.014607017371215121
EWMA,ICLN,0.05,1263,0.0018012135467413114,0.04908946951702296,0.881629483570977,0.00091053048297704,0.0018322457685000714,0.0018399551834501655,0.0018668610782136379,0.043547110055423596,0.0498812351543943,Red,Red,Red,-7.709414950094091e-06,-3.461530971356642e-05,-0.004207631466604635,-0.018892285253797308
Moirai-1.1,CBU0,0.05,976,0.0009000196836089804,0.05122950819672131,0.8606358776903356,0.00122950819672131,0.0005457724563119333,0.0005515704343279701,0.000547630289350941,0.03790983606557377,0.04610655737704918,Red,Red,Red,-5.7979780160368486e-06,-1.857833039007749e-06,-0.010623434636509114,-0.003404043237289928
GARCH-N,AUDUSD,0.05,1473,0.0010346844595922524,0.05363204344874406,0.5270756404906403,0.0036320434487440573,0.0007008633408593511,0.0007066149317402795,0.0007135057613756191,0.034623217922606926,0.04955872369314324,Red,Yellow,Red,-5.7515908809284075e-06,-1.2642420516268066e-05,-0.008206437040744915,-0.018038353241256404
GARCH-N,BTC,0.05,1185,-0.0034777972301769516,0.04472573839662447,0.396667528791082,0.005274261603375532,0.0028977830263219803,0.002902512761427158,0.0029585359324859075,0.05822784810126582,0.053164556962025315,Red,Red,Red,-4.729735105177876e-06,-6.075290616392717e-05,-0.001632190906708811,-0.020965305411785082
Hist-Sim,ICLN,0.05,1263,0.0010238053722010816,0.047505938242280284,0.6818344263034881,0.002494061757719719,0.0018412638753663264,0.001845844007904168,0.0018758696482061347,0.04275534441805225,0.04829770387965162,Red,Red,Red,-4.580132537841501e-06,-3.460577283980826e-05,-0.0024874938345978608,-0.018794575455907053
GARCH-N,BOVESPA,0.05,1873,0.001039957361761417,0.04965296316070475,0.9449990204705291,0.0003470368392952533,0.001513519590264631,0.0015169189136843054,0.0015307264694426664,0.04378003203416978,0.04644954618259477,Red,Red,Red,-3.3993234196743553e-06,-1.7206879178035357e-05,-0.002245972527570655,-0.011368785239857267
EWMA,HSI,0.05,1862,0.0010655598916992411,0.04940923737916219,0.9067139810566368,0.0005907626208378133,0.0016175272202070144,0.0016207281536436832,0.001618776784066447,0.045112781954887216,0.04887218045112782,Red,Red,Red,-3.2009334366687493e-06,-1.2495638594324943e-06,-0.001978905453139198,-0.0007725148880478021
EWMA,AUDUSD,0.05,1473,0.0010290607773025887,0.05431093007467753,0.45375400721922965,0.004310930074677526,0.0007069202699854415,0.0007098067736207172,0.0007173556362058229,0.04073319755600815,0.04548540393754243,Red,Red,Red,-2.8865036352756406e-06,-1.0435366220381322e-05,-0.004083209603446632,-0.014761730089584544
Hist-Sim,BOVESPA,0.05,1873,0.0008175028723665934,0.04965296316070475,0.9449990204705291,0.0003470368392952533,0.001721120123378696,0.0017237304162748424,0.0018005426302718545,0.04378003203416978,0.05392418579818473,Red,Red,Red,-2.610292896146468e-06,-7.942250689315852e-05,-0.0015166244707093745,-0.04614582434678982
GARCH-N,DJCI,0.05,772,-0.00022540618040629325,0.05699481865284974,0.38259552410480935,0.006994818652849739,0.0010333940053983501,0.0010358343996333325,0.00105549796492136,0.06217616580310881,0.04792746113989637,Red,Red,Red,-2.4403942349823706e-06,-2.2103959523009755e-05,-0.0023615331831169793,-0.021389672678127424
EWMA,NATGAS,0.05,1850,-0.0008149302263283156,0.051351351351351354,0.7905741690987177,0.0013513513513513514,0.004743678380484794,0.0047460847073561895,0.00476814967002277,0.05405405405405406,0.05027027027027027,Red,Red,Red,-2.406326871395338e-06,-2.4471289537975928e-05,-0.0005072702401779221,-0.005158715995302154
EWMA,FTSE100,0.05,1911,0.001203229300284001,0.05389848246991104,0.43974272074785625,0.0038984824699110354,0.0011402171602985084,0.001142558562470676,0.0011635353514204531,0.042909471480900054,0.04814233385661957,Red,Red,Red,-2.3414021721676354e-06,-2.3318191121944696e-05,-0.0020534703858996976,-0.02045065793944024
GARCH-N,HSI,0.05,1862,0.0008177360785314516,0.050483351235230935,0.9238754489221352,0.0004833512352309319,0.0016558947294737336,0.0016581042066628575,0.0016635774325316367,0.04457572502685284,0.04779806659505908,Red,Red,Red,-2.209477189123914e-06,-7.682703057903086e-06,-0.0013343101767260995,-0.004639608376762426
EWMA,BTC,0.05,1185,-0.0009610760634693044,0.05147679324894515,0.8163973174945344,0.0014767932489451463,0.0028334542799012485,0.0028356253652199294,0.0028790695969668546,0.05232067510548523,0.05147679324894515,Red,Red,Red,-2.17108531868097e-06,-4.561531706560613e-05,-0.0007662326983997204,-0.01609883645879612
Hist-Sim,STOXX,0.05,1577,0.0009650065662966199,0.05136334812935954,0.804632342963072,0.0013633481293595373,0.0014213721579413915,0.0014232774927020238,0.0015066661858366833,0.04438807863031072,0.060240963855421686,Red,Red,Red,-1.9053347606323712e-06,-8.529402789529184e-05,-0.0013404897162133207,-0.060008230370028705
EWMA,IBGL,0.05,1305,-0.0001482770347260732,0.05747126436781609,0.22594768271404697,0.007471264367816088,0.0008465639975672145,0.000847860710318109,0.0008536314530412176,0.059770114942528735,0.05057471264367816,Red,Red,Red,-1.2967127508944605e-06,-7.067455474003056e-06,-0.0015317362356783966,-0.008348400704864516
EWMA,BOVESPA,0.05,1873,0.0011037614658868933,0.05178857447944474,0.7239476076261033,0.001788574479444735,0.0015568907208665273,0.0015577065622892022,0.001564935606687007,0.04644954618259477,0.04644954618259477,Red,Red,Red,-8.158414226749552e-07,-8.044885820479705e-06,-0.0005240197091166925,-0.005167277132978298
EWMA,EURUSD,0.05,1660,0.00035321449347411153,0.053614457831325305,0.5040004214201685,0.0036144578313253017,0.0004976483436807032,0.0004983303363875768,0.000501514689494539,0.0427710843373494,0.04819277108433735,Red,Red,Red,-6.819927068736154e-07,-3.866345813835839e-06,-0.001370430979091512,-0.007769232758295947
Hist-Sim,HSI,0.05,1862,0.00016394891021210417,0.04672395273899033,0.5121282797255826,0.0032760472610096694,0.0016122587422760788,0.001612822968807935,0.001654046388774042,0.04618689581095596,0.04994629430719656,Red,Red,Red,-5.642265318561972e-07,-4.178764649796318e-05,-0.00034996028680834445,-0.025918697416377586
Moirai-1.1,AUDUSD,0.05,1395,0.0010730947684541303,0.056630824372759854,0.26537042751973117,0.006630824372759851,0.0007232836157109923,0.0007237909542136577,0.0007243124964418159,0.04157706093189964,0.04229390681003584,Red,Red,Red,-5.073385026654192e-07,-1.0288807308235894e-06,-0.0007014378476784689,-0.0014225135320011268
EWMA,USDJPY,0.05,1966,0.00014630342949327468,0.049338758901322485,0.8927636468852951,0.0006612410986775175,0.0006238195924785918,0.0006243253139474934,0.0006310051890243899,0.044760935910478125,0.04781281790437437,Red,Red,Red,-5.057214689016933e-07,-7.185596545798158e-06,-0.0008106854529726054,-0.011518709307041769
Hist-Sim,GBPUSD,0.05,1664,0.0003386708097105253,0.05348557692307692,0.5186623933592354,0.0034855769230769176,0.0006408406282704526,0.0006410151354771948,0.000657911715555499,0.047475961538461536,0.051682692307692304,Red,Red,Red,-1.7450720674213032e-07,-1.707108728504639e-05,-0.0002723098365549998,-0.02663858459024217
Hist-Sim,NIFTY,0.05,1287,0.0004104295507759651,0.05128205128205128,0.8335220931237166,0.0012820512820512775,0.001055423497345926,0.0010555961594380713,0.0011009914081385474,0.048174048174048176,0.06060606060606061,Red,Red,Red,-1.726620921453214e-07,-4.556791079262149e-05,-0.00016359508062831164,-0.04317500122672192
Hist-Sim,AUDUSD,0.05,1473,0.0005316765174223402,0.05431093007467753,0.45375400721922965,0.004310930074677526,0.0007004445081381781,0.0007005797786289388,0.000716430918893492,0.04412763068567549,0.04955872369314324,Red,Red,Red,-1.352704907607149e-07,-1.5986410755313937e-05,-0.00019312092419750948,-0.022823236629846293
GARCH-N,TLT,0.05,1709,-5.16113317923679e-06,0.05675833820947923,0.2091068655444419,0.006758338209479228,0.0010344792364039498,0.0010345141170875196,0.0010527622209387238,0.05675833820947923,0.0526623756582797,Red,Red,Red,-3.488068356979207e-08,-1.828298453477391e-05,-3.371810892120375e-05,-0.01767361189223005
Hist-Sim,IBGL,0.05,1305,0.0004129947700191351,0.052873563218390804,0.6368710490297353,0.002873563218390801,0.0008742962367277098,0.0008743242560858026,0.0008708482535725511,0.0475095785440613,0.04674329501915709,Red,Red,Red,-2.801935809282688e-08,3.447983155158694e-06,-3.204789968866492e-05,0.00394372411811322
Hist-Sim,EURUSD,0.05,1660,4.666449459466565e-07,0.05783132530120482,0.15271528682052582,0.007831325301204818,0.0005106718244856667,0.0005106681700372948,0.0005216715765530558,0.05783132530120482,0.053614457831325305,Red,Red,Red,3.6544483718444973e-09,-1.0999752067389085e-05,7.156158214769628e-06,-0.02153976691090742
GARCH-N,EURUSD,0.05,1660,-2.2698989951350744e-05,0.04759036144578313,0.6498558290047496,0.0024096385542168725,0.0004975325158965395,0.0004975207406022342,0.0005054982038831822,0.051807228915662654,0.05421686746987952,Red,Red,Red,1.1775294305382475e-08,-7.965687986642668e-06,2.36673864102404e-05,-0.01601038672274258
GARCH-N,NATGAS,0.05,1850,-0.001497618296253271,0.04864864864864865,0.78882121035554,0.0013513513513513514,0.004708515563634523,0.004708455369423279,0.004755085166677283,0.05189189189189189,0.05297297297297297,Red,Red,Red,6.019421124395241e-08,-4.656960304276047e-05,1.2784116444013249e-05,-0.00989050634183594
GARCH-N,FTSE100,0.05,1911,0.0010695250670964898,0.05389848246991104,0.43974272074785625,0.0038984824699110354,0.0011160754512021952,0.001115970464727891,0.001136390252991906,0.044479330193615906,0.046049188906331764,Red,Red,Red,1.0498647430427256e-07,-2.0314801789710806e-05,9.406754193113468e-05,-0.01820199679853943
EWMA,CBU0,0.05,1055,7.931446655640335e-05,0.05308056872037915,0.6492895057992485,0.003080568720379144,0.0005085662551792918,0.0005083759235411852,0.0005145306497448888,0.05118483412322275,0.05023696682464455,Red,Red,Red,1.9033163810658078e-07,-5.964394565597005e-06,0.000374251410053702,-0.0117278614238656
GARCH-N,ETH,0.05,841,0.0002068294146701649,0.05112960760998811,0.8809415476698536,0.0011296076099881064,0.004217249595149594,0.004217015959068813,0.004279322899977332,0.05112960760998811,0.04637336504161712,Red,Red,Red,2.3363608078058595e-07,-6.207330482773787e-05,5.540010746560957e-05,-0.014718907057132816
GARCH-N,GBPUSD,0.05,1664,0.00020760496755401966,0.05228365384615385,0.6712735128864419,0.002283653846153845,0.0006202572169136493,0.0006198927539676798,0.0006326138054888181,0.05048076923076923,0.04807692307692308,Red,Red,Red,3.6446294596952176e-07,-1.2356588575168788e-05,0.0005875996861158028,-0.019921716730123985
Hist-Sim,USDJPY,0.05,1966,0.00022440276270538524,0.05391658189216684,0.4311279963426531,0.003916581892166836,0.0006643492581727702,0.0006638785949438532,0.000675732581996346,0.049338758901322485,0.054933875890132246,Red,Red,Red,4.706632289170178e-07,-1.138332382357582e-05,0.0007084575215926823,-0.017134547353728633
GARCH-N,NIFTY,0.05,1287,0.00011732951674958692,0.05439005439005439,0.4758701876820297,0.004390054390054389,0.0010062269235621237,0.0010057118406020342,0.0010358796853197334,0.05439005439005439,0.0473970473970474,Red,Red,Red,5.150829600895131e-07,-2.9652761757609702e-05,0.000511895426397535,-0.02946925893479033
Hist-Sim,FTSE100,0.05,1911,0.00040641847931509496,0.05337519623233909,0.5028748773667495,0.0033751962323390894,0.0012747096074308523,0.0012741918817045454,0.001352412187963745,0.04866562009419152,0.061224489795918366,Red,Red,Red,5.177257263069661e-07,-7.770258053289261e-05,0.00040615189788239717,-0.060957083934983725
GARCH-N,IBGL,0.05,1305,-0.00034847847940874463,0.044444444444444446,0.3483432880213063,0.005555555555555557,0.0008535156473682768,0.0008529964565290914,0.0008575661438584892,0.05057471264367816,0.05057471264367816,Red,Red,Red,5.191908391854235e-07,-4.05049649021235e-06,0.0006082968025088847,-0.004745661667365581
GARCH-N,CBU0,0.05,1055,-0.00012667702182839365,0.04549763033175355,0.49592247316331484,0.00450236966824645,0.0005124481376700264,0.0005118777908892824,0.0005142112925528827,0.04549763033175355,0.04928909952606635,Red,Red,Red,5.703467807439619e-07,-1.7631548828563265e-06,0.0011129843955276844,-0.0034406503863453402
GARCH-N,GOLD,0.05,1848,0.00026349476133217045,0.05303030303030303,0.5537624481708079,0.003030303030303029,0.0012964517189799287,0.0012958304111121753,0.0013139417200627394,0.05194805194805195,0.047619047619047616,Red,Red,Red,6.213078677533377e-07,-1.7490001082810704e-05,0.0004792371814988944,-0.013490669052120314
Moirai-1.1,EURUSD,0.05,1582,0.00011196771250686181,0.05625790139064475,0.2624590524320568,0.006257901390644749,0.0005444608078148373,0.000543777196798103,0.0005473385520854628,0.05562579013906448,0.05246523388116309,Red,Red,Red,6.836110167342995e-07,-2.8777442706254697e-06,0.0012555743350525699,-0.005285493885547306
GARCH-N,USDJPY,0.05,1966,-0.0002238771715750952,0.04628687690742624,0.4445333739087466,0.00371312309257376,0.0006251365532503291,0.0006243740877602467,0.0006304859669603972,0.04679552390640895,0.04730417090539166,Red,Red,Red,7.624654900824238e-07,-5.349413710068135e-06,0.0012196783024733843,-0.00855719231622986
Hist-Sim,SP500,0.05,1902,0.0005191208773900474,0.05310199789695058,0.538687048393127,0.0031019978969505785,0.001583890689248629,0.0015828807765741787,0.001686058905831526,0.050473186119873815,0.06203995793901157,Red,Red,Red,1.0099126744502872e-06,-0.00010216821658289694,0.0006376151342422328,-0.06450458814892321
EWMA,GOLD,0.05,1848,0.0004694045157784023,0.05303030303030303,0.5537624481708079,0.003030303030303029,0.001304297721976063,0.001303272430089837,0.0013141382546223309,0.049783549783549784,0.044372294372294376,Red,Red,Red,1.0252918862258941e-06,-9.840532646267913e-06,0.0007860873088642186,-0.007544698177774254
Hist-Sim,DJCI,0.05,772,7.170749737502036e-05,0.06606217616580311,0.05048347596345426,0.016062176165803105,0.0011927022826695754,0.001191563039914096,0.0012264993480244877,0.06476683937823834,0.06217616580310881,Red,Red,Red,1.1392427554793912e-06,-3.379706535491236e-05,0.0009551778109533521,-0.0283365478929627
EWMA,GBPUSD,0.05,1664,0.00034910789086869433,0.05709134615384615,0.19387600829520235,0.0070913461538461495,0.0006192383099781785,0.0006178894721016062,0.0006282303304444228,0.049879807692307696,0.048677884615384616,Red,Red,Red,1.348837876572243e-06,-8.992020466244352e-06,0.0021782209770254287,-0.014521098454908619
GARCH-N,STOXX,0.05,1577,0.001353111466944808,0.05643627140139505,0.25009475144499027,0.0064362714013950495,0.0012332183250336878,0.0012318438994177834,0.0012334897425736206,0.045656309448319596,0.045656309448319596,Red,Red,Red,1.3744256159044493e-06,-2.7141753993278894e-07,0.0011145030754119746,-0.00022008879889566564
Hist-Sim,TLT,0.05,1709,0.00026825432887874964,0.05734347571679345,0.173048777001243,0.007343475716793446,0.0011326045824623238,0.0011309740982421873,0.0011459099479869579,0.05441778818022235,0.05441778818022235,Red,Red,Red,1.6304842201365043e-06,-1.3305365524634129e-05,0.0014395882246845337,-0.011747582281282826
Moirai-1.1,IBGL,0.05,1226,0.0009269705541082463,0.06199021207177814,0.0628988438374406,0.011990212071778139,0.0009662620904583671,0.0009643171781711787,0.0009683725785107765,0.044861337683523655,0.05138662316476346,Red,Red,Red,1.9449122871884267e-06,-2.1104880524094047e-06,0.0020128206481388666,-0.002184177640052348
