model,asset,method,n_cal,qV,positive_threshold_days,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL
PatchTST-FM,CBU0,Static,2356,0.0015772079990480099,0,1010,7,0.006930693069306931,0.2994039316726127,0.7544795647291558,0.5558114327862196,1.076847197058047,0.09780518678371664,0.00013710656044000488,0.012047846915147289,Green
PatchTST-FM,CBU0,Rolling250,2356,0.0015772079990480099,0,1010,6,0.005940594059405941,0.16071588770653003,0.7887552274444178,0.3607279577630196,1.9674772944705463,0.07178507420329083,0.0001459925028351343,0.012569011491690483,Green
Chronos-2,CBU0,Raw,2356,-1.7535179196379036e-06,0,1010,13,0.01287128712871287,0.379851868568152,0.5601947914968477,0.5739148939603609,0.7711812581613824,0.33936706587292065,0.00013682702697918195,0.011440210288740916,Green
Chronos-2,CBU0,Static,2356,-1.7535179196379036e-06,0,1010,13,0.01287128712871287,0.379851868568152,0.5601947914968477,0.5739148939603609,0.7711812581613824,0.33936706587292065,0.00013683206183261453,0.011438456770821274,Green
Chronos-2,CBU0,Rolling250,2356,-1.7535179196379036e-06,0,1010,7,0.006930693069306931,0.2994039316726127,0.7544795647291558,0.5558114327862196,1.076847197058047,0.09780518678371664,0.00014225226923418344,0.012931421616832037,Green
TS-ICL,CBU0,Raw,2356,0.0004653034716538898,0,1010,12,0.011881188118811881,0.5595280266552582,0.5909432758061866,0.730009432504751,0.34052207258083866,0.2888735747867486,0.0001334612873740174,0.011112781340201007,Green
TS-ICL,CBU0,Static,2356,0.0004653034716538898,0,1010,8,0.007920792079207921,0.49073914103821936,0.7206471478458532,0.7397896680358085,0.47490524198688133,0.1278734891524067,0.00013345034896149476,0.011578084811854895,Green
TS-ICL,CBU0,Rolling250,2356,0.0004653034716538898,0,1010,7,0.006930693069306931,0.2994039316726127,0.7544795647291558,0.5558114327862196,1.076847197058047,0.09780518678371664,0.00014136896877126853,0.012479920269311691,Green
Moirai-1.1,CBU0,Raw,2356,0.0017485311191558367,0,1010,7,0.006930693069306931,0.2994039316726127,0.7544795647291558,0.5558114327862196,1.076847197058047,0.09780518678371664,0.00015232340518750757,0.012929618293032198,Green
Moirai-1.1,CBU0,Static,2356,0.0017485311191558367,0,1010,5,0.0049504950495049506,0.07386406954046992,0.8234099063002225,0.19742486681729232,3.194993373727436,0.04980100266800491,0.0001592076763572924,0.014678149412188035,Green
Moirai-1.1,CBU0,Rolling250,2356,0.0017485311191558367,0,1010,5,0.0049504950495049506,0.07386406954046992,0.8234099063002225,0.19742486681729232,3.194993373727436,0.04980100266800491,0.00015939314718658396,0.014408344844994276,Green
Lag-Llama,CBU0,Raw,2356,0.0023487151044527532,0,1010,24,0.023762376237623763,0.00018883797274677863,0.27947133918097844,0.0005238334873454245,13.939014496315238,1.1696588964549335,0.00016965100539318554,0.010721894046047351,Yellow
Lag-Llama,CBU0,Static,2356,0.0023487151044527532,0,1010,10,0.009900990099009901,0.9747302503771117,0.6545566015677375,0.9042915462726526,0.0010033836031890508,0.20020354368755022,0.0001553079526828479,0.013070609150500104,Green
Lag-Llama,CBU0,Rolling250,2356,0.0023487151044527532,0,1010,6,0.005940594059405941,0.16071588770653003,0.7887552274444178,0.3607279577630196,1.9674772944705463,0.07178507420329083,0.00016242022220146971,0.01488120796328847,Green
GJR-GARCH,CBU0,Raw,2356,0.0009797167868971536,0,1010,15,0.01485148514851485,0.14831508625276413,0.5010397177503192,0.28051887643311585,2.0894950394600578,0.4527334817837527,0.00013268157309419048,0.010951167965194152,Green
GJR-GARCH,CBU0,Static,2356,0.0009797167868971536,0,1010,10,0.009900990099009901,0.9747302503771117,0.6545566015677375,0.9042915462726526,0.0010033836031890508,0.20020354368755022,0.0001312064754688393,0.011930884752091305,Green
GJR-GARCH,CBU0,Rolling250,2356,0.0009797167868971536,0,1010,9,0.00891089108910891,0.723023192731904,0.6873198020679092,0.8660537427982913,0.12561444030266866,0.16200218707078307,0.00013489247453067166,0.012119819638887338,Green
GJR-GARCH-t,CBU0,Raw,2356,0.0009689526970720229,0,1010,11,0.01089108910891089,0.77903000878741,0.6224135477798778,0.8516254678716687,0.07872700109153397,0.2424898799114601,0.00013310709577963443,0.011527869355063945,Green
GJR-GARCH-t,CBU0,Static,2356,0.0009689526970720229,0,1010,5,0.0049504950495049506,0.07386406954046992,0.8234099063002225,0.19742486681729232,3.194993373727436,0.04980100266800491,0.00013415803356646243,0.012496822052135967,Green
GJR-GARCH-t,CBU0,Rolling250,2356,0.0009689526970720229,0,1010,8,0.007920792079207921,0.49073914103821936,0.7206471478458532,0.7397896680358085,0.47490524198688133,0.1278734891524067,0.00013617835099584923,0.01216180898865542,Green
GARCH-N,CBU0,Raw,2356,0.0008719025978752119,0,1010,14,0.013861386138613862,0.2439113636865394,0.5302132414504364,0.41648127600794094,1.3578446982720047,0.39398284962587127,0.00013250843073514586,0.010986923055124396,Green
GARCH-N,CBU0,Static,2356,0.0008719025978752119,0,1010,10,0.009900990099009901,0.9747302503771117,0.6545566015677375,0.9042915462726526,0.0010033836031890508,0.20020354368755022,0.0001310855485251099,0.011858825652999606,Green
GARCH-N,CBU0,Rolling250,2356,0.0008719025978752119,0,1010,9,0.00891089108910891,0.723023192731904,0.6873198020679092,0.8660537427982913,0.12561444030266866,0.16200218707078307,0.0001364948009770648,0.012193407810245948,Green
Hist-Sim,CBU0,Raw,2356,0.0015942762732092499,0,1010,9,0.00891089108910891,0.723023192731904,0.6873198020679092,0.8660537427982913,0.12561444030266866,0.16200218707078307,0.000137918113893048,0.011548135837281058,Green
Hist-Sim,CBU0,Static,2356,0.0015942762732092499,0,1010,5,0.0049504950495049506,0.07386406954046992,0.8234099063002225,0.19742486681729232,3.194993373727436,0.04980100266800491,0.00014418622991860654,0.013142412110490312,Green
Hist-Sim,CBU0,Rolling250,2356,0.0015942762732092499,0,1010,10,0.009900990099009901,0.9747302503771117,0.6545566015677375,0.9042915462726526,0.0010033836031890508,0.20020354368755022,0.00015560862223330655,0.013016077625879464,Green
EWMA,CBU0,Raw,2356,0.000953552217514495,0,1010,18,0.01782178217821782,0.02441808216973304,0.4187143254472553,0.057308569511806164,5.064689299051318,0.6539209234763632,0.0001398325361019242,0.010287695979319878,Yellow
EWMA,CBU0,Static,2356,0.000953552217514495,0,1010,12,0.011881188118811881,0.5595280266552582,0.5909432758061866,0.730009432504751,0.34052207258083866,0.2888735747867486,0.0001355237985282488,0.011241248196834374,Green
EWMA,CBU0,Rolling250,2356,0.000953552217514495,0,1010,7,0.006930693069306931,0.2994039316726127,0.7544795647291558,0.5558114327862196,1.076847197058047,0.09780518678371664,0.00014166605539466648,0.01293993767250126,Green
PatchTST-FM,DJCI,Raw,1782,0.004640164386892975,0,765,13,0.01699346405228758,0.07713683915082549,0.0007330028263640778,0.000700350166994575,3.124218719315767,11.403641499553814,0.00039934818652820266,0.020216844211411632,Yellow
PatchTST-FM,DJCI,Static,1782,0.004640164386892975,0,765,9,0.011764705882352941,0.6331982714358182,0.0029521271894870555,0.010756065752025614,0.22774857918593572,8.83682227589135,0.0003769059696110883,0.0248570085983046,Green
PatchTST-FM,DJCI,Rolling250,1782,0.004640164386892975,0,765,10,0.013071895424836602,0.4148394650497671,0.11476362106892127,0.20677431274487038,0.6648883298575088,2.4873663843334555,0.00035995929405538104,0.026739044129062292,Green
Chronos-2,DJCI,Raw,1782,0.0025896454975955358,0,765,14,0.018300653594771243,0.038671545914769505,0.0012237456296700145,0.000633220795399382,4.275238083983382,10.454144693499643,0.0003391875949808669,0.02174586350329561,Yellow
Chronos-2,DJCI,Static,1782,0.0025896454975955358,0,765,9,0.011764705882352941,0.6331982714358182,0.0029521271894870555,0.010756065752025614,0.22774857918593572,8.83682227589135,0.0003281465502811392,0.02433550900089115,Green
Chronos-2,DJCI,Rolling250,1782,0.0025896454975955358,0,765,10,0.013071895424836602,0.4148394650497671,0.11476362106892127,0.20677431274487038,0.6648883298575088,2.4873663843334555,0.0003566756259004111,0.0283041213705088,Green
TS-ICL,DJCI,Raw,1782,0.002915765938574351,0,765,8,0.01045751633986928,0.8995434008142643,0.06725351676711917,0.18593200226030424,0.01593607458571422,3.348812428124276,0.0003314833729054998,0.023117606877501494,Green
TS-ICL,DJCI,Static,1782,0.002915765938574351,0,765,6,0.00784313725490196,0.53322703010378,0.033338318066959347,0.08558208317907672,0.38823802017555353,4.528320632620847,0.0003346734881278484,0.02603337281607584,Green
TS-ICL,DJCI,Rolling250,1782,0.002915765938574351,0,765,8,0.01045751633986928,0.8995434008142643,0.06725351676711917,0.18593200226030424,0.01593607458571422,3.348812428124276,0.0003542808638330621,0.027254929552313636,Green
Moirai-1.1,DJCI,Raw,1782,0.006236567538119572,0,765,11,0.01437908496732026,0.2532997929754572,0.007582768553100839,0.014739351267384246,1.3050117617804,7.129457048019987,0.00042250343107661355,0.02463274645266044,Green
Moirai-1.1,DJCI,Static,1782,0.006236567538119572,0,765,9,0.011764705882352941,0.6331982714358182,0.0029521271894870555,0.010756065752025614,0.22774857918593572,8.83682227589135,0.000398658060904859,0.030869313990780016,Green
Moirai-1.1,DJCI,Rolling250,1782,0.006236567538119572,0,765,6,0.00784313725490196,0.53322703010378,0.033338318066959347,0.08558208317907672,0.38823802017555353,4.528320632620847,0.0004008338640885696,0.030630357676574977,Green
Lag-Llama,DJCI,Raw,1782,0.01148957549145414,0,765,22,0.02875816993464052,2.1490170322014294e-05,0.25334314093573523,6.260830237400311e-05,18.05245190553536,1.3047734202035315,0.0004128496854752386,0.020194303551786186,Yellow
Lag-Llama,DJCI,Static,1782,0.01148957549145414,0,765,4,0.00522875816993464,0.1444150844647419,0.8374188819161931,0.33750027388273285,2.1302724567792346,0.042105457551741665,0.00037828454716234706,0.03168387904324032,Green
Lag-Llama,DJCI,Rolling250,1782,0.01148957549145414,0,765,8,0.01045751633986928,0.8995434008142643,0.6807210142612117,0.9115346220652312,0.01593607458571422,0.1693153293534948,0.0003891706611513494,0.02872084550354687,Green
GJR-GARCH,DJCI,Raw,1782,0.005790209629512627,0,765,15,0.0196078431372549,0.018250952184425236,0.030742843779053283,0.00597851937469747,5.571899433895437,4.66726524186663,0.00036397362414894256,0.019130359390041176,Yellow
GJR-GARCH,DJCI,Static,1782,0.005790209629512627,0,765,6,0.00784313725490196,0.53322703010378,0.033338318066959347,0.08558208317907672,0.38823802017555353,4.528320632620847,0.00034519583708595667,0.0249205690195538,Green
GJR-GARCH,DJCI,Rolling250,1782,0.005790209629512627,0,765,8,0.01045751633986928,0.8995434008142643,0.06725351676711917,0.18593200226030424,0.01593607458571422,3.348812428124276,0.00037249388550894297,0.029278678916963747,Green
GJR-GARCH-t,DJCI,Raw,1782,0.004358149306233308,0,765,14,0.018300653594771243,0.038671545914769505,0.0012237456296700145,0.000633220795399382,4.275238083983382,10.454144693499643,0.00036275055785419617,0.02011397098955411,Yellow
GJR-GARCH-t,DJCI,Static,1782,0.004358149306233308,0,765,7,0.009150326797385621,0.8106200387955509,0.04864150051641449,0.13910147174495566,0.057420723751515634,3.8876824755032118,0.000344349190176886,0.02447212029578742,Green
GJR-GARCH-t,DJCI,Rolling250,1782,0.004358149306233308,0,765,8,0.01045751633986928,0.8995434008142643,0.06725351676711917,0.18593200226030424,0.01593607458571422,3.348812428124276,0.00037486141133266936,0.0298409283682633,Green
GARCH-N,DJCI,Raw,1782,0.005590566164652259,0,765,14,0.018300653594771243,0.038671545914769505,0.0012237456296700145,0.000633220795399382,4.275238083983382,10.454144693499643,0.000364949947255242,0.019827615645568064,Yellow
GARCH-N,DJCI,Static,1782,0.005590566164652259,0,765,5,0.006535947712418301,0.30399551872145897,0.0212041039968966,0.04145024689994755,1.0565843131169812,5.309938568574324,0.00034585801257292897,0.025418181810220323,Green
GARCH-N,DJCI,Rolling250,1782,0.005590566164652259,0,765,7,0.009150326797385621,0.8106200387955509,0.04864150051641449,0.13910147174495566,0.057420723751515634,3.8876824755032118,0.0003875704109993736,0.02968149712520062,Green
Hist-Sim,DJCI,Raw,1782,0.0023462858191845206,0,765,11,0.01437908496732026,0.2532997929754572,0.007582768553100839,0.014739351267384246,1.3050117617804,7.129457048019987,0.00036854746789375775,0.0228875440321462,Green
Hist-Sim,DJCI,Static,1782,0.0023462858191845206,0,765,9,0.011764705882352941,0.6331982714358182,0.0029521271894870555,0.010756065752025614,0.22774857918593572,8.83682227589135,0.0003639871453136978,0.025233829851330724,Green
Hist-Sim,DJCI,Rolling250,1782,0.0023462858191845206,0,765,11,0.01437908496732026,0.2532997929754572,0.1284560892920257,0.1639755571789747,1.3050117617804,2.311064045934316,0.00038104226945556263,0.02870492571531116,Green
EWMA,DJCI,Raw,1782,0.004670991584510686,0,765,15,0.0196078431372549,0.018250952184425236,0.0019581891051504196,0.0005105049098052602,5.571899433895437,9.58832117163601,0.0003504534476539626,0.020122763587042146,Yellow
EWMA,DJCI,Static,1782,0.004670991584510686,0,765,7,0.009150326797385621,0.8106200387955509,0.00086750291654551,0.003794576040091832,0.057420723751515634,11.090944455780473,0.00032518522205213885,0.024793755171552835,Green
EWMA,DJCI,Rolling250,1782,0.004670991584510686,0,765,7,0.009150326797385621,0.8106200387955509,0.04864150051641449,0.13910147174495566,0.057420723751515634,3.8876824755032118,0.0003765044598880566,0.029762371592663255,Green
PatchTST-FM,ETH,Raw,1893,0.03282787285650693,0,812,23,0.02832512315270936,1.7805585597516228e-05,0.16209594135986613,3.782164872629319e-05,18.41069433724288,1.9545634660612734,0.0014145463377178138,0.07501083333962803,Yellow
PatchTST-FM,ETH,Static,1893,0.03282787285650693,0,812,6,0.007389162561576354,0.43300951728132164,0.7648879662393187,0.7032169778199039,0.61473775655785,0.0894418219325388,0.0012546480625856143,0.10783870619613499,Green
PatchTST-FM,ETH,Rolling250,1893,0.03282787285650693,0,812,6,0.007389162561576354,0.43300951728132164,0.7648879662393187,0.7032169778199039,0.61473775655785,0.0894418219325388,0.0013200036187784126,0.11306099648317562,Green
Chronos-2,ETH,Raw,1893,0.00013595753332143468,0,812,13,0.01600985221674877,0.11342904283402713,0.014354470510792664,0.014265649010457933,2.505783735527645,5.994017861771042,0.0012498682222092375,0.10164396986457075,Yellow
Chronos-2,ETH,Static,1893,0.00013595753332143468,0,812,13,0.01600985221674877,0.11342904283402713,0.014354470510792664,0.014265649010457933,2.505783735527645,5.994017861771042,0.001249051137526222,0.10177992739789218,Yellow
Chronos-2,ETH,Rolling250,1893,0.00013595753332143468,0,812,8,0.009852216748768473,0.9661577223658654,0.6897050224634722,0.9225603404915868,0.0018001123302303634,0.15940487858897257,0.0012686837821935574,0.11605995681182489,Green
TS-ICL,ETH,Raw,1893,0.0018463396271558852,0,812,15,0.01847290640394089,0.029976271329400162,0.27492878837977747,0.05227063216801802,4.710652532228213,1.1919886518725775,0.0013045712330781814,0.09019069805778013,Yellow
TS-ICL,ETH,Static,1893,0.0018463396271558852,0,812,14,0.017241379310344827,0.060069105766336194,0.23512814899427167,0.08437183018309,3.5354755664118933,1.4095678309792277,0.0012910246391179589,0.092037037684936,Yellow
TS-ICL,ETH,Rolling250,1893,0.0018463396271558852,0,812,9,0.011083743842364532,0.7603183421498357,0.6531119237241364,0.8628354532446291,0.0930632964952256,0.20199925229012194,0.001358282023758281,0.11683540859992549,Green
Moirai-1.1,ETH,Raw,1893,0.015849058234102834,0,812,18,0.022167487684729065,0.0026712506794178436,0.36599415577955263,0.0073113759087937965,9.019427353080061,0.8172202471498053,0.0013430140801947556,0.08633602422772185,Yellow
Moirai-1.1,ETH,Static,1893,0.015849058234102834,0,812,10,0.012315270935960592,0.5222239616687067,0.6172903585126441,0.7192137839815833,0.40949888398328893,0.2496943766052766,0.0012580981283335543,0.1021850824618247,Green
Moirai-1.1,ETH,Rolling250,1893,0.015849058234102834,0,812,5,0.006157635467980296,0.23619332643250038,0.8033077646033551,0.4806561270512649,1.4031712169054735,0.06203513734165966,0.0013515464017370116,0.1181574518230716,Green
Lag-Llama,ETH,Raw,1893,0.04453995647374273,0,812,28,0.034482758620689655,4.1959606279499326e-08,0.16473670473567198,1.132747097252876e-07,30.056701090309375,1.930198727616471,0.0015738317580450188,0.08136083768371015,Yellow
Lag-Llama,ETH,Static,1893,0.04453995647374273,0,812,4,0.0049261083743842365,0.10708017917415602,0.842160187565031,0.2676103616063074,2.5967932636474513,0.03965319830412284,0.0013891117877843676,0.1259007941574529,Green
Lag-Llama,ETH,Rolling250,1893,0.04453995647374273,0,812,6,0.007389162561576354,0.43300951728132164,0.7648879662393187,0.7032169778199039,0.61473775655785,0.0894418219325388,0.0014208535966320202,0.12255161282561544,Green
GJR-GARCH,ETH,Raw,1893,0.023798624918001457,0,812,13,0.01600985221674877,0.11342904283402713,0.5151572514449176,0.23115179000671554,2.505783735527645,0.423577633791524,0.001278353503278881,0.0838491832756443,Yellow
GJR-GARCH,ETH,Static,1893,0.023798624918001457,0,812,5,0.006157635467980296,0.23619332643250038,0.8033077646033551,0.4806561270512649,1.4031712169054735,0.06203513734165966,0.0012614493185803299,0.10764780819364576,Green
GJR-GARCH,ETH,Rolling250,1893,0.023798624918001457,0,812,7,0.008620689655172414,0.685791114329726,0.7269913600270637,0.8669396940497898,0.16367963606707026,0.1218920872465219,0.0013498595915797434,0.11360380666584285,Green
GJR-GARCH-t,ETH,Raw,1893,0.001699754749949517,0,812,8,0.009852216748768473,0.9661577223658654,0.6897050224634722,0.9225603404915868,0.0018001123302303634,0.15940487858897257,0.0012797167488903685,0.10040940629544158,Green
GJR-GARCH-t,ETH,Static,1893,0.001699754749949517,0,812,8,0.009852216748768473,0.9661577223658654,0.6897050224634722,0.9225603404915868,0.0018001123302303634,0.15940487858897257,0.0012799679441736125,0.10210916104539113,Green
GJR-GARCH-t,ETH,Rolling250,1893,0.001699754749949517,0,812,10,0.012315270935960592,0.5222239616687067,0.6172903585126441,0.7192137839815833,0.40949888398328893,0.2496943766052766,0.001371254857602558,0.11384012722115283,Green
GARCH-N,ETH,Raw,1893,0.033337430460484874,0,812,18,0.022167487684729065,0.0026712506794178436,0.4109755156880367,0.007846386849479055,9.019427353080061,0.6759769011161438,0.0013471073873314243,0.0830607789549473,Yellow
GARCH-N,ETH,Static,1893,0.033337430460484874,0,812,6,0.007389162561576354,0.43300951728132164,0.7648879662393187,0.7032169778199039,0.61473775655785,0.0894418219325388,0.001281147801425643,0.11639820941543219,Green
GARCH-N,ETH,Rolling250,1893,0.033337430460484874,0,812,9,0.011083743842364532,0.7603183421498357,0.6531119237241364,0.8628354532446291,0.0930632964952256,0.20199925229012194,0.0013448292738131831,0.11584393948709577,Green
Hist-Sim,ETH,Raw,1893,0.012226974320976802,0,812,13,0.01600985221674877,0.11342904283402713,0.1983650550386769,0.12492054600526585,2.505783735527645,1.6543710159470493,0.0013197238559083148,0.0921316036380168,Yellow
Hist-Sim,ETH,Static,1893,0.012226974320976802,0,812,8,0.009852216748768473,0.9661577223658654,0.6897050224634722,0.9225603404915868,0.0018001123302303634,0.15940487858897257,0.0012896480424126771,0.10435857795899361,Green
Hist-Sim,ETH,Rolling250,1893,0.012226974320976802,0,812,8,0.009852216748768473,0.9661577223658654,0.6897050224634722,0.9225603404915868,0.0018001123302303634,0.15940487858897257,0.0013748229329087096,0.1159399440586496,Green
EWMA,ETH,Raw,1893,0.025180158822611,0,812,19,0.023399014778325122,0.001075964425448409,0.07492333462186745,0.0009761533450970054,10.692058029829333,3.1717237061996855,0.001441284400954706,0.08130874476165946,Yellow
EWMA,ETH,Static,1893,0.025180158822611,0,812,8,0.009852216748768473,0.9661577223658654,0.6897050224634722,0.9225603404915868,0.0018001123302303634,0.15940487858897257,0.0012788494797325357,0.10648890358427048,Green
EWMA,ETH,Rolling250,1893,0.025180158822611,0,812,9,0.011083743842364532,0.7603183421498357,0.6531119237241364,0.8628354532446291,0.0930632964952256,0.20199925229012194,0.0013601784592057178,0.12040485977946482,Green
PatchTST-FM,EURUSD,Raw,3772,0.0012413904068255266,0,1617,28,0.017316017316017316,0.007395687675281646,0.32036477189636337,0.016892944826437644,7.1742617088920575,0.9874567113229773,0.00014783880418256946,0.009737341711096047,Yellow
PatchTST-FM,EURUSD,Static,3772,0.0012413904068255266,0,1617,20,0.012368583797155226,0.35594351883334663,0.47894426956591896,0.508286284286259,0.8521546241530462,0.5012662526363556,0.0001417209140086072,0.010978732117921573,Green
PatchTST-FM,EURUSD,Rolling250,3772,0.0012413904068255266,0,1617,12,0.0074211502782931356,0.27475976865141044,0.6717578415746367,0.5034904083390469,1.192828436815267,0.17955279713888217,0.0001514302134091498,0.013095293325184923,Green
Chronos-2,EURUSD,Raw,3772,0.00020793620755877457,0,1617,15,0.00927643784786642,0.7672110726242045,0.5959952381444958,0.8316408612947044,0.0876307360517834,0.28107844084698286,0.0001405093741432801,0.011382930530505871,Green
Chronos-2,EURUSD,Static,3772,0.00020793620755877457,0,1617,14,0.008658008658008658,0.5788296098473178,0.6208339104838463,0.758498913929996,0.30813057708280134,0.2446972470374078,0.0001407861955768083,0.011590866738064642,Green
Chronos-2,EURUSD,Rolling250,3772,0.00020793620755877457,0,1617,15,0.00927643784786642,0.7672110726242045,0.6085732937129087,0.8395038384965096,0.0876307360517834,0.26225772417751614,0.00014479303301725218,0.012524437604933087,Green
TS-ICL,EURUSD,Raw,3772,-9.479227469987722e-05,0,1617,20,0.012368583797155226,0.35594351883334663,0.47894426956591896,0.508286284286259,0.8521546241530462,0.5012662526363556,0.0001418367412895411,0.010917828654744832,Green
TS-ICL,EURUSD,Static,3772,-9.479227469987722e-05,0,1617,21,0.012987012987012988,0.24846610604304448,0.4570969076689184,0.3896716161616708,1.3319077750317962,0.5529940337476376,0.00014210265714972146,0.010823036380044952,Green
TS-ICL,EURUSD,Rolling250,3772,-9.479227469987722e-05,0,1617,12,0.0074211502782931356,0.27475976865141044,0.6717578415746367,0.5034904083390469,1.192828436815267,0.17955279713888217,0.0001515323806788041,0.013191022292384606,Green
Moirai-1.1,EURUSD,Raw,3772,9.055353342029421e-05,0,1617,21,0.012987012987012988,0.24846610604304448,0.4570969076689184,0.3896716161616708,1.3319077750317962,0.5529940337476376,0.00015800823792468227,0.012779024235717607,Green
Moirai-1.1,EURUSD,Static,3772,9.055353342029421e-05,0,1617,21,0.012987012987012988,0.24846610604304448,0.4570969076689184,0.3896716161616708,1.3319077750317962,0.5529940337476376,0.00015773775334433594,0.012869577769137901,Green
Moirai-1.1,EURUSD,Rolling250,3772,9.055353342029421e-05,0,1617,9,0.0055658627087198514,0.050485203356055296,0.7508603711594611,0.1404308741470518,3.8252703326744104,0.10080948779139476,0.00015653440681927751,0.01434940855301241,Green
Lag-Llama,EURUSD,Raw,3772,0.003313760396643108,0,1617,45,0.027829313543599257,3.334876175632937e-09,0.10833601011711722,6.995077119415134e-09,34.97778994719517,2.5783284607157952,0.00018014371867562103,0.010374339054044607,Yellow
Lag-Llama,EURUSD,Static,3772,0.003313760396643108,0,1617,12,0.0074211502782931356,0.27475976865141044,0.6717578415746367,0.5034904083390469,1.192828436815267,0.17955279713888217,0.0001601971625950704,0.013688099450687717,Green
Lag-Llama,EURUSD,Rolling250,3772,0.003313760396643108,0,1617,12,0.0074211502782931356,0.27475976865141044,0.6717578415746367,0.5034904083390469,1.192828436815267,0.17955279713888217,0.0001728552299341105,0.015136111751277936,Green
GJR-GARCH,EURUSD,Raw,3772,0.0011376805799971444,0,1617,25,0.015460729746444033,0.041031761875634835,0.37540300213263456,0.08372629506960878,4.174702659381044,0.7857017251918137,0.00014046777702009466,0.010407840074589093,Green
GJR-GARCH,EURUSD,Static,3772,0.0011376805799971444,0,1617,16,0.009894867037724181,0.9660498871732806,0.5716044397050708,0.8513699922157965,0.0018116093208729311,0.32000533354670324,0.0001385286868362463,0.011545520654586236,Green
GJR-GARCH,EURUSD,Rolling250,3772,0.0011376805799971444,0,1617,11,0.006802721088435374,0.17023119499022146,0.6977910773007704,0.3620970289608354,1.8809061379281413,0.15077999660812225,0.00014977503796448333,0.013210393803499048,Green
GJR-GARCH-t,EURUSD,Raw,3772,0.0005758082990429004,0,1617,21,0.012987012987012988,0.24846610604304448,0.4570969076689184,0.3896716161616708,1.3319077750317962,0.5529940337476376,0.0001415012198238819,0.01116926318643067,Green
GJR-GARCH-t,EURUSD,Static,3772,0.0005758082990429004,0,1617,17,0.010513296227581941,0.83700490524124,0.5476839148530459,0.8171742136859522,0.04232320954010138,0.36148273247579255,0.0001405400704676663,0.01174507148547357,Green
GJR-GARCH-t,EURUSD,Rolling250,3772,0.0005758082990429004,0,1617,12,0.0074211502782931356,0.27475976865141044,0.6717578415746367,0.5034904083390469,1.192828436815267,0.17955279713888217,0.00014796214136834776,0.013093029289824731,Green
GARCH-N,EURUSD,Raw,3772,0.001178861966459454,0,1617,22,0.013605442176870748,0.16716465750700307,0.43580751834935394,0.2842951341722724,1.9081881799822664,0.6072965711947802,0.00013864018182129547,0.01053157857338077,Green
GARCH-N,EURUSD,Static,3772,0.001178861966459454,0,1617,14,0.008658008658008658,0.5788296098473178,0.6208339104838463,0.758498913929996,0.30813057708280134,0.2446972470374078,0.000138748068325094,0.011710440539840224,Green
GARCH-N,EURUSD,Rolling250,3772,0.001178861966459454,0,1617,14,0.008658008658008658,0.5788296098473178,0.6208339104838463,0.758498913929996,0.30813057708280134,0.2446972470374078,0.0001467911416662798,0.012684740510256372,Green
Hist-Sim,EURUSD,Raw,3772,0.0020480026079692567,0,1617,21,0.012987012987012988,0.24846610604304448,0.4570969076689184,0.3896716161616708,1.3319077750317962,0.5529940337476376,0.00014248299721401097,0.01105706988161589,Green
Hist-Sim,EURUSD,Static,3772,0.0020480026079692567,0,1617,9,0.0055658627087198514,0.050485203356055296,0.7508603711594611,0.1404308741470518,3.8252703326744104,0.10080948779139476,0.00014491440451872202,0.013105072489585149,Green
Hist-Sim,EURUSD,Rolling250,3772,0.0020480026079692567,0,1617,14,0.008658008658008658,0.5788296098473178,0.6208339104838463,0.758498913929996,0.30813057708280134,0.2446972470374078,0.00015446483185428762,0.013437693401101465,Green
EWMA,EURUSD,Raw,3772,0.001161688375266607,0,1617,30,0.01855287569573284,0.0020079991414260153,0.28671169140589414,0.0048025716977693,9.542209136487283,1.1349983318594923,0.0001470488605360301,0.010249920393349866,Yellow
EWMA,EURUSD,Static,3772,0.001161688375266607,0,1617,18,0.011131725417439703,0.6532719966394398,0.5242545025139073,0.7381135277750996,0.20179980995294855,0.40551545912498455,0.00014173013591087374,0.011411608768616471,Green
EWMA,EURUSD,Rolling250,3772,0.001161688375266607,0,1617,14,0.008658008658008658,0.5788296098473178,0.6208339104838463,0.758498913929996,0.30813057708280134,0.2446972470374078,0.0001468369839928852,0.012777907095054782,Green
PatchTST-FM,FCHI,Raw,4410,0.00564182902535907,0,1891,35,0.01850872554204125,0.0008846319847619334,0.0034773274252493137,5.564378226867613e-05,11.05468868622998,8.538391745188108,0.00045964389965606544,0.028519882712196038,Yellow
PatchTST-FM,FCHI,Static,4410,0.00564182902535907,0,1891,17,0.008989952406134321,0.6533427422360061,0.1426936918173967,0.3087604446261093,0.2017117024248094,2.148667423302385,0.0004431084121946618,0.03416171173755511,Green
PatchTST-FM,FCHI,Rolling250,4410,0.00564182902535907,0,1891,18,0.009518773135906928,0.8320890470446012,0.010428351602555432,0.03678789161806634,0.044953776319367256,6.560219263816549,0.00046938308974215053,0.03695543132606553,Green
Chronos-2,FCHI,Raw,4410,0.0019222663607310411,0,1891,32,0.016922263352723427,0.005906454073776485,0.0016770359099165786,0.0001623247700143333,7.578623067781553,9.87319988500434,0.00047600338184271756,0.031167393417301032,Yellow
